target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status
ega2.c02.cor.1-3-4,II.1.3.4,1.3,section*.25,II,c02,cor,1.3.4,5,ega2/ega2-1.tex,191,1,baseline_aux_present
ega2.c02.cor.1-3-5,II.1.3.5,1.3,section*.26,II,c02,cor,1.3.5,5,ega2/ega2-1.tex,196,1,baseline_aux_present
ega2.c02.statement.1-3-6,II.1.3.6,1.3,section*.27,II,c02,statement,1.3.6,5,ega2/ega2-1.tex,206,1,baseline_aux_present
ega2.c02.cor.1-3-7,II.1.3.7,1.3,section*.28,II,c02,cor,1.3.7,6,ega2/ega2-1.tex,213,1,baseline_aux_present
ega2.c02.cor.1-3-8,II.1.3.8,1.3,section*.29,II,c02,cor,1.3.8,6,ega2/ega2-1.tex,225,1,baseline_aux_present
ega2.c02.subsec.1-4,subsection:II.1.4,1.4,section*.30,II,c02,subsec,Quasi-coherent sheaves over an affine prescheme over $S$,6,ega2/ega2-1.tex,234,1,baseline_aux_present
ega2.c02.prop.1-4-1,II.1.4.1,1.4,section*.31,II,c02,prop,1.4.1,6,ega2/ega2-1.tex,237,1,baseline_aux_present
ega2.c02.cor.1-4-2,II.1.4.2,1.4,section*.32,II,c02,cor,1.4.2,6,ega2/ega2-1.tex,247,1,baseline_aux_present
ega2.c02.prop.1-4-3,II.1.4.3,1.4,section*.33,II,c02,prop,1.4.3,6,ega2/ega2-1.tex,252,1,baseline_aux_present
ega2.c02.cor.1-4-4,II.1.4.4,1.4,section*.34,II,c02,cor,1.4.4,6,ega2/ega2-1.tex,264,1,baseline_aux_present
ega2.c02.cor.1-4-5,II.1.4.5,1.4,section*.35,II,c02,cor,1.4.5,6,ega2/ega2-1.tex,273,1,baseline_aux_present
ega2.c02.prop.1-4-6,II.1.4.6,1.4,section*.36,II,c02,prop,1.4.6,6,ega2/ega2-1.tex,285,1,baseline_aux_present
ega2.c02.cor.1-4-7,II.1.4.7,1.4,section*.37,II,c02,cor,1.4.7,7,ega2/ega2-1.tex,301,1,baseline_aux_present
ega2.c02.statement.1-4-8,II.1.4.8,1.4,section*.38,II,c02,statement,1.4.8,7,ega2/ega2-1.tex,326,1,baseline_aux_present
ega2.c02.statement.1-4-8-1,II.1.4.8.1,{1.4.8.1},section*.40,II,c02,statement,1.4.8,7,ega2/ega2-1.tex,329,1,baseline_aux_present
ega2.c02.statement.1-4-8-2,II.1.4.8.2,{1.4.8.2},section*.42,II,c02,statement,1.4.8,7,ega2/ega2-1.tex,336,1,baseline_aux_present
ega2.c02.rem.1-4-9,II.1.4.9,1.4,section*.43,II,c02,rem,1.4.9,7,ega2/ega2-1.tex,344,1,baseline_aux_present
ega2.c02.prop.1-4-10,II.1.4.10,1.4,section*.44,II,c02,prop,1.4.10,7,ega2/ega2-1.tex,349,1,baseline_aux_present
ega2.c02.prop.1-4-11,II.1.4.11,1.4,section*.45,II,c02,prop,1.4.11,7,ega2/ega2-1.tex,361,1,baseline_aux_present
ega2.c02.subsec.1-5,subsection:II.1.5,1.5,section*.46,II,c02,subsec,Change of base prescheme,8,ega2/ega2-1.tex,372,1,baseline_aux_present
ega2.c02.prop.1-5-1,II.1.5.1,1.5,section*.47,II,c02,prop,1.5.1,8,ega2/ega2-1.tex,375,1,baseline_aux_present
ega2.c02.cor.1-5-2,II.1.5.2,1.5,section*.48,II,c02,cor,1.5.2,8,ega2/ega2-1.tex,386,1,baseline_aux_present
ega2.c02.cor.1-5-2-1,II.1.5.2.1,{1.5.2.1},section*.50,II,c02,cor,1.5.2,8,ega2/ega2-1.tex,399,1,baseline_aux_present
ega2.c02.rem.1-5-3,II.1.5.3,1.5,section*.51,II,c02,rem,1.5.3,8,ega2/ega2-1.tex,418,1,baseline_aux_present
ega2.c02.cor.1-5-4,II.1.5.4,1.5,section*.52,II,c02,cor,1.5.4,8,ega2/ega2-1.tex,427,1,baseline_aux_present
ega2.c02.cor.1-5-5,II.1.5.5,1.5,section*.53,II,c02,cor,1.5.5,8,ega2/ega2-1.tex,436,1,baseline_aux_present
ega2.c02.statement.1-5-6,II.1.5.6,1.5,section*.54,II,c02,statement,1.5.6,8,ega2/ega2-1.tex,446,1,baseline_aux_present
ega2.c02.statement.1-5-6-1,II.1.5.6.1,{1.5.6.1},section*.56,II,c02,statement,1.5.6,9,ega2/ega2-1.tex,454,1,baseline_aux_present
ega2.c02.statement.1-5-7,II.1.5.7,1.5,section*.57,II,c02,statement,1.5.7,9,ega2/ega2-1.tex,472,1,baseline_aux_present
ega2.c02.statement.1-5-7-1,II.1.5.7.1,{1.5.7.1},section*.59,II,c02,statement,1.5.7,9,ega2/ega2-1.tex,475,1,baseline_aux_present
ega2.c02.subsec.1-6,subsection:II.1.6,1.6,section*.60,II,c02,subsec,Affine morphisms,9,ega2/ega2-1.tex,485,1,baseline_aux_present
ega2.c02.statement.1-6-1,II.1.6.1,1.6,section*.61,II,c02,statement,1.6.1,9,ega2/ega2-1.tex,488,1,baseline_aux_present
ega2.c02.prop.1-6-2,II.1.6.2,1.6,section*.62,II,c02,prop,1.6.2,9,ega2/ega2-1.tex,494,1,baseline_aux_present
ega2.c02.cor.1-6-3,II.1.6.3,1.6,section*.63,II,c02,cor,1.6.3,9,ega2/ega2-1.tex,516,1,baseline_aux_present
ega2.c02.prop.1-6-4,II.1.6.4,1.6,section*.64,II,c02,prop,1.6.4,9,ega2/ega2-1.tex,521,1,baseline_aux_present
ega2.c02.subsec.1-7,subsection:II.1.7,1.7,section*.65,II,c02,subsec,Vector bundle associated with a sheaf of modules,10,ega2/ega2-1.tex,533,1,baseline_aux_present
ega2.c02.statement.1-7-1,II.1.7.1,1.7,section*.66,II,c02,statement,1.7.1,10,ega2/ega2-1.tex,536,1,baseline_aux_present
ega2.c02.statement.1-7-2,II.1.7.2,1.7,section*.67,II,c02,statement,1.7.2,10,ega2/ega2-1.tex,551,1,baseline_aux_present
ega2.c02.statement.1-7-3,II.1.7.3,1.7,section*.68,II,c02,statement,1.7.3,10,ega2/ega2-1.tex,560,1,baseline_aux_present
ega2.c02.statement.1-7-4,II.1.7.4,1.7,section*.69,II,c02,statement,1.7.4,10,ega2/ega2-1.tex,573,1,baseline_aux_present
ega2.c02.statement.1-7-5,II.1.7.5,1.7,section*.70,II,c02,statement,1.7.5,11,ega2/ega2-1.tex,589,1,baseline_aux_present
ega2.c02.prop.1-7-6,II.1.7.6,1.7,section*.71,II,c02,prop,1.7.6,11,ega2/ega2-1.tex,599,1,baseline_aux_present
ega2.c02.cor.1-7-7,II.1.7.7,1.7,section*.72,II,c02,cor,1.7.7,11,ega2/ega2-1.tex,608,1,baseline_aux_present
ega2.c02.def.1-7-8,II.1.7.8,1.7,section*.73,II,c02,def,1.7.8,11,ega2/ega2-1.tex,618,1,baseline_aux_present
ega2.c02.statement.1-7-9,II.1.7.9,1.7,section*.74,II,c02,statement,1.7.9,11,ega2/ega2-1.tex,626,1,baseline_aux_present
ega2.c02.statement.1-7-10,II.1.7.10,1.7,section*.75,II,c02,statement,1.7.10,11,ega2/ega2-1.tex,639,1,baseline_aux_present
ega2.c02.prop.1-7-11,II.1.7.11,1.7,section*.76,II,c02,prop,1.7.11,11,ega2/ega2-1.tex,646,1,baseline_aux_present
ega2.c02.statement.1-7-12,II.1.7.12,1.7,section*.77,II,c02,statement,1.7.12,12,ega2/ega2-1.tex,666,1,baseline_aux_present
ega2.c02.statement.1-7-12-1,II.1.7.12.1,{1.7.12.1},section*.79,II,c02,statement,1.7.12,12,ega2/ega2-1.tex,672,1,baseline_aux_present
ega2.c02.statement.1-7-13,II.1.7.13,1.7,section*.80,II,c02,statement,1.7.13,12,ega2/ega2-1.tex,681,1,baseline_aux_present
ega2.c02.statement.1-7-14,II.1.7.14,1.7,section*.81,II,c02,statement,1.7.14,12,ega2/ega2-1.tex,695,1,baseline_aux_present
ega2.c02.prop.1-7-15,II.1.7.15,1.7,section*.82,II,c02,prop,1.7.15,13,ega2/ega2-1.tex,718,1,baseline_aux_present
ega2.c02.sec.2,section:II.2,2,section*.83,II,c02,sec,Homogeneous prime spectra,13,ega2/ega2-2.tex,2,1,baseline_aux_present
ega2.c02.subsec.2-1,subsection:II.2.1,2.1,section*.84,II,c02,subsec,Generalities on graded rings and modules,13,ega2/ega2-2.tex,5,1,baseline_aux_present
ega2.c02.sec.2-1-1,II.2.1.1,2.1,section*.85,II,c02,sec,2.1.1,13,ega2/ega2-2.tex,8,1,baseline_aux_present
ega2.c02.statement.2-1-2,II.2.1.2,2.1,section*.86,II,c02,statement,2.1.2,13,ega2/ega2-2.tex,31,1,baseline_aux_present
ega2.c02.eq.2-1-2-1,II.2.1.2.1,{2.1.2.1},section*.88,II,c02,eq,2.1.2,14,ega2/ega2-2.tex,50,1,baseline_aux_present
ega2.c02.eq.2-1-2-2,II.2.1.2.2,{2.1.2.2},section*.90,II,c02,eq,2.1.2,14,ega2/ega2-2.tex,55,1,baseline_aux_present
ega2.c02.lem.2-1-3,II.2.1.3,2.1,section*.91,II,c02,lem,2.1.3,14,ega2/ega2-2.tex,71,1,baseline_aux_present
ega2.c02.cor.2-1-4,II.2.1.4,2.1,section*.92,II,c02,cor,2.1.4,14,ega2/ega2-2.tex,85,1,baseline_aux_present
ega2.c02.cor.2-1-5,II.2.1.5,2.1,section*.93,II,c02,cor,2.1.5,14,ega2/ega2-2.tex,94,1,baseline_aux_present
ega2.c02.lem.2-1-6,II.2.1.6,2.1,section*.94,II,c02,lem,2.1.6,14,ega2/ega2-2.tex,104,1,baseline_aux_present
ega2.c02.cor.2-1-7,II.2.1.7,2.1,section*.95,II,c02,cor,2.1.7,15,ega2/ega2-2.tex,137,1,baseline_aux_present
ega2.c02.statement.2-1-8,II.2.1.8,2.1,section*.96,II,c02,statement,2.1.8,15,ega2/ega2-2.tex,146,1,baseline_aux_present
ega2.c02.prop.2-1-9,II.2.1.9,2.1,section*.97,II,c02,prop,2.1.9,15,ega2/ega2-2.tex,155,1,baseline_aux_present
ega2.c02.statement.2-1-10,II.2.1.10,2.1,section*.98,II,c02,statement,2.1.10,15,ega2/ega2-2.tex,187,1,baseline_aux_present
ega2.c02.statement.2-1-11,II.2.1.11,2.1,section*.99,II,c02,statement,2.1.11,16,ega2/ega2-2.tex,197,1,baseline_aux_present
ega2.c02.subsec.2-2,subsection:II.2.2,2.2,section*.100,II,c02,subsec,Rings of fractions of a graded ring,16,ega2/ega2-2.tex,210,1,baseline_aux_present
ega2.c02.statement.2-2-1,II.2.2.1,2.2,section*.101,II,c02,statement,2.2.1,16,ega2/ega2-2.tex,213,1,baseline_aux_present
ega2.c02.lem.2-2-2,II.2.2.2,2.2,section*.102,II,c02,lem,2.2.2,16,ega2/ega2-2.tex,229,1,baseline_aux_present
ega2.c02.statement.2-2-3,II.2.2.3,2.2,section*.103,II,c02,statement,2.2.3,16,ega2/ega2-2.tex,250,1,baseline_aux_present
ega2.c02.lem.2-2-4,II.2.2.4,2.2,section*.104,II,c02,lem,2.2.4,17,ega2/ega2-2.tex,264,1,baseline_aux_present
ega2.c02.prop.2-2-5,II.2.2.5,2.2,section*.105,II,c02,prop,2.2.5,17,ega2/ega2-2.tex,273,1,baseline_aux_present
ega2.c02.cor.2-2-6,II.2.2.6,2.2,section*.106,II,c02,cor,2.2.6,17,ega2/ega2-2.tex,291,1,baseline_aux_present
ega2.c02.statement.2-2-7,II.2.2.7,2.2,section*.107,II,c02,statement,2.2.7,17,ega2/ega2-2.tex,300,1,baseline_aux_present
ega2.c02.subsec.2-3,subsection:II.2.3,2.3,section*.108,II,c02,subsec,Homogeneous prime spectrum of a graded ring,18,ega2/ega2-2.tex,313,1,baseline_aux_present
ega2.c02.statement.2-3-1,II.2.3.1,2.3,section*.109,II,c02,statement,2.3.1,18,ega2/ega2-2.tex,316,1,baseline_aux_present
ega2.c02.statement.2-3-2,II.2.3.2,2.3,section*.110,II,c02,statement,2.3.2,18,ega2/ega2-2.tex,322,1,baseline_aux_present
ega2.c02.statement.2-3-2-1,II.2.3.2.1,{2.3.2.1},section*.112,II,c02,statement,2.3.2,18,ega2/ega2-2.tex,327,1,baseline_aux_present
ega2.c02.statement.2-3-2-2,II.2.3.2.2,{2.3.2.2},section*.114,II,c02,statement,2.3.2,18,ega2/ega2-2.tex,332,1,baseline_aux_present
ega2.c02.statement.2-3-2-3,II.2.3.2.3,{2.3.2.3},section*.116,II,c02,statement,2.3.2,18,ega2/ega2-2.tex,337,1,baseline_aux_present
ega2.c02.statement.2-3-2-4,II.2.3.2.4,{2.3.2.4},section*.118,II,c02,statement,2.3.2,18,ega2/ega2-2.tex,345,1,baseline_aux_present
ega2.c02.statement.2-3-3,II.2.3.3,2.3,section*.120,II,c02,statement,2.3.3,18,ega2/ega2-2.tex,360,1,baseline_aux_present
ega2.c02.statement.2-3-3-1,II.2.3.3.1,{2.3.3.1},section*.122,II,c02,statement,2.3.3,18,ega2/ega2-2.tex,364,1,baseline_aux_present
ega2.c02.statement.2-3-3-2,II.2.3.3.2,{2.3.3.2},section*.124,II,c02,statement,2.3.3,18,ega2/ega2-2.tex,370,1,baseline_aux_present
ega2.c02.prop.2-3-4,II.2.3.4,2.3,section*.125,II,c02,prop,2.3.4,18,ega2/ega2-2.tex,377,1,baseline_aux_present
ega2.c02.statement.2-3-5,II.2.3.5,2.3,section*.126,II,c02,statement,2.3.5,18,ega2/ega2-2.tex,386,1,baseline_aux_present
ega2.c02.statement.2-3-5-1,II.2.3.5.1,{2.3.5.1},section*.128,II,c02,statement,2.3.5,18,ega2/ega2-2.tex,397,1,baseline_aux_present
ega2.c02.prop.2-3-6,II.2.3.6,2.3,section*.129,II,c02,prop,2.3.6,19,ega2/ega2-2.tex,412,1,baseline_aux_present
ega2.c02.cor.2-3-7,II.2.3.7,2.3,section*.130,II,c02,cor,2.3.7,19,ega2/ega2-2.tex,430,1,baseline_aux_present
ega2.c02.cor.2-3-8,II.2.3.8,2.3,section*.131,II,c02,cor,2.3.8,19,ega2/ega2-2.tex,439,1,baseline_aux_present
ega2.c02.cor.2-3-9,II.2.3.9,2.3,section*.132,II,c02,cor,2.3.9,19,ega2/ega2-2.tex,456,1,baseline_aux_present
ega2.c02.statement.2-3-10,II.2.3.10,2.3,section*.133,II,c02,statement,2.3.10,19,ega2/ega2-2.tex,468,1,baseline_aux_present
ega2.c02.prop.2-3-11,II.2.3.11,2.3,section*.134,II,c02,prop,2.3.11,19,ega2/ega2-2.tex,475,1,baseline_aux_present
ega2.c02.cor.2-3-12,II.2.3.12,2.3,section*.135,II,c02,cor,2.3.12,19,ega2/ega2-2.tex,491,1,baseline_aux_present
ega2.c02.cor.2-3-13,II.2.3.13,2.3,section*.136,II,c02,cor,2.3.13,20,ega2/ega2-2.tex,499,1,baseline_aux_present
ega2.c02.cor.2-3-14,II.2.3.14,2.3,section*.137,II,c02,cor,2.3.14,20,ega2/ega2-2.tex,509,1,baseline_aux_present
ega2.c02.cor.2-3-15,II.2.3.15,2.3,section*.138,II,c02,cor,2.3.15,20,ega2/ega2-2.tex,513,1,baseline_aux_present
ega2.c02.cor.2-3-16,II.2.3.16,2.3,section*.139,II,c02,cor,2.3.16,20,ega2/ega2-2.tex,524,1,baseline_aux_present
ega2.c02.cor.2-3-17,II.2.3.17,2.3,section*.140,II,c02,cor,2.3.17,20,ega2/ega2-2.tex,529,1,baseline_aux_present
ega2.c02.subsec.2-4,subsection:II.2.4,2.4,section*.141,II,c02,subsec,The scheme structure on $\mathrm {Proj}(S)$,20,ega2/ega2-2.tex,546,1,baseline_aux_present
ega2.c02.statement.2-4-1,II.2.4.1,2.4,section*.142,II,c02,statement,2.4.1,20,ega2/ega2-2.tex,549,1,baseline_aux_present
ega2.c02.prop.2-4-2,II.2.4.2,2.4,section*.143,II,c02,prop,2.4.2,20,ega2/ega2-2.tex,560,1,baseline_aux_present
ega2.c02.ex.2-4-3,II.2.4.3,2.4,section*.144,II,c02,ex,2.4.3,20,ega2/ega2-2.tex,573,1,baseline_aux_present
ega2.c02.prop.2-4-4,II.2.4.4,2.4,section*.145,II,c02,prop,2.4.4,20,ega2/ega2-2.tex,580,1,baseline_aux_present
ega2.c02.statement.2-4-5,II.2.4.5,2.4,section*.146,II,c02,statement,2.4.5,21,ega2/ega2-2.tex,618,1,baseline_aux_present
ega2.c02.prop.2-4-6,II.2.4.6,2.4,section*.147,II,c02,prop,2.4.6,21,ega2/ega2-2.tex,626,1,baseline_aux_present
ega2.c02.prop.2-4-7,II.2.4.7,2.4,section*.148,II,c02,prop,2.4.7,21,ega2/ega2-2.tex,644,1,baseline_aux_present
ega2.c02.cor.2-4-8,II.2.4.8,2.4,section*.149,II,c02,cor,2.4.8,22,ega2/ega2-2.tex,669,1,baseline_aux_present
ega2.c02.subsec.2-5,subsection:II.2.5,2.5,section*.150,II,c02,subsec,The sheaf associated to a graded module,22,ega2/ega2-2.tex,679,1,baseline_aux_present
ega2.c02.statement.2-5-1,II.2.5.1,2.5,section*.151,II,c02,statement,2.5.1,22,ega2/ega2-2.tex,682,1,baseline_aux_present
ega2.c02.prop.2-5-2,II.2.5.2,2.5,section*.152,II,c02,prop,2.5.2,22,ega2/ega2-2.tex,689,1,baseline_aux_present
ega2.c02.def.2-5-3,II.2.5.3,2.5,section*.153,II,c02,def,2.5.3,22,ega2/ega2-2.tex,708,1,baseline_aux_present
ega2.c02.prop.2-5-4,II.2.5.4,2.5,section*.154,II,c02,prop,2.5.4,22,ega2/ega2-2.tex,716,1,baseline_aux_present
ega2.c02.prop.2-5-5,II.2.5.5,2.5,section*.155,II,c02,prop,2.5.5,23,ega2/ega2-2.tex,730,1,baseline_aux_present
ega2.c02.prop.2-5-6,II.2.5.6,2.5,section*.156,II,c02,prop,2.5.6,23,ega2/ega2-2.tex,745,1,baseline_aux_present
ega2.c02.prop.2-5-7,II.2.5.7,2.5,section*.157,II,c02,prop,2.5.7,23,ega2/ega2-2.tex,758,1,baseline_aux_present
ega2.c02.cor.2-5-8,II.2.5.8,2.5,section*.158,II,c02,cor,2.5.8,23,ega2/ega2-2.tex,769,1,baseline_aux_present
ega2.c02.cor.2-5-9,II.2.5.9,2.5,section*.159,II,c02,cor,2.5.9,23,ega2/ega2-2.tex,774,1,baseline_aux_present
ega2.c02.statement.2-5-10,II.2.5.10,2.5,section*.160,II,c02,statement,2.5.10,23,ega2/ega2-2.tex,783,1,baseline_aux_present
ega2.c02.statement.2-5-10-1,II.2.5.10.1,{2.5.10.1},section*.162,II,c02,statement,2.5.10,23,ega2/ega2-2.tex,786,1,baseline_aux_present
ega2.c02.statement.2-5-10-2,II.2.5.10.2,{2.5.10.2},section*.164,II,c02,statement,2.5.10,23,ega2/ega2-2.tex,792,1,baseline_aux_present
ega2.c02.statement.2-5-11,II.2.5.11,2.5,section*.165,II,c02,statement,2.5.11,24,ega2/ega2-2.tex,801,1,baseline_aux_present
ega2.c02.statement.2-5-11-1,II.2.5.11.1,{2.5.11.1},section*.167,II,c02,statement,2.5.11,24,ega2/ega2-2.tex,805,1,baseline_aux_present
ega2.c02.eq.2-5-11-2,II.2.5.11.2,{2.5.11.2},section*.169,II,c02,eq,2.5.11,24,ega2/ega2-2.tex,828,1,baseline_aux_present
ega2.c02.eq.2-5-11-3,II.2.5.11.3,{2.5.11.3},section*.171,II,c02,eq,2.5.11,24,ega2/ega2-2.tex,837,1,baseline_aux_present
ega2.c02.eq.2-5-11-4,II.2.5.11.4,{2.5.11.4},section*.173,II,c02,eq,2.5.11,24,ega2/ega2-2.tex,850,1,baseline_aux_present
ega2.c02.statement.2-5-12,II.2.5.12,2.5,section*.174,II,c02,statement,2.5.12,24,ega2/ega2-2.tex,865,1,baseline_aux_present
ega2.c02.statement.2-5-12-1,II.2.5.12.1,{2.5.12.1},section*.176,II,c02,statement,2.5.12,24,ega2/ega2-2.tex,868,1,baseline_aux_present
ega2.c02.eq.2-5-12-2,II.2.5.12.2,{2.5.12.2},section*.178,II,c02,eq,2.5.12,25,ega2/ega2-2.tex,885,1,baseline_aux_present
ega2.c02.prop.2-5-13,II.2.5.13,2.5,section*.179,II,c02,prop,2.5.13,25,ega2/ega2-2.tex,892,1,baseline_aux_present
ega2.c02.eq.2-5-13-1,II.2.5.13.1,{2.5.13.1},section*.181,II,c02,eq,The sheaf associated to a graded module,25,ega2/ega2-2.tex,932,1,baseline_aux_present
ega2.c02.cor.2-5-14,II.2.5.14,2.5,section*.182,II,c02,cor,2.5.14,25,ega2/ega2-2.tex,948,1,baseline_aux_present
ega2.c02.cor.2-5-14-1,II.2.5.14.1,{2.5.14.1},section*.184,II,c02,cor,2.5.14,25,ega2/ega2-2.tex,952,1,baseline_aux_present
ega2.c02.cor.2-5-14-2,II.2.5.14.2,{2.5.14.2},section*.186,II,c02,cor,2.5.14,26,ega2/ega2-2.tex,957,1,baseline_aux_present
ega2.c02.cor.2-5-15,II.2.5.15,2.5,section*.187,II,c02,cor,2.5.15,26,ega2/ega2-2.tex,971,1,baseline_aux_present
ega2.c02.cor.2-5-15-1,II.2.5.15.1,{2.5.15.1},section*.189,II,c02,cor,2.5.15,26,ega2/ega2-2.tex,975,1,baseline_aux_present
ega2.c02.statement.2-5-16,II.2.5.16,2.5,section*.190,II,c02,statement,2.5.16,26,ega2/ega2-2.tex,987,1,baseline_aux_present
ega2.c02.prop.2-5-17,II.2.5.17,2.5,section*.191,II,c02,prop,2.5.17,26,ega2/ega2-2.tex,1002,1,baseline_aux_present
ega2.c02.subsec.2-6,subsection:II.2.6,2.6,section*.192,II,c02,subsec,The graded $S$-module associated to a sheaf on $\operatorname {Proj}(S)$,26,ega2/ega2-2.tex,1013,1,baseline_aux_present
ega2.c02.statement.2-6-1,II.2.6.1,2.6,section*.193,II,c02,statement,2.6.1,26,ega2/ega2-2.tex,1018,1,baseline_aux_present
ega2.c02.statement.2-6-1-1,II.2.6.1.1,{2.6.1.1},section*.195,II,c02,statement,2.6.1,26,ega2/ega2-2.tex,1022,1,baseline_aux_present
ega2.c02.statement.2-6-2,II.2.6.2,2.6,section*.196,II,c02,statement,2.6.2,26,ega2/ega2-2.tex,1036,1,baseline_aux_present
ega2.c02.eq.2-6-2-1,II.2.6.2.1,{2.6.2.1},section*.198,II,c02,eq,2.6.2,27,ega2/ega2-2.tex,1053,1,baseline_aux_present
ega2.c02.eq.2-6-2-2,II.2.6.2.2,{2.6.2.2},section*.200,II,c02,eq,2.6.2,27,ega2/ega2-2.tex,1060,1,baseline_aux_present
ega2.c02.eq.2-6-2-3,II.2.6.2.3,{2.6.2.3},section*.202,II,c02,eq,2.6.2,27,ega2/ega2-2.tex,1067,1,baseline_aux_present
ega2.c02.prop.2-6-3,II.2.6.3,2.6,section*.203,II,c02,prop,2.6.3,27,ega2/ega2-2.tex,1077,1,baseline_aux_present
ega2.c02.statement.2-6-4,II.2.6.4,2.6,section*.204,II,c02,statement,2.6.4,27,ega2/ega2-2.tex,1090,1,baseline_aux_present
ega2.c02.eq.2-6-4-1,II.2.6.4.1,{2.6.4.1},section*.206,II,c02,eq,2.6.4,27,ega2/ega2-2.tex,1103,1,baseline_aux_present
ega2.c02.eq.2-6-4-2,II.2.6.4.2,{2.6.4.2},section*.208,II,c02,eq,2.6.4,28,ega2/ega2-2.tex,1115,1,baseline_aux_present
ega2.c02.prop.2-6-5,II.2.6.5,2.6,section*.209,II,c02,prop,2.6.5,28,ega2/ega2-2.tex,1123,1,baseline_aux_present
ega2.c02.prop.2-6-5-1,II.2.6.5.1,{2.6.5.1},section*.211,II,c02,prop,2.6.5,28,ega2/ega2-2.tex,1127,1,baseline_aux_present
ega2.c02.prop.2-6-5-2,II.2.6.5.2,{2.6.5.2},section*.213,II,c02,prop,2.6.5,28,ega2/ega2-2.tex,1134,1,baseline_aux_present
ega2.c02.subsec.2-7,subsection:II.2.7,2.7,section*.214,II,c02,subsec,Finiteness conditions,28,ega2/ega2-2.tex,1158,1,baseline_aux_present
ega2.c02.prop.2-7-1,II.2.7.1,2.7,section*.215,II,c02,prop,2.7.1,28,ega2/ega2-2.tex,1161,1,baseline_aux_present
ega2.c02.statement.2-7-2,II.2.7.2,2.7,section*.216,II,c02,statement,2.7.2,28,ega2/ega2-2.tex,1180,1,baseline_aux_present
ega2.c02.prop.2-7-3,II.2.7.3,2.7,section*.217,II,c02,prop,2.7.3,28,ega2/ega2-2.tex,1197,1,baseline_aux_present
