relative_path,source_use_label,language,lane,file_type,bytes,sha256,role,witness_category,original_local_path,provenance_note
provenance/download-probes-and-blockers/20260705T072800Z_arabic_hindawi_structured_text_probe/downloads/hindawi_what_is_the_use.epub.blocked.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,80,2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf_download_probe.bin,pointer-only,ar,arabic-rtl-source-bodies-20260705,bin,811098,58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,555,07726CE0B2A2F65B7F531A9FA94245087A81BFDE66F9970DF542825F79E1197C,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdftotext.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,476,A2E9F1A91AA151BDB6071EEFCBA683B059017AC8459CAD10C8CF974EC6548DEB,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdftotext.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,476,8B63E81540CCA969B8E2B345284238598DCF58734F7EADDAEF4191377AEAF9B6,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdftotext.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,715,BB7DBC5A6FDAC0D74DEDE1D8AA319FB4EC7EA09C70F2A93110372C1A0DC1B9A8,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.blocker.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1843,17BC76CC4E6A65670989F0FC741BE3358F4E78E178741E9F3067DA730CB94BB3,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1711,AA22E33EA074380D0B932AC2E1357D18C89D25C6FED073868C00F10C2E50FA08,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.blocker.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1086,CE9F750A9581A92C14FDB8A32FAE8C768DCD90873F53B78FC1B2814CCE9974FB,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1008,C7946CCE77D61C1D7185E40AE1DBC67CEADE1D676BC959F8DB2AC65126AF1B41,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,476,7530BB60576C432A1168655822A213B51FDDAADBC803DBF0CBC8333D96F20C6B,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,555,6C1D97FEC6DC33F74D1E32D8D50569FD01842E6BB5F1010F51795072FFCE04C6,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.pandoc.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,154,7E324EEB9299D9851F50006E8AD0EEF738CCC82C6D45655FF22E86BF3A1D4C6A,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.curl.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,555,5F9D0EC80B583222DED6F4A29A376967CF4276D8DA1E71E93727C741E633C232,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,5153,F0D1E0661D3538A2B23FC9188E265BB2A4E65AAFF24658746E3EE35B8C073F9B,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,25667,230538B261E8FC3DA2E83A137D6686E6A3AB478C067D1375D8A669415015584D,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_ring_theory_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,547664,3A0610DAC794D1B54DB4577F632FEF533DC8F182104FE3FAC873F9E7033612C3,pointer-only,provenance,,credential-shaped substring redacted from downloaded HTML provenance before GitHub upload
provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,546856,43A7CAC0377F34977029058B6EB2D79E85826E4C0AE3EB85DD39F75BA051E447,pointer-only,provenance,,credential-shaped substring redacted from downloaded HTML provenance before GitHub upload
provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_full_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,547496,9C1D6C1FDFDA801DB639B8D40DEF95322A7C996FF3E7D28DB6E12C3519E99777,pointer-only,provenance,,credential-shaped substring redacted from downloaded HTML provenance before GitHub upload
provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,74114,B6BC54182842C6D160DCC565AF45AA93C667A1FD20384BB03C7C2D6A4355D4E8,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,72789,CFE49D3DA82F40815DFDC2D43163BCCBC372CDE8FB5C1F937FEB5085DD95E02A,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_article_page.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,37499,26E517C73FF4A30AA1A0F86A071037BAE93AFD12618AD16829BD418B6326F8FB,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_article_page.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,33753,1F9FFE7A3D264D1CDB0E12EE1D598CBAB13153CE25D8369A636BAC5D7FB7EA51,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_article_page.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,30330,C9E52711143888580351A554729AECC755172C12B47C04889D822FEDB922BEE3,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_download_probe.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,80,BE1305ED064A7704CBC8C2F5222C95EBCCDF61F5EDAFEEA9418E7CF280848AEB,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_metadata_page.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,236526,7850C9CF3BBBFF0DF2F678B87008C06FB36049F82E8C830CC2CC28038A27FB8B,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/shamra_invariance_show_pdf_probe.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,155134,5A2D14EE71C92CCCBFD2341077E696471B6AB247BD6F26DA5F9121782C0A4620,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_article_page.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,38960,34B3604079FFC0584287F5BDD4B51F67E24F0475B95968A4D2CD0313A62FAA5C,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/almanhal_invariant_phrase_page.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/researchgate_invariant_theory_sections_probe.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,80,2620B98BF76B8E804CE5DD6AF9DCC757E171901332B55CD7B0C04AE07BE7A829,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T124900Z_arabic_invariant_source_body_recheck/downloads/shamra_invariance_metadata_refresh.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,236526,FCB3FC4924FCC1E56DB48119D1C5504B5CB2B74FE60F5905A6FCD28C5B91D0E4,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/html/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.html,pointer-only,ar,arabic-rtl-source-bodies-20260705,html,268299,CA1780E12E4EAD54171F2D825E59ECF8FBACC827A360E80187257D0407FA5D13,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,1051,D9B3EA99895DD489C0C9B52DEBCD638E58084C9BE773F89869650E2FA73A677D,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,714,5AADBC30FC94875EDA067B190165C6CB7314982A6CAEDE74B1A7FA0B87205FC8,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,857,E2AD8D8B0BB333EAEA122A3763C11BA8988D3BDED43671EB1C9BF16AB38E70ED,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,2076,FEF7C284D44E98F78126EDF16FE6626F333605223A3BC002F4D33EA8F5B49A2D,pointer-only,provenance,,package body or sidecar; conservative labels preserved
provenance/http-headers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.headers.txt,pointer-only,ar,arabic-rtl-source-bodies-20260705,txt,2398,1BA242B7757FD29D6DDF38758DC810C01E169FA6E3BA2B0F2A1ED37611B9AF08,pointer-only,provenance,,package body or sidecar; conservative labels preserved
