"witness_id","payload_relative_path","payload_absolute_path","bytes","sha256","source_use_label","source_witness_class","draft_permission_after_8f7_gate","post_retry_use","no_claim_boundary"
"R6-8F7-WITNESS-0046","literal-source-witnesses/source-bodies/Creole_contact/Nigerian_Pidgin/R6-CR-P2-018__nigeria_nerdc_pri4_6_maths.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Nigerian_Pidgin\R6-CR-P2-018__nigeria_nerdc_pri4_6_maths.pdf","1340205","91fe69d3fed70762f334d3a5e850a062fbe542c16547c44b6f38da0de3683454","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0047","literal-source-witnesses/source-bodies/Creole_contact/Papiamento_Papiamentu_-_Aruba/R6-CR-P2-008__aruba_papiamento_bilingual_education_policy_1988.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Papiamento_Papiamentu_-_Aruba\R6-CR-P2-008__aruba_papiamento_bilingual_education_policy_1988.pdf","3018364","237faf3704d9b106379c4bfe22286710438beb442a5dc0f100e54d4016b16cb8","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0048","literal-source-witnesses/source-bodies/Creole_contact/Papiamento_Papiamentu_-_Aruba/R6-CR-P2-009__aruba_integraal_taalbeleid_bijlage_2023.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Creole_contact\Papiamento_Papiamentu_-_Aruba\R6-CR-P2-009__aruba_integraal_taalbeleid_bijlage_2023.pdf","6705741","d51701b0f50029b5a756f03b77b3770976b294125c08f807dfa20bf62785a3b2","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0062","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Cape_Verdean_Kriolu_Portuguese_mathematics_comparator\CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","4369","a995def01d0ef1a7b17d2a2efc27e6be727acb3e81e66b515c44ffe81eafab9c","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0064","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Ecuador_EIB_CNIB_official_page/R6-ECUADOR-EIB-RETRY-001-PROBE__ecuador_mineduc_kichwa_cnib_route_retry_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Ecuador_EIB_CNIB_official_page\R6-ECUADOR-EIB-RETRY-001-PROBE__ecuador_mineduc_kichwa_cnib_route_retry_probe_results_20260705.json","7453","71103d8c23676e3c11f3bd4471b19261b6d2cc0d2bb12c98a40f6908dd142b77","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0065","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Guarani_Paraguay/R6-PARAGUAY-GUARANI-RETRY-001-PROBE__paraguay_guarani_mec_prodepa_route_retry_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Guarani_Paraguay\R6-PARAGUAY-GUARANI-RETRY-001-PROBE__paraguay_guarani_mec_prodepa_route_retry_probe_results_20260705.json","3571","3eb3ec1a3edde56c935d1f79f5628c015b36f346011440fb632e0b17cab29912","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0067","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Kreyol_Haitian_Creole/R6-KR-SAR-001-PROBE__kreyol_mit_ayiti_menfp_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Kreyol_Haitian_Creole\R6-KR-SAR-001-PROBE__kreyol_mit_ayiti_menfp_route_probe_results_20260705.json","9223","61ebdbf68d30dd64da17d2bf53d9f4f859f13f361ddb683d0cb5c55f3591a7bc","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0068","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Krio_Sierra_Leone/KRIO-SLE-MBSSE-RETRY-001-PROBE__krio_sierra_leone_mbsse_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Krio_Sierra_Leone\KRIO-SLE-MBSSE-RETRY-001-PROBE__krio_sierra_leone_mbsse_route_probe_results_20260705.json","4092","839d15ceb9f68a04c9d12b3520c3a31fcd29c1c626c9d13acbb701cafcaa7b80","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0069","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-010-PROBE__mauritius_kreol_mie_route_retry_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Mauritian_Seychellois_Indian_Ocean_Creoles\R6-CR-P2-010-PROBE__mauritius_kreol_mie_route_retry_probe_results_20260705.json","3758","08084fbc63ab640f9fbf222e1f21d0e7b4e32c8c82669c03ee5c4a4109e5452b","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0071","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Nigerian_Pidgin_Nigeria_English_mathematics_comparator/NIGPID-NERDC-EXISTING-001-PROBE__nigerian_pidgin_source_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Nigerian_Pidgin_Nigeria_English_mathematics_comparator\NIGPID-NERDC-EXISTING-001-PROBE__nigerian_pidgin_source_route_probe_results_20260705.json","5164","0dd726de477391dc27995e6a94a8719ab270f94719402e94485f91f70e50f834","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0072","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Papiamento_Papiamentu_-_Aruba/addendum-row-PROBE__aruba_papiamento_eaaw_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Papiamento_Papiamentu_-_Aruba\addendum-row-PROBE__aruba_papiamento_eaaw_probe_results_20260705.json","5940","76050e7a249a43befee27de1197ddfd15835b57c10acc9d8bb544f92aaf3a447","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0073","literal-source-witnesses/source-bodies/R6_addendum_probe_metadata/Tok_Pisin_Papua_New_Guinea_route_context/TOKPISIN-PNG-FODE-RETRY-001-PROBE__tok_pisin_png_fode_route_probe_results_20260705.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_probe_metadata\Tok_Pisin_Papua_New_Guinea_route_context\TOKPISIN-PNG-FODE-RETRY-001-PROBE__tok_pisin_png_fode_route_probe_results_20260705.json","4173","14077c0248fe04f3137513efd3bd672113957500a62e252649c7f80fa2ef6dd1","provenance_metadata_logbook_no_source_authority_claim","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0074","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama_source-route/R6-BISLAMA-RETRY-007__vanuatu_education_textbooks_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama_source-route\R6-BISLAMA-RETRY-007__vanuatu_education_textbooks_index.html","6276","955a26ab7863ae4a6ab593151f4bea685829337af4db7db613727934a563a229","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0075","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama_source-route/R6-BISLAMA-RETRY-008__vanuatu_moet_textbook_readers_index.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama_source-route\R6-BISLAMA-RETRY-008__vanuatu_moet_textbook_readers_index.html","52937","b2e8a38e7fa235fada3e92620d7cd18fb9061a310665d2c730ba18b157e1651e","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0076","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-001__vanuatu_education_matematiks_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-001__vanuatu_education_matematiks_2017.pdf","11818504","2b7aa33d2ee0a81d9512e4f141c208bfc04a0abdf6d5bf77d58356a31cf22ec6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0077","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-002__vanuatu_education_saens_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-002__vanuatu_education_saens_2017.pdf","26318188","1e457d222c87db1ed6d247455314d4d7caa1cf27b26f448f99df375eae5c59fe","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0078","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-003__vanuatu_moet_matematiks_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-003__vanuatu_moet_matematiks_2017.pdf","11818504","2b7aa33d2ee0a81d9512e4f141c208bfc04a0abdf6d5bf77d58356a31cf22ec6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0079","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-004__vanuatu_moet_saens_2017.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-004__vanuatu_moet_saens_2017.pdf","26318188","1e457d222c87db1ed6d247455314d4d7caa1cf27b26f448f99df375eae5c59fe","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0080","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-005__vanuatu_education_bislama_spelling_dictionary_2007.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-005__vanuatu_education_bislama_spelling_dictionary_2007.pdf","288746","52a3ac5a8e761f38605cd6ce7ccfd3258001c82f8bdf713f8f8c3f3e232c8533","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0081","literal-source-witnesses/source-bodies/R6_addendum_route_body/Bislama/R6-BISLAMA-RETRY-006__vanuatu_moet_bislama_spelling_dictionary_2007.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Bislama\R6-BISLAMA-RETRY-006__vanuatu_moet_bislama_spelling_dictionary_2007.pdf","288746","52a3ac5a8e761f38605cd6ce7ccfd3258001c82f8bdf713f8f8c3f3e232c8533","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","may remain source-gated generated-draft support only where existing scaffold rows cite this body/context","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0084","literal-source-witnesses/source-bodies/R6_addendum_route_body/Cape_Verdean_Kriolu_bilingual_education_context/CVKRIOLU-BILINGUAL-RETRY-004__modern_languages_open_kriolu_in_school.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Cape_Verdean_Kriolu_bilingual_education_context\CVKRIOLU-BILINGUAL-RETRY-004__modern_languages_open_kriolu_in_school.pdf","406754","f9f0e46739f1e4a57bac8e67ee8822987f22759b96d6d0a778c506afe8b01e5d","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
