filename,category,status,additions,deletions,changes
coordination/non-slavic-core-25b9a6df-arabic-rtl-child-route-20260707/NON_SLAVIC_CORE_25B9A6DF_ARABIC_RTL_CHILD_ROUTE_20260707/SUMMARY.json,coordination,added,24,0,24
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ACTIVE_SESSION_STATE.md,interlanguage-sidecar,added,12,0,12
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_EXACT_BLOCKERS_RECOVERY_ROWS_20260707.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_SIX_ROW_SOURCE_USE_GAP_RECONCILIATION_20260707.csv,interlanguage-sidecar,added,7,0,7
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/ARABIC_25B9A6DF_SOURCE_USE_DECISIONS_20260707.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/B3_HANDOFF_SUMMARY_25B9A6DF_20260707.csv,interlanguage-sidecar,added,2,0,2
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/BRANCH_25B9A6DF_DELTA_CLASSIFIED_20260707.csv,interlanguage-sidecar,added,43,0,43
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/BRANCH_VISIBLE_25B9A6DF_KEY_COPY_LEDGER_20260707.csv,interlanguage-sidecar,added,34,0,34
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/HEARTBEAT_20260707.md,interlanguage-sidecar,added,10,0,10
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/MANIFEST.csv,interlanguage-sidecar,added,46,0,46
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/PACKAGE_VALIDATION.json,interlanguage-sidecar,added,21,0,21
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/README.md,interlanguage-sidecar,added,28,0,28
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/SESSION_LOGBOOK_20260707.md,interlanguage-sidecar,added,7,0,7
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/SHA256SUMS.txt,interlanguage-sidecar,added,45,0,45
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/VISIBLE_SIBLING_WAKE_LEDGER_25B9A6DF_20260707.csv,interlanguage-sidecar,added,9,0,9
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_ACTION_SUMMARY.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_BRANCH_PR_STATE.csv,interlanguage-sidecar,added,2,0,2
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_R3_8A_NONSLAVIC_README.md,interlanguage-sidecar,added,27,0,27
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_25B_VALIDATION_ISSUES.csv,interlanguage-sidecar,added,1,0,1
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_41B_R6_ACTION_SUMMARY.csv,interlanguage-sidecar,added,2,0,2
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_41B_R6_VALIDATION_ISSUES.csv,interlanguage-sidecar,added,1,0,1
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_B466_ACTION_SUMMARY.csv,interlanguage-sidecar,added,2,0,2
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/B3_POST_B466_VALIDATION_ISSUES.csv,interlanguage-sidecar,added,1,0,1
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_41B_ROUTE_README.md,interlanguage-sidecar,added,17,0,17
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_41B_SUMMARY.json,interlanguage-sidecar,added,33,0,33
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_EIGHT_LANE_SOURCE_GATE_CARRYFORWARD_41B.csv,interlanguage-sidecar,added,9,0,9
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_EXACT_BLOCKERS_41B.csv,interlanguage-sidecar,added,4,0,4
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_25B_FABLE_SOURCE_USE_ADVERSE_LEDGER_41B.csv,interlanguage-sidecar,added,3,0,3
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_EXACT_BLOCKERS.csv,interlanguage-sidecar,added,4,0,4
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_ROUTE_README.md,interlanguage-sidecar,added,7,0,7
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_ROUTE_SUMMARY.csv,interlanguage-sidecar,added,7,0,7
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/NON_SLAVIC_B466_SUMMARY.json,interlanguage-sidecar,added,104,0,104
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_BLOCKERS_AND_RECOVERY_ROWS.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_PACKAGE_VALIDATION.json,interlanguage-sidecar,added,25,0,25
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_8A_SOURCE_USE_FACT_CHANGE_AUDIT.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_25B_BRANCH_VISIBLE_8A_README.md,interlanguage-sidecar,added,7,0,7
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_BLOCKERS_AND_RECOVERY_ROWS.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_BRANCH_VISIBLE_ARABIC_SOURCE_USE_ROWS.csv,interlanguage-sidecar,added,21,0,21
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_PACKAGE_VALIDATION.json,interlanguage-sidecar,added,30,0,30
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_README.md,interlanguage-sidecar,added,9,0,9
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_SOURCE_USE_FACT_CHANGE_AUDIT.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R3_B4660802_VISIBLE_SIBLING_WAKE_LEDGER.csv,interlanguage-sidecar,added,3,0,3
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_SOURCE_START_README.md,interlanguage-sidecar,added,26,0,26
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,interlanguage-sidecar,added,5,0,5
interlanguage-sidecar/arabic-rtl-25b9a6df-41b-r3-8a-branch-visibility-gate-20260707/ARABIC_RTL_25B9A6DF_41B_R3_8A_BRANCH_VISIBILITY_GATE_20260707/branch-visible-copies/R6_41B_SOURCE_USE_CONTINUATION_LEDGER.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_B3_HANDOFF_BOUNDARIES_20260707.csv,interlanguage-sidecar,added,3,0,3
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_CURRENT_FRONTIER_WAKE_DEDUP_019F2B1B_09A8_20260707.csv,interlanguage-sidecar,added,2,0,2
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/25B9A6DF_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/ACTIVE_SESSION_STATE.md,interlanguage-sidecar,added,16,0,16
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_25B9A6DF.csv,interlanguage-sidecar,added,3,0,3
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_25B9A6DF.csv,interlanguage-sidecar,added,10,0,10
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_25B9A6DF.csv,interlanguage-sidecar,added,11,0,11
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_25B9A6DF.csv,interlanguage-sidecar,added,12,0,12
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md,interlanguage-sidecar,added,11,0,11
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/FRONTIER_DELTA_25B9A6DF.csv,interlanguage-sidecar,added,3,0,3
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/HEARTBEAT_20260707.md,interlanguage-sidecar,added,14,0,14
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/MANIFEST.csv,interlanguage-sidecar,added,31,0,31
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/README.md,interlanguage-sidecar,added,24,0,24
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md,interlanguage-sidecar,added,8,0,8
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SHA256SUMS.txt,interlanguage-sidecar,added,30,0,30
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv,interlanguage-sidecar,added,31,0,31
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_25B9A6DF.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_25B9A6DF.csv,interlanguage-sidecar,added,21,0,21
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_25B9A6DF.csv,interlanguage-sidecar,added,15,0,15
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/SUMMARY_COUNTS_25B9A6DF.csv,interlanguage-sidecar,added,19,0,19
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_25B9A6DF.csv,interlanguage-sidecar,added,13,0,13
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/adverse_evidence.csv,interlanguage-sidecar,added,8,0,8
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/branch_weight_ledger.csv,interlanguage-sidecar,added,11,0,11
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/do_not_use.csv,interlanguage-sidecar,added,9,0,9
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/forms.csv,interlanguage-sidecar,added,41,0,41
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/languages.csv,interlanguage-sidecar,added,6,0,6
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/lexemes.jsonl,interlanguage-sidecar,added,10,0,10
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/marginal_intelligibility.csv,interlanguage-sidecar,added,11,0,11
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/rules_acknowledgement.md,interlanguage-sidecar,added,39,0,39
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/source_documents.csv,interlanguage-sidecar,added,74,0,74
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/source_use_ledger.csv,interlanguage-sidecar,added,21,0,21
interlanguage-sidecar/persianate-tajik-25b9a6df-systemerror-recovery-20260707/PERSIANATE_TAJIK_25B9A6DF_SYSTEMERROR_RECOVERY_20260707/word_weights.csv,interlanguage-sidecar,added,11,0,11
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/B3_ACTION_SUMMARY.csv,transfer-audits,added,4,0,4
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/BRANCH_PR_STATE.csv,transfer-audits,added,2,0,2
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/MANIFEST.csv,transfer-audits,added,10,0,10
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_FILE_LEDGER.csv,transfer-audits,added,105,0,105
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_MANIFEST_REPLAY.csv,transfer-audits,added,95,0,95
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv,transfer-audits,added,5,0,5
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/PACKAGE_SHA256SUMS_REPLAY.csv,transfer-audits,added,95,0,95
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/README.md,transfer-audits,added,28,0,28
transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_4C778C73_25B_RECOVERY_R6_PERSIANATE_ARABIC_BATCH_20260707/SAFETY_SCAN_HITS.csv,transfer-audits,added,6,0,6
