"Label","Source","Dest","Bytes","SHA256","Note"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_MARGINAL_INTELLIGIBILITY_LEDGER_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_MARGINAL_INTELLIGIBILITY_LEDGER_C7FB.json","130121","C0588070C96F78E65F6B445C7B47885C6407BAD9B16538E2C084973802D325EC","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_MARKER_INTERLINEAR_LEDGER_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_MARKER_INTERLINEAR_LEDGER_C7FB.csv","10988","0BDD8E707AF51F4577CB2F65ADA782E6B99FC08FA4F261DCC419DD4DE910E0B1","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_MARKER_INTERLINEAR_LEDGER_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_MARKER_INTERLINEAR_LEDGER_C7FB.json","14707","09BCA6A99C2CF61ADC3963ECBDDC4BFFF8C59400AB332D6E69820E41F513C795","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_NORMALIZATION_LEDGER_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_NORMALIZATION_LEDGER_C7FB.csv","58099","A80122D8A3A95CD8AE4458DF08447A2B8136337E3AD610C9E341DD398A0A3F6D","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_NORMALIZATION_LEDGER_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_NORMALIZATION_LEDGER_C7FB.json","77151","79017CBA7A2CAE1AC2D4B6CD91E1E840CEA073D4981AE34DEE06DC44DD31234C","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_SOURCE_USE_LEDGER_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_SOURCE_USE_LEDGER_C7FB.csv","59912","A46526AF2CD92473BCBABBD7E4A32FC4AD70E6C7E3F4F819BAA11B681EEAB22F","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\BODY_LINKED_SOURCE_USE_LEDGER_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/BODY_LINKED_SOURCE_USE_LEDGER_C7FB.json","83879","3E12E8D5AED29517863E94F8B1617AB3AFE6B0AA833FCAA635C3E9F470F2901D","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\DO_NOT_USE_APPLICATION_ROWS_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/DO_NOT_USE_APPLICATION_ROWS_C7FB.csv","85426","ED170EDEDD5D53DDA59C9D46CFE2AA6D3289D388C0EFCF932E70B0EBAEAF1C84","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\DO_NOT_USE_APPLICATION_ROWS_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/DO_NOT_USE_APPLICATION_ROWS_C7FB.json","116748","DCE2446A77A393E012F051A84D5F8D4E32305C760E8F4A9DB16ADAC44BA2AA12","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\FABLE_REQUIREMENT_COVERAGE_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/FABLE_REQUIREMENT_COVERAGE_C7FB.csv","5660","8E6A468EAC078CE50E3BD3799608F26D599960D0BDAF8793352A3E3C127A0C96","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\FABLE_REQUIREMENT_COVERAGE_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/FABLE_REQUIREMENT_COVERAGE_C7FB.json","8682","3B187ADB5F0A1A4D0B782379210202CBC9AED3C7DE7E8C9367BB70BC1AF8B3E5","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260706.md","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260706.md","619","A0607917B1E289BDA595C660264B7E14CEBB52354323CBB66120C7FC8FEDF807","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\FINAL_VALIDATION.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/FINAL_VALIDATION.json","471","591DD0919C053FF0604B10C97F65E757453E838ECDD99AC493C2E016CAEAB890","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\MANIFEST.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/MANIFEST.csv","3637","45DB10E5B77CDCACF2523ACAB6EFB19B3AC90A141B606635D82C773F45EACA12","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\PACKAGE_SUMMARY.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/PACKAGE_SUMMARY.csv","1056","D16F1698C94FA66EB6CCB96D8403C3943D62C4EE1B1B9FABF0BF218AFBCC4F71","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\PACKAGE_SUMMARY.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/PACKAGE_SUMMARY.json","1234","FA99EDDD2AC63ABCEFC263A8C8F95E80CA3C3086733F5551CF4A35D0183BA79E","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\README.md","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/README.md","1394","EE232E96178812693DB65405B5FBAB09E510A1BF1A6A2161B4059F6943E91A8D","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\rules_acknowledgement.md","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/rules_acknowledgement.md","2732","AC6B6EDC14DC65AC458C17BE208228F3F67587CFBEE5D43DF072C42302653819","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\SHA256SUMS.txt","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/SHA256SUMS.txt","3463","45CA2AD31D9A2824EDE68AEFF88F6B5C60309EBB54E0371F5FC7C0FA51CD565C","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\SIBLING_RECOVERY_WAKE_ROWS_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/SIBLING_RECOVERY_WAKE_ROWS_C7FB.csv","2681","AB01C86A2BE448BDF74A39F7F67AA54F892079149C5593BE251608E3C2249D7F","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\SIBLING_RECOVERY_WAKE_ROWS_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/SIBLING_RECOVERY_WAKE_ROWS_C7FB.json","3784","7F999E275573A676307792778FECC125C4A2578FD69D78385F07CBCC0986406A","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_RECOVERY_ROWS_C7FB.csv","68309","3C7B81C49CF26C12A630F3BE62204ADAE92EA6DC1482D6538FC47E372259B592","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_RECOVERY_ROWS_C7FB.json","96991","B68072B44142BFEE4A5A11A6267C53FB6F3D9B90393A8CBFE21E9CE785F19CA9","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_SOURCE_BODY_INDEX_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_SOURCE_BODY_INDEX_C7FB.csv","26331","5A5F3712B9ED20A972D29AD05B43965C623BC4A95AF791F79C7D8D58064015A2","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_SOURCE_BODY_INDEX_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_SOURCE_BODY_INDEX_C7FB.json","33782","D957EA55879E0294ED033E439599BA9AA7070FEB055AC4832D66FA3B3FA62FAB","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.csv","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.csv","4796","3AD76F85B3501821A6FD8E45083BE258520FA838FE3D2C5610E19EC3DE6B8204","body-linked Fable/authority standardization support; source-use routing only"
"Interlanguage authority c7fb body-linked standardization","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.json","interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.json","6463","D9F4587CB32F59F2855DE00744F6C6EEC45BFB8A9C1701499548B95150D4D133","body-linked Fable/authority standardization support; source-use routing only"
"R3 212df branch-advance source payload","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z\B3_UPLOADER_READY_SUMMARY.csv","interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/B3_UPLOADER_READY_SUMMARY.csv","815","5DA377BD741B4D798687AE7FEAB10436666BF15E6BCA466385E6274F894CA795","source-backed 212df branch-advance R3 packet; language lane did not push"
"R3 212df branch-advance source payload","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z\BRANCH_212DF_R3_RELEVANT_TREE.csv","interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/BRANCH_212DF_R3_RELEVANT_TREE.csv","1512460","5578951A73CB1E131C3DFA8D624A55D4DB4D93343BF1334D45D96DA4D07B819A","source-backed 212df branch-advance R3 packet; language lane did not push"
"R3 212df branch-advance source payload","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z\BRANCH_DELTA_C7FB_TO_212DF_RELEVANT.csv","interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/BRANCH_DELTA_C7FB_TO_212DF_RELEVANT.csv","5919","9C10B0F71F632E0E9943A0DA979A0BFF0533594CAA7723EA0A6979CDAD3FF653","source-backed 212df branch-advance R3 packet; language lane did not push"
"R3 212df branch-advance source payload","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706\R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z\MANIFEST.csv","interlanguage-sidecar/rtl-persianate-arabic-212df-branch-advance-source-payload-20260706/R3_212DF_BRANCH_ADVANCE_SOURCE_PAYLOAD_20260706T072208Z/MANIFEST.csv","2074","31F9A2427DB25EEAC72DA53571980DD90FD221C287C845F03AE51A4F6815B634","source-backed 212df branch-advance R3 packet; language lane did not push"
