"audit_file","line_number","matched_text","source_use_label","authority_effect"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","15","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_C7FB_R6_RETRY_R3_CONTINUATION_UPLOAD_AUDIT_20260706.md"",""2637"",""2026-07-06T04:39:29.9096824Z"",""502975A99EE3C3058A695837BCEE02170CAA52C23033EAD2A0565DFA86440409""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","16","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_C7FB_R6_RETRY_R3_CONTINUATION_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv"",""23202"",""2026-07-06T04:39:29.9076727Z"",""76DBF63B61027DCC250B91654B2955B74152CB39A896220E67BDCDFFC7D073F9""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","17","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_C7FB7E_R6_PRIORITY_RETRY_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt"",""3676"",""2026-07-06T04:37:51.2396750Z"",""B7610DD7A62D3145175B11A4A78B8EE80D38B3F5074E80E60CDD84264BDA6173""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","18","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_C7FB7E_R6_PRIORITY_RETRY_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv"",""11953"",""2026-07-06T04:37:51.1862873Z"",""E724FEECCADE25F9E85A59D9900A10BF328792786801C99D70AC426E5EE57A9D""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","19","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_C7FB7E_R6_PRIORITY_RETRY_UPLOAD_AUDIT_20260706.md"",""1929"",""2026-07-06T04:37:51.1862873Z"",""31B9206A6E7D9BB923C7CF7440FA31B06B054BF5600F77185EC92639BCD95AD9""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","20","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_96325DDA_R6_R3_OLDB_BATCH_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt"",""12223"",""2026-07-06T04:25:26.5439422Z"",""5D5CFD2E8009E261D00CA2E0B0E37B2D94F4A2F2E9404406FC0E2F1B94C348EF""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","21","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_96325DDA_R6_R3_OLDB_BATCH_UPLOAD_AUDIT_20260706.md"",""3019"",""2026-07-06T04:25:26.3558086Z"",""1075A00FC344236B84FFFD3EFF07EAB2877DB492FFC8219BC03EEC64363B20CC""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","22","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_96325DDA_R6_R3_OLDB_BATCH_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv"",""41400"",""2026-07-06T04:25:26.3537994Z"",""E7623532E65696FBDD8142B700A1F19EEAE98649D29BA8E2FCA781FC3DEEE477""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","23","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_96325DDA_R6_AUTHORITY_INTEGRATION_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt"",""5366"",""2026-07-06T04:22:50.9710905Z"",""68CD67ACA99EF25C8F398FD69338DA5A629130536AD78950B6D890DEF2388AA0""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","24","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_96325DDA_R6_AUTHORITY_INTEGRATION_UPLOAD_AUDIT_20260706.md"",""1898"",""2026-07-06T04:22:50.9347424Z"",""96737408704A279CDECC52D755B6728AB604165DB39E4150011D9AB3A16D0217""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","25","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_96325DDA_R6_AUTHORITY_INTEGRATION_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv"",""17027"",""2026-07-06T04:22:50.9307428Z"",""DBDE661E7671642D639EA9F53EA92D0A9628F3101AFE225A8C563C01F9FC8A1E""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","29","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_8F7_R3_R6_INCREMENT_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt"",""5799"",""2026-07-06T04:07:52.8004532Z"",""4CD7B696BC986757CD0C0664E8AD86E1D24945266A019D40B61D640353CD5B61""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","30","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_8F7_R3_R6_INCREMENT_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv"",""17854"",""2026-07-06T04:07:52.7668518Z"",""F90090E6AAFA89BA005E6B4562217B61765E5AC8CA4074001484E7D3AE91F651""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/B3_LATEST_OUTPUTS_SNAPSHOT.csv","31","""C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706\B3_POST_8F7_R3_R6_INCREMENT_UPLOAD_AUDIT_20260706.md"",""2160"",""2026-07-06T04:07:52.7668518Z"",""8F93738940FA92810BBFCD7971510886AAB175762972524085604C0F3957F040""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/old-b/OLD_B_212DFB_BRANCH_PACKAGE_AUDIT_20260706/LOCAL_OUTPUT_DRIFT_AFTER_B3_MANIFEST.csv","44","""noether-persianate-tajik-source-evidence-draft-lane"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_FOLLOWUP_CONTINUATION_20260706\BRANCH_BATCH_IMPACT_CONTINUATION_R3_R6_PT_B3_212DFB.csv"",""noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_212DFB_FOLLOWUP_CONTINUATION_20260706\BRANCH_BATCH_IMPACT_CONTINUATION_R3_R6_PT_B3_212DFB.csv"","".csv"",""1630"",""2026-07-06T07:48:48.6159240Z"",""E7B2FC824EA8C8653E1DCFEBA2DD63CE732D22EF5A6FEF05455E56175E0A9A1A""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","37","""Interlanguage authority c7fb body-linked standardization"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.csv"",""interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.csv"",""4796"",""3AD76F85B3501821A6FD8E45083BE258520FA838FE3D2C5610E19EC3DE6B8204"",""body-linked Fable/authority standardization support; source-use routing only""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","38","""Interlanguage authority c7fb body-linked standardization"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.json"",""interlanguage-sidecar/interlanguage-authority-c7fb-body-linked-standardization-20260706/INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706/STANDARDIZATION_SOURCE_SIGNAL_COUNTS_C7FB.json"",""6463"",""D9F4587CB32F59F2855DE00744F6C6EEC45BFB8A9C1701499548B95150D4D133"",""body-linked Fable/authority standardization support; source-use routing only""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","163","""Post-B3 output drift: noether-interlanguage-method-authority"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md"",""uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/branch_inputs/003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md"",""4083"",""95203982FF44525183CA1E8DB76E5D594819B78BB6047D2DAB0308DA2EA712ED"",""current-byte snapshot from Old-B drift manifest; B3 recomputed hashes""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","205","""Post-B3 output drift: noether-interlanguage-method-authority"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.csv"",""uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.csv"",""4892"",""E7E8DABA7C67E5F3984EFE86BD6BDADEAB0BD9C1D137BF92649929D7536B96D2"",""current-byte snapshot from Old-B drift manifest; B3 recomputed hashes""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","206","""Post-B3 output drift: noether-interlanguage-method-authority"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.json"",""uploader-transfer/post-212df-output-drift-20260706/noether-interlanguage-method-authority/outputs/INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706/STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.json"",""6559"",""34EE5EF07AB7EF2A7573031B7578E795C22AE36CB18A1C2345289302D7DB9621"",""current-byte snapshot from Old-B drift manifest; B3 recomputed hashes""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","272","""R6 212df branch-visible live retry recovery continuation summary"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706.md"",""uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706.md"",""1090"",""B7C1CF9FEF3558120C0211BEE28C29F479198B573C8E5F43B84E9742B8CC3684"",""branch-visible live-retry recovery continuation summary; language lane did not push""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","273","""R6 212df branch-visible live retry recovery continuation"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706\b3\B3_ROUTE.csv"",""uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/b3/B3_ROUTE.csv"",""773"",""E2F375C41EE4483CFCEF856DF849E1EE0882D1DBE5EFCB954010A33E722A5139"",""branch-visible live-retry recovery continuation; language lane did not push""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","274","""R6 212df branch-visible live retry recovery continuation"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706\blockers\R6_212DF_ACTIVE_RECOVERY_BLOCKERS.csv"",""uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/blockers/R6_212DF_ACTIVE_RECOVERY_BLOCKERS.csv"",""20663"",""D76B17041B5A13C74184451F8FB62914247935FCBCA4AA0D06097DBF0271DA95"",""branch-visible live-retry recovery continuation; language lane did not push""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","275","""R6 212df branch-visible live retry recovery continuation"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706\branch-visible-inputs\COMPARE_C7FB_TO_212DF_FILE_INDEX.csv"",""uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/branch-visible-inputs/COMPARE_C7FB_TO_212DF_FILE_INDEX.csv"",""29829"",""0D7FB8760E449FD57BEF0F5C4E9F84CC6BEFB37F8FAD72845F942C74AFB0078D"",""branch-visible live-retry recovery continuation; language lane did not push""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","276","""R6 212df branch-visible live retry recovery continuation"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706\branch-visible-inputs\R6_212DF_BRANCH_VISIBLE_INPUT_ROWS.csv"",""uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/branch-visible-inputs/R6_212DF_BRANCH_VISIBLE_INPUT_ROWS.csv"",""16117"",""67F5D3C896FE8635722367868645EEFFAB398046F962234FCBAD9CC843F701B9"",""branch-visible live-retry recovery continuation; language lane did not push""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
"transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_212DFB_SOURCE_BACKED_DRIFT_BATCH_MANIFEST_20260706.csv","277","""R6 212df branch-visible live retry recovery continuation"",""C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706\draft-support\R6_212DF_SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD.csv"",""uploader-transfer/r6-212df-branch-visible-live-retry-recovery-continuation-20260706/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/draft-support/R6_212DF_SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD.csv"",""4211"",""AA0CAE0F218C37AC33AAFF7C8DF4978BCF2C02AA307047E1CBBCFB3D12CC281A"",""branch-visible live-retry recovery continuation; language lane did not push""","branch-visible B3/transfer audit hit; provenance only","does not close source/reviewer/ethics or draft gates"
