"schema_version","witness_id","disposition","pixel_file_in_public_package","private_witness_relative_path","source_image_name","parent_pdf_name","parent_pdf_bytes","parent_pdf_pages","parent_pdf_sha256","source_locator","width_px","height_px","dpi_x","dpi_y","rotation_degrees","crop_bbox_pixels","crop_bytes","crop_sha256","linked_component_tex","linked_tex_line","linked_structural_unit","content_summary","native_tex_path","native_tex_sha256","source_review_status","lead_review_status","qa_disposition","notes"
"sga_visual_witness_rights_block_v1","sga3.e05.figure.011","rights_blocked_not_public","false","source_png_witness/exp5/p254_associativity_4.png","p254_associativity_4.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 4; combined-reader p. 266; printed p. 254","549","184","not_recorded","not_recorded","not_recorded","not_recorded","4441","835A47E45E4BF37C353517902CF7BA37F975DCF116E5C299A9AFFFC8C195CA3D","01_expose_V_pp253_255_en.tex","136","sga3.e05.figure.011","Associativity square (4).","native_diagrams/exp5/p254_associativity_4.png.tex","5527B19010FC7BBB211BBED716B4C38F72138329C665A42CBD1EA2923BEC7FEF","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.012","rights_blocked_not_public","false","source_png_witness/exp5/p255_diagram_012.png","p255_diagram_012.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 5; combined-reader p. 267; printed p. 255","368","225","not_recorded","not_recorded","not_recorded","not_recorded","3804","414CE8CE5B6BF7D0B34D4AA1B3F3544E220555CF9BD17F4ECAAB08F402342A54","01_expose_V_pp253_255_en.tex","160","sga3.e05.figure.012","Combined (0,1,2) groupoid-axiom grid.","native_diagrams/exp5/p255_diagram_012.png.tex","82D83D2EC983D4E3696B46BC5B340ADCF2690501AB608813DA03E1E664D2AE39","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.013","rights_blocked_not_public","false","source_png_witness/exp5/p255_groupoid_triple_arrow.png","p255_groupoid_triple_arrow.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 5; combined-reader p. 267; printed p. 255","396","81","not_recorded","not_recorded","not_recorded","not_recorded","2685","392FEC7532C6031FD0B804E7DFEABCDBC7A22A6D699FE5374EC0F0171654BB63","01_expose_V_pp253_255_en.tex","189","sga3.e05.figure.013","Three-level groupoid diagram.","native_diagrams/exp5/p255_groupoid_triple_arrow.png.tex","5D480D2E443CC3462342B686F9127B6F53D09684315A4828349D630C67177CD7","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.014","rights_blocked_not_public","false","source_png_witness/exp5/p256_action_groupoid_continuation.png","p256_action_groupoid_continuation.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 6; combined-reader p. 268; page header p. 256","670","144","not_recorded","not_recorded","not_recorded","not_recorded","5203","DC3EBB61FECD076DE3AA1B515E719718DD54D8535B7C82597E6F4E1F25ED3A69","02_expose_V_pp256_260_en.tex","17","sga3.e05.figure.014","The groupoid attached to the action of the \(\mathscr C\)-group \(G\) on \(X\).","native_diagrams/exp5/p256_action_groupoid_continuation.png.tex","50095903D0477A5D8573063129B628B82482854388F61A3C82F092404908F372","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.015","rights_blocked_not_public","false","source_png_witness/exp5/p256_effective_epimorphism.png","p256_effective_epimorphism.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 6; combined-reader p. 268; page header p. 256","491","103","not_recorded","not_recorded","not_recorded","not_recorded","2927","C89F4110F8B003AFB3A56073C770782B04B25CB45F803FD1D4BCB819E241BE23","02_expose_V_pp256_260_en.tex","72","sga3.e05.figure.015","The defining diagram for an effective epimorphism.","native_diagrams/exp5/p256_effective_epimorphism.png.tex","64C4C8CAC869DB18F5A88AD9649F9E3D73E9EC5DC9BEDD70E90907D2B1FB13FD","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.016","rights_blocked_not_public","false","source_png_witness/exp5/p257_x_groupoid.png","p257_x_groupoid.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 7; combined-reader p. 269; page header p. 257","439","105","not_recorded","not_recorded","not_recorded","not_recorded","3469","9CB300950C5F492F8FD9F3A3E6398442659D4B2AC086571D0C439A0A35699931","02_expose_V_pp256_260_en.tex","126","sga3.e05.figure.016","The \(\mathscr C\)-groupoid \(X_\ast\).","native_diagrams/exp5/p257_x_groupoid.png.tex","5D480D2E443CC3462342B686F9127B6F53D09684315A4828349D630C67177CD7","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.017","rights_blocked_not_public","false","source_png_witness/exp5/p257_y_induced_groupoid.png","p257_y_induced_groupoid.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 7; combined-reader p. 269; page header p. 257","440","106","not_recorded","not_recorded","not_recorded","not_recorded","3208","8DF9BC6680E48AC0192482831197FCF2AD26177ADED66E1AC7A15403B2AEC84C","02_expose_V_pp256_260_en.tex","136","sga3.e05.figure.017","The induced \(\mathscr C\)-groupoid \(Y_\ast\).","native_diagrams/exp5/p257_y_induced_groupoid.png.tex","52C23C421C89E5AC087304B79596B7C10AA1D6F9F0DE29B901B1F1F4F7FB8984","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.018","rights_blocked_not_public","false","source_png_witness/exp5/p257_base_change_fiber_square.png","p257_base_change_fiber_square.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 7; combined-reader p. 269; page header p. 257","490","230","not_recorded","not_recorded","not_recorded","not_recorded","5120","E36D58B05EB21EDF9D1A49EA62222D33FDD98B92B0E40EBD1C27E3555913D458","02_expose_V_pp256_260_en.tex","148","sga3.e05.figure.018","The fiber-product definition of \(Y_1\).","native_diagrams/exp5/p257_base_change_fiber_square.png.tex","F77288F1B2E994009BB36A06525A6F3F3C7F9380BDCB341F4E995B40724ADC66","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.019","rights_blocked_not_public","false","source_png_witness/exp5/p257_reconstruction_square.png","p257_reconstruction_square.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 7; combined-reader p. 269; page header p. 257","322","225","not_recorded","not_recorded","not_recorded","not_recorded","4216","1B93D46F984CF80111237168FCD2C3908EB28F4A5D7BF25DEAA7E9D7BD69891B","02_expose_V_pp256_260_en.tex","191","sga3.e05.figure.019","The Cartesian square defining \(Y_0\times_{X_0}X_1\).","native_diagrams/exp5/p257_reconstruction_square.png.tex","605B0DB59637669787502BAFBCBA700EB7FE1DFB013F6CBEE9E0F2B2EF22BE86","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.020","rights_blocked_not_public","false","source_png_witness/exp5/p258_cartesian_reconstruction_square.png","p258_cartesian_reconstruction_square.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 8; combined-reader p. 270; page header p. 258","403","239","not_recorded","not_recorded","not_recorded","not_recorded","5453","A63F715CF018428206203B86E37BC2E3D96EE8554E7AC64C48816E266832C4ED","02_expose_V_pp256_260_en.tex","202","sga3.e05.figure.020","The second Cartesian square in the reconstruction of \((e_0,e_1)\).","native_diagrams/exp5/p258_cartesian_reconstruction_square.png.tex","3C95B1134C5B84E292C289D915856054A45A7C25420C553FBE3D88728DA8E606","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.021","rights_blocked_not_public","false","source_png_witness/exp5/p258_inverse_image_phi_diagram.png","p258_inverse_image_phi_diagram.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 8; combined-reader p. 270; page header p. 258","239","193","not_recorded","not_recorded","not_recorded","not_recorded","2136","E0F4D0E44AB7A566D8CAFADEE904E813DDB84FD665DD5DA851C617FB327BB76B","02_expose_V_pp256_260_en.tex","221","sga3.e05.figure.021","An arrow of the first inverse-image groupoid.","native_diagrams/exp5/p258_inverse_image_phi_diagram.png.tex","4A7877C925E8E8A2B4AC3B88AE283A556B82B0766E15A9ACA767DDBB024B0A07","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.022","rights_blocked_not_public","false","source_png_witness/exp5/p258_inverse_image_psi_diagram.png","p258_inverse_image_psi_diagram.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 8; combined-reader p. 270; page header p. 258","240","198","not_recorded","not_recorded","not_recorded","not_recorded","2412","851675C8555948B5EDE368B1CA4D92D4ABB5FD16BED6CBCB0DF21D54407D3EDB","02_expose_V_pp256_260_en.tex","238","sga3.e05.figure.022","An arrow of the second inverse-image groupoid.","native_diagrams/exp5/p258_inverse_image_psi_diagram.png.tex","D4DE4B0551E6C2F3398957827540844BFAC1841E67E197EDE7057A693F8B6EFB","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.023","rights_blocked_not_public","false","source_png_witness/exp5/p258_groupoid_isomorphism_map.png","p258_groupoid_isomorphism_map.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 8; combined-reader p. 270; page header p. 258","588","200","not_recorded","not_recorded","not_recorded","not_recorded","4639","D2FC9244D42F9FA8C3234E2D9411AED18AE3000294917B6A7CAE27B1A2D23E1F","02_expose_V_pp256_260_en.tex","251","sga3.e05.figure.023","The map from \(Y_1(T)\) to \(Y'_1(T)\).","native_diagrams/exp5/p258_groupoid_isomorphism_map.png.tex","1E7B7DD56B10C985A47B4C80299E985CEC7B13E599955C58792E5477F6BD8D3E","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.024","rights_blocked_not_public","false","source_png_witness/exp5/p259_universal_epimorphism_square.png","p259_universal_epimorphism_square.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 9; combined-reader p. 271; page header p. 259","310","208","not_recorded","not_recorded","not_recorded","not_recorded","3103","364D0B51092FB15A59B1EC12953914C55CCFE43D13794D4C659024E289093B8F","02_expose_V_pp256_260_en.tex","290","sga3.e05.figure.024","A base change of the universal epimorphism \(f_0\).","native_diagrams/exp5/p259_universal_epimorphism_square.png.tex","8E64173FDF6A6F31F6A960B2E1ADD64E8C4FAD611E637E9CA27C3582ABACF1FB","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.025","rights_blocked_not_public","false","source_png_witness/exp5/p259_functor_kernel_diagram.png","p259_functor_kernel_diagram.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 9; combined-reader p. 271; page header p. 259","691","310","not_recorded","not_recorded","not_recorded","not_recorded","11942","69B469892F34753F8BFCF973C8FDE30B3F3ADD390BC952A4F0D635954BC0E41A","02_expose_V_pp256_260_en.tex","305","sga3.e05.figure.025","The comparison of the functors \(C(d_0,d_1)\) and \(C(e_0,e_1)\).","native_diagrams/exp5/p259_functor_kernel_diagram.png.tex","7706C7AE405FF2EE56C6400100333978D98F95BC5FF6448C66695E824DFD5DC1","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
"sga_visual_witness_rights_block_v1","sga3.e05.figure.026","rights_blocked_not_public","false","source_png_witness/exp5/p259_delta_proof_diagram.png","p259_delta_proof_diagram.png","Exp5-13oct24.pdf","439522","41","9198200633F929FE1822520371A9200DA4F8CF2513EFAB3D6A0C7E9330DB84CF","Polo--Gille Exp5-13oct24.pdf, component-local p. 9; combined-reader p. 271; page header p. 259","652","291","not_recorded","not_recorded","not_recorded","not_recorded","7523","0E8C428D46C4A4354469126AFA99186A5E3C81027195EDCF5DC258B1A3C311DB","02_expose_V_pp256_260_en.tex","322","sga3.e05.figure.026","The diagram used to prove the surjectivity of \(T(f)\).","native_diagrams/exp5/p259_delta_proof_diagram.png.tex","01BE1A83032174374ED5162115A84436C6D897BF37665B8B2CE28285324047C4","yes;PASS;PASS","delegated_source_check_accepted_full_reader_visual_pass","metadata_public_pixels_withheld_pending_rights","The source-PDF-derived pixel witness is not redistributed in this release. Hash, locator, dimensions, linked TeX, native replacement, and review disposition are preserved."
