"path","extension","bytes","is_source_package_extension","sha256"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_ABSTRACT_ALGEBRA_RETRY_20260629T113000Z.md",".md","12080","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_INSTITUTIONAL_MINI_TERM_SIDECAR_20260629T111500Z.json",".json","46442","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_INSTITUTIONAL_MINI_TERM_SIDECAR_20260629T111500Z.md",".md","14921","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_INSTITUTIONAL_SOURCE_RETRY_20260629T110500Z.json",".json","51549","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_INSTITUTIONAL_SOURCE_RETRY_20260629T110500Z.md",".md","10500","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_MINI_TERM_SIDECAR_20260629T102500Z.json",".json","89781","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_MINI_TERM_SIDECAR_20260629T102500Z.md",".md","24009","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_WIKITEXT_RETRY_20260629T101500Z.json",".json","124769","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_WIKITEXT_RETRY_20260629T101500Z.md",".md","19438","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_ZERO_ROW_EXTERNAL_LEADS_20260629T115000Z.json",".json","26720","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_CENTRAL_ASIAN_TURKIC_ZERO_ROW_EXTERNAL_LEADS_20260629T115000Z.md",".md","6275","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_ALTERNATE_UZBEK_LOCAL_RING_FIELD_REPLACEMENT_20260629T141500Z.json",".json","13490","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_ALTERNATE_UZBEK_LOCAL_RING_FIELD_REPLACEMENT_20260629T141500Z.md",".md","5295","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_AZ_TK_TT_BA_UG_HARD_ROW_RETRY_20260629T213000Z.json",".json","119060","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_AZ_TK_TT_BA_UG_HARD_ROW_RETRY_20260629T213000Z.md",".md","16249","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_EXACT_HARD_BLOCKER_ENDPOINT_RETRY_20260630T013000Z.json",".json","16721","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_EXACT_HARD_BLOCKER_ENDPOINT_RETRY_20260630T013000Z.md",".md","8757","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_EXACT_WIKITEXT_NONWIKI_POLYNOMIAL_AUGMENT_20260629T143000Z.json",".json","46993","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_EXACT_WIKITEXT_NONWIKI_POLYNOMIAL_AUGMENT_20260629T143000Z.md",".md","4350","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_HARD_ROW_REVIEW_GATE_20260629T220000Z.json",".json","63634","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_HARD_ROW_REVIEW_GATE_20260629T220000Z.md",".md","14103","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_MATHNET_BROWSER_HARD_ROW_REVIEW_20260629T203000Z.json",".json","5910","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_MATHNET_BROWSER_HARD_ROW_REVIEW_20260629T203000Z.md",".md","2997","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_NOETHERIAN_POLYNOMIAL_RING_EXACT_RETRY_20260630T003000Z.json",".json","8590","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_NOETHERIAN_POLYNOMIAL_RING_EXACT_RETRY_20260630T003000Z.md",".md","4264","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_NONUZBEK_HARD_ROW_SOURCE_RETRY_20260629T210000Z.json",".json","25635","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_NONUZBEK_HARD_ROW_SOURCE_RETRY_20260629T210000Z.md",".md","5812","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_REVIEW_SNIPPET_PACKET_RING_FIELD_GROUP_20260630T014500Z.json",".json","28911","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_REVIEW_SNIPPET_PACKET_RING_FIELD_GROUP_20260630T014500Z.md",".md","20097","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_SOURCE_CODE_EXACT_HARD_BLOCKER_RETRY_20260630T004500Z.json",".json","8025","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_SOURCE_CODE_EXACT_HARD_BLOCKER_RETRY_20260630T004500Z.md",".md","3003","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_DEEP_ALGEBRA_CONTEXT_RETRY_20260630T000500Z.json",".json","71391","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_DEEP_ALGEBRA_CONTEXT_RETRY_20260630T000500Z.md",".md","30111","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_KYRGYZ_ALGEBRA_CONTEXT_RETRY_20260629T234500Z.json",".json","66704","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_KYRGYZ_ALGEBRA_CONTEXT_RETRY_20260629T234500Z.md",".md","30718","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_KYRGYZ_REVIEW_REFRESH_20260630T001500Z.json",".json","27731","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_KYRGYZ_REVIEW_REFRESH_20260630T001500Z.md",".md","8662","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_KYRGYZ_TERM_ENTRY_HTML_OCR_RETRY_20260629T233000Z.json",".json","171018","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TATAR_KYRGYZ_TERM_ENTRY_HTML_OCR_RETRY_20260629T233000Z.md",".md","18986","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_BROWSER_VISIBLE_GROUP_THEORY_REVIEW_20260629T224500Z.json",".json","5698","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_BROWSER_VISIBLE_GROUP_THEORY_REVIEW_20260629T224500Z.md",".md","4184","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_LOCAL_REVIEW_REFRESH_20260630T011500Z.json",".json","17549","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_LOCAL_REVIEW_REFRESH_20260630T011500Z.md",".md","8770","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_LOCAL_SOURCE_CAPTURE_RETRY_20260630T010000Z.json",".json","11928","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_LOCAL_SOURCE_CAPTURE_RETRY_20260630T010000Z.md",".md","9565","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_TATAR_KYRGYZ_HARD_ROW_DISCOVERY_20260629T223000Z.json",".json","35002","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_TATAR_KYRGYZ_HARD_ROW_DISCOVERY_20260629T223000Z.md",".md","7156","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_TATAR_KYRGYZ_INSTITUTIONAL_HTML_RETRY_20260629T231500Z.json",".json","37436","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_TURKMEN_TATAR_KYRGYZ_INSTITUTIONAL_HTML_RETRY_20260629T231500Z.md",".md","8995","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_UZBEK_MATHNET_LOCAL_CAPTURE_RETRY_20260630T020000Z.json",".json","4942","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_UZBEK_MATHNET_LOCAL_CAPTURE_RETRY_20260630T020000Z.md",".md","2852","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_WEAK_LANGUAGE_EXACT_POLYNOMIAL_RETRY_20260629T144500Z.json",".json","13703","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R2_PAN_TURKIC_WEAK_LANGUAGE_EXACT_POLYNOMIAL_RETRY_20260629T144500Z.md",".md","3938","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_ARABIC_TURKIC_SUBROW_SOURCE_LEDGER_20260630T214056Z.json",".json","7281","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_ARABIC_TURKIC_SUBROW_SOURCE_LEDGER_20260630T214056Z.md",".md","176","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_ARABIC_TURKIC_SUBROW_SOURCE_LEDGER_VALIDATION_20260630T214056Z.json",".json","29044","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_ARABIC_TURKIC_SUBROW_SOURCE_LEDGER_VALIDATION_20260630T214056Z.md",".md","360","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_EXPLICIT_GAP_RETRY_DARI_UYGHUR_KYRGYZ_20260629T074321Z.json",".json","40568","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_EXPLICIT_GAP_RETRY_DARI_UYGHUR_KYRGYZ_20260629T074321Z.md",".md","5432","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_GAP_RETRY_MINI_TERM_SIDECAR_UYGHUR_KYRGYZ_TAJIK_PASHTO_20260629T075701Z.json",".json","42303","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_GAP_RETRY_MINI_TERM_SIDECAR_UYGHUR_KYRGYZ_TAJIK_PASHTO_20260629T075701Z.md",".md","26186","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_FIRST_SLICE_SEED_20260630T072858Z.json",".json","1956","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_FIRST_SLICE_SEED_20260630T072858Z.md",".md","1732","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_FIRST_SLICE_SEED_VALIDATION_20260630T072858Z.json",".json","2456","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_FIRST_SLICE_SEED_VALIDATION_20260630T072858Z.md",".md","241","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_REVIEW_PACKET_AND_GAP_CHECKPOINT_20260630T073743Z.json",".json","1981","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_REVIEW_PACKET_AND_GAP_CHECKPOINT_20260630T073743Z.md",".md","3178","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_REVIEW_PACKET_AND_GAP_CHECKPOINT_VALIDATION_20260630T073743Z.json",".json","3761","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_KYRGYZ_EIGEN_REVIEW_PACKET_AND_GAP_CHECKPOINT_VALIDATION_20260630T073743Z.md",".md","289","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_PERSIAN_URDU_KYRGYZ_EIGEN_DEFINITION_SLICE_20260630T080020Z.json",".json","2269","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_PERSIAN_URDU_KYRGYZ_EIGEN_DEFINITION_SLICE_20260630T080020Z.md",".md","2401","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_PERSIAN_URDU_KYRGYZ_EIGEN_DEFINITION_SLICE_VALIDATION_20260630T080020Z.json",".json","3850","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_PERSIAN_URDU_KYRGYZ_EIGEN_DEFINITION_SLICE_VALIDATION_20260630T080020Z.md",".md","383","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_TG_SD_UG_THIN_TURKIC_SUBROW_GAP_HUNT_20260630T214500Z.json",".json","9659","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_TG_SD_UG_THIN_TURKIC_SUBROW_GAP_HUNT_20260630T214500Z.md",".md","173","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_TG_SD_UG_THIN_TURKIC_SUBROW_GAP_HUNT_VALIDATION_20260630T214500Z.json",".json","40407","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_TG_SD_UG_THIN_TURKIC_SUBROW_GAP_HUNT_VALIDATION_20260630T214500Z.md",".md","344","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_EIGEN_DOMAIN_REVIEW_PACKET_20260630T090758Z.json",".json","1389","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_EIGEN_DOMAIN_REVIEW_PACKET_20260630T090758Z.md",".md","2560","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_EIGEN_DOMAIN_REVIEW_PACKET_VALIDATION_20260630T090758Z.json",".json","3380","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_EIGEN_DOMAIN_REVIEW_PACKET_VALIDATION_20260630T090758Z.md",".md","468","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_MATRIX_BIBLIOGRAPHIC_LEAD_20260630T215249Z.json",".json","1389","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_MATRIX_BIBLIOGRAPHIC_LEAD_20260630T215249Z.md",".md","160","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_MATRIX_BIBLIOGRAPHIC_LEAD_VALIDATION_20260630T215249Z.json",".json","4815","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_MATRIX_BIBLIOGRAPHIC_LEAD_VALIDATION_20260630T215249Z.md",".md","328","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_NONPDF_SUBROW_SOURCE_HUNT_20260630T214843Z.json",".json","2353","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_NONPDF_SUBROW_SOURCE_HUNT_20260630T214843Z.md",".md","164","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_NONPDF_SUBROW_SOURCE_HUNT_VALIDATION_20260630T214843Z.json",".json","9082","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_NONPDF_SUBROW_SOURCE_HUNT_VALIDATION_20260630T214843Z.md",".md","337","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_VECTOR_SPACE_NONWIKI_SOURCE_CAPTURE_20260629T161325Z.json",".json","16130","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R3_UYGHUR_VECTOR_SPACE_NONWIKI_SOURCE_CAPTURE_20260629T161325Z.md",".md","1397","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\MANIFEST_FILES - Shortcut.lnk",".lnk","2633","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\MANIFEST_FILES.csv",".csv","5424984","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\MANIFEST_SUMMARY.json",".json","2439408","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\MANIFEST_SUMMARY.json - Shortcut.lnk",".lnk","1861","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages - Shortcut.lnk",".lnk","2256","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_AI_Interlanguage_TechnicalRegister_MethodCheckpoint_20260703T101500Z.README.md",".md","1201","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_AI_Interlanguage_TechnicalRegister_MethodCheckpoint_20260703T101500Z.zip",".zip","827382","True","7A3D196192A4EF76F8964ABABE9A5A664FDB2A27E738A2B31D67120B68369627"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_AI_Interlanguage_TechnicalRegister_MethodCheckpoint_20260703T101500Z.zip.independent_validation.json",".json","352","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_AI_Interlanguage_TechnicalRegister_MethodCheckpoint_20260703T101500Z.zip.sha256",".sha256","148","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_AI_Interlanguage_TechnicalRegister_MethodCheckpoint_20260703T101500Z.zip.validation.json",".json","704","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_Arabic_InvariantCovariant_RegisterRefresh_20260702T185300Z.README.md",".md","1009","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_Arabic_InvariantCovariant_RegisterRefresh_20260702T185300Z.zip",".zip","1928231","True","60D2C64275F7156C0289F3F277BF457F80A42632618F1A1EC95E6BBE9BFE38EC"
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_Arabic_InvariantCovariant_RegisterRefresh_20260702T185300Z.zip.independent_validation.json",".json","504","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_Arabic_InvariantCovariant_RegisterRefresh_20260702T185300Z.zip.sha256",".sha256","138","False",""
"C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\packages\Noether_Arabic_InvariantCovariant_RegisterRefresh_20260702T185300Z.zip.validation.json",".json","1645","False",""
