review_row_id,carried_forward_id,language_or_scope,r9_language_bucket,concept_or_row,render_witness_id,source_body_path,source_body_exists,source_body_bytes,source_body_sha256,render_path,render_exists,render_bytes,render_sha256,source_context_status,source_context_excerpt,formula_markers,formula_neighbor_status,formula_neighbor_note,target_rendering_status,interlinear_scaffold,candidate_alternatives,blocked_alternatives,register_note,open_blocker_probe_fields,open_blocker_probe_rows_for_language,recovery_queue_action,review_gate_status,reviewer_instruction,current_head,input_frontier_head,source_use_label,accepted_translation_evidence,promotion_allowed,native_review_claimed,boundary_note
R9-FAA2C330-DRAFT-REVIEW-0011,R9-1233D6F1-DRAFT-INTERLINEAR-0011,Amharic,Amharic,algebra,R9-E58-RENDER-WITNESS-0006,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0045_045_amharic_math_g6_chapter_4_bf0b06b2.pdf,true,1308247,0f48856e47a0e74d91c110c0505f17e04e42b6ccdd030ba6411ed53b712a29a1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0006_R9-LSB-0045_045_amharic_math_g6_chapter_4_bf0b06b2_page_003.png,true,208943,87fb8413a32634fc5ea594fe11aeacc8dfe7cb036608444e51e36e1fa9bbaacc,rendered-page-witness-present,U°^õ 3 ¡õMóÄ‹ “ ›e`Äሽ ቁጥሮች 40 6— ¡õM ¾}T] SîHõ S<K< lØ` u¡õMóÃ SM¡ SÓKê ”ÅT>‰M ›e¨<c<:: 4 ' 18 KSK< lØa‹U }S××˜ ¡õMóÄ‹” TÓ–ƒ ”‹LK”:: SMSÍ 3.1 ¾T>Ÿ}K<ƒ” ¡õMóÄ‹ u´p}— H>dv© nM ÓKè:: G. N. W. c. K. S. ረ. ሸ. 3.2 ¡õMóÄ‹” ¨Å ›e`Äሽ ቁጥሮ‹ “ ...,=|×|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0012,R9-1233D6F1-DRAFT-INTERLINEAR-0012,Amharic,Amharic,ring,R9-E58-RENDER-WITNESS-0006,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0045_045_amharic_math_g6_chapter_4_bf0b06b2.pdf,true,1308247,0f48856e47a0e74d91c110c0505f17e04e42b6ccdd030ba6411ed53b712a29a1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0006_R9-LSB-0045_045_amharic_math_g6_chapter_4_bf0b06b2_page_003.png,true,208943,87fb8413a32634fc5ea594fe11aeacc8dfe7cb036608444e51e36e1fa9bbaacc,rendered-page-witness-present,U°^õ 3 ¡õMóÄ‹ “ ›e`Äሽ ቁጥሮች 40 6— ¡õM ¾}T] SîHõ S<K< lØ` u¡õMóÃ SM¡ SÓKê ”ÅT>‰M ›e¨<c<:: 4 ' 18 KSK< lØa‹U }S××˜ ¡õMóÄ‹” TÓ–ƒ ”‹LK”:: SMSÍ 3.1 ¾T>Ÿ}K<ƒ” ¡õMóÄ‹ u´p}— H>dv© nM ÓKè:: G. N. W. c. K. S. ረ. ሸ. 3.2 ¡õMóÄ‹” ¨Å ›e`Äሽ ቁጥሮ‹ “ ...,=|×|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0013,R9-1233D6F1-DRAFT-INTERLINEAR-0013,Amharic,Amharic,algebra,R9-E58-RENDER-WITNESS-0007,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7.pdf,true,2367109,424d2ec7478d987117ae06ca49e956abf88b3e39bb2f39a9c4eced995c21bed9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0007_R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7_page_001.png,true,253639,e3ee25049af4281d3906ebc5697eb77c097ff2924165b7f57d34f24e897862a6,rendered-page-witness-present,98 6— ¡õM ¾}T] SêNõ ጂኦሜትሪ እና ልኬት U°^õ 6 መግቢያ ጂኦሜትሪ ለሰው ልጅ አስፈላጊ ከሆኑት የሂሳብ ክፍሎች በጣም ጠቃሚው ነው፡፡ በየዕለቱ የምናስተውለው የሩጫ ውድድር መነሻና፣ በካርታ ላይ የምንመለከተው መስመር የጂኦሜትሪ ክፍል ናቸው፡፡ ስለቤታችን ወለል ወይም ኮርኒስ ስንናገር ስለጠለል መናገራችን ነው፡፡ 4ኛ ክፍል ነጥብ፣ መስመር እና ጠለል ትርጉም አል...,=|-|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0014,R9-1233D6F1-DRAFT-INTERLINEAR-0014,Amharic,Amharic,ring,R9-E58-RENDER-WITNESS-0007,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7.pdf,true,2367109,424d2ec7478d987117ae06ca49e956abf88b3e39bb2f39a9c4eced995c21bed9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0007_R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7_page_001.png,true,253639,e3ee25049af4281d3906ebc5697eb77c097ff2924165b7f57d34f24e897862a6,rendered-page-witness-present,98 6— ¡õM ¾}T] SêNõ ጂኦሜትሪ እና ልኬት U°^õ 6 መግቢያ ጂኦሜትሪ ለሰው ልጅ አስፈላጊ ከሆኑት የሂሳብ ክፍሎች በጣም ጠቃሚው ነው፡፡ በየዕለቱ የምናስተውለው የሩጫ ውድድር መነሻና፣ በካርታ ላይ የምንመለከተው መስመር የጂኦሜትሪ ክፍል ናቸው፡፡ ስለቤታችን ወለል ወይም ኮርኒስ ስንናገር ስለጠለል መናገራችን ነው፡፡ 4ኛ ክፍል ነጥብ፣ መስመር እና ጠለል ትርጉም አል...,=|-|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0015,R9-1233D6F1-DRAFT-INTERLINEAR-0015,Amharic,Amharic,algebra,R9-E58-RENDER-WITNESS-0008,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7.pdf,true,2367109,424d2ec7478d987117ae06ca49e956abf88b3e39bb2f39a9c4eced995c21bed9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0008_R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7_page_002.png,true,183874,3f4f595e33c5b37a81fc38604522922bcf1c5f2e7b14abb9f8b6a25077bee081,rendered-page-witness-present,U°^õ 6 S<K< lØa‹“ ›^~ eK?„‹ 6— ¡õM ¾}T] Sጽሐõ 99 ሐ) አንግልን ለመለካትም ሆነ ለመሳል አንግል መለኪያ መሣሪያ እንጠቀማለን፡፡ መ) በምስል 6.2 የተመለከተው አንግል ልኬት፣ ∠ሐሀለ=800 ነው፡፡ ሠ) በምስል 6.3 የተመለከተው አንግል፣ ∠ሀአለ፣ ∠ለአሀ ወይም ∠አ ተብሎ ሊሰየም ይችላል፡፡ 2. የሚከተሉትን አንግሎች “ ጎኖቹን ሰይሙ፡፡ 3. ምስ...,=|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0016,R9-1233D6F1-DRAFT-INTERLINEAR-0016,Amharic,Amharic,ring,R9-E58-RENDER-WITNESS-0008,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7.pdf,true,2367109,424d2ec7478d987117ae06ca49e956abf88b3e39bb2f39a9c4eced995c21bed9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0008_R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7_page_002.png,true,183874,3f4f595e33c5b37a81fc38604522922bcf1c5f2e7b14abb9f8b6a25077bee081,rendered-page-witness-present,U°^õ 6 S<K< lØa‹“ ›^~ eK?„‹ 6— ¡õM ¾}T] Sጽሐõ 99 ሐ) አንግልን ለመለካትም ሆነ ለመሳል አንግል መለኪያ መሣሪያ እንጠቀማለን፡፡ መ) በምስል 6.2 የተመለከተው አንግል ልኬት፣ ∠ሐሀለ=800 ነው፡፡ ሠ) በምስል 6.3 የተመለከተው አንግል፣ ∠ሀአለ፣ ∠ለአሀ ወይም ∠አ ተብሎ ሊሰየም ይችላል፡፡ 2. የሚከተሉትን አንግሎች “ ጎኖቹን ሰይሙ፡፡ 3. ምስ...,=|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0017,R9-1233D6F1-DRAFT-INTERLINEAR-0017,Amharic,Amharic,algebra,R9-E58-RENDER-WITNESS-0009,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7.pdf,true,2367109,424d2ec7478d987117ae06ca49e956abf88b3e39bb2f39a9c4eced995c21bed9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0009_R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7_page_003.png,true,134742,55a9f898e26dcaaf33f2bfab65d89c82ac4c1825d502c65e5628f12db063af7d,rendered-page-witness-present,U°^õ 6 S<K< lØa‹“ ›^~ eK?„‹ 100 6— ¡õM ¾}T] Sጽሐõ 5. የሚከተሉትን አንግሎች ለክታችሁ ባዶ ቦታዎችን ሙሉ፡፡ ሀ) ∠ሀወሠ = ለ) ∠ሠወለ = ሐ) ∠ሀወለ = 6. ባዶ ቦታዎችን ሙሉ፡፡ ሀ) ∠ሀወሠ = __________ ∠ሠወለ = __________ ∠ሀወለ = __________ ለ) ∠ሀወለ = _________ ∠ለወሠ= __________ ∠ለወመ= ____...,=|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0018,R9-1233D6F1-DRAFT-INTERLINEAR-0018,Amharic,Amharic,ring,R9-E58-RENDER-WITNESS-0009,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\amharic\source-pdfs\R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7.pdf,true,2367109,424d2ec7478d987117ae06ca49e956abf88b3e39bb2f39a9c4eced995c21bed9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0009_R9-LSB-0048_048_amharic_math_g6_chapter_7_962d1aa7_page_003.png,true,134742,55a9f898e26dcaaf33f2bfab65d89c82ac4c1825d502c65e5628f12db063af7d,rendered-page-witness-present,U°^õ 6 S<K< lØa‹“ ›^~ eK?„‹ 100 6— ¡õM ¾}T] Sጽሐõ 5. የሚከተሉትን አንግሎች ለክታችሁ ባዶ ቦታዎችን ሙሉ፡፡ ሀ) ∠ሀወሠ = ለ) ∠ሠወለ = ሐ) ∠ሀወለ = 6. ባዶ ቦታዎችን ሙሉ፡፡ ሀ) ∠ሀወሠ = __________ ∠ሠወለ = __________ ∠ሀወለ = __________ ለ) ∠ሀወለ = _________ ∠ለወሠ= __________ ∠ለወመ= ____...,=|^|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Amharic: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0019,R9-1233D6F1-DRAFT-INTERLINEAR-0019,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0010,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\hausa\source-pdfs\R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722.pdf,true,881857,b7bc92aa366a44c1f28621362a1bd0e487c12875f3c01cf2509ea052941ada1b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0010_R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722_page_001.png,true,238703,561278e9a33d19258a82a9329159daabe42aa6ff82b49bfb80a33641d9c5563e,rendered-page-witness-present,Lissafi Lissafi ko kuma nazari wata dabara ce wadda take taimakawa Dan'adam yin kidaya da sanin yawan abubuwa da kuma sanin tsarin yadda abubuwa suke idan an cenza su ta wata suffar. Ko kuma Ilimi ne na fasaha wanda ake koyan yadda ake t...,=|-|/|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0020,R9-1233D6F1-DRAFT-INTERLINEAR-0020,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0010,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\hausa\source-pdfs\R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722.pdf,true,881857,b7bc92aa366a44c1f28621362a1bd0e487c12875f3c01cf2509ea052941ada1b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0010_R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722_page_001.png,true,238703,561278e9a33d19258a82a9329159daabe42aa6ff82b49bfb80a33641d9c5563e,rendered-page-witness-present,Lissafi Lissafi ko kuma nazari wata dabara ce wadda take taimakawa Dan'adam yin kidaya da sanin yawan abubuwa da kuma sanin tsarin yadda abubuwa suke idan an cenza su ta wata suffar. Ko kuma Ilimi ne na fasaha wanda ake koyan yadda ake t...,=|-|/|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0021,R9-1233D6F1-DRAFT-INTERLINEAR-0021,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0011,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\hausa\source-pdfs\R9-HAUSA-IA-PDF-001_hawiki-Lissafi-20200722.pdf,true,881857,b7bc92aa366a44c1f28621362a1bd0e487c12875f3c01cf2509ea052941ada1b,,false,,,render-failed-recovery-open,,,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,blocked_source_gated_draft_only,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
