unit_id,target_start_line,target_end_line,target_chars,target_utf8_bytes,target_sha256,target_document_sha256,target_root_tex,start_excerpt
P11,7464,7759,27099,27740,4527F97CCADD751AC4993D1524D6F3226BB078CA727E82196FE3B28E4F218D5B,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,{\Large\bfseries 11. Équations à groupe prescrit}\par
P12,7760,8213,20617,21062,AD335E61939C256323067ED72B0150E296EB0DA77B1F88FCD4E2517A58D734BE,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,{\Large\bfseries 12. Invariants d'expressions différentielles arbitraires}\par
P13,8214,8953,62388,63636,4CF7E113D4F843DC97C457E2B2513ED950DCC37A0FF646736F91387044A513AB,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,{\Large\bfseries 13. Problèmes variationnels invariants}\par
P14,8954,9277,67813,69799,B8EA4726D61AB8332D0D5950AFEE4A92C28DB0BAC78665D3AA2E6783AF525DEC,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{14. La théorie arithmétique des fonctions algébriques d'une variable dans son rapport avec les autres théories et avec la théorie des corps de nombres
P15,9278,10072,50800,51743,0520C549231A5FE571838D4CA78EB2BBF422AD0485DCB26EE377C3AAB8902970,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,{\Large\bfseries 15. La finitude du système des invariants entiers des formes binaires}\par
P16,10073,10299,18932,19312,E325E702171239DF9B720D2A48A3FF81BB0D25402F47B29A210A4767F8F1573F,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{16. Sur le développement en série dans la théorie des formes}
P17,10300,11625,102263,104223,4E40DB95360D41814DD51EA7EB39BD53B45FE1F0F2C14E1F69BD3475F4A9B59C,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,"\section*{17. Modules dans des domaines non commutatifs, provenant notamment d'expressions différentielles et d'expressions aux différences}"
P18,11626,11665,2955,3025,C3637CB6A9959EEF491CBBC5930618D712E04A969D28A8DD537D611E4A1F7FD4,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,"{\Large\bfseries 18. Sur un travail de K. Hentzelt, tombé à la guerre,\par sur la théorie de l'élimination}\par"
P19,11666,13115,141411,145067,AB644C96B914DC59655C45A7E75E24595A07E95181E896CAB872B02F20A22235,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{19. Théorie des idéaux dans les anneaux}
P20,13116,13375,22317,22828,686C58441380EEAD047F9E466413404B44D67C445969B1E73244DCBB14BA02A9,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{20. Un critère algébrique d'irréductibilité absolue}
P21,13376,13557,12790,13021,1BF99B02A5D3F1411296E9F38F25D1A081C153923CA7704F9199F6C3571E1B9B,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{21. Calcul des variations formel et invariants différentiels}
P22,13558,14749,95751,97758,F534AF5F5E97CB134E15085AAB2B57E96C2D44FB0E2BA1F6BB114BCC48A2B243,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{22. Sur la théorie des idéaux polynomiaux et des résultantes}
P23,14750,14926,23204,23887,5D8C266ACEE63016ECEEC422879F05621BCAF3036977C6CD0538E1350DE7DE92,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{23. Invariants algébriques et différentiels}
P24,14927,15507,105548,108697,0CD2C2668BBB1A6529233BB48E9678C84483C5B535E47AD0C3EBA4AEBFDB3D14,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{24. Théorie de l'élimination et théorie générale des idéaux}
P25,15508,15566,12996,13458,D83680D3F7F11E358461A00363940427100B48CBCE7024D2321F4590948DF0AF,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{25. Théorie de l'élimination et théorie des idéaux}
P26,15567,15581,1207,1256,4E96E42DB6E752850F3981DF445B04E2153F5344E32CAE451DA49677E7A34153,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{26. Construction abstraite de la théorie des idéaux dans un corps de nombres algébriques}
P27,15582,15592,1879,1944,CACDD22F313FF6EB2367D72933DB5BC45ACE5B5F10D24DF9B3B0B625B81CDACD,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{27. Nombres de Hilbert dans la théorie des idéaux}
P28,15593,15611,1585,1654,FAC201E2D23C90786F0435065F5EA5AC549AD52E1FA58A8D8B3A341FC0112194,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{28. Caractères de groupes et théorie des idéaux}
P29,15612,15717,21569,22113,C83EDBB881703CA4D8A4EB9845DD4B7C9C94A8ACE11E26DE1F0B199C9DB8FE70,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{29. Le théorème de finitude des invariants des groupes linéaires finis de caractéristique $p$}
P30,15718,16666,114052,117015,E6410F4952B1170182EBCADC76B4ED3B6D8837CE103FBAB83E683C19037B1B5F,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{30. Construction abstraite de la théorie des idéaux dans les corps de nombres et de fonctions algébriques}
P31,16667,17190,78871,81220,A71FD89E27CB65228B9E9325ACDF4CF12A2890E18A14AEAE3BB2BDFB499D6719,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{31. Le théorème du discriminant pour les ordres d'un corps algébrique de nombres ou de fonctions}
P32,17191,17351,22530,23168,4A5BE609FD6235192E4B4BBD4F65648130187BC1BA54619F0FB4489729CD8DA1,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{32. Avec R. Brauer: Sur les corps de décomposition minimaux des représentations irréductibles}
P33,17352,17426,9646,9943,CC776EFAFECAEDA0B28785FEBA371B757619B6867E801542911BA31B29F69D93,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{33. Grandeurs hypercomplexes et théorie des représentations dans une conception arithmétique}
P34,17427,19556,136521,139666,9495DCA9D9D1EA9783DB34AE087CBA98A7A8A8AB3B168F843F65E70ECAD1F244,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{34. Grandeurs hypercomplexes et théorie des représentations}
P35,19557,19799,34253,34997,8666A8981BC8BB421664AEC977DF63D9F7240965D191219886695831CEB2A3B3,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{35. Sur les domaines maximaux de fonctions à coefficients entiers}
P36,19800,19814,675,703,70E96A188F602F2C00880585FD150A7ECD2C6577D7354C91216F70CEAD03EE7A,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{36. Différentiation des idéaux et différente}
P37,19815,20003,24536,25114,A08A1C108B305124341BF84060D1AF8B8A11437DEA5AB3311C057E1D08C9DB38,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{37. Base normale dans les corps sans ramification supérieure}
P38,20004,20222,27343,28067,B1189B56D84E551C240A9405173860BF6E49653DFB40A9E53CBFA58F9AB5F811,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{38. Avec R. Brauer et H. Hasse: preuve d'un théorème principal dans la théorie des algèbres}
P39,20223,20335,18936,19444,25005272253CC9F1D8C1B3327B68368447823CCE389CE936C76E8F586A24D2BF,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{39. Systèmes hypercomplexes dans leurs rapports avec l'algèbre commutative et la théorie des nombres}
P40,20336,21177,85738,87727,D4F92B2FE334423EF50CD2C2EADF87B3F500F1A1DEC77237952FE5C1B0063A85,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{40. Algèbres non commutatives}
P41,21178,21443,27596,28328,FAAC1D9902A527BFB7F27385D92AD64982ACE5AC431D3BC690F5408A9FDBF48C,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{41. Le théorème du genre principal pour les corps de nombres relativement galoisiens}
P42,21444,21737,25311,25868,FAD7CF418A41CA393FAD39B7B954060EEDD0CBC9116228D79B3A7A7AD50A04FC,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{42. Produits croisés décomposés et leurs ordres maximaux}
P43,21738,22558,92498,94488,21FFD77315F8E2FF82B4D4C7835211F09C96149F87E821173814157427D42F9A,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\section*{43. Différentiation des idéaux et différente}
BOOK_TITLE_INTRO,22559,22638,5371,5506,52688FB239F926722775674DA41E3DC94D99DF0E0E2D92B33A71C675679DF5DD,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,{\LARGE\bfseries Algèbre des grandeurs hypercomplexes\par}
BOOK_S01,22639,22660,1849,1894,C8F128905E49DB1759306E456646B2C3CC7BD3D58138DF0B78B2A30C8A3BE6E5,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 1. Définition de la représentation directe}\label{fr-r823-definition-representation-directe}
BOOK_S02,22661,22670,1022,1061,E4FFE2040507FE0FF5A595A2010369AEA32F5D0261154805E55B8101DAE64F8E,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 2. Classes de représentations}\label{fr-r823-classes-representations}
BOOK_S03,22671,22686,1440,1467,86008A890ED192FBCB211F6543326069D684E3BBFCE1AE64A8E204A213D44C24,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 3. Modules de représentation}\label{fr-r823-modules-representation}
BOOK_S04,22687,22820,7058,7212,6CD15645AAA38BBE32A8B17155016D982CCC60DAC15AB63A0055F64E387183F6,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 4. Le rapport entre modules de représentation et représentations}\label{fr-r823-rapport-modules-representations}
BOOK_S05,22821,22851,1703,1732,0EE7AB8414A6F8ECA425BC2C952E77C7C93CA7B44AE710EC9E977107DD86700F,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 5. Extension du corps des coefficients des systèmes hypercomplexes}\label{koeffizientenerweiterung-hyperkomplexer-systeme}
BOOK_S06,22852,22869,2281,2335,07CD61B8D9A145B1750232B6493A0C90C7A7627481423B604672CEC781A06DB1,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 6. Les représentations irréductibles des systèmes commutatifs}\label{die-irreduziblen-darstellungen-kommutativer-systeme}
BOOK_S07,22870,22881,1668,1705,C1BEB0E75C77CDB8B088FBAF94E187B8B2561F067EC12C8536DCAC17BA6E6D55,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 7. Les isomorphismes d'un corps}\label{die-isomorphismen-eines-koerpers}
BOOK_S08,22882,22887,983,1001,118588BE2623853D1DAA4310006AC008527EC53B9CD5FA5EB6DA1E9DFDA96EBB,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 8. Le corps de décomposition}\label{der-zerfaellungskoerper}
BOOK_S09,22888,22891,561,565,2AACE716CC9B71C2E4C0A6BDCD8A9A03C451DCD3C74A6B46635811DD1162050A,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 9. Les isomorphismes de \(Z_1\) sur les \(Z_i\)}\label{die-isomorphismen-von-z1-auf-die-zi}
BOOK_S10,22892,22895,624,636,89F67033280B5AA85C31DDC931EF2C766675A72A61C9F23CF876FADE97177148,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 10. Le groupe de Galois}\label{die-galoissche-gruppe}
BOOK_S11,22896,22998,7115,7216,DBE9B86E1F485AC84FC951C3F922D42592E592C2D052065796D9ED4371CEC8AA,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 11. Le théorème fondamental de la théorie de Galois}\label{der-hauptsatz-der-galoisschen-theorie}
BOOK_S12,22999,23048,1703,1712,033BB4196E78CC3BB432E2D9EC030ACFD43A1FBC6BABF21BE355CB73265AB5A3,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 12. La signification formelle des composantes \(e_i\)}\label{die-formale-bedeutung-der-komponenten-ei}
BOOK_S13,23049,23109,3756,3822,CF60B28A1ADDF6383EB1C08650636677CAEEEC1D8AE72EB9D72FBBF26F0629E2,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 13. Le théorème général de prolongement}\label{der-allgemeine-fortsetzungssatz}
BOOK_S14,23110,23155,1974,2020,65A7EDC4FDED8EB1F751F08D91E9295F3057014EDC48B115148FC1ACC6033269,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 14. L'anneau de groupe}\label{fr-r823-anneau-de-groupe}
BOOK_S15,23156,23203,3809,3897,465BBF5314F213D0322C0A1CC6FA2D42CA2832D21F45FEC7D4E7D8C857D2FBA0,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 15. Les anneaux de groupe des groupes abéliens}\label{fr-r823-anneaux-de-groupe-groupes-abeliens}
BOOK_S16,23204,23231,855,864,488135A0AECAFB501D3E7DE2C2DDB1479A7B75A81C52C39F1597C0908C4F8971,C6D82EDA47B6B199D750B93FBF9A67AE2D94E20C2A7615A07FAE5D06980D2C05,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\working\r823_fr\tex\cum_fr_R823_COMPLETE.tex,\subsection*{\S{} 16. Les relations entre caractères}\label{fr-r823-relations-entre-caracteres}
