filename,status,additions,deletions,changes,blob_url
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/MANIFEST.csv,added,16,0,16,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2FMANIFEST.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv,added,22,0,22,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/README.md,added,26,0,26,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2FREADME.md
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/SHA256SUMS.txt,added,15,0,15,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2FSHA256SUMS.txt
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fb3%2FB3_ROUTE.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_8A7F43FD_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv,added,6,0,6,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fblockers%2FR6_8A7F43FD_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_8A7F43FD_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fbranch-current%2FR6_8A7F43FD_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_8A7F43FD_LOCAL_HEAD_NAMED_FILE_HITS.csv,added,1,0,1,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fbranch-current%2FR6_8A7F43FD_LOCAL_HEAD_NAMED_FILE_HITS.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_8A7F43FD_PAYLOAD_FRONTIER_CORRECTION.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fbranch-current%2FR6_8A7F43FD_PAYLOAD_FRONTIER_CORRECTION.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_8A7F43FD_ETHICS_AUTHORITY_CONTINUATION_MAP.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fethics%2FR6_8A7F43FD_ETHICS_AUTHORITY_CONTINUATION_MAP.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_8A7F43FD_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,added,5,0,5,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Ffable%2FR6_8A7F43FD_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_8A7F43FD_PRIOR_PACKAGE_SHA_VERIFY.csv,added,16,0,16,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Finput-verification%2FR6_8A7F43FD_PRIOR_PACKAGE_SHA_VERIFY.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md,added,16,0,16,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Flogs%2FLOGBOOK_EXCERPT_20260706.md
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_8A7F43FD_MUTUAL_WATCH_OBSERVATION.csv,added,2,0,2,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fmutual-watch%2FR6_8A7F43FD_MUTUAL_WATCH_OBSERVATION.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_8A7F43FD_SOURCE_USE_CONTINUATION_LEDGER.csv,added,6,0,6,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fsource-use%2FR6_8A7F43FD_SOURCE_USE_CONTINUATION_LEDGER.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_8A7F43FD_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv,added,316,0,316,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fwitness-index%2FR6_8A7F43FD_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv
uploader-transfer/r6-8a7f43fd-current-head-source-start-continuation-20260707/R6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_8A7F43FD_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv,added,111,0,111,https://github.com/KokunoYumeto/modern-latex-manuscripts/blob/41b39c18f3b65376166fa6ad3226e9bebc92c44d/uploader-transfer%2Fr6-8a7f43fd-current-head-source-start-continuation-20260707%2FR6_8A7F43FD_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707%2Fwitness-index%2FR6_8A7F43FD_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv
