id,work,item,unit_type,parent_id,ordinal,label,title_fr,title_en,summary_fr,summary_en,source_start,source_end,numdam_id,authority_sha256,fr_file,fr_line,en_file,en_line,planned_anchor,anchor_status,alignment,provenance_status
fga.149.p183,FGA,149,source_page,fga.149,15,183,Page source 183,Source page 183,,,183,183,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,830,en/149.tex,818,fga.149.p183,source_marker_present,PASS,DIRECT_SCAN
fga.149.p184,FGA,149,source_page,fga.149,16,184,Page source 184,Source page 184,,,184,184,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,888,en/149.tex,875,fga.149.p184,source_marker_present,PASS,DIRECT_SCAN
fga.149.p185,FGA,149,source_page,fga.149,17,185,Page source 185,Source page 185,,,185,185,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,939,en/149.tex,925,fga.149.p185,source_marker_present,PASS,DIRECT_SCAN
fga.149.p186,FGA,149,source_page,fga.149,18,186,Page source 186,Source page 186,,,186,186,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,991,en/149.tex,976,fga.149.p186,source_marker_present,PASS,DIRECT_SCAN
fga.149.p187,FGA,149,source_page,fga.149,19,187,Page source 187,Source page 187,,,187,187,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1044,en/149.tex,1028,fga.149.p187,source_marker_present,PASS,DIRECT_SCAN
fga.149.p188,FGA,149,source_page,fga.149,20,188,Page source 188,Source page 188,,,188,188,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1094,en/149.tex,1076,fga.149.p188,source_marker_present,PASS,DIRECT_SCAN
fga.149.p189,FGA,149,source_page,fga.149,21,189,Page source 189,Source page 189,,,189,189,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1156,en/149.tex,1138,fga.149.p189,source_marker_present,PASS,DIRECT_SCAN
fga.149.p190,FGA,149,source_page,fga.149,22,190,Page source 190,Source page 190,,,190,190,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1212,en/149.tex,1193,fga.149.p190,source_marker_present,PASS,DIRECT_SCAN
fga.149.p191,FGA,149,source_page,fga.149,23,191,Page source 191,Source page 191,,,191,191,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1289,en/149.tex,1269,fga.149.p191,source_marker_present,PASS,DIRECT_SCAN
fga.149.p192,FGA,149,source_page,fga.149,24,192,Page source 192,Source page 192,,,192,192,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1355,en/149.tex,1333,fga.149.p192,source_marker_present,PASS,DIRECT_SCAN
fga.149.p193,FGA,149,source_page,fga.149,25,193,Page source 193,Source page 193,,,193,193,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,1418,en/149.tex,1393,fga.149.p193,source_marker_present,PASS,DIRECT_SCAN
fga.149.s1,FGA,149,section,fga.149,1,1,"Les Ext de faisceaux de modules ( [2] , chap. 3 et 4)","The Ext's of sheaves of modules ( [2] , Chapters 3 and 4)","Soit X un espace topologique muni d'un faisceau d'anneaux avec unité (non nécessairement commutatifs). On considère la catégorie abélienne ^ des faisceaux de -modules, appelés aussi -Modules. On sait que tout objet de ce","Let X be a topological space equipped with a sheaf of rings with identity (not necessarily commutative). We consider the abelian category ^ of sheaves of -modules, also called -Modules. Every object of this category is k",169,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,14,en/149.tex,14,fga.149.s1,planned,PASS,DIRECT_SCAN
fga.149.s1.eq.1-1,FGA,149,equation,fga.149.s1,2,1.1,Équation 1.1,Equation 1.1,,,169,169,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,29,en/149.tex,29,fga.149.s1.eq.1-1,planned,PASS,DIRECT_SCAN
fga.149.s1.eq.1-2,FGA,149,equation,fga.149.s1,3,1.2,Équation 1.2,Equation 1.2,,,169,169,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,39,en/149.tex,39,fga.149.s1.eq.1-2,planned,PASS,DIRECT_SCAN
fga.149.s1.eq.u.n01,FGA,149,equation,fga.149.s1,4,,Équation non numérotée,Equation unnumbered,,,169,169,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,55,en/149.tex,54,fga.149.s1.eq.u.n01,planned,PASS,DIRECT_SCAN
fga.149.s1.eq.u.n02,FGA,149,equation,fga.149.s1,5,,Équation non numérotée,Equation unnumbered,,,169,169,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,60,en/149.tex,59,fga.149.s1.eq.u.n02,planned,PASS,DIRECT_SCAN
fga.149.s1.eq.1-3,FGA,149,equation,fga.149.s1,6,1.3,Équation 1.3,Equation 1.3,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,65,en/149.tex,64,fga.149.s1.eq.1-3,planned,PASS,DIRECT_SCAN
fga.149.s1.proposition.1,FGA,149,proposition,fga.149.s1,7,1,Proposition 1,Proposition 1,"Il existe pour tout -Module A un foncteur spectral cohomologique sur ^ , aboutissant au foncteur gradué (Ext_ ^ * (X;A,B) ) , et dont le terme initial est equation 1.4 E_ 2 ^ p,q (A,B)=H^ p (X, _ ^ q (A,B) ). equation On","For every -Module A , there exists a cohomological spectral functor on ^ converging to the graded functor (Ext_ ^ * (X;A,B) ) , whose initial term is equation 1.4 E_ 2 ^ p,q (A,B)=H^ p (X, _ ^ q (A,B) ). equation From it",170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,72,en/149.tex,71,fga.149.s1.proposition.1,planned,PASS,DIRECT_SCAN
fga.149.s1.proposition.1.eq.1-4,FGA,149,equation,fga.149.s1.proposition.1,8,1.4,Équation 1.4,Equation 1.4,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,75,en/149.tex,74,fga.149.s1.proposition.1.eq.1-4,planned,PASS,DIRECT_SCAN
fga.149.s1.corollary.1,FGA,149,corollary,fga.149.s1,9,1,Corollaire 1,Corollary 1,"Si A est localement isomorphe à ^ n , alors on a des isomorphismes canoniques equation 1.5 Ext_ ^ p (X;A,B) H^ p (X, _ (A,B) ) equation (donnés par des edge-homomorphisms de la suite spectrale). En particulier on a un is","If A is locally isomorphic to ^ n , then there are canonical isomorphisms equation 1.5 Ext_ ^ p (X;A,B) H^ p (X, _ (A,B) ) equation (given by edge homomorphisms of the spectral sequence). In particular, there is a canoni",170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,81,en/149.tex,80,fga.149.s1.corollary.1,planned,PASS,DIRECT_SCAN
fga.149.s1.corollary.1.eq.1-5,FGA,149,equation,fga.149.s1.corollary.1,10,1.5,Équation 1.5,Equation 1.5,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,83,en/149.tex,82,fga.149.s1.corollary.1.eq.1-5,planned,PASS,DIRECT_SCAN
fga.149.s1.corollary.1.eq.1-6,FGA,149,equation,fga.149.s1.corollary.1,11,1.6,Équation 1.6,Equation 1.6,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,90,en/149.tex,89,fga.149.s1.corollary.1.eq.1-6,planned,PASS,DIRECT_SCAN
fga.149.s1.corollary.1.eq.u.n01,FGA,149,equation,fga.149.s1.corollary.1,12,,Équation non numérotée,Equation unnumbered,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,97,en/149.tex,96,fga.149.s1.corollary.1.eq.u.n01,planned,PASS,DIRECT_SCAN
fga.149.s1.corollary.1.eq.1-7,FGA,149,equation,fga.149.s1.corollary.1,13,1.7,Équation 1.7,Equation 1.7,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,104,en/149.tex,103,fga.149.s1.corollary.1.eq.1-7,planned,PASS,DIRECT_SCAN
fga.149.s1.corollary.1.eq.1-8,FGA,149,equation,fga.149.s1.corollary.1,14,1.8,Équation 1.8,Equation 1.8,,,170,170,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,111,en/149.tex,109,fga.149.s1.corollary.1.eq.1-8,planned,PASS,DIRECT_SCAN
fga.149.s1.proposition.2,FGA,149,proposition,fga.149.s1,15,2,Proposition 2,Proposition 2,"Si A est, dans un voisinage de x , isomorphe au conoyau d'un homomorphisme ^ m ^ n , alors (1.8) est un isomorphisme pour tout p . Le texte imprimé porte « (1.7) » ; la présence de p et la phrase précédente imposent « (1","If, in a neighborhood of x , A is isomorphic to the cokernel of a homomorphism ^ m ^ n , then (1.8) is an isomorphism for every p . The printed text reads “(1.7)”; the presence of p and the preceding sentence require “(1",170,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,117,en/149.tex,115,fga.149.s1.proposition.2,planned,PASS,DIRECT_SCAN
fga.149.s1.proposition.3,FGA,149,proposition,fga.149.s1,16,3,Proposition 3,Proposition 3,"Soit L_ * =(L_i) une résolution gauche du -Module A par des -Modules dont chacun est isomorphe localement à un ^ n . Alors _ ^ * (A,B) s'identifie à H^ * ( _ (L_ * ,B) ) , et Ext_ ^ * (X;A,B) s'identifie à l'hypercohomol","Let L_ * =(L_i) be a left resolution of the -Module A by -Modules, each locally isomorphic to some ^ n . Then _ ^ * (A,B) identifies with H^ * ( _ (L_ * ,B) ) , and Ext_ ^ * (X;A,B) identifies with the hypercohomology of",171,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,124,en/149.tex,122,fga.149.s1.proposition.3,planned,PASS,DIRECT_SCAN
fga.149.s2,FGA,149,section,fga.149,17,2,Loi de composition dans les Ext,Composition law in Ext,"Les résultats de ce numéro sont dus indépendamment à CARTIER et à YONEDA ; voir un exposé de CARTIER [1] pour des détails. Soit une catégorie abélienne. Soient K et L deux objets gradués dans . On désigne par Hom(K,L) le","The results of this section are due independently to CARTIER and YONEDA; see an exposé by CARTIER [1] for details. Let be an abelian category, and let K and L be two graded objects in . We denote by Hom(K,L) the graded a",171,173,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,140,en/149.tex,137,fga.149.s2,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-1,FGA,149,equation,fga.149.s2,18,2.1,Équation 2.1,Equation 2.1,,,171,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,152,en/149.tex,150,fga.149.s2.eq.2-1,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.u.n01,FGA,149,equation,fga.149.s2,19,,Équation non numérotée,Equation unnumbered,,,171,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,164,en/149.tex,161,fga.149.s2.eq.u.n01,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-2,FGA,149,equation,fga.149.s2,20,2.2,Équation 2.2,Equation 2.2,,,171,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,170,en/149.tex,166,fga.149.s2.eq.2-2,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.u.n02,FGA,149,equation,fga.149.s2,21,,Équation non numérotée,Equation unnumbered,,,171,171,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,179,en/149.tex,175,fga.149.s2.eq.u.n02,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.u.n03,FGA,149,equation,fga.149.s2,22,,Équation non numérotée,Equation unnumbered,,,172,172,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,186,en/149.tex,182,fga.149.s2.eq.u.n03,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.u.n04,FGA,149,equation,fga.149.s2,23,,Équation non numérotée,Equation unnumbered,,,172,172,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,195,en/149.tex,192,fga.149.s2.eq.u.n04,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.u.n05,FGA,149,equation,fga.149.s2,24,,Équation non numérotée,Equation unnumbered,,,172,172,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,200,en/149.tex,197,fga.149.s2.eq.u.n05,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-3,FGA,149,equation,fga.149.s2,25,2.3,Équation 2.3,Equation 2.3,,,172,172,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,207,en/149.tex,204,fga.149.s2.eq.2-3,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-4,FGA,149,equation,fga.149.s2,26,2.4,Équation 2.4,Equation 2.4,,,172,172,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,218,en/149.tex,215,fga.149.s2.eq.2-4,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-5,FGA,149,equation,fga.149.s2,27,2.5,Équation 2.5,Equation 2.5,,,172,172,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,228,en/149.tex,225,fga.149.s2.eq.2-5,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-6,FGA,149,equation,fga.149.s2,28,2.6,Équation 2.6,Equation 2.6,,,173,173,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,245,en/149.tex,242,fga.149.s2.eq.2-6,planned,PASS,DIRECT_SCAN
fga.149.s2.eq.2-7,FGA,149,equation,fga.149.s2,29,2.7,Équation 2.7,Equation 2.7,,,173,173,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,250,en/149.tex,247,fga.149.s2.eq.2-7,planned,PASS,DIRECT_SCAN
fga.149.s3,FGA,149,section,fga.149,30,3,Résultats de cohomologie locale,Results in local cohomology,"Soit A un anneau commutatif avec unité muni d'un idéal J . Nous allons définir, pour un A -module M variable, des homomorphismes fonctoriels equation 3.1 \ aligned Ext_ A ^ p (A/J,M) & Hom_ A \! ( ^ p J/J^ 2 ,M A/J ),\\","Let A be a commutative ring with identity, equipped with an ideal J . For a varying A -module M , we shall define functorial homomorphisms equation 3.1 \ aligned Ext_ A ^ p (A/J,M) & Hom_ A \! ( ^ p J/J^ 2 ,M A/J ),\\ To",173,177,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,259,en/149.tex,256,fga.149.s3,planned,PASS,DIRECT_SCAN
fga.149.s3.eq.3-1,FGA,149,equation,fga.149.s3,31,3.1,Équation 3.1,Equation 3.1,,,173,173,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,263,en/149.tex,260,fga.149.s3.eq.3-1,planned,PASS,DIRECT_SCAN
fga.149.s3.eq.3-2,FGA,149,equation,fga.149.s3,32,3.2,Équation 3.2,Equation 3.2,,,173,173,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,282,en/149.tex,279,fga.149.s3.eq.3-2,planned,PASS,DIRECT_SCAN
fga.149.s3.item.i,FGA,149,subitem,fga.149.s3,33,i.,Sous-item i.,Subitem i.,,,174,174,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,297,en/149.tex,294,fga.149.s3.item.i,planned,PASS,DIRECT_SCAN
fga.149.s3.item.ii,FGA,149,subitem,fga.149.s3,34,ii.,Sous-item ii.,Subitem ii.,,,174,174,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,299,en/149.tex,296,fga.149.s3.item.ii,planned,PASS,DIRECT_SCAN
fga.149.s3.eq.u.n01,FGA,149,equation,fga.149.s3,35,,Équation non numérotée,Equation unnumbered,,,174,174,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,316,en/149.tex,311,fga.149.s3.eq.u.n01,planned,PASS,DIRECT_SCAN
fga.149.s3.eq.u.n02,FGA,149,equation,fga.149.s3,36,,Équation non numérotée,Equation unnumbered,,,174,174,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,322,en/149.tex,317,fga.149.s3.eq.u.n02,planned,PASS,DIRECT_SCAN
fga.149.s3.eq.3-3,FGA,149,equation,fga.149.s3,37,3.3,Équation 3.3,Equation 3.3,,,174,174,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,330,en/149.tex,325,fga.149.s3.eq.3-3,planned,PASS,DIRECT_SCAN
fga.149.s3.eq.3-4,FGA,149,equation,fga.149.s3,38,3.4,Équation 3.4,Equation 3.4,,,174,174,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,346,en/149.tex,341,fga.149.s3.eq.3-4,planned,PASS,DIRECT_SCAN
fga.149.s3.proposition.4,FGA,149,proposition,fga.149.s3,39,4,Proposition 4,Proposition 4,"Soit A un anneau commutatif avec unité, soit (x_1, ,x_p) une suite d'éléments de A telle que pour 1 i p , l'image de x_i dans le quotient de A par l'idéal engendré par (x_1, ,x_ i-1 ) ne soit pas diviseur de 0 . Soit J l","Let A be a commutative ring with identity, and let (x_1, ,x_p) be a sequence of elements of A such that, for 1 i p , the image of x_i in the quotient of A by the ideal generated by (x_1, ,x_ i-1 ) is not a zero divisor.",175,175,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,361,en/149.tex,355,fga.149.s3.proposition.4,planned,PASS,DIRECT_SCAN
fga.149.s3.corollary.1,FGA,149,corollary,fga.149.s3,40,1,Corollaire 1,Corollary 1,"A et J étant comme ci-dessus, supposons de plus que A soit une algèbre affine régulière de n sur un corps parfait k , et que A/J soit une algèbre affine régulière. Désignons par ^ 1 (A) , ^ 1 (A/J) les modules de différe","With A and J as above, suppose in addition that A is a regular affine algebra of dimension n over a perfect field k , and that A/J is a regular affine algebra. Denote by ^ 1 (A) and ^ 1 (A/J) the modules of Kähler differ",175,175,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,374,en/149.tex,368,fga.149.s3.corollary.1,planned,PASS,DIRECT_SCAN
fga.149.s3.corollary.1.eq.3-5,FGA,149,equation,fga.149.s3.corollary.1,41,3.5,Équation 3.5,Equation 3.5,,,175,175,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,379,en/149.tex,373,fga.149.s3.corollary.1.eq.3-5,planned,PASS,DIRECT_SCAN
fga.149.s3.corollary.1.eq.u.n01,FGA,149,equation,fga.149.s3.corollary.1,42,,Équation non numérotée,Equation unnumbered,,,175,175,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,387,en/149.tex,381,fga.149.s3.corollary.1.eq.u.n01,planned,PASS,DIRECT_SCAN
fga.149.s3.corollary.1.eq.u.n02,FGA,149,equation,fga.149.s3.corollary.1,43,,Équation non numérotée,Equation unnumbered,,,175,175,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,394,en/149.tex,388,fga.149.s3.corollary.1.eq.u.n02,planned,PASS,DIRECT_SCAN
fga.149.s3.corollary.1.eq.u.n03,FGA,149,equation,fga.149.s3.corollary.1,44,,Équation non numérotée,Equation unnumbered,,,175,175,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,398,en/149.tex,392,fga.149.s3.corollary.1.eq.u.n03,planned,PASS,DIRECT_SCAN
fga.149.s3.corollary.2,FGA,149,corollary,fga.149.s3,45,2,Corollaire 2,Corollary 2,"Soient X une variété non singulière sur un corps algébriquement clos k , Y une sous-variété fermée non singulière de X , _X le faisceau des anneaux locaux de X , _Y le faisceau des anneaux locaux de Y considéré comme un","Let X be a nonsingular variety over an algebraically closed field k , let Y be a closed nonsingular subvariety of X , let _X be the sheaf of local rings of X , and let _Y be the sheaf of local rings of Y , regarded as a",175,176,SB_1956-1958__4__169_0,A79DF2F391804457A13AE7B05587AAFE070D56F28D4D9115291939C72B06D34C,fr/149.tex,409,en/149.tex,403,fga.149.s3.corollary.2,planned,PASS,DIRECT_SCAN
