"status","path","class","direct_r7_malay_sea_pacific_path","r7_packet_copy_path","literal_candidate_path_hit","source_use_decision","label"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BLOCKER_RECOVERY_LEDGER_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BLOCKER_RECOVERY_LEDGER_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_CHANGED_PATHS_C0CB1DB1_TO_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_CHANGED_PATHS_C0CB1DB1_TO_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_COMMITS_C0CB1DB1_TO_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_COMMITS_C0CB1DB1_TO_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_PATH_GROUP_COUNTS_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_PATH_GROUP_COUNTS_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_WEIGHT_LEDGER_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_WEIGHT_LEDGER_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/CURRENT_FRONTIER_VERIFICATION_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/CURRENT_FRONTIER_VERIFICATION_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/DO_NOT_USE_LEDGER_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/DO_NOT_USE_LEDGER_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/FINAL_VALIDATION.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/HEARTBEAT_20260707.md","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/INTERSLAVIC_CORRECTION_LEDGER_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/INTERSLAVIC_CORRECTION_LEDGER_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/MANIFEST.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/NORMALIZATION_MARKER_TABLE_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/NORMALIZATION_MARKER_TABLE_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/README.md","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SESSION_LOGBOOK_20260707.md","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SHA256SUMS.txt","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_CANON_READBACK_UPLOAD_PREP_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_CANON_READBACK_UPLOAD_PREP_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_USE_GAP_ADVERSE_LEDGER_45250D8F.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_USE_GAP_ADVERSE_LEDGER_45250D8F.json","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/adverse_evidence.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/branch_weight_ledger.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/do_not_use.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/forms.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/languages.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/lexemes.jsonl","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/marginal_intelligibility.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/rules_acknowledgement.md","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/source_documents.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/source_use_ledger.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/word_weights.csv","interlanguage-fable-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/B3_PACKAGE_ROUTE_SUMMARY_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_CHANGED_PATH_CATEGORY_ROWS_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_COMPARE_COMMITS_86D260CD_TO_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_COMPARE_FILES_86D260CD_TO_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/CHILD_PACKET_CSV_ROW_COUNTS_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/CHILD_PACKET_INVENTORY_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/EIGHT_LANE_SOURCE_GATE_ROUTING_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/EXACT_BLOCKER_RECOVERY_ROWS_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/MANIFEST.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/PACKET_MANIFEST_REPLAY_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/README.md","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SHA256SUMS.txt","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SIBLING_B3_HANDOFF_ROWS_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SOURCE_BODY_EVIDENCE_ASSESSMENT_45250D8F.csv","non-slavic-route-context","False","False","True","non-R7 literal candidate; adjacent lane context only","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_45250D8F.csv","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SUMMARY.json","non-slavic-route-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/BLOCKER_RECOVERY_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/DO_NOT_USE_ADVERSE_GUARD_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/FORMULA_CONTEXT_SUMMARY_SOURCE_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/FORMULA_NEIGHBORING_USAGE_NOTES_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/INTERLINEAR_SCAFFOLD_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/LOGBOOK_EXCERPT.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/MANIFEST.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/PACKAGE_VALIDATION.json","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/README.md","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/SHA256SUMS.txt","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/SOURCE_USE_BOUNDARY_ROWS_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
"A","uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/TERMINOLOGY_ALTERNATIVES_45250D8F.csv","other-context","False","False","False","route/context only for R7 lane","source-use/provenance/gap"
