"copy_id","source_class","source_filename","source_bytes","source_sha256","public_path","action","validation_status"
"SGA2-X-L3573-COPY-017","producer","SOURCE_COMPARISON_AND_TRANSLATION_AUDIT_R2.md","3868","0CE55BE7E42FA21F320D53AA63A400C90AEA89D3C6E5FA7990029241ABD7B6DF","producer/SOURCE_COMPARISON_AND_TRANSLATION_AUDIT_R2.md","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-018","producer","TARGET_EXTRACTED_TEXT.txt","2414","A24A9DC808A2F2973A6E615BD0429BA584CC01B40D7D576D058539448BD23F47","producer/TARGET_EXTRACTED_TEXT.txt","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-019","producer","TARGET_PAGE_001.png","239911","BD5809F281B9EDE4E7A67C2A69D649B5EFF759D445386B118FBDA891C4EB5CA7","producer/TARGET_PAGE_001.png","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-020","producer","TARGET_PDFFONTS.txt","1520","D2AA774D353B6F3571C040B86D8952EF6A16C12824EDC7BFB120DC6403485DAE","producer/TARGET_PDFFONTS.txt","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-021","producer","TARGET_PDFINFO.txt","681","A7545154DAE65AB51519A1DAC1208DCA80D85355A46899C4962DF218A30E6730","producer/TARGET_PDFINFO.txt","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-022","producer","VALIDATION.json","3292","2BC25E4C9A0D98BFEEC9D3CC5A98F979C675B566FA8829D2A3DCE9B132897425","producer/VALIDATION.json","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-023","independent_review","AUDIT_LOGIC_PREDECESSOR_BINDING.csv","1696","390569B84E9888BF3E174135F12565B988CE201634A7DAAE738D370496E792FB","independent_review/AUDIT_LOGIC_PREDECESSOR_BINDING.csv","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-024","independent_review","AUDIT_LOGIC_PREDECESSOR_NOTE.md","606","295B891A0CB0E75015FE44CCA6A4A66588F7A3274A3AB68400F421717A90C5B2","independent_review/AUDIT_LOGIC_PREDECESSOR_NOTE.md","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-025","independent_review","INDEPENDENT_BUILD_PUBLIC_SAFE.csv","121","58E5F5BABCE8F1163B778A02DC7932A3E52D9B36F2BAC0B036B00A848A310F54","independent_review/INDEPENDENT_BUILD_PUBLIC_SAFE.csv","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-026","independent_review","INDEPENDENT_FINAL_PASS.md","1767","70755B6D1D99B5AFDB33BD1EF28EECB8B49A36C8AA962C9DE1357355FBAA2862","independent_review/INDEPENDENT_FINAL_PASS.md","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-027","independent_review","INDEPENDENT_FULL_DEWRAPPED_PRIVACY_SCAN.csv","2615","59710674199CEFD3CAD8A589522C86D7F5E503AD9B2C90E6BD9A71A1F48695C1","independent_review/INDEPENDENT_FULL_DEWRAPPED_PRIVACY_SCAN.csv","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-028","independent_review","INDEPENDENT_PASS_VALIDATION.json","10392","0C61CC92F27A40F3E819E8EFA1779166D28A46A2EE02530AD63233E12D7D556E","independent_review/INDEPENDENT_PASS_VALIDATION.json","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-029","independent_review","INDEPENDENT_REBUILD_EXTRACTED_TEXT.txt","2414","A24A9DC808A2F2973A6E615BD0429BA584CC01B40D7D576D058539448BD23F47","independent_review/INDEPENDENT_REBUILD_EXTRACTED_TEXT.txt","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-030","independent_review","INDEPENDENT_REBUILD_PAGE_001.png","314385","22323A08E88E25D14BF811D8949B077A737F6D48182CA1FA6745CA0614DAFE46","independent_review/INDEPENDENT_REBUILD_PAGE_001.png","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-031","independent_review","INDEPENDENT_REBUILD_PDFFONTS.txt","1504","272DAC0AD31CC7E242F375090AE2B7AAF96A53174174FB1B6088FF2762A41AAE","independent_review/INDEPENDENT_REBUILD_PDFFONTS.txt","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-032","independent_review","INDEPENDENT_REBUILD_PDFINFO.txt","659","52796B765CC270ADC2381BE02D1B29C5F3EBF32B261F97B5A269DDB0DC057C48","independent_review/INDEPENDENT_REBUILD_PDFINFO.txt","exact_copy_no_transformation","handoff_identity_replayed"
"SGA2-X-L3573-COPY-033","independent_review","INDEPENDENT_REVIEW_MANIFEST.csv","1318","3BBB47B7F0DC0A31F6D80502E883089C19EF157A7B2AAA34A82799642CF73329","independent_review/INDEPENDENT_REVIEW_MANIFEST.csv","exact_copy_no_transformation","handoff_identity_replayed"
