"prior_frontier","current_frontier","change_status","branch_path","branch_class","source_use_label","r3_authority_effect","consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/B3_UPLOADER_READY_SUMMARY.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/BLOCKER_RECOVERY_ROWS_54C.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/BRANCH_COMPARE_ED22_TO_54C.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/DELTA_COMMITS_ED22_TO_54C.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/MANIFEST.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/PARENT_PACKET_ROUTE_ROWS_54C.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/README.md","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/SHA256SUMS.txt","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/SOURCE_GATE_CURRENT_HEAD_STATUS_54C.csv","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-54c8925b-r3-cjk-current-head-route-20260706/NON_SLAVIC_CORE_54C8925B_R3_CJK_CURRENT_HEAD_ROUTE_20260706/SUMMARY.json","CJK_adjacent_route_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/B3_HANDOFF_SENT_A9ADBA84_54C_CORRECTION.md","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/B3_UPLOADER_READY_SUMMARY.csv","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/BLOCKER_RECOVERY_ROWS_A9.csv","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/BRANCH_COMPARE_54C_TO_A9.csv","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/DELTA_COMMITS_54C_TO_A9.csv","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/MANIFEST.csv","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/README.md","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/ROUTED_PARENT_PACKET_STATUS_A9.csv","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/SHA256SUMS.txt","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","coordination/non-slavic-core-a9adba84-54c-branch-visibility-correction-20260706/NON_SLAVIC_CORE_A9ADBA84_54C_BRANCH_VISIBILITY_CORRECTION_20260706/SUMMARY.json","non_R3_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Context only unless separately source-gated by R3."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/B3_UPLOADER_READY_SUMMARY.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/DURABLE_STATE_POINTERS.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/MANIFEST.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/PACKAGE_VALIDATION.json","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_BRANCH_DELTA_FROM_FD3754D1.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_DELTA_COMMITS_FROM_FD3754D1.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_FD3754_PACKET_BRANCH_VISIBILITY_LEDGER.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_MUTUAL_WAKE_LEDGER.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_PACKET_SUMMARY_COUNTS.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/R3_54C8925B_SOURCE_USE_GAP_REVIEW_ONLY_BOUNDARIES.csv","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/README.md","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","interlanguage-sidecar/rtl-persianate-arabic-54c8925b-fd3754-branch-visibility-reset-recovery-20260706/R3_54C8925B_FD3754_BRANCH_VISIBILITY_AND_RESET_RECOVERY_20260706_20260706T161603Z/SHA256SUMS.txt","R3_54C_branch_visible_packet","source-use/provenance/review-only","branch-visibility-only","Use as branch-visibility/provenance for prior R3 54C packet only; no new language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0F4707EF_NONSLAVIC_A9_R3_54C_VISIBILITY_BATCH_20260706_AUDIT.md","B3_transfer_audit_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Package/audit context only; not source-language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0F4707EF_NONSLAVIC_A9_R3_54C_VISIBILITY_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3_transfer_audit_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Package/audit context only; not source-language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0F4707EF_NONSLAVIC_A9_R3_54C_VISIBILITY_BATCH_20260706_MANIFEST.csv","B3_transfer_audit_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Package/audit context only; not source-language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0F4707EF_NONSLAVIC_A9_R3_54C_VISIBILITY_BATCH_20260706_ROOT_SUMMARY.csv","B3_transfer_audit_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Package/audit context only; not source-language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0F4707EF_NONSLAVIC_A9_R3_54C_VISIBILITY_BATCH_20260706_SHA256SUMS.txt","B3_transfer_audit_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Package/audit context only; not source-language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_0F4707EF_NONSLAVIC_A9_R3_54C_VISIBILITY_BATCH_20260706_VALIDATION.csv","B3_transfer_audit_context","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Package/audit context only; not source-language authority."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_54C8925B_NONSLAVIC_R3_CJK_CURRENT_HEAD_ROUTE_20260706_AUDIT.md","CJK_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_54C8925B_NONSLAVIC_R3_CJK_CURRENT_HEAD_ROUTE_20260706_COMMIT_PAYLOAD_AUDIT.csv","CJK_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_54C8925B_NONSLAVIC_R3_CJK_CURRENT_HEAD_ROUTE_20260706_MANIFEST.csv","CJK_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_54C8925B_NONSLAVIC_R3_CJK_CURRENT_HEAD_ROUTE_20260706_ROOT_SUMMARY.csv","CJK_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_54C8925B_NONSLAVIC_R3_CJK_CURRENT_HEAD_ROUTE_20260706_SHA256SUMS.txt","CJK_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_54C8925B_NONSLAVIC_R3_CJK_CURRENT_HEAD_ROUTE_20260706_VALIDATION.csv","CJK_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent package context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A9ADBA84_R6_54C8925B_SOURCE_START_CONTINUATION_20260706_AUDIT.md","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A9ADBA84_R6_54C8925B_SOURCE_START_CONTINUATION_20260706_COMMIT_PAYLOAD_AUDIT.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","8e839c490e413b64f4d5dad9ebc10c84d14a3dab","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A9ADBA84_R6_54C8925B_SOURCE_START_CONTINUATION_20260706_MANIFEST.csv","R6_adjacent_not_R3_authority","adjacent-context-not-authority","none-for-R3-Arabic-Persianate","Adjacent access/source-start context only; not Arabic/Persianate evidence."
