"relative_path","exists","input_packet","status","expected_sha256","actual_sha256"
"ledgers/DO_NOT_USE_CARRY_FORWARD.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","c763a6d3270ad04279088e1ef65696d63fde63bfe05f99af8567a32830f7c435","c763a6d3270ad04279088e1ef65696d63fde63bfe05f99af8567a32830f7c435"
"ledgers/FABLE_BRANCH_WEIGHT_CARRY_FORWARD.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","38c7e0a8e25553932718f40ae6e375b2f1562455322e7f02bc2a847d63450e63","38c7e0a8e25553932718f40ae6e375b2f1562455322e7f02bc2a847d63450e63"
"ledgers/FORMULA_NEIGHBORING_USAGE_NOTES.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","f2a1a3396b08fa9bdc423465f5b77e6d7ab0bd2e71ebacdf84acbecf865b1b11","f2a1a3396b08fa9bdc423465f5b77e6d7ab0bd2e71ebacdf84acbecf865b1b11"
"ledgers/MARGINAL_INTELLIGIBILITY_CARRY_FORWARD.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","beae44b48b85ba6a68a421b305db320fb4367a45ae0a9ec5b50b9675ae8806f6","beae44b48b85ba6a68a421b305db320fb4367a45ae0a9ec5b50b9675ae8806f6"
"ledgers/METHOD_VS_SOURCE_BOUNDARY.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","b6a3e703258d2c179e7c66ad61114aa3d0ab714750befe9eb4895eae631e9b3c","b6a3e703258d2c179e7c66ad61114aa3d0ab714750befe9eb4895eae631e9b3c"
"ledgers/MUTUAL_WATCH_SCAN_20260706.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","4deb10a25e77ec5ac681fa96253ad67e92d27a46ddb15debdf01a61d9b4a78b9","4deb10a25e77ec5ac681fa96253ad67e92d27a46ddb15debdf01a61d9b4a78b9"
"ledgers/ROW_SUFFICIENCY_BUCKETS.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","3801a2edd232b72909a66c6c292e726f0095833fe2a8d656cec64d96cff209b5","3801a2edd232b72909a66c6c292e726f0095833fe2a8d656cec64d96cff209b5"
"ledgers/SOURCE_CONTEXT_NOTES.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","8301bfa387b2245037c3f712674395022cfc1ed2b38c895950d773ee4039c6f3","8301bfa387b2245037c3f712674395022cfc1ed2b38c895950d773ee4039c6f3"
"ledgers/SOURCE_GATED_DRAFT_RENDERINGS.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","346144ff4b1cc9dd325f12946ccb64023b613f2310fa6b564e92f13d44d3bf8f","346144ff4b1cc9dd325f12946ccb64023b613f2310fa6b564e92f13d44d3bf8f"
"ledgers/SOURCE_USE_LEDGER.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","cfa29d856e0189a26d3c72b0503c8c735c0171e3d07e658f2eecaa4bac0947e1","cfa29d856e0189a26d3c72b0503c8c735c0171e3d07e658f2eecaa4bac0947e1"
"ledgers/TERM_ALTERNATIVES_REGISTER_AND_ADVERSE_EVIDENCE.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","340f963f3c784858b1d0647d3ba1b4d181bccc3bfd1d58454d382c731ac8300d","340f963f3c784858b1d0647d3ba1b4d181bccc3bfd1d58454d382c731ac8300d"
"logs/LOGBOOK_EXCERPT_20260706.md","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","abcd7dd736380a46c1ceec5c5e52dd3afa8b1f494abd38211d469552c2b10765","abcd7dd736380a46c1ceec5c5e52dd3afa8b1f494abd38211d469552c2b10765"
"README.md","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","b1b4255942a31806ed7bf076c26f2f04f5f235b19489c7f22d4fac5e954c3416","b1b4255942a31806ed7bf076c26f2f04f5f235b19489c7f22d4fac5e954c3416"
"verification/BRANCH_PICKUP_SUMMARY_CARRY_FORWARD.csv","True","R6_SOURCE_GATED_DRAFT_PRETRANSLATION_INTERLINEAR_PACKET_20260706","ok","06bcb198d9d48dbfdf04a33e4c7dd47389a3d28b37f700192d43f5aad7042c4f","06bcb198d9d48dbfdf04a33e4c7dd47389a3d28b37f700192d43f5aad7042c4f"
"b3\B3_ROUTE.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","5db240abcabc46712d7296a18231b2c41f241641cafb9ab48cd1b29bad1cd4b5","5db240abcabc46712d7296a18231b2c41f241641cafb9ab48cd1b29bad1cd4b5"
"blockers\R6_8BE81510_BLOCKERS_AND_NEXT_ACTIONS_CARRY_FORWARD.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","65ad03bff3a17f48126864420e0b7ebfbcb8afa0c75ddae44bb805a0e70eb78f","65ad03bff3a17f48126864420e0b7ebfbcb8afa0c75ddae44bb805a0e70eb78f"
"carry-forward\R6_8BE81510_PACKET_COUNTS.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","1abf324a692f3b91adb13c94fbb405297a78723bca3c34f37c7982841f67ae86","1abf324a692f3b91adb13c94fbb405297a78723bca3c34f37c7982841f67ae86"
"carry-forward\R6_8BE81510_PROBE_RESULTS_CARRY_FORWARD.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","fc75e38673cddaf87ed68ece46489e2736ef87ee619b57055e8d9aa04236bb44","fc75e38673cddaf87ed68ece46489e2736ef87ee619b57055e8d9aa04236bb44"
"carry-forward\R6_8BE81510_SCOPE_SUMMARY_CARRY_FORWARD.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","b22e78f6f2ab4363337d108c37fde0e93446634a6c99c7a8c3e214ccb84b43f9","b22e78f6f2ab4363337d108c37fde0e93446634a6c99c7a8c3e214ccb84b43f9"
"fable\R6_8BE81510_FABLE_ADVERSE_DO_NOT_USE_CARRY_FORWARD.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","25575e47f046e129e0315bfe7349d845567d5f90ef9b784da8645b51570b374e","25575e47f046e129e0315bfe7349d845567d5f90ef9b784da8645b51570b374e"
"frontier-correction\R6_1A1110EB_TO_8BE81510_COMPARE_FILE_INDEX.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","1f0c2f662aba9768d00334784691b2dda422b8c82eeded6b5b190da846871642","1f0c2f662aba9768d00334784691b2dda422b8c82eeded6b5b190da846871642"
"frontier-correction\R6_8BE81510_FRONTIER_CORRECTION_NOTE.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","74c06f94d33e45d6cd856819a06f8c49f3e3e4e4f658e8368ba10f9ac1d36e65","74c06f94d33e45d6cd856819a06f8c49f3e3e4e4f658e8368ba10f9ac1d36e65"
"logs\LOGBOOK_EXCERPT_20260706.md","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","cafdf80ef66937eafcbe992ac8caf0708e9051de4db3083dcaa80cfff6095aa6","cafdf80ef66937eafcbe992ac8caf0708e9051de4db3083dcaa80cfff6095aa6"
"MANIFEST.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","6d7fe4af0020ad11e40b5e88f4d2ac1c85347ceb3a48eb267d871d2a404be95f","6d7fe4af0020ad11e40b5e88f4d2ac1c85347ceb3a48eb267d871d2a404be95f"
"README.md","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","63d688ae98439a82bef7c75e0d9abdb5d686d300be8e91c1ce1db0c738f798de","63d688ae98439a82bef7c75e0d9abdb5d686d300be8e91c1ce1db0c738f798de"
"source-use\R6_8BE81510_SOURCE_USE_DECISIONS_CARRY_FORWARD.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","a07d9a3d2399c76c3efb33a544178af29dc901704dc189a00041ae52ca240726","a07d9a3d2399c76c3efb33a544178af29dc901704dc189a00041ae52ca240726"
"verification\INPUT_1A_PACKET_SHA_VERIFICATION.csv","True","R6_8BE81510_FRONTIER_CORRECTION_SOURCE_RECOVERY_CARRYFORWARD_20260706","ok","005e94264870f0a6d6ad4c50cc7163fd0a7948aa699b3b98e621a44596b7cd90","005e94264870f0a6d6ad4c50cc7163fd0a7948aa699b3b98e621a44596b7cd90"
