compare_label,filename,status,additions,deletions,changes
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/SHA256SUMS.txt,added,16,0,16
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/b3/B3_ROUTE.csv,added,2,0,2
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/blockers/R6_AEED56E7_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv,added,6,0,6
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_AEED56E7_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv,added,2,0,2
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_AEED56E7_LOCAL_HEAD_NAMED_FILE_HITS.csv,added,1,0,1
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/branch-current/R6_AEED56E7_PAYLOAD_FRONTIER_CORRECTION.csv,added,2,0,2
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/ethics/R6_AEED56E7_ETHICS_AUTHORITY_CONTINUATION_MAP.csv,added,5,0,5
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/fable/R6_AEED56E7_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,added,5,0,5
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/input-verification/R6_AEED56E7_PRIOR_PACKAGE_SHA_VERIFY.csv,added,17,0,17
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/logs/LOGBOOK_EXCERPT_20260706.md,added,18,0,18
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/mutual-watch/R6_AEED56E7_MUTUAL_WATCH_OBSERVATION.csv,added,3,0,3
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_AEED56E7_CROSS_LANE_CONTEXT_BOUNDARY.csv,added,2,0,2
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/source-use/R6_AEED56E7_SOURCE_USE_CONTINUATION_LEDGER.csv,added,6,0,6
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_AEED56E7_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv,added,316,0,316
6A895F1C_to_DFB0AC3E,uploader-transfer/r6-aeed56e7-current-head-source-start-continuation-20260707/R6_AEED56E7_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260707/witness-index/R6_AEED56E7_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv,added,111,0,111
