"packet_path","csv_name","rows","bytes","sha256","source_use_label"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_45250D8F_TO_C4304BFD_ALL_PATHS.csv","64","48880","F84243A64D633510DFF14F7618B4B8F512B4B82EE45DE5AD4CAB89E72DFC9309","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_45250D8F_TO_C4304BFD_CJK_SIGNAL_PATHS.csv","32","24225","926ACBCA5D1758891F02367E132DA7F97815812A1AE82938F2BACAAB35690941","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","8","884","FEAB3C149922D27A1B15C0CFFEEE3385ED58EB9DDEC589F5B1DDFC8A21904E46","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","32","36898","AEF846DBF872A2469F0C5CD8F181C83854ADC40C48F7E2C20F4FD80CC91C5211","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","10","4731","CC0FAD79CCC7FE3BFEBA9A59756EEAB3C31D239F2406A6AC56E4B4D7DE02411F","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_45250D8F_TO_C4304BFD.csv","1","566","E3B16CD4957733B39EE651899504CAC49154C9F5DCA142AB418C96A85BC2A0F2","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","5","3747","EE0FD2777EA1C9630C1A7F10F5425523D7EFB09F9DAEDA38D5AAA4ACBF191678","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","1","1096","45B81AD933ED91141F14FEA6376364848E13DFC5A73726F53D6532B3A1BE1EAB","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","3","2113","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","8537","85024FA083A5A281F2FC22F314DEDC073613055E4EF585835EE732ECA1954073","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","63","62D09B764D5E6638523666ACB99D124043613376DA77B0B1E8C7B124FCF2D677","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","9333","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_C4304BFD_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","MANIFEST.csv","19","20343","E15C68B694185C70BED9B298D99F2007E825FDC19202CD91A335C1842D78E7AB","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","1","1372","C3C25F2B02EF1CD0AC70D533818F78F818FDC30ADBAB40438DE4C58D55D76A14","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_9CFCF1AC_TO_45250D8F_ALL_PATHS.csv","71","51788","4DBD5E05B46B0816E427CFEE1CC4A6603B8F4CB0AC6A362B6BC08740CA329D90","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_9CFCF1AC_TO_45250D8F_CJK_SIGNAL_PATHS.csv","0","82","5F0B8F08A5C5475F2603E6A8234C58077CFE98A4D1435D81932497795CE35C6A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","8","887","212F91B17CED3501DFA862536063B7F0333F35AF6A97AC6087B1FAFA3351C0F1","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","0","147","301BAB5EFB8B73669AF7B7C092D54D2D9ADF8B4E05F2BC34CC298158D2FD4C65","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","10","4732","0916EDCC6806C0A37B6E56D8DF48013B087B240D0F59418073C9A2B497C698D9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_9CFCF1AC_TO_45250D8F.csv","2","1070","8E24BDEDE775FB8333C193DFFE5F5D31E04D954579A1407A60B1C8D18B196387","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","5","3745","E0A0D149422673653A13B39AF942834DFB3CCC7566A0B4815581216C9A5767A9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","1","1207","35D40257597CFCCB39B05D3ADCDD5FB9907B7854F53818DD94980435883D8967","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","3","2113","E85632433523F27FF9AE2938CEA5BDD24C3718ED9DBF11E0ECC2B72ABFD580F1","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","0","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","9","8537","D73D5EB761026DA764C6DBBE4181F6D5A6DF5E73F8A9A65EE5C3DF47070FDECF","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","1","63","62D09B764D5E6638523666ACB99D124043613376DA77B0B1E8C7B124FCF2D677","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","15","9333","0653772C8B49AAE3A58EFAC8575EB3B71B22FB93503484B5013A65FE7EDDC43B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_45250D8F_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707","MANIFEST.csv","19","20339","56F53D02192D49D4D7B3B83B4C706174604E647EE58B26ED3B899424997718B2","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","B3_UPLOADER_READY_SUMMARY.csv","1","862","285407D23EAEAE41E0673AA1C52BE10C2B324861E520251061C70D2A752AE9D8","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","BRANCH_CHANGED_FILE_INVENTORY_45250D8F.csv","124","158361","7E7994DE81190CC0249CC51146E0AE53312F7FAEA105759D793AF71B6031FC07","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","BRANCH_COMMITS_D9EA29B0_TO_45250D8F.csv","3","1874","0DBF2541949FFAD48BCB3E496685CA76197F4B25B00BFCA375BAA23EC27AEDBA","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","BRANCH_DELTA_D9EA29B0_TO_45250D8F.csv","124","158361","7E7994DE81190CC0249CC51146E0AE53312F7FAEA105759D793AF71B6031FC07","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","CJK_FRONTIER_IMPACT_LEDGER_45250D8F.csv","9","5347","BF1037D4FB22675332B6011B01BE180FAC2109EBEB6EBA9129FA8A4BA5489EC5","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","CODEPOINT_TEX_PDF_READABILITY_NOTES_45250D8F.csv","62","54299","BD82FF454FC483B2BFABAA81193B1BB9ADC79A20580BD6537A25BA80BC2427D2","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","DIRECT_JP_ZH_SOURCE_BODY_CANDIDATE_PATHS_45250D8F.csv","0","262","D4802F0648C970F7F787C709527EADF5A3D31D76FE18CE0E6DCFE236C1B2609C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","DRAFT_PRETRANSLATION_CONTEXT_IMPACT_45250D8F.csv","119","117655","391F5176A743CBEC24057FF0A0674A53F0C99305F1D74FA56D4E397A746AFC09","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","EXACT_BLOCKER_RECOVERY_ROWS_45250D8F.csv","6","4799","A083E809C674DF9F530A5BE60C01C45E3E8D9D76B80ACA25D001D687FE9760D1","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","INSTRUCTION_READ_STATUS_45250D8F.csv","9","6937","6FD29F8D45173396C6E5D69A93EAE12E604FF4FC1AF830B4F7FDDFA1A6C5502D","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","JP_ZH_BLOCKED_DRAFT_ROWS_CARRYFORWARD_45250D8F.csv","8","79136","146FA8D26A5FAFABC568F3C72E452F4B1B928AA15D2A19290B45DF64038DCA11","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","JP_ZH_MANUAL_REVIEW_QUEUE_CARRYFORWARD_45250D8F.csv","27","262075","A101B755CFB6BFE9BE348892CDE8C5010B37D56A2F0118262D2256A8855FB67D","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","JP_ZH_SOURCE_CONTEXT_CODEPOINT_TEX_PDF_NOTES_CARRYFORWARD_45250D8F.csv","90","304196","4D25B7F01AAD5D281B2BD2116A0B4AA823DBDBEB47718C817ED08D246E5E16F8","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","JP_ZH_SOURCE_GATED_DRAFT_ROWS_CARRYFORWARD_45250D8F.csv","19","185517","DC3A8D229032F32FEED37BED509DBE5D59B41E8989FC255E3D8308D53135AF3C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","MANIFEST.csv","21","13952","D1CF86D739162D9E8517C4DF5F05E17ADBCC2C8FC81D4D40400CB918FA90341E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","SOURCE_CONTEXT_MANUAL_REVIEW_ROWS_45250D8F.csv","124","124167","ACE414727A2D36FF3B40D744B080C5F902EFA3A990545F4488AFD41AE79D1C1B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_45250D8F.csv","123","132349","249DFA9F5027EB19E0BFE4E65C7B3EA2976D003E76E91B6199C820B6B6F4BE51","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","SUMMARY_COUNTS_45250D8F.csv","9","5347","BF1037D4FB22675332B6011B01BE180FAC2109EBEB6EBA9129FA8A4BA5489EC5","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","VISIBLE_SIBLING_SCAN_LEDGER_45250D8F.csv","2","1621","28CAFD92064900AF1466DA8DA8C87D9EF3E900C4D52FF6F45CED3167F4FCBA45","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_45250D8F_CURRENT_FRONTIER_HEARTBEAT_20260707","VISIBLE_SIBLING_WAKE_LEDGER_45250D8F.csv","1","744","EC08DA9F6057F3BC10CDC97A5DC0AF6E9EE98B6CCAC5AA438FB8FF527D7BF40B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","11","10441","40EE683F61CF99B4A62FE8C1FBE23EF6B135F6026A97073E6D76723D8105BB9B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_45250D8F_FABLE_ADVERSE_DO_NOT_USE_LEDGER_20260707.csv","7","5447","35B3D07796B159A6EB78C5F3F0B48E9A5A4F34BF1C507EB175DFD21178C0551E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_45250D8F_SIX_ROW_SOURCE_USE_GAP_CORRECTION_20260707.csv","6","8054","8324B4575E169A50CE9B32FB2F298BBBA843CD2B0A167E820351AB6BE0EE0188","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","ARABIC_45250D8F_SOURCE_WITNESS_INDEX_20260707.csv","6","3524","41023D3BE29B296699B3945A039088E46A7691932712501D86BDCD90CFB65DCD","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_45250D8F_LIVE_HEAD_AFTER_9CFCF1AC_SOURCE_USE_GAP_RECOVERY_20260707","B3_HANDOFF_BOUNDARIES_45250D8F_20260707.csv","2","1379","845D532C3458127B833D003CB062EB59A6E636F2BC6A9738759D9434D95FCB09","row-count/source-use provenance"
