"filename","status","additions","deletions","changes","sha"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/PACKAGE_VALIDATION.json","added","30","0","30","4bcd08b5e37ff3c6b4e09d20954e8ef8af160361"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/README.md","added","25","0","25","a1dc2e46a7ebfe5eeab89df757bae3baadab64a4"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","added","7","0","7","e5ae0785a98c2bc914ecb4f42a87e2c97cbe226b"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/SHA256SUMS.txt","added","11","0","11","20bea43764033de133b2ff52ca267adf39d7fc52"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/ACTIVE_SESSION_STATE.md","added","15","0","15","545eaf51dfb7c243f47f0e80dc71cf7006fb123b"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","added","2","0","2","e397d69f75c00bd5fa7105a22766a67e85828061"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_C0CB1DB1_TO_9CFCF1AC_ALL_PATHS.csv","added","187","0","187","bb7bb3850bfcb64664217585ce71dd695a89af29"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_C0CB1DB1_TO_9CFCF1AC_CJK_SIGNAL_PATHS.csv","added","1","0","1","6b19e1de82473fd036ed8801bbce809a1b55f614"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","added","9","0","9","2e9783291e8ecefb0669a8bb08f2e901da9ccde4"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","added","1","0","1","8478f3ec4872a69ee083c8fc6d084d5a21ea13cf"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","added","11","0","11","8fc65a81150ac77bd25d60487915a9c6792c3393"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_C0CB1DB1_TO_9CFCF1AC.csv","added","3","0","3","0e0dce3d92aff511b581f747313705074d149976"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","added","6","0","6","886fe8b55d59b05fd13e0cc2405d28e1f85d4992"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","added","2","0","2","58da864cf63f1e59ba6dead23840089b6798cea5"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","added","4","0","4","027741aeed1748bf2c5b1a696e5ab8d10a790b12"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","added","1","0","1","d3f5a12faa99758192ecc4ed3fc22c9249232e86"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","added","10","0","10","8135959ca1073d358048ae08d943217307bc4652"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SUMMARY.json","added","32","0","32","435c0a340f99e62e6070e4787b1d3a4d9a8266b6"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","added","2","0","2","5121cb1704816a3dc2509b1a12dd8a75e593561c"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","added","16","0","16","9b3ca33ac7cd1d3234976202f6c9d27ea72004fa"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/HEARTBEAT_20260706.md","added","10","0","10","9e7643ed0a61a0bdaa7b9b81e3aa08f718a47fc8"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.csv","added","20","0","20","d2959e2c4a0ef39c6e611ae17de525962907d3c6"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.json","added","192","0","192","bd6e119a7c44b4e3d94f8c42a107bbe0be3059c8"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/README.md","added","15","0","15","2bee7e09f3cfd0990c9cc505b9cd613051473c9e"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SESSION_LOGBOOK_20260706.md","added","9","0","9","380ca45550c1bfc94c9987cba743f74877673e57"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SHA256SUMS.txt","added","21","0","21","454494751da9a0f0f666ba0f2d92483492d461b5"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/B3_HANDOFF_SENT_86D260CD.md","added","8","0","8","2ccd803a3dda232c9c69a8109e7f969b8e2afe1f"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/B3_PACKAGE_ROUTE_SUMMARY_86D260CD.csv","added","7","0","7","966a8c9986b9d3a694ea48b8beb6826fa56ca074"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_ROWS_86D260CD.csv","added","78","0","78","d1abff23779971fa144c1fa838d52d004f0184b8"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_86D260CD.csv","added","7","0","7","f4e49e1388eeb87043e339ee01a660d3c67411ad"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_COMMITS_D9EA29B0_TO_86D260CD.csv","added","7","0","7","02950f55833effd431867d2555c77a8fce2d593b"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_FILES_D9EA29B0_TO_86D260CD.csv","added","78","0","78","53c29301051230d278ed3b526c48c8066bf07f64"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/CHILD_PACKET_CSV_ROW_COUNTS_86D260CD.csv","added","137","0","137","a424895c36170bba9942cf3733ef60bb8b834f4b"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/CHILD_PACKET_INVENTORY_86D260CD.csv","added","12","0","12","411d294e4bd0e18091030d33cbf9a6b2c7830f1a"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/EIGHT_LANE_SOURCE_GATE_ROUTING_86D260CD.csv","added","9","0","9","80f96ef814a3825ab8158ec67071a16d54b0bb05"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_86D260CD.csv","added","6","0","6","a2418651ca1e00e41c812b9455f238184420e4b7"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/MANIFEST.csv","added","16","0","16","1b27499a4d5468a54d71ce9befcd310d228f49b6"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/PACKET_MANIFEST_REPLAY_86D260CD.csv","added","16","0","16","d1c6bffedd732fc5eaca2f73ecf0b4b5472ce7b4"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/README.md","added","11","0","11","9d12bcfa6f1d10a15daa99176c7c0222c3ff1fab"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SHA256SUMS.txt","added","17","0","17","1dc77a2d914e444485f5c0543829000ecdecec50"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SIBLING_B3_HANDOFF_ROWS_86D260CD.csv","added","3","0","3","21c128ae968960421f21aa444401d28397969a18"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SOURCE_BODY_EVIDENCE_ASSESSMENT_86D260CD.csv","added","5","0","5","ace0546104ad609ca4ad1347ee4b9fbe8c36473c"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_86D260CD.csv","added","6","0","6","2f66cb283e09478603cd7f0485050e79e81875a6"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SUMMARY.json","added","25","0","25","4a9b8bc5bd596e3b9f271be0bfa9af84f3cc5526"
