"filename","status","additions","deletions","changes","category","source_body_decision","label"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/B3_HANDOFF_BOUNDARIES_9CFCF1AC_20260707.csv","added","3","0","3","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/BRANCH_9CFCF1AC_COMMITS_SINCE_C0CB1DB1_20260707.csv","added","3","0","3","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/BRANCH_9CFCF1AC_DELTA_SOURCE_USE_GAP_PATH_LEDGER_20260707.csv","added","187","0","187","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/HEARTBEAT_20260707.md","added","13","0","13","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/MANIFEST.csv","added","12","0","12","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/PACKAGE_VALIDATION.json","added","30","0","30","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/README.md","added","25","0","25","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","added","7","0","7","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/arabic-rtl-source-evidence-draft-9cfcf1ac-live-head-source-use-gap-recovery-20260707/ARABIC_RTL_9CFCF1AC_LIVE_HEAD_AFTER_C0CB1DB1_SOURCE_USE_GAP_RECOVERY_20260707/SHA256SUMS.txt","added","11","0","11","arabic_rtl_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/ACTIVE_SESSION_STATE.md","added","15","0","15","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","added","2","0","2","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_C0CB1DB1_TO_9CFCF1AC_ALL_PATHS.csv","added","187","0","187","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_C0CB1DB1_TO_9CFCF1AC_CJK_SIGNAL_PATHS.csv","added","1","0","1","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","added","9","0","9","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","added","1","0","1","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CURRENT_BRANCH_LOG_TOP.csv","added","11","0","11","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_DELTA_COMMITS_C0CB1DB1_TO_9CFCF1AC.csv","added","3","0","3","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","added","6","0","6","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_FRONTIER_CORRECTION_ACCOUNTING_20260707.csv","added","2","0","2","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_HARDENED_HEARTBEAT_MUTUAL_WAKE_RULES.csv","added","4","0","4","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_JA_ZH_SOURCE_BASELINE_CARRYFORWARD.csv","added","1","0","1","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SOURCE_USE_FABLE_ADVERSE_POINTERS.csv","added","10","0","10","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_SUMMARY.json","added","32","0","32","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VERIFICATION.csv","added","2","0","2","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_VISIBLE_SIBLING_WAKE_LEDGER.csv","added","16","0","16","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/HEARTBEAT_20260706.md","added","10","0","10","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.csv","added","20","0","20","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/MANIFEST.json","added","192","0","192","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/README.md","added","15","0","15","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SESSION_LOGBOOK_20260706.md","added","9","0","9","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/cjk-native-source-evidence-9cfcf1ac-frontier-advance-source-use-codepoint-fable-20260707/CJK_NATIVE_9CFCF1AC_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707/SHA256SUMS.txt","added","21","0","21","cjk_native_9cfc_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/B3_HANDOFF_SENT_86D260CD.md","added","8","0","8","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/B3_PACKAGE_ROUTE_SUMMARY_86D260CD.csv","added","7","0","7","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_ROWS_86D260CD.csv","added","78","0","78","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_86D260CD.csv","added","7","0","7","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_COMMITS_D9EA29B0_TO_86D260CD.csv","added","7","0","7","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_FILES_D9EA29B0_TO_86D260CD.csv","added","78","0","78","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/CHILD_PACKET_CSV_ROW_COUNTS_86D260CD.csv","added","137","0","137","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/CHILD_PACKET_INVENTORY_86D260CD.csv","added","12","0","12","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/EIGHT_LANE_SOURCE_GATE_ROUTING_86D260CD.csv","added","9","0","9","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_86D260CD.csv","added","6","0","6","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/MANIFEST.csv","added","16","0","16","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/PACKET_MANIFEST_REPLAY_86D260CD.csv","added","16","0","16","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/README.md","added","11","0","11","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SHA256SUMS.txt","added","17","0","17","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SIBLING_B3_HANDOFF_ROWS_86D260CD.csv","added","3","0","3","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SOURCE_BODY_EVIDENCE_ASSESSMENT_86D260CD.csv","added","5","0","5","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_86D260CD.csv","added","6","0","6","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-86d260cd-d9ea-branch-advance-route-20260707/NON_SLAVIC_CORE_86D260CD_D9EA_BRANCH_ADVANCE_ROUTE_20260707/SUMMARY.json","added","25","0","25","non_slavic_core_86d_route_package","route/source-use/provenance/package context only unless lane packet supplies independent source-body evidence","source-use/provenance/gap"
