spine_id,target_language_or_access_target,source_pass2_log,row_ref,source_kind,source_status,title_or_subject,source_url,local_source_path,local_source_exists,bytes_reported,bytes_actual,sha256_reported,sha256_actual,hash_matches_reported,pages,ocr_text_status,text_characters,ethiopic_characters,license_or_access_signal,topic_language_tags,source_body_gate,source_gate_decision,explicit_gap_or_blocker,promotion_allowed
R9-LSB-0011,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,11,chapter,downloaded_pdf,Maths grade 1 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2001/Grade_1_Subject_MATHS_Chapter_7_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\011_amharic_math_g1_chapter_7_401dd834.pdf,true,2466607,2466607,8D8AA495B77A414105F241F074CF2C8BD7C4E1A8435ACCE91BF6C3A27A60E763,8D8AA495B77A414105F241F074CF2C8BD7C4E1A8435ACCE91BF6C3A27A60E763,true,5,font_garbled_or_non_unicode_extraction,25,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0012,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,12,chapter,downloaded_pdf,Maths grade 1 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2001/Grade_1_Subject_MATHS_Chapter_8_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\012_amharic_math_g1_chapter_8_32593549.pdf,true,3216483,3216483,3477C4247B8F8C6003454248CB6CB1096183113B85E163E1E5DC37BD0E7F640A,3477C4247B8F8C6003454248CB6CB1096183113B85E163E1E5DC37BD0E7F640A,true,10,font_garbled_or_non_unicode_extraction,50,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0013,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,13,chapter,downloaded_pdf,Maths grade 1 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2001/Grade_1_Subject_MATHS_Chapter_9_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\013_amharic_math_g1_chapter_9_1641b7aa.pdf,true,2361775,2361775,D2775C26184CBE282E502AD8F1F54DF033BB705D5E7824539AB46BF031FD29F7,D2775C26184CBE282E502AD8F1F54DF033BB705D5E7824539AB46BF031FD29F7,true,6,font_garbled_or_non_unicode_extraction,39,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0014,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,14,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_10_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\014_amharic_math_g2_chapter_10_8bf790e7.pdf,true,3332113,3332113,170FA81A9392CE4F1195BA50074A3D45B46301440E4158A8A99515A4875C1FB8,170FA81A9392CE4F1195BA50074A3D45B46301440E4158A8A99515A4875C1FB8,true,5,extractable_ethiopic_text,499,217,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0015,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,15,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_1_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\015_amharic_math_g2_chapter_1_71086c5c.pdf,true,3630390,3630390,4BCDE6D6CC3FEA9821E838952D658C44FB9A84AA54BB17B9A498F2D022711ABC,4BCDE6D6CC3FEA9821E838952D658C44FB9A84AA54BB17B9A498F2D022711ABC,true,4,font_garbled_or_non_unicode_extraction,131,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0016,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,16,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_2_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\016_amharic_math_g2_chapter_2_6573ac51.pdf,true,7849720,7849720,60F769658DB4A359075D88DEACE6DBBBA547401082B3F9237D2DE330F30DA9BA,60F769658DB4A359075D88DEACE6DBBBA547401082B3F9237D2DE330F30DA9BA,true,15,font_garbled_or_non_unicode_extraction,73,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0017,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,17,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_3_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\017_amharic_math_g2_chapter_3_f00b5976.pdf,true,10823974,10823974,54600599CA3A0DF58F19369EC487FFAA111206AF2E1B1DCEEABB28735F4A6147,54600599CA3A0DF58F19369EC487FFAA111206AF2E1B1DCEEABB28735F4A6147,true,29,font_garbled_or_non_unicode_extraction,145,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0018,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,18,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_4_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\018_amharic_math_g2_chapter_4_ce574175.pdf,true,9250049,9250049,6041EF778151E3693D3542FF7BEAB6CFD99EF6BBEF7DB3839DD03953858796C3,6041EF778151E3693D3542FF7BEAB6CFD99EF6BBEF7DB3839DD03953858796C3,true,11,font_garbled_or_non_unicode_extraction,55,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0019,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,19,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_5_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\019_amharic_math_g2_chapter_5_364ddf3c.pdf,true,4488167,4488167,20EC1A60E60BE12AE2087C62C06ABFA8B391053AACA641C212B273ED283FBCF1,20EC1A60E60BE12AE2087C62C06ABFA8B391053AACA641C212B273ED283FBCF1,true,6,font_garbled_or_non_unicode_extraction,30,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0020,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,20,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_6_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\020_amharic_math_g2_chapter_6_fba8c38c.pdf,true,6368478,6368478,E908877D61FFE78BA5B84019C541F8C9E64D2EEDF208B09D62D7687A0591B587,E908877D61FFE78BA5B84019C541F8C9E64D2EEDF208B09D62D7687A0591B587,true,11,font_garbled_or_non_unicode_extraction,55,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0021,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,21,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_7_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\021_amharic_math_g2_chapter_7_55b88eb3.pdf,true,5785649,5785649,7E4200B4BCCEC94B6BD14C898AD581FF5AA65401E05002F4950FEDB8B99EEE86,7E4200B4BCCEC94B6BD14C898AD581FF5AA65401E05002F4950FEDB8B99EEE86,true,10,font_garbled_or_non_unicode_extraction,50,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-LSB-0022,Amharic,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\logs\R9_AMHARIC_FULL_SHELF_SOURCE_RETURN_PASS2_20260703T164546Z.csv,22,chapter,downloaded_pdf,Maths grade 2 in Amharic,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATHS_Chapter_8_Language_AMHARIC_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T164546Z_r9_amharic_pass2\downloads\022_amharic_math_g2_chapter_8_55bc7542.pdf,true,5353433,5353433,21310E474DD6286EDB9EDCD7685EEF730FBC5763BB9EB8C073EA6DECF715D767,21310E474DD6286EDB9EDCD7685EEF730FBC5763BB9EB8C073EA6DECF715D767,true,7,font_garbled_or_non_unicode_extraction,35,0,public web/source-return route signal only; no license approval or reuse clearance claimed,Amharic; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,hashable_local_math_source_body_but_ocr_unicode_blocked,not_admitted_local_body_provenance_only,"Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
