"root_id","relative_path","expected_sha256","status","detail"
"non_slavic_2bd_recovery_batch_route","R6_IDLE_FABLE_ADVERSE_ROLLUP_2BD.csv","a7b54cd6e561a52d898bb50423b6743dc233a1f2d387a1ece60a5a81eccdda54","ok","ok"
"non_slavic_2bd_recovery_batch_route","R6_IDLE_SOURCE_USE_ROLLUP_2BD.csv","e27d2e75c627121f518d0ec44c4c2a0696edcab7cf1b7d21c8487d7b7c0892b9","ok","ok"
"non_slavic_2bd_recovery_batch_route","README.md","ddd3928872f7d529579b324d042aef9111166932bcc29569103bbcce8a1e1594","ok","ok"
"non_slavic_2bd_recovery_batch_route","SUMMARY.json","5df6810b9a3d721f53ac41a5f48e19836868e1bf08882f9a38f791f9d8ca6ea9","ok","ok"
"r6_2bd_current_head_source_start","b3/B3_ROUTE.csv","f74d9777b4fb47aac262403f8a0c11d74eb3635480936a4cc571f99216020188","ok","ok"
"r6_2bd_current_head_source_start","blockers/R6_2BD3E449_EXACT_BLOCKERS_AND_NEXT_ACTIONS.csv","f59a2a311c8b60fabe1235ef2d9781247af54f4ef32c4b9bc53e050c79c6d90a","ok","ok"
"r6_2bd_current_head_source_start","branch-current/R6_2BD3E449_BRANCH_CHECK_AND_VISIBLE_INPUTS.csv","c57129276b3c718e96faa8098f755eef47d85fd4a41a40f3707b2597d0a89dcf","ok","ok"
"r6_2bd_current_head_source_start","branch-current/R6_2BD3E449_LOCAL_HEAD_NAMED_FILE_HITS.csv","f01a374e9c81e3db89b3a42940c4d6a5447684986a1296e42bf13f196eed6295","ok","ok"
"r6_2bd_current_head_source_start","branch-current/R6_2BD3E449_PAYLOAD_FRONTIER_CORRECTION.csv","6a93c735aa4b95088701b3602e8d7ef7958f2b03026c2953bbca08f84eedb0f8","ok","ok"
"r6_2bd_current_head_source_start","ethics/R6_2BD3E449_ETHICS_AUTHORITY_CONTINUATION_MAP.csv","b17cadff4005c09fe82b31615394ee0704c4b79c775b41f828fbd9207fda003e","ok","ok"
"r6_2bd_current_head_source_start","fable/R6_2BD3E449_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","d3c04764e768fc7c396507f06635cbf08108633b0c2fc8f9823052749d8cb791","ok","ok"
"r6_2bd_current_head_source_start","input-verification/R6_2BD3E449_PRIOR_PACKAGE_SHA_VERIFY.csv","08a08cfd2a3ef8f0272b23583a4a56624e30fbde33f91cb21167e345e1098851","ok","ok"
"r6_2bd_current_head_source_start","logs/LOGBOOK_EXCERPT_20260706.md","e6efbe0d38d06004b9ee7f3f97dabf7233c0b9208555cea356b9ea49e7f72f81","ok","ok"
"r6_2bd_current_head_source_start","mutual-watch/R6_2BD3E449_MUTUAL_WATCH_OBSERVATION.csv","e0c8961864eee28bf7b58b1a0c044a2efa6948400c4ece1919b0be60c253df39","ok","ok"
"r6_2bd_current_head_source_start","R6_2BD3E449_CURRENT_HEAD_SOURCE_START_CONTINUATION_COUNTS.csv","0a3b3488782fffeee1e0504fa599dab119f9cd7b34e78a5c31893a9502d87c24","ok","ok"
"r6_2bd_current_head_source_start","README.md","8239448819cab57cca774c7c90de77fb1e7ed2b102af7f620e86ad555b5708f5","ok","ok"
"r6_2bd_current_head_source_start","source-use/R6_2BD3E449_CROSS_LANE_CONTEXT_BOUNDARY.csv","f01a374e9c81e3db89b3a42940c4d6a5447684986a1296e42bf13f196eed6295","ok","ok"
"r6_2bd_current_head_source_start","source-use/R6_2BD3E449_SOURCE_USE_CONTINUATION_LEDGER.csv","4bb25d6f30e13020605038fb66f1547326361b1f2315359a0643766f692be731","ok","ok"
"r6_2bd_current_head_source_start","witness-index/R6_2BD3E449_SOURCE_WITNESS_INDEX_CARRYFORWARD.csv","01838883f968faacb280c6f09dcd5ccb2d03e13e4568f5e7b9a763e456232ac8","ok","ok"
"r6_2bd_current_head_source_start","witness-index/R6_2BD3E449_SOURCE_WITNESS_SCOPE_COUNTS_CARRYFORWARD.csv","8407651e8facee4119a2646d98cce98d83953434fabfb94b7c5a43bab3907de7","ok","ok"
"r3_2bd_current_head_source_use_gap","B3_UPLOADER_READY_SUMMARY.csv","3ab9e1c9acd30e33a26486463c488395a1a5af6d96fe887c54e162d24758b623","ok","ok"
"r3_2bd_current_head_source_use_gap","MANIFEST.csv","92f4c7bbc8c955a5cc9b5348d4481610e481b3ab985afdd99c803c4ab4a83cd4","ok","ok"
"r3_2bd_current_head_source_use_gap","PACKAGE_VALIDATION.json","32565ee21d55980004cac8e08c3bd8066f261847d8f37fe7c3468796255a9a0b","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_BLOCKERS_AND_RECOVERY_ROWS.csv","cad14c479b30c125eea415b9d56ff5ccb86842bc08707ee8c261d7b000c4abec","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_BRANCH_COMMITS_FROM_25B9A6DF.csv","3e19a28f2d99e23d98c693b50a2f3a9824600d322187fe88b329cce43dfdf802","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_BRANCH_DELTA_CATEGORY_COUNTS.csv","1436b485edeefbb3688fad481e6d99877debc37d9788719cc344282a3c668c44","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_BRANCH_DELTA_FROM_25B9A6DF.csv","d685fdfcadd449341c764f419d46b65a56dfd24b4659e1b301b0d80928db623b","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_BRANCH_VISIBLE_ROOT_SUMMARY.csv","a7680f4895351b3b12214574aadc2e6ad07c7999765810062817f4cd6df09ce4","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_FABLE_ADVERSE_DO_NOT_USE_LEDGER.csv","5f26395599ce0123716e83ca6bd94fb8dff32f11ba25993f3bfe754709632237","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_MICRO_EVIDENCE_BRANCH_VISIBLE_ROWS.csv","854621262acd4dd77f2958b03c23f321d2bf38a4f70df92f52e9d0102438be24","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_SOURCE_USE_FACT_CHANGE_AUDIT.csv","703296cb741c81a848c6c1d6fceb342d1d5ce4b37397b135189e8f583de8fdf9","ok","ok"
"r3_2bd_current_head_source_use_gap","R3_2BD3E449_SUPERSEDED_LOCAL_ATTEMPT_LEDGER.csv","f166914a6e66648e310202fa15a380acd119c29613fa34a2af9af6fd46ddf874","ok","ok"
"r3_2bd_current_head_source_use_gap","README.md","aad83e920d8d016c8ca10662adb4ecc0fccc5ac6a12f784e853d5159689b8f9d","ok","ok"
