support_id,current_head,source_use_row_id,source_artifact_path,source_row_id,permitted_support,not_permitted,owner_lane_next_action,source_use_label,boundary
R6_SUPPORT_FAA2_011,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_011,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0085,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_012,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_012,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0086,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_013,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_013,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0087,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_014,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_014,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0088,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_015,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_015,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0089,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_016,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_016,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0090,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_017,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_017,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0091,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_018,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_018,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0092,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_019,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_019,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0096,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_020,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_020,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0097,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_021,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_021,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0098,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_022,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_022,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0099,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_023,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_023,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0100,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_024,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_024,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0101,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_025,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_025,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0102,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_026,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_026,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0103,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_027,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_027,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0104,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_028,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_028,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0105,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_029,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_029,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0106,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_030,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_030,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0107,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
R6_SUPPORT_FAA2_031,faa2c330deb886098750dafb5c500e244e1333fe,R6_SRCUSE_RECOVERY_031,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_C7FB7E_BODY_LINKED_STANDARDIZATION_20260706\STANDARDIZATION_RECOVERY_ROWS_C7FB.csv,C7FB-STD-RECOVERY-0108,source witness indexing; ethics/authority checklist; access/license/hash gap row; reviewer-boundary note,visual inventory; term spine; sign rendering; canonical translation; bridge/pilot,R6 lane should attach literal source bodies and ethics/reviewer authority before any generated-draft support.,r6-source-gated-support-queue,"FAA2C330 R6 ethics/authority wake packet; source-use/gap/recovery and reviewer-boundary support only; no pilot, visual inventory, term spine, sign rendering, community consent, native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
