path,script,source,target,count,before_sha256,after_sha256
paper12/interslavic/v001/Noether_Paper12_Interslavic_v001.tex,Latin,obšč,obć,1,AE6C5391389D1252F93D47740EB1939C2A3C4A33C4999E151D2DD89A34CE9E94,D61AB9A4D39B0ED4B1C2983E9B5135792DC53D07FE288CB71E91C1B1D1A38C11
paper12/interslavic/v001/Noether_Paper12_Interslavic_v001.tex,Latin,vzet,vzęt,5,AE6C5391389D1252F93D47740EB1939C2A3C4A33C4999E151D2DD89A34CE9E94,D61AB9A4D39B0ED4B1C2983E9B5135792DC53D07FE288CB71E91C1B1D1A38C11
paper14/interslavic/v001/Noether_Paper14_Interslavic_v001.tex,Latin,vobče,obće,2,300479146EC5A1596DBBD19E23AFBDF1DFB943283FE5296461B866C52C2B718D,B3CAFA91D344FBBD41D62D5F631E6F1C7D4ED15852D5207530104758AA32CED5
paper14/interslavic/v001/Noether_Paper14_Interslavic_v001.tex,Latin,obšč,obć,11,300479146EC5A1596DBBD19E23AFBDF1DFB943283FE5296461B866C52C2B718D,B3CAFA91D344FBBD41D62D5F631E6F1C7D4ED15852D5207530104758AA32CED5
paper14/interslavic/v001/Noether_Paper14_Interslavic_v001.tex,Latin,vzet,vzęt,3,300479146EC5A1596DBBD19E23AFBDF1DFB943283FE5296461B866C52C2B718D,B3CAFA91D344FBBD41D62D5F631E6F1C7D4ED15852D5207530104758AA32CED5
paper15/interslavic/v001/Noether_Paper15_Interslavic_v001.tex,Latin,vobče,obće,2,E31D9D0A1E0A9375026FDCEF01A3D51FA83A04235E9F11870D627A7940C0FADE,9C686C9FD68C58846B29702932D56A08CF528656C92C95C33DD066DF0E6ABD32
paper17/interslavic/v001/Noether_Paper17_Section03_Interslavic_v001.tex,Latin,vobče,obće,1,1BC98F9174B2F498820A794ECA8998317383945AE0940B40100DA12DEA8CD84F,99D01332165321BB071572FA82F4A381FCD829E8EB4F255EC494A0F6533746B8
paper17/interslavic/v001/Noether_Paper17_Section03_Interslavic_v001.tex,Latin,obšč,obć,3,1BC98F9174B2F498820A794ECA8998317383945AE0940B40100DA12DEA8CD84F,99D01332165321BB071572FA82F4A381FCD829E8EB4F255EC494A0F6533746B8
paper17/interslavic/v001/Noether_Paper17_Section05_Interslavic_v001.tex,Latin,vobče,obće,1,0DC34C8EED40E0A9CAA5CBB42CF298F626F48579BEB9B009E5E06F6000FF31B1,0C848E899DC45FD1D37C7B736A222527548439E37D61266312523955A6638B87
paper17/interslavic/v001/Noether_Paper17_Section06_Interslavic_v001.tex,Latin,vzet,vzęt,1,A6A61961A5C2FDFB70E6A2C3A51305147E167472D3B74A7539806419D53EAF68,B0CE0C8B91A422E5CEA2D18C1667D6C96E558E0D89B315FF0C17E3F9F6C95C7C
paper17/interslavic/v001/Noether_Paper17_Section07_Interslavic_v001.tex,Latin,obšč,obć,1,FA2D2275BB03F1148E45286C7E9C8DBAF84BA855D84635C8A0A60944534B6567,E568594361115C5D70A49BE43D1F175F062DC3D0A2A3C2699265F3534335DE39
paper17/interslavic/v001/Noether_Paper17_Section10_Interslavic_v001.tex,Latin,vzet,vzęt,1,94FD9BB6DDC7DE8E8FCAD9DAD08436BEC284B2726A404E43414F4AEE55880DA3,AAEF4FC7BF8DA1AC19E94328268F7C7EEB28D1A9790708B52042230BFCC83073
paper19/interslavic/v001/Noether_Paper19_Introduction_Interslavic_v001.tex,Latin,vobče,obće,1,DAA3A0BB3DEF34F7EA63E996386641E6297E01B5CA4D98D7D8B6151A4B790372,87CF2978446501456D8AB3B5142A42DE296FB153C618AD24247A6781D7474D76
paper19/interslavic/v001/Noether_Paper19_Introduction_Interslavic_v001.tex,Latin,obšč,obć,9,DAA3A0BB3DEF34F7EA63E996386641E6297E01B5CA4D98D7D8B6151A4B790372,87CF2978446501456D8AB3B5142A42DE296FB153C618AD24247A6781D7474D76
paper19/interslavic/v001/Noether_Paper19_Section01_Interslavic_v001.tex,Latin,vzet,vzęt,3,06F0C632E8B23E1F7CF1CB2F47D93FD37DE07C950A637CB866CBB176B5F6F7D3,51AB183D876B79D59538B768E6031B97DF582A83B670572830344F2E89F9F7EF
paper19/interslavic/v001/Noether_Paper19_Section02_Interslavic_v001.tex,Latin,obšč,obć,1,107349A3B65988D9218EFA2438C3F85B50F4E50A424F79AC2F4A0B93A1623CF4,AF2D6AD522618224C22FEA08D2614D07A4C9948A6A5072CD3ABAC5FBAAB77ED6
paper20/interslavic/v001/Noether_Paper20_Interslavic_v001.tex,Latin,vzet,vzęt,1,AFBA129EF0F7F46555751F3AEA515B89BD86C594433B76B34362DDEC6A130F56,3B243D3FD5636A4A7FFE021C9B42A40E83A2852BC06F10728EF3D7FCB745A38E
paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex,Latin,voobče,obće,2,A49809F876C5404EE51A66BABE15303BA0D6B376DF16E5118DA1FA1D8C798342,147938667468CB5051001C737C293794F993D5E5CF9CE2A156AB3BCDB19EE1D8
paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex,Latin,obšč,obć,1,A49809F876C5404EE51A66BABE15303BA0D6B376DF16E5118DA1FA1D8C798342,147938667468CB5051001C737C293794F993D5E5CF9CE2A156AB3BCDB19EE1D8
paper22/interslavic/v001/Noether_Paper22_Interslavic_v001.tex,Latin,vzet,vzęt,2,A49809F876C5404EE51A66BABE15303BA0D6B376DF16E5118DA1FA1D8C798342,147938667468CB5051001C737C293794F993D5E5CF9CE2A156AB3BCDB19EE1D8
paper23/interslavic/v001/Noether_Paper23_Interslavic_v001.tex,Latin,vobče,obće,2,96D99CC4C67E8D452FDB81D335F145210D02B71AC42ECEC0FF2DF4B38FE81DD8,75C464DE7CFF2674093D7C54A32680E7F966035DB3297A197EEEE9F3C7CF585B
paper25/interslavic/v001/Noether_Paper25_Interslavic_v001.tex,Latin,obšč,obć,1,8B3CBF8BB14F72EB9923C1CB70EA1036465F3770101FEAF4090D203DE3FCDD67,63BC908DFB117FF0716FB4E76522543D1145AAFF65B16E7E7879A4FB439ECDDE
paper27/interslavic/v001/Noether_Paper27_Interslavic_v001.tex,Latin,obšč,obć,2,CC206C89049268FEAE768913004432F7590C0BF43D5DD88C457DC87682993E38,DCD8F5CAA406A6255AC9229AC7302C5B0AC346EDC7DAA9E421A134C1EC4EEFD1
paper30/section04/interslavic/v001/Noether_Paper30_Section04_Interslavic_v001.tex,Latin,vzet,vzęt,1,D52E39589897B9CAB9DEB7C0428FB96BACBE2A31E371577E5B6C7E91E1145424,81FEE497680E008897B4E1DFBDE373D30EC388571D4770F42003224AC81B32B8
paper30/section06/interslavic/v001/Noether_Paper30_Section06_Interslavic_v001.tex,Latin,vobče,obće,1,2AF45C5BF310859446408E80AE47955EDA7D9756D7337C65BA285E70C35EE2EE,D46ED2389E726CB06C9019814A668401CC291149B42C86C07879D8D72986FBA5
paper30/section06/interslavic/v001/Noether_Paper30_Section06_Interslavic_v001.tex,Latin,obšč,obć,1,2AF45C5BF310859446408E80AE47955EDA7D9756D7337C65BA285E70C35EE2EE,D46ED2389E726CB06C9019814A668401CC291149B42C86C07879D8D72986FBA5
paper30/section08/interslavic/v001/Noether_Paper30_Section08_Interslavic_v001.tex,Latin,vzet,vzęt,1,83DB4E1C3C69A4EF538B35F0F9D27B4E7F44007B1A48AFA4C5C4F49C171579CD,8751A42D92D148439D59BB846A7C1886C4E2C15E14246D40A05DC651EDC0B612
paper30/section10/interslavic/v001/Noether_Paper30_Section10_Interslavic_v001.tex,Latin,dlugost,dolgost,3,D1579E21DACC9B47A73F236C29AC44F1844249B40A1D4743B75B8CF7A6160790,27517EB102DFBE62EDAFCC0CAF9D2BC72BE3FE3E8498D333F380549DE8E12093
paper31/introduction/interslavic/v001/Noether_Paper31_Introduction_Interslavic_v001.tex,Latin,obšč,obć,1,1E4EE1E21B54E0ACCB59EEECDF25057F30ED3A85B4799A9A9A76B0F283327E43,B42541B5F651879503A1F832824D86DAE34F53454A21032A41D1458FF774C29E
paper31/introduction/interslavic/v001/Noether_Paper31_Introduction_Interslavic_v001.tex,Latin,vzet,vzęt,1,1E4EE1E21B54E0ACCB59EEECDF25057F30ED3A85B4799A9A9A76B0F283327E43,B42541B5F651879503A1F832824D86DAE34F53454A21032A41D1458FF774C29E
paper31/section02_entry03/interslavic/v001/Noether_Paper31_Section02_Entry03_Interslavic_v001.tex,Latin,obšč,obć,1,E448B281E3DC1871E651EC3EF8D08E5FCB6899EFE5AFB00EFAACDFF8F5E99C9C,805289726228075E982E3789121637269F27E01004C635AC401E3D838E548D6A
paper31/section03_entry03/interslavic/v001/Noether_Paper31_Section03_Entry03_Interslavic_v001.tex,Latin,obšč,obć,1,884FE61C1A6E7FB53AD12AE12AE8AF84B64337592FB59767D0C2A3D915CD45C6,971673366C18B5D955B62C345AAC94946D4F8DF84058FA201F15B7CC67B7489D
paper31/section04_entry05/interslavic/v001/Noether_Paper31_Section04_Entry05_Interslavic_v001.tex,Latin,vobče,obće,1,54C09BFCDDA7D2C83ED874B82879E60D9792BE68431B27E62CC34F0D6A0E5D3C,2BD410778E3F7CF6BC331FC582121CEE97F5D3772ADE0E9825E509B0A9DF0DDC
paper31/section05_entry02/interslavic/v001/Noether_Paper31_Section05_Entry02_Interslavic_v001.tex,Latin,vzet,vzęt,9,6DFC5FDB19093556D877B18E67EB09289A02DD8488A5C5E9D4C21D7F5F3D02A6,4588AC51E28CAE1B14A06AC9D47B7124C9E7DE816F3B08269D2DACAEE4C23B8E
paper31/section05_entry03/interslavic/v001/Noether_Paper31_Section05_Entry03_Interslavic_v001.tex,Latin,vzet,vzęt,3,787CD997DEFE4032B7976F7B2B6165D1EABB69F413E662656F4C68BCD3D449AA,EA0D0D67B892C80B05FAAE2E7B6DF746ED14EFE2CF3C4CB50275E7AF348DA604
paper31/section06_entry01/interslavic/v001/Noether_Paper31_Section06_Entry01_Interslavic_v001.tex,Latin,vzet,vzęt,1,849F488A7F8858CE39ED940ABE7F93BEB12CFC8B40530691BA30939036755B93,F058C9DACB4D06034A3611C18586DB9AB90E9FB92BC93C612A1743CB454D9A6A
paper31/section06_entry03/interslavic/v001/Noether_Paper31_Section06_Entry03_Interslavic_v001.tex,Latin,vzet,vzęt,1,86BAB349FAA182C9407B2F3AFBFAB01701E2471FB3EAC6222C68545C08169603,500BDBFC419E4C3E28587947A3726EEE1DCC6F144B5DE301017193F7D2EF05C1
paper31/section06_entry05/interslavic/v001/Noether_Paper31_Section06_Entry05_Interslavic_v001.tex,Latin,vzet,vzęt,1,638127EE507275B73F9EDF3D756E13D6DD1BC124EAA32905D70CFF26DBEF424E,6A2B139216C733BAB2CF5421971BC1FFEA215C8B3AC221FE5F4BBC4107C7A8A2
paper31/section06_entry07/interslavic/v001/Noether_Paper31_Section06_Entry07_Interslavic_v001.tex,Latin,vzet,vzęt,1,2C06DAB50FE0E13193369B077FD14F13E4D35C23200FAC29731FC2E12FC17E2F,2C4F941C01502C82C38E8FEF1FE1A9437FED8388B0EAB7CC893A472307161D71
paper31/section07_entry04/interslavic/v001/Noether_Paper31_Section07_Entry04_Interslavic_v001.tex,Latin,vzet,vzęt,1,41E9EB0CD1D6B2A484DA7A906F2AEFA4EE3CDC49CF15AD63E37E3FD5BB8F5449,0D5D63F22A4A46E4BA4753B4039F5D73CB5F27E991913FAECBC721572E59A5CF
paper31/section07_entry05/interslavic/v001/Noether_Paper31_Section07_Entry05_Interslavic_v001.tex,Latin,obšč,obć,1,2259BDBCFFBBE97FEFC095E449D87E772670851A1B57D52FFB1B98A1725EA416,62C6B56AE0047E797970ECA4F6E0D04C31818349F3E429BB3B97056E85D83007
paper31/section08_entry04/interslavic/v001/Noether_Paper31_Section08_Entry04_Interslavic_v001.tex,Latin,vzet,vzęt,1,082EBACB12D220D0C7BABEBF18C0AE25503F5330376788CE1F1DE90A28BA8C19,81D1AFEA6F0CFF1AAE8167CA533C12C2E1671190A0E6922263D51E94E23374CF
paper32/second_intro/interslavic/v001/Noether_Paper32_Second_Intro_Interslavic_v001.tex,Latin,vobče,obće,1,A8F428C932CA09BF9BD46E865BB0C4598FE6E8A3256C9A4AF7364A7B2AFD8D84,A6BBA2772E6072F4E2589A1835D542A54D78D3F07F476B293F03EB74C2369CD7
paper32/section01_general_splitting_fields/interslavic/v001/Noether_Paper32_Section01_General_Splitting_Fields_Interslavic_v001.tex,Latin,obšč,obć,1,737B805E5AA82FF44FCAFF0BE3444FFD94BB756FBFC8BC7BEF517032C2F01B6B,400758B5A709EA51EC8DD91A0451B8EAE95A011671A8DE33D496904B965D34FC
paper32/section02_cyclic_minimal_fields/interslavic/v001/Noether_Paper32_Section02_Cyclic_Minimal_Fields_Interslavic_v001.tex,Latin,voobče,obće,1,AEBE6D675C4F3C4DACCBDA67C84C09F2B00356EE89EA805FBAF1B6C7FBF4DD64,958E768231B97267AFFCD621208AF08810E1FE8F94AB10615D88A0E42B224E01
paper32/section02_idempotent_splitting_facts/interslavic/v001/Noether_Paper32_Section02_Idempotent_Splitting_Facts_Interslavic_v001.tex,Latin,vzet,vzęt,1,81939AE543D64DD78F34EC79205DBB9C54355ED41651467464243FF0AEC3C82A,F814519A59308C7A19A808647B3912F11454D3FC0F7A69988F4904208B443610
paper32/section02_quaternion_idempotent/interslavic/v001/Noether_Paper32_Section02_Quaternion_Idempotent_Interslavic_v001.tex,Latin,vzet,vzęt,1,D03F508339BE8C012249D17E494D1A7C9DEFFF96A951C6518DF169F1062486B4,B68B0FF79E820789EFEC827845640C23A252DC38D6EAE50EBF23AE137516BFC9
paper33/complete/interslavic/v001/Noether_Paper33_Complete_Interslavic_v001.tex,Latin,vobče,obće,1,296F86049332CEAFA2F30FFF6FFE80B819CD8A85BA34E10D0A0B2844A3C6E6FE,802DC427E726ECC06C8EA3C1B2545D98542A248E845A64DF2D6B59DE8796DD5C
paper34/section03/interslavic/v001/Noether_Paper34_Section03_Interslavic_v001.tex,Latin,dlugost,dolgost,7,E31A196D2EC60B16D09934022D58DED4E2ADBFF5F43E5303E3E3667F8378CB9C,A890EA8A40D572657A753252A40921AA1138C1CE97978C273B087D06433F2D0A
paper34/section04/interslavic/v001/Noether_Paper34_Section04_Interslavic_v001.tex,Latin,dlugost,dolgost,2,C56061F66A90EEFEAC134EB24B8F7BCBD9FFE15CFFC11A471E908211A33510FE,ED11D7BC1BB86088151FD3602C868484E3486370A501D2D50FD76518449E6C09
paper34/section05/interslavic/v001/Noether_Paper34_Section05_Interslavic_v001.tex,Latin,dlugost,dolgost,1,BFF7C34A7690C6475A4A95E0B0879A93A92454935AE2ED66A5A37125A826B219,F49E47195F4BEC1D932BB32A996D6DDC1F1F35296B3AB627D29782729DF669CF
paper34/section06/interslavic/v001/Noether_Paper34_Section06_Interslavic_v001.tex,Latin,dlugost,dolgost,1,A43ECEEDC41A7C3AAFA7C8ACEBB81AAA8DE6503FEC1A1C88BE4E129029DB0883,BE3EB617F8E0528D5A9D08B07CBD1070D6FCBAE95D9DCD6CC57BA2C242AE35BE
paper34/section13/interslavic/v001/Noether_Paper34_Section13_Interslavic_v001.tex,Latin,vobče,obće,1,97BB90ACD9AB3837C1634E4A456D4DA29F52AF69E7E824B2CA14D32377676A3B,05C1C8B8C84284419175DB40D46E4E3483C1C58BF0E427E8D7604D73EA036BE5
paper34/section13/interslavic/v001/Noether_Paper34_Section13_Interslavic_v001.tex,Latin,dlugost,dolgost,3,97BB90ACD9AB3837C1634E4A456D4DA29F52AF69E7E824B2CA14D32377676A3B,05C1C8B8C84284419175DB40D46E4E3483C1C58BF0E427E8D7604D73EA036BE5
paper34/section14/interslavic/v001/Noether_Paper34_Section14_Interslavic_v001.tex,Latin,vobče,obće,1,4939C1A297C8B05CF1C7D3E39814906C57BC3C9CC300A83FF6EB88984E5E2140,3BC55CC64906CFBA17186F152923FF70DE804CA962E924F2DEC4456514EAD0D9
paper34/source_fidelity_section18_19/interslavic/v001/Noether_Paper34_Section18_19_SourceFidelity_Interslavic_v001.tex,Latin,vobče,obće,1,C23E77CD13962AA15D46C7B12B1119339997B6DDD01EE75869CB60F0CF2840AB,EBB57067EC9049BD028AEFCA25E6B424764E61BE67C9DBC931D46C5DA19B6253
paper35/source_fidelity/interslavic/v001/Noether_Paper35_SourceFidelity_Interslavic_v001.tex,Latin,vzet,vzęt,4,DD780D152CD2E1A4EE60F75E8D4B9FDA123549D767F0B122E8AEC4E498724D49,A902A61BC69D96A76AAD7873E3B8AA809C8A72AEE3D1E76130DB96A46BA32C1E
paper38/source_fidelity/interslavic/v001/Noether_Paper38_SourceFidelity_Interslavic_v001.tex,Latin,vobče,obće,1,783FEE9FA368C32CC052F728E829275ABF9A95C581021A133669389AE358C6F5,482DAC4E0961A112CBC902D1F14570FC0CE36223CD4FE030D8F0AE6A301B5B3F
paper38/source_fidelity/interslavic/v001/Noether_Paper38_SourceFidelity_Interslavic_v001.tex,Latin,obšč,obć,5,783FEE9FA368C32CC052F728E829275ABF9A95C581021A133669389AE358C6F5,482DAC4E0961A112CBC902D1F14570FC0CE36223CD4FE030D8F0AE6A301B5B3F
paper39/source_fidelity/interslavic/v001/Noether_Paper39_SourceFidelity_Interslavic_v001.tex,Latin,vobče,obće,2,B9188CF4F9C8DF64B3245A7042074A7DCF4CE05869130189F549438BC525F615,3A786F51FAC3F3FFD911B6A3B80184E8DBE751F6960F26F9A1A1A8BD842DD5A6
paper41/source_fidelity/interslavic/v001/Noether_Paper41_SourceFidelity_Interslavic_v001.tex,Latin,obšč,obć,2,17DE515D0F8F787D6507D9732EFBC91E70024E2B9F57A95FBB3BE454698DDA35,1CCDC308846B8793B20E55570F2703044204FFC2AB2CCA6DD501E40341F7F465
paper43/source_fidelity/interslavic/v001/Noether_Paper43_SourceFidelity_Interslavic_v001.tex,Latin,voobče,obće,1,F32B35B579B62C4A86E22B1B747B4D9866C83A4553914EE30FB8166A1C5E9ECF,C980E129E88557CD844A3BC35A4BEF49774C184A78715B7DEF50299A086F7970
paper43/source_fidelity/interslavic/v001/Noether_Paper43_SourceFidelity_Interslavic_v001.tex,Latin,vzet,vzęt,3,F32B35B579B62C4A86E22B1B747B4D9866C83A4553914EE30FB8166A1C5E9ECF,C980E129E88557CD844A3BC35A4BEF49774C184A78715B7DEF50299A086F7970
endmatter/post45/source_fidelity/interslavic-cyrillic/v001/Noether_Post45_SourceFidelity_Interslavic_Cyrillic_v001.tex,Cyrillic,обшч,обч,1,C70927C806F9EB13CFD2E534447C722C45B7C4607F7F2009EC6FD42C09F468DC,94E72B175909757F748FB8C910CAF152D8505C98B57F307A8961EB3ED43A8AF6
paper01/interslavic-cyrillic/v001/Noether_Paper01_Interslavic_Cyrillic_v001.tex,Cyrillic,взет,взят,1,807B1BC20D05873557C260F61FA100490EAED70C986BF101F7B28219233EF251,98D9DA57492D27708FA4E9693FEBDE3C7A4BEB14CB88333E3B1C7997786C4BAB
paper02/interslavic-cyrillic/v001/Noether_Paper02_Introduction_Interslavic_Cyrillic_v001.tex,Cyrillic,взет,взят,1,FD5B9902C0520FDB7E2AA98DB17EAFA99A60514E804774CDB14C5DEB4A2A7B15,235E39C1D6B0A14E3FFD4C60F5A8FF566DA41273998293D8255A76357FFA237C
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section02_Interslavic_Cyrillic_v001.tex,Cyrillic,взет,взят,1,B4CDE9199057431641DA415D98A69A47400999A0F2F6B7B466B8C1B2FBF8DBF0,C89AF8FF8B7FF1946A1A421E1615A2A49D41DCDD6D10452B9D11068DE7E6047C
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section03_Interslavic_Cyrillic_v001.tex,Cyrillic,взет,взят,3,B5755FDBEA8A18D84DCA91745C59A1F28A4BDD2DB0B8DE64B43082B9519C7DA6,630DC592A6E6B1D560DE8EA7E6A4BCF3AEE433F613355AD5DC51D0C6AA52EC27
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section05_Interslavic_Cyrillic_v001.tex,Cyrillic,взет,взят,4,F50EB89156F0B88A36705EEE64840ABF2BA8DA608973A628C76772921228E0E5,B9197F0DECF5B7B0825BBFFA52D4C483FC4566B75CD01AD1C42EDD7A70058217
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section06_Interslavic_Cyrillic_v001.tex,Cyrillic,вообче,обче,1,6D705AAF10E04924A22815BC36B41555830B1E0F81BD121E51BBFEF7B680204C,9CEA8E59CF1DA344B4A2DAE1D4994445E7E374F7A0969CE5C9A244AE27DE5A8B
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section06_Interslavic_Cyrillic_v001.tex,Cyrillic,взет,взят,1,6D705AAF10E04924A22815BC36B41555830B1E0F81BD121E51BBFEF7B680204C,9CEA8E59CF1DA344B4A2DAE1D4994445E7E374F7A0969CE5C9A244AE27DE5A8B
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section11_Interslavic_Cyrillic_v001.tex,Cyrillic,вообче,обче,1,255269BACCE358EA91631101D706E515AC9AD984507E6E73960D4BB2FCA2559F,6EA12C9E904F164DE258851B0FBFBDE58467B6EB7DC2204C52DE5D7A0D4FF571
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section12_Interslavic_Cyrillic_v001.tex,Cyrillic,вобче,обче,2,00B1518DFE6317D23F3E22945AC41FE71A5B18292C75BE13C9747BDE254A2C86,5A992F7D1410CCAB8FD6D45532CE22B77092741B8155F8B694511D3733A9FD3E
paper02/interslavic-cyrillic/v001/Noether_Paper02_Section13_Interslavic_Cyrillic_v001.tex,Cyrillic,вобче,обче,1,A6422A2DEB4B97B46B522F544D22CD1FD0BFC5BBAAD3BF6627F56C441C49D06C,627E2C10520F52FD52E7A62579EF0E657350EF9DBD0688807C8A55987E192560
