asset_id	authority_pdf_page	source_volume_page	paper_folio	kind	raw_crop_path	raw_crop_sha256	presentation_path	presentation_sha256	bbox_pixels	operations	status
P0007-A01	7	500	149	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0007-A01.png	1B4F7E19367857799038CE4BBB26F26A4EDA6488B9935540C323133D8E31774C	assets/presentation_derivatives/P0007-A01.png	D39DF862AA748BC006D3A16B7967382D731C453B92EC87536C76196A822BBB5E	"{""x0"":320,""x1"":1620,""y0"":260,""y1"":760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0007-A02	7	500	149	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0007-A02.png	9B47E9495D4FB17E08FCEB788C2F860C8817A308FF333E9CC24349B32E7076D4	assets/presentation_derivatives/P0007-A02.png	39F7E34E6FFDF81FED3BE06AC799152E07E2B1817308185ABF60E41F9AE9F834	"{""x0"":120,""x1"":1810,""y0"":900,""y1"":2700}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0008-A01	8	501	150	AUTHORITY_DIAGRAM	assets/raw_crops/P0008-A01.png	6957FF942F787869C5DF9C75D14D31FDA4A2D7DC78F1A09B4E8706572D497FFC	assets/presentation_derivatives/P0008-A01.png	B1D3FC23E624C8DC52E1051CB60FB0BE080A634282129EF6D65F7214A1D6234A	"{""x0"":679,""x1"":1050,""y0"":998,""y1"":1258}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0008-A02	8	501	150	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0008-A02.png	0D22CD079FFBF182F0E2E44D3B4389B7FF845B8B62BD356E5FEA602A1A7EDF5C	assets/presentation_derivatives/P0008-A02.png	83D5DE777B8C9C673E9A06693B0554831A395CC59EE862C5441446470A45E6BB	"{""x0"":100,""x1"":1820,""y0"":1120,""y1"":2050}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0008-A03	8	501	150	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0008-A03.png	A55EEC50588766C40AB732E34D6610E658AC0EA3E6C98C2C569A81499FA837B6	assets/presentation_derivatives/P0008-A03.png	925DD016BB7C2D9B8DF7CC4FB2232FFF89C0AD3FA8E9DF4E8C2DEB387C287A0E	"{""x0"":100,""x1"":1820,""y0"":1900,""y1"":2750}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0009-A01	9	502	151	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0009-A01.png	EEA7780D35442A5196F0A4DFC1AADAA45BC64111E5B9177707988086F836BE9A	assets/presentation_derivatives/P0009-A01.png	8A34376D4550F812A6BDC93B1E1B02918CB989C10EE14711F908E4F9B18A18E4	"{""x0"":100,""x1"":1820,""y0"":160,""y1"":950}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0009-A02	9	502	151	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0009-A02.png	10D481BFAD371CA032CB4823D1447028A814042D97E123F2293A544FD02BCD0A	assets/presentation_derivatives/P0009-A02.png	F30062AA06A41F6190800D81543749ECED17009BA1CF0A89F1099E61BF71A13D	"{""x0"":100,""x1"":1820,""y0"":1100,""y1"":2750}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0010-A01	10	503	152	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0010-A01.png	FB7AF9B36080EA4F76340B82A1A708D962CB3FEB512CA65CF36B0BA5E8E1D673	assets/presentation_derivatives/P0010-A01.png	9B0F9E30C1644C3668EBC73C1631B6436DD646983E35F3DB0F3659D2F8126249	"{""x0"":100,""x1"":1820,""y0"":170,""y1"":1250}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0010-A02	10	503	152	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0010-A02.png	8836F92353EBC689553186D870FC003282BEC312E4A1BA0C4CF84AAFAF283A22	assets/presentation_derivatives/P0010-A02.png	6D23FF41B9DE965E0B116C5207EEF0887A6C124A3403A79B9846E43ABB16F74A	"{""x0"":100,""x1"":1820,""y0"":1250,""y1"":2760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0011-A01	11	504	153	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0011-A01.png	DFC64E1DDC224B94F82F4E57CBC4BD4EB83503FC24D2F17B8158FF220C5FADB4	assets/presentation_derivatives/P0011-A01.png	96FA349922004685B59BB4E7E1C7711A3326F5E1F9BA756FEFC146E61124C7C0	"{""x0"":100,""x1"":1820,""y0"":150,""y1"":1200}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0011-A02	11	504	153	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0011-A02.png	9FB3B6E88267AE77DD382B12835BC89E9538A1687CFB818527E2B991F90C2089	assets/presentation_derivatives/P0011-A02.png	EDC2DC8A95695C5932000DF477903E195AF99F9D720D87C651FD231781AC1CFA	"{""x0"":100,""x1"":1820,""y0"":1080,""y1"":2760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0012-A01	12	505	154	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0012-A01.png	69681F069D60BD50F6BFB5E5B232F028F5D537E5D70B6D8EB605887F2A8D878C	assets/presentation_derivatives/P0012-A01.png	48BB22D93877F840E9F55F97E29ACF96D9501D554F2FA22E87A2BEA5970542E9	"{""x0"":100,""x1"":1820,""y0"":150,""y1"":850}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0012-A02	12	505	154	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0012-A02.png	039BCD7FE78CCE5100C8A2D6744FE0F58BB9D86189DCE91FF26679064137591F	assets/presentation_derivatives/P0012-A02.png	7409145A82600B076F3B110EE63C4453F202B79E72EAE395929A2DF9BA7D30E6	"{""x0"":100,""x1"":1820,""y0"":800,""y1"":2750}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0013-A01	13	506	155	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0013-A01.png	88028A9E2D87ED88523F9596929C3580A76ADC69B28A4111F34100544EB2E605	assets/presentation_derivatives/P0013-A01.png	18F037D6DA49CE3FBA2E65BA10984C9E1981D051FF19C2A6D3B8D1773CCD5E03	"{""x0"":100,""x1"":1820,""y0"":250,""y1"":1760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0013-A02	13	506	155	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0013-A02.png	A673A761F8673EDA6CE24D7BA7122C8BBE90064228E19932C0ADC4C9F84276D8	assets/presentation_derivatives/P0013-A02.png	7815B07D652FA9C7548587699FE88E387FD5791286F99AE3876BE9EE818C9C3C	"{""x0"":100,""x1"":1820,""y0"":1700,""y1"":2760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0014-A01	14	507	156	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0014-A01.png	728A0FC419D4A4CB0F59071E8C08BDD9DFCF16F15F653675E2D4240C099653B5	assets/presentation_derivatives/P0014-A01.png	291FB7482CB1A0294CE5E71643C368326DD6A7DA33C399A59FCD3989994B8EF5	"{""x0"":100,""x1"":1820,""y0"":200,""y1"":1180}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0014-A02	14	507	156	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0014-A02.png	0DF29A0A8B7C99A3E8657398C7DAB9804BF8504D87A916A174EEA66A9578CEFD	assets/presentation_derivatives/P0014-A02.png	6D36AE70DB1AB6B4E08DC06CCEB078CC19C0702B8B29BDB8DA049A2427B31943	"{""x0"":100,""x1"":1820,""y0"":1100,""y1"":2760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0015-A01	15	508	157	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0015-A01.png	185462EEF5DCCEB8393FED5ACBBFC702052526FF81AA0AF6D5A43AA76EA777D6	assets/presentation_derivatives/P0015-A01.png	F88FBB147B867A65516ABCE0E502826C3445B43E2903B724B674CE340EBD5683	"{""x0"":100,""x1"":1820,""y0"":250,""y1"":1560}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0015-A02	15	508	157	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0015-A02.png	7D961969E28DF246B6DF5BDA9C129BC5B326EA86843A18738EC024F89C6A13EE	assets/presentation_derivatives/P0015-A02.png	FAF53E426D29312065C2969A4A1C829F999D18DF2178F0A2AF1BE34F03BC56B1	"{""x0"":100,""x1"":1820,""y0"":1450,""y1"":2760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0016-A01	16	509	158	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0016-A01.png	ADCF7D37CFCE75AF62E030ECAAA1559573498EE4F4090B75D4ABDFD997D18130	assets/presentation_derivatives/P0016-A01.png	814C22DD502EE3B467BE062CBA4D63987CFEA087D33167D8BD0C27CF524E7A01	"{""x0"":100,""x1"":1820,""y0"":240,""y1"":850}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0016-A02	16	509	158	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0016-A02.png	3D7C4BE96243A0184B9928ECB022773D8B0EE1E52A7962DF6BC134BBEEA24C0E	assets/presentation_derivatives/P0016-A02.png	BFA6718C042BB161E1C9F401BF93C3EDBA25C85175105BE8CF3C54C7E42265BA	"{""x0"":100,""x1"":1820,""y0"":800,""y1"":1500}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0017-A01	17	510	159	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0017-A01.png	6855D38F894E3A4FD6D4FF29B16EACBAE9C193C96EA4C304129FAE89BFDD26E8	assets/presentation_derivatives/P0017-A01.png	424843041E85DD6E13AC88B0959274D50C811BA03F49949D58D654AFF8277F0E	"{""x0"":100,""x1"":1820,""y0"":350,""y1"":1620}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0017-A02	17	510	159	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0017-A02.png	5E20299FA6A86CA27CB326FD7559E6599B790081B636E589D5264699134C3142	assets/presentation_derivatives/P0017-A02.png	A1BC81E62998A27F38F033DAA7F84B3BD7DF08C6FC799278721C5D8B56AFA172	"{""x0"":100,""x1"":1820,""y0"":1540,""y1"":2400}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0018-A01	18	511	160	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0018-A01.png	B6C82DF594EDCCB9935AC4D6ED01A240A5132BBCDCCA31439218B516F820DF80	assets/presentation_derivatives/P0018-A01.png	CC6FD47559248C94E40A669F041F8245638B9F11E101288F6D64CC9DAE0F52EF	"{""x0"":100,""x1"":1820,""y0"":150,""y1"":1760}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0018-A02	18	511	160	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0018-A02.png	63D47145CA9688097B8FA7EA5C00CB4326FA52AE202691482EC0FDA664C77FB5	assets/presentation_derivatives/P0018-A02.png	BDCCD602E118F7312DA7CDF1A9EA951F4741C11BB8F858E2D6527C203C1BD6BB	"{""x0"":100,""x1"":1820,""y0"":1650,""y1"":2600}"	raw: exact lossless crop from 1937x2870 one-bit authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0019-A01	19	512	161	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0019-A01.png	30681CD46CD326C8413796180126E15A933825399E2B61C8724A6474C83BB0F9	assets/presentation_derivatives/P0019-A01.png	99DC7FFF77B3731E82A30265D32F86A5BFC3DB53D42E2FF24DB6B3514F674CBF	"{""x0"":90,""x1"":1840,""y0"":200,""y1"":1480}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0019-A02	19	512	161	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0019-A02.png	1C31E6A2FF7DB4EAFD18A026E4E1A0C96C6507A7C3AAF47CB855AC3810F16D38	assets/presentation_derivatives/P0019-A02.png	D74F921DE69C7E61358F89F2C053641911CD4E703D6C659E7311409528259D1A	"{""x0"":90,""x1"":1840,""y0"":1350,""y1"":2750}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0020-A01	20	513	162	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0020-A01.png	5B7286430BB8A1FF63E8465F85C3EB0D1244473F7883C28A3C49B1B59CC66716	assets/presentation_derivatives/P0020-A01.png	F3C91FC0EF529C51D136DC1180C3318BACF08ABABC2EEA5F7DCF840C4ADFEBA3	"{""x0"":90,""x1"":1840,""y0"":150,""y1"":1080}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0020-A02	20	513	162	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0020-A02.png	52E362A09E1B3E9F8600B167D7CDAB6B574B293C349F443F7A349FA0B7678A71	assets/presentation_derivatives/P0020-A02.png	F300B2440E1BFA848C23D43FF350F900BE8E8F8FB3699DD327DA16685E813349	"{""x0"":90,""x1"":1840,""y0"":950,""y1"":2750}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0021-A01	21	514	163	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0021-A01.png	CE86893172ADE32890A0E979442AA82D9B59A76B1B022D8690372E5BD3C9F457	assets/presentation_derivatives/P0021-A01.png	C00C760365CB74525ABD7C2255E2A631B1193B4BB50A6A23DA2DBC593BCBC313	"{""x0"":90,""x1"":1840,""y0"":180,""y1"":1500}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0021-A02	21	514	163	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0021-A02.png	7ED7ECD31EBE8070B0522A80D8694B81A9B936C91A9523D8C28752F37B3A63D4	assets/presentation_derivatives/P0021-A02.png	862749019C8D6D2DAB8AC04D0D502E19A2CEB96A705908E46087B6C1573249EA	"{""x0"":90,""x1"":1840,""y0"":1400,""y1"":2750}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0022-A01	22	515	164	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0022-A01.png	F4D306BB3BFE590B0D2037DF7AA06FF52781C303F280DD66887FC7A79E38A835	assets/presentation_derivatives/P0022-A01.png	D809ADDB6500B72F37C793E2A2B86FA804714E767D496A30761896FAB03EE7CE	"{""x0"":90,""x1"":1840,""y0"":150,""y1"":1380}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0022-A02	22	515	164	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0022-A02.png	B214C7BA03B69FB5506C4A18AE28EF11876D7C9C0B4B009F4FC03B0BA39EBD1D	assets/presentation_derivatives/P0022-A02.png	D95BD4927FB9D73B5F0816FB9D38875EB77D74BA538A9B13EF6B210A2638D235	"{""x0"":90,""x1"":1840,""y0"":1250,""y1"":2750}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0023-A01	23	516	165	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0023-A01.png	9D41EF5D5BEDEBB6B645A060D6AD9D8FC1EDD438BD1ADAD4CFE41C73BC561171	assets/presentation_derivatives/P0023-A01.png	6BFAAC03C0C636291C616E78818D70C326BC9B47E50DE6AC93E152536B40FAA5	"{""x0"":90,""x1"":1840,""y0"":120,""y1"":1120}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0023-A02	23	516	165	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0023-A02.png	C824A614414FC277D6D0EE965EA18BA34BEA6C764EFC691845CC9CE350F44FE1	assets/presentation_derivatives/P0023-A02.png	9968BEA0C0F1EBAE98A11FCEA3B88425153466E34F56A190A789B3D51CFBE01D	"{""x0"":90,""x1"":1840,""y0"":1000,""y1"":2750}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
P0024-A01	24	517	166	AUTHORITY_FORMULA_OR_GLYPH_CLUSTER	assets/raw_crops/P0024-A01.png	E78EA2689D771A567C245AA7BD86C9B763851D18F1D758AAE8B49024F295BD05	assets/presentation_derivatives/P0024-A01.png	E4D1EE21C5D777151CBC48856B9FF2C2E302263A364DBA846470FD84A719B578	"{""x0"":90,""x1"":1840,""y0"":150,""y1"":1750}"	raw: exact lossless crop from 1937x2870 authority page image; presentation: grayscale conversion, 2x nearest-neighbor enlargement, 16px white margin; no retouching or content alteration	ACCEPTED_AUTHORITY_ASSET
