"branch_head","support_id","language_gate","concept","target_rendering","source_context_locator","resolved_source_path","resolved_sha256","authority_checks_applied","allowed_scope","output_label"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0014","ar","ideal","مثالي","pdf-page-4:line-36:utf16-3","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0015","ar","ideal","المثالي","pdf-page-4:line-36:utf16-1","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0016","ar","ideal","مثالي","pdf-page-4:line-37:utf16-43","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0017","ar","ideal","المثالي","pdf-page-4:line-37:utf16-67","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0018","ar","ideal","مثالي","pdf-page-4:line-38:utf16-41","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0019","ar","ideal","مثالي","pdf-page-4:line-40:utf16-49","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0020","ar","ideal","مثالي","pdf-page-4:line-41:utf16-56","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0021","ar","ideal","مثالي","pdf-page-4:line-42:utf16-48","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0022","ar","ideal","المثالي","pdf-page-4:line-42:utf16-46","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0023","ar","ideal","مثالي","pdf-page-4:line-43:utf16-81","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0024","ar","ideal","المثالي","pdf-page-4:line-43:utf16-79","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-001_Damascus_Pruefer_arithmetical_ring.pdf","8957e428cacbada148c65e9894fcf73c0931bda5722c8cc8a842f23150be69c4","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0025","ar","ideal","مثالي","pdf-page-1:line-22:utf16-31","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0026","ar","ideal","مثالي","pdf-page-1:line-23:utf16-30","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0027","ar","matrix / matrix ring context","مصفوفة","pdf-page-1:line-23:utf16-80","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0028","ar","ideal","مثالي","pdf-page-1:line-25:utf16-29","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0029","ar","ideal","المثالي","pdf-page-1:line-25:utf16-27","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0030","ar","ideal","مثالي","pdf-page-2:line-18:utf16-96","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0031","ar","ideal","المثالي","pdf-page-2:line-18:utf16-94","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0032","ar","ideal","مثالي","pdf-page-2:line-21:utf16-66","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0033","ar","ideal","المثالي","pdf-page-2:line-21:utf16-64","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0034","ar","ideal","مثالي","pdf-page-2:line-27:utf16-17","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0035","ar","ideal","مثالي","pdf-page-2:line-47:utf16-105","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0036","ar","ideal","المثالي","pdf-page-2:line-47:utf16-103","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0037","ar","ideal","مثالي","pdf-page-3:line-18:utf16-58","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0038","ar","ideal","مثالي","pdf-page-3:line-23:utf16-85","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0039","ar","ideal","المثالي","pdf-page-3:line-23:utf16-83","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0040","ar","ideal","مثالي","pdf-page-3:line-31:utf16-96","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0041","ar","ideal","المثالي","pdf-page-3:line-31:utf16-94","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0042","ar","ideal","مثالي","pdf-page-3:line-37:utf16-105","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0043","ar","ideal","المثالي","pdf-page-3:line-37:utf16-103","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0044","ar","ideal","مثالي","pdf-page-3:line-38:utf16-102","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0045","ar","matrix / matrix ring context","مصفوفة","pdf-page-4:line-15:utf16-37","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-002_Fezzan_circulant_matrix_ring.pdf","971692613bfd9312b364bd0740f8401bb6372635cf3bf092f7b3dcbe601d2a15","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0046","ar","ring","الحلقة","pdf-page-1:line-15:utf16-90","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0047","ar","ideal","مثالي","pdf-page-2:line-5:utf16-22","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0048","ar","ring","الحلقة","pdf-page-2:line-5:utf16-3","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0049","ar","ideal","مثالي","pdf-page-2:line-6:utf16-31","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0050","ar","ring","الحلقة","pdf-page-2:line-7:utf16-34","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0051","ar","Noetherian ring","حلقة نوثرية","pdf-page-2:line-8:utf16-46","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0052","ar","Noetherian ring","نوثرية","pdf-page-2:line-8:utf16-51","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
"212dfb1c7728f7c23274714434aa35d590e1aab7","POSTPUSH-C2-DRAFT-0053","ar","ideal","مثالي","pdf-page-2:line-8:utf16-72","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\ar\AR-NOETH-003_SyriaMath_algebraic_structures.pdf","be2cc67076873d555c377c643ecab9495ec8bf103124977dd11d6982c11d9cbb","source-use; adverse/do-not-use; formula-neighboring; draft/noncanonical boundary","own language gate only","generated-draft; non-canonical; not-native-reviewed"
