evidence_id,relative_path,bytes,sha256,publication_disposition
CJK-VIS-8BCD820884BF-7B5BA5E9,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit16_x555.bmp,20056,8BCD820884BF94D0D2101C4BE0655649A098D671EAD027F33BED155658955F03,excluded_nonproject
CJK-VIS-64806E3BBD7A-62C6EB71,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit16_x555_out.bmp,30054,64806E3BBD7A6EA88B2D1F98F9FB321086742AEB92BDC66B58C8C21007C72E40,excluded_nonproject
CJK-VIS-C7069DE1E72A-C9B77682,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit1_out.bmp,30054,C7069DE1E72A6BB249CD2B87E8B290489C3C5A62E78F4657F9A215C67DD28C3E,excluded_nonproject
CJK-VIS-39ECEC524BA6-EFA88DA6,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit24.bmp,30056,39ECEC524BA6B6C3A612F5CB98663348F31BE3AF577F4D95F93873940D03E521,excluded_nonproject
CJK-VIS-B2348E7BE0F0-45C494B1,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit24_out.bmp,30054,B2348E7BE0F01E79FFDC15B334792AA71FF06D64FED5CAC20B705B0F39A0B6BE,excluded_nonproject
CJK-VIS-1C24CD51E65A-F7C5152C,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit32.bmp,40072,1C24CD51E65A752A0D4728F0D7D5646B7B7516FC62CE3D53B64D08B9BE98C04F,excluded_nonproject
CJK-VIS-2260F925924C-CC609F71,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit32_alpha.bmp,40056,2260F925924C46D31DB7BBD804C28562DE4B41DE7A4EF405FE8364383370B403,excluded_nonproject
CJK-VIS-B2348E7BE0F0-EF07AADB,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit32_alpha_out.bmp,30054,B2348E7BE0F01E79FFDC15B334792AA71FF06D64FED5CAC20B705B0F39A0B6BE,excluded_nonproject
CJK-VIS-B2348E7BE0F0-126CECCD,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit32_out.bmp,30054,B2348E7BE0F01E79FFDC15B334792AA71FF06D64FED5CAC20B705B0F39A0B6BE,excluded_nonproject
CJK-VIS-15BACC7226E7-DB2DCE5E,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit4.bmp,5288,15BACC7226E74B57CC5F3BBF0140FC557E528843A951F476E93250F5F11EA180,excluded_nonproject
CJK-VIS-BCC8C3B00E04-6EA3AA1B,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit4_out.bmp,30054,BCC8C3B00E04B7F2585AEC43D83F111090BDD6879C055982FC2495C22FF8AFF8,excluded_nonproject
CJK-VIS-6126E65D4116-4A2C13DE,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit4_RLE.bmp,2708,6126E65D41169C1E223283C8176F849BC99B0C358C11C03838CED5D4C316DF8E,excluded_nonproject
CJK-VIS-62CD1F4E7331-419CA6B9,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit4_RLE_out.bmp,30054,62CD1F4E7331F2AE91EFAE1A8EA2A54987E05B30FFC1A152B72D3C5D81CC85FE,excluded_nonproject
CJK-VIS-7A4C7DA4420F-CCE304E6,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit8.bmp,10556,7A4C7DA4420F721F46BB72CE2BD7097AB5A1AFC9B6EFD9B2E868964686941D6E,excluded_nonproject
CJK-VIS-F63FD4875207-96F5C0DB,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit8_out.bmp,30054,F63FD4875207ADBE71B27F336205D628DD382C056C7ABEA359E79CB69FDAE47F,excluded_nonproject
CJK-VIS-316E4B16707A-B474F77A,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit8_RLE.bmp,3528,316E4B16707A3264B0126CF79B66ECCCA58831C17948B0D4086F183C7069E78C,excluded_nonproject
CJK-VIS-0E959767D2FB-19DAD2F3,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/bmp-js/test/bit8_RLE_out.bmp,30054,0E959767D2FB8107C941FCF34178B04CDAF2A7C228C47BD408469754A8E1EF24,excluded_nonproject
CJK-VIS-4EE632FE1845-C04C45EE,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/jszip/graph.svg,45595,4EE632FE1845C8981CF958F30A34B585CCD1D6562D8F1657938A67CA4D25E6AF,excluded_nonproject
CJK-VIS-6BA994F05C5C-8218BEFC,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/server/chromium/appIcon.png,16565,6BA994F05C5CF18E22D9B6BEF9898FBDEC6AD4D4D77F5187D0609CB42D72D01E,excluded_nonproject
CJK-VIS-38037BCF18C7-57976267,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/tools/dashboard/appIcon.png,18945,38037BCF18C7F9B950DA2E1A2D8800D38FB27637CCDA293D38368A3704B67F18,excluded_nonproject
CJK-VIS-3F3742D1E78C-AB1CE368,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/dashboard/assets/firefox-1bWoP6pv.svg,7488,3F3742D1E78C0DB6C2D3531250F70C30675EE5310DE32FA89BEFAF738C54EFD0,excluded_nonproject
CJK-VIS-7EAB5FFDC259-1225B3AC,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/dashboard/assets/firefox-beta-k3eOH_eK.svg,9280,7EAB5FFDC25903BA33A7202F7FFFA1999F119C7BE45A39E9E703C118904F917A,excluded_nonproject
CJK-VIS-F311C074B0FA-5E078499,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/dashboard/assets/firefox-nightly-Cp5nfeDT.svg,9143,F311C074B0FA999FCD6B73441301FB54EE87A48FF3BF05F318647928110476DA,excluded_nonproject
CJK-VIS-80FD72CA5EB8-5890F262,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/dashboard/assets/safari-na3_-uQk.svg,5254,80FD72CA5EB8545F1981277B31F4F92951D469D4EFEBD078E4086B676FE517DC,excluded_nonproject
CJK-VIS-511524A1C145-D6738D81,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/dashboard/playwright-logo.svg,5645,511524A1C145819303A18FB71870A4307C3E740F9E9722F7686A2B42B0995B6C,excluded_nonproject
CJK-VIS-6B0A4367BDEA-7DAB1DA0,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/recorder/playwright-logo.svg,5033,6B0A4367BDEAB10995BC239278F04C68C10E48ADBEC15E799E01909A0D66DCB9,excluded_nonproject
CJK-VIS-6B0A4367BDEA-634AE868,00_lane_control/registry_artifact_validation/node_modules/.pnpm/node_modules/playwright-core/lib/vite/traceViewer/playwright-logo.svg,5033,6B0A4367BDEAB10995BC239278F04C68C10E48ADBEC15E799E01909A0D66DCB9,excluded_nonproject
CJK-VIS-1A9591A23999-2F71C753,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/altText_add.svg,920,1A9591A23999E1924438B948A9F9671147F04E01E5BE724391A3A8A2B58289D9,excluded_nonproject
CJK-VIS-5D19067A6B51-AB23F727,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/altText_disclaimer.svg,3397,5D19067A6B51E5BCC2D61325033A8450D301535505A97C50F4141F4CD9E2CF05,excluded_nonproject
CJK-VIS-5B40360D098D-714453FF,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/altText_done.svg,1087,5B40360D098D1A93227A0A5CDB110F6E5FF3A3EB4AF97B61E856C49E17141621,excluded_nonproject
CJK-VIS-4089182E2162-91CF016B,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/altText_spinner.svg,2710,4089182E21627182ED1D4020978B597D984FB8DE4CF547E9F4AC2AEC9AF13179,excluded_nonproject
CJK-VIS-07264F4DE78A-22EF03C3,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/altText_warning.svg,1532,07264F4DE78A45A4177DDEFB48837217AA69B51462EF5B35D3FB9F90000C9EAD,excluded_nonproject
CJK-VIS-9A680F121288-9AA3776B,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-check.svg,415,9A680F1212888EDE7DCAE6BFC8CAFC447BABF4CE531271C8D07277B0AEDADE96,excluded_nonproject
CJK-VIS-C58B385B4A0B-70D69F02,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-comment.svg,883,C58B385B4A0BE6DE822A3262B8191073D1730F6420368BD9C6D80DB7312327FF,excluded_nonproject
CJK-VIS-74D9BBA0814D-9FAC746A,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-help.svg,2168,74D9BBA0814D12F5AE2715189E1747B7EDF5FF6D82C4CA75BAE86D717319B6EB,excluded_nonproject
CJK-VIS-B2153E2C88C6-4A692D1E,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-insert.svg,408,B2153E2C88C62179029EA9876D463216529ECF581B77D52C971A2CDF3D3166C6,excluded_nonproject
CJK-VIS-5772B8DD158B-34D63126,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-key.svg,1452,5772B8DD158B0F02BB2BE689BB680F4903D84E202CB29A3DC0560AF53134C6BA,excluded_nonproject
CJK-VIS-A583CCA12226-CD36CDCB,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-newparagraph.svg,426,A583CCA122263D94C3EEBFEFE83C965A1B305B9C84E5AA3C5BA10527941DB7DB,excluded_nonproject
CJK-VIS-76399E70D311-83BA6E26,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-noicon.svg,158,76399E70D311834D11AB2D6239118B36847D79A78D7655B1F839D51C811304CF,excluded_nonproject
CJK-VIS-11A75C9F233D-990218F9,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-note.svg,1041,11A75C9F233DD3E5E3500EDCDD733358394F28395337616E8B0430694BF0DBA1,excluded_nonproject
CJK-VIS-0213C8BAED4F-91D56874,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-paperclip.svg,552,0213C8BAED4F8C497881FFED0E49ABB309291D51725AAF1A0A757174B4999368,excluded_nonproject
CJK-VIS-EFBCD2A6CFB4-00C1755A,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-paragraph.svg,1143,EFBCD2A6CFB4581DAD74A1C09AD43CF2B8245611E5B19C966317DA948F2BCB7C,excluded_nonproject
CJK-VIS-22197186D184-4ACA2F81,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/annotation-pushpin.svg,1375,22197186D18445959E5FE5577D8E34440B31D87C811DAF47318078310C0C5530,excluded_nonproject
CJK-VIS-424DF6B8515D-B60192D6,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/checkmark.svg,565,424DF6B8515DF22424C9505A9E87D35D87D3FD59962D56692FCC4D17613F2165,excluded_nonproject
CJK-VIS-281B2348ED74-EB959FA1,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/comment-actionsButton.svg,421,281B2348ED747EA3EE74763A01D56441D8C570B3E68F11556DC4084A14484D1F,excluded_nonproject
CJK-VIS-FDB819984E10-AE29885B,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/comment-closeButton.svg,1199,FDB819984E10758952BC35B5BE3220538B21A787656794B1071FECD3D2648930,excluded_nonproject
CJK-VIS-E79C41BF53A8-E8F5DADB,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/comment-editButton.svg,908,E79C41BF53A89CED9A3AD364A49943813189D06FD96174952E5FB2636938B70F,excluded_nonproject
CJK-VIS-857C0198BC53-05EEE4F5,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/comment-popup-editButton.svg,1635,857C0198BC536885F2B486353D5719D0C1BB91D69325474F7D787CE5B43CFE1E,excluded_nonproject
CJK-VIS-90B04428328A-3D9C552A,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/cursor-editorFreeHighlight.svg,2936,90B04428328A67E184FE1B1A1F28CB0D62BF6E298614CA241B6564FB24CB9E7E,excluded_nonproject
CJK-VIS-FEDB05EE0DD5-B9E41CFA,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/cursor-editorFreeText.svg,1452,FEDB05EE0DD510514ED9EDB24B3B4DA2707931279A0BF48E2A1DEB3A1F4CF581,excluded_nonproject
CJK-VIS-0AE889DEBE01-DFA31A18,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/cursor-editorInk.svg,1323,0AE889DEBE01269B49B89D8845995281223B8AE289405758631076B763DA3EFE,excluded_nonproject
CJK-VIS-C6252B0EDCB6-8B0D6501,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/cursor-editorTextHighlight.svg,5402,C6252B0EDCB68DAC87557A027180FCBDBD93466841AA34792530F7CCE54CEC5D,excluded_nonproject
CJK-VIS-F1F47A2CB479-108576C4,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/editor-toolbar-delete.svg,909,F1F47A2CB479A87807F9BD61BD5813C1FE857DBBCB4FB35AE7A77CA39114F920,excluded_nonproject
CJK-VIS-C6EACC709E4D-07A2E4F5,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/editor-toolbar-edit.svg,869,C6EACC709E4DD30A57120B6531856C003A4C931C46656C3625E2FD5886CF4CE6,excluded_nonproject
CJK-VIS-3029879B7E10-2A9FCB80,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/findbarButton-next.svg,578,3029879B7E1060D54C4EDCFE0C93C8C3B8C1756FB794E5D4ADD64028B5F99FAB,excluded_nonproject
CJK-VIS-766D12BB08B9-41AA4B5F,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/findbarButton-previous.svg,578,766D12BB08B9F13C753D289F3C029F5CA202EDA3A8BE52AFC9E31697335F4A80,excluded_nonproject
CJK-VIS-010D9D77A425-D2C86921,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/gv-toolbarButton-download.svg,782,010D9D77A425E80EB666A196F500CDD8B15758AF69A19AD7F11279B78C29E3F5,excluded_nonproject
CJK-VIS-483C4A039669-D1775353,00_lane_control/registry_artifact_validation/node_modules/.pnpm/pdfjs-dist@5.6.205/node_modules/pdfjs-dist/legacy/web/images/loading-icon.gif,2545,483C4A0396691993A641EC409C44B8B7E1DAAB0AE7E2B2944C4BC59520BB7655,excluded_nonproject
