"root","relative_path","dest_path","bytes","sha256"
"NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707","SHA256SUMS.txt","coordination/non-slavic-core-d8fdb95a-r6-source-gate-followup-20260707/NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707/SHA256SUMS.txt","1264","01CA2D82DAE18E32F7F0CC12B4CCDD3E1F07A1DB55AC2FB03F5AD3E3792CBB61"
"NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707","SIBLING_WAKE_SENT_D8_R6.csv","coordination/non-slavic-core-d8fdb95a-r6-source-gate-followup-20260707/NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707/SIBLING_WAKE_SENT_D8_R6.csv","421","61FE1456EE2FE8F2DA4727A97E022765CC0A42693B3611569FDAFED05E58D532"
"NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707","SOURCE_USE_PROVENANCE_GAP_FABLE_LEDGER_D8_R6.csv","coordination/non-slavic-core-d8fdb95a-r6-source-gate-followup-20260707/NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707/SOURCE_USE_PROVENANCE_GAP_FABLE_LEDGER_D8_R6.csv","4750","69309B2960AE6C36963AAD4E2C56E53D7AF2A3835E97AE34D78D4904697AED55"
"NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707","SOURCE_WITNESS_INDEX_ROUTE_D8_R6.csv","coordination/non-slavic-core-d8fdb95a-r6-source-gate-followup-20260707/NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707/SOURCE_WITNESS_INDEX_ROUTE_D8_R6.csv","1436","5C720A9B4A934328DCAFB136361214524BFBCB53F6F892850B71C9E362950F0E"
"NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707","SUMMARY.json","coordination/non-slavic-core-d8fdb95a-r6-source-gate-followup-20260707/NON_SLAVIC_CORE_D8FDB95A_R6_SOURCE_GATE_FOLLOWUP_20260707/SUMMARY.json","2241","605C2C625B10659B25137167C400DD575F39D75E448E06A5880EBE6D48A91F24"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","MANIFEST.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/MANIFEST.csv","1498","FEAA8617BBB68AA08029BC06ED642898046B3029A5C9909F6BB64F7E6E5C9712"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_COUNTS.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_COUNTS.csv","457","56E69CA82706AE8507A5F4DBE8153EA5959AFA30B21A424421604E9B25554F03"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","README.md","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/README.md","1088","B31D212F5676A7DEEF6BE6627FB2ED0A395E817DE2DECB546F286FEB2383C958"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","SHA256SUMS.txt","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/SHA256SUMS.txt","1124","5D51A2294AF5C69DF53AC60584DAAD514E3C93AF937FB397B88FE96BA5617DFA"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","b3\B3_ROUTE.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/b3/B3_ROUTE.csv","435","7677CB0845EF4D444760CFE221195FDEA3C187FCF9D27491881933B201191034"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","blockers\R6_D8FDB95A_IDLE_RECOVERY_EXACT_BLOCKERS.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/blockers/R6_D8FDB95A_IDLE_RECOVERY_EXACT_BLOCKERS.csv","905","39AFA7BF4BCD18BB3573F6606EA8833C977FD9AB547D0BECB0038638004B774E"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","ethics\R6_D8FDB95A_IDLE_RECOVERY_ETHICS_AUTHORITY_MAP.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/ethics/R6_D8FDB95A_IDLE_RECOVERY_ETHICS_AUTHORITY_MAP.csv","763","574926BA2120C2B3492B2166F45FABC01A385303A5E72A4BF266D4DB63F4BC24"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","fable\R6_D8FDB95A_IDLE_RECOVERY_FABLE_ADVERSE_LEDGER.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/fable/R6_D8FDB95A_IDLE_RECOVERY_FABLE_ADVERSE_LEDGER.csv","775","F914EF38C1FDE8ECD18B5C3D889DB7BB016F7DB67DC7FE1AD6AED0BA0CF2D0E5"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","input-verification\R6_D8FDB95A_BASE_PACKAGE_SHA_REVERIFY.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/input-verification/R6_D8FDB95A_BASE_PACKAGE_SHA_REVERIFY.csv","4142","DBC91A01CC97B022E811E9C978A4CA7A7C3DD3494B3BC7E36DA0C7CF4F4FD7F7"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","logs\LOGBOOK_EXCERPT_20260707.md","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/logs/LOGBOOK_EXCERPT_20260707.md","723","1F7434A66FFE73A2C0E35BAA012A13B4C53B2AF25A156DFB9EEB24FB8B953FA6"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","mutual-watch\R6_D8FDB95A_IDLE_RECOVERY_MUTUAL_WATCH.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/mutual-watch/R6_D8FDB95A_IDLE_RECOVERY_MUTUAL_WATCH.csv","367","0C47705DE6C347910E0A0599625E5193AE776C36E91FCC147F2072917CF10455"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","source-use\R6_D8FDB95A_IDLE_RECOVERY_SOURCE_USE_GAP_LEDGER.csv","uploader-transfer/r6-d8fdb95a-idle-recovery-reverify-20260707/R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707/source-use/R6_D8FDB95A_IDLE_RECOVERY_SOURCE_USE_GAP_LEDGER.csv","1379","E8631256A70625372D0DDFB0D503F739111C6E4F3B59CD6C5DB3D0D66BA2DE3F"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","ACTIVE_SESSION_STATE.md","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/ACTIVE_SESSION_STATE.md","734","C447BCAA773ED35D21B2626F5D5135820D5D3030998D31322805A8571EDC454B"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_HANDOFF_INDEX_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/B3_HANDOFF_INDEX_D8FDB95A.csv","97373","009E7FA676D4552A8B64A3516347EA0F69C0F214B659CC79668FCFB3158A20E0"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_HANDOFF_INDEX_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/B3_HANDOFF_INDEX_D8FDB95A.json","124112","4EED45982888CEC56EC209450DC95FBC5D3F20F37B8DC0AEDB2BFE8ED932E947"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.csv","3935","37C5460FF238193D21F1FCF2537072D1E5AE4200CF2C86CC7EB08E043A00BB08"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.json","5423","DB944DB9CC1409C4439C9AB1F6FF91191A27676B7E77F722B747F4BF210C3715"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.csv","4752","47AB68E12A82BF83DF53FBA4C22B68DA5780375848776D0CFA620E6914DF25CF"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.json","6387","8B17B1DEDD1AC0133618C03CE6AE52E22F11B6810A93E59434FC80B1A49EBB81"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.csv","22498","7019497249106582B2028F1DD7B7E5E89531A9407A80B0CC98D45CB398552B31"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.json","27521","6EF1A399BE7B672156E3D3468743236FED8072B44849DC4CD57305E24A5159FF"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.csv","661","2AE9D2EF072E94E2B8881CFD63B0F56411FF24434200EA8D4FFCCDC7D9D21926"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.json","141","5E6465D3046B7C122082B5F15A57B4C64B185958E94E5BAFE45D63321C1AC561"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_WEIGHTING_LEDGER_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BRANCH_WEIGHTING_LEDGER_D8FDB95A.csv","8934","3D6250E0614F916AEC61FC4C10E57B73765826F84467256A6378CB02C1193831"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_WEIGHTING_LEDGER_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/BRANCH_WEIGHTING_LEDGER_D8FDB95A.json","10429","B33E041CF189BBA82153D106F90572F24157DFDE0688E750A4A700E1180A693D"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","CURRENT_FRONTIER_VERIFICATION_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/CURRENT_FRONTIER_VERIFICATION_D8FDB95A.csv","1163","6113228A0785368D289E7C58AD4717C3DC0ABD2052BD05BC864619D8377A4A6E"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","CURRENT_FRONTIER_VERIFICATION_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/CURRENT_FRONTIER_VERIFICATION_D8FDB95A.json","1366","97268F2655D3C1C6741180B6200A9B3DD36CA8AC56914E8869594D3AC25E9E7A"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","DO_NOT_USE_LEDGER_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/DO_NOT_USE_LEDGER_D8FDB95A.csv","9132","30E41BB5CB195B40EF5B4765EDEAFA0A762C4998D50107CA30DA68B0FDD60DF5"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","DO_NOT_USE_LEDGER_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/DO_NOT_USE_LEDGER_D8FDB95A.json","10286","063C7FFB415FA1EB7BB5A03D1A5415F7F8E01D102C9224FA376D430D77BC7A5C"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","FINAL_VALIDATION.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/FINAL_VALIDATION.json","1481","997E6A37D3E63E8DECFAE7002A1BDB3DFC2EB7E602A408F9375FEBC8781BFC90"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.csv","111684","FD70F13897EEE85867B1D22EBD417BC2373766C194B67E025366B118207F02BC"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.json","154974","9DAFE090894BAF968B02697B2D14EB156A197CEB1506DA941B645BB491F748AE"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.csv","2","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.json","4","A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","HEARTBEAT_20260707.md","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/HEARTBEAT_20260707.md","865","DAC9D425C6B9E74DFD64FC464D0C6D1333DE8E5CEFFC0129963FD1FA763813F0"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.csv","608","C31945E08CC44BE8FA7BA26C467876BA3F65A1D1D23A4F5E17C2342980FE8B67"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.json","736","EDAE8BB5D4252069F3E6A5966302CCC78E2D6437E700EA6E15757C52A393F368"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","MANIFEST.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/MANIFEST.csv","58639","FCA46F06BFDFCD4F0957970FD7C18C1CBF804878CF3101D98CFEBAF5C02064A7"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.csv","9010","68960B474297FFA45CC8341926CCDCB2876D8C8319833A587596BD23F993B2CB"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.json","10502","D6C52FCE56FD2D1C4D61999EBFBEE0984DF55C3B200F4BC550EB780F67F2073B"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.csv","8300","62F2F70F4562A37DEC79CB8C2ECFE52FC95418A86A68BEF68EDA569C342F91C2"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.json","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.json","9536","88C06593EDCC434E413B5E5124966BF1625EC6C6B004B1753B5E3393FB1A3AD2"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","PACKAGE_SUMMARY_D8FDB95A.csv","interlanguage-sidecar/interlanguage-fable-d8fdb95a-payload-authority-routing-20260707/INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707/PACKAGE_SUMMARY_D8FDB95A.csv","890","C96C67BF27D00684BD5AD00CA559455EA57576ED9098D9C9567007BF98D6FB85"
