"root","relative_path","expected_sha","actual_sha","ok"
"R6_D8FDB95A_IDLE_RECOVERY_REVERIFY_20260707","source-use/R6_D8FDB95A_IDLE_RECOVERY_SOURCE_USE_GAP_LEDGER.csv","E8631256A70625372D0DDFB0D503F739111C6E4F3B59CD6C5DB3D0D66BA2DE3F","E8631256A70625372D0DDFB0D503F739111C6E4F3B59CD6C5DB3D0D66BA2DE3F","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","ACTIVE_SESSION_STATE.md","C447BCAA773ED35D21B2626F5D5135820D5D3030998D31322805A8571EDC454B","C447BCAA773ED35D21B2626F5D5135820D5D3030998D31322805A8571EDC454B","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_HANDOFF_INDEX_D8FDB95A.csv","009E7FA676D4552A8B64A3516347EA0F69C0F214B659CC79668FCFB3158A20E0","009E7FA676D4552A8B64A3516347EA0F69C0F214B659CC79668FCFB3158A20E0","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_HANDOFF_INDEX_D8FDB95A.json","4EED45982888CEC56EC209450DC95FBC5D3F20F37B8DC0AEDB2BFE8ED932E947","4EED45982888CEC56EC209450DC95FBC5D3F20F37B8DC0AEDB2BFE8ED932E947","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.csv","37C5460FF238193D21F1FCF2537072D1E5AE4200CF2C86CC7EB08E043A00BB08","37C5460FF238193D21F1FCF2537072D1E5AE4200CF2C86CC7EB08E043A00BB08","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","B3_VISIBLE_7A_AUTHORITY_ROOT_HANDOFF_D8FDB95A.json","DB944DB9CC1409C4439C9AB1F6FF91191A27676B7E77F722B747F4BF210C3715","DB944DB9CC1409C4439C9AB1F6FF91191A27676B7E77F722B747F4BF210C3715","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.csv","47AB68E12A82BF83DF53FBA4C22B68DA5780375848776D0CFA620E6914DF25CF","47AB68E12A82BF83DF53FBA4C22B68DA5780375848776D0CFA620E6914DF25CF","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BLOCKER_RECOVERY_SURFACE_LEDGER_D8FDB95A.json","8B17B1DEDD1AC0133618C03CE6AE52E22F11B6810A93E59434FC80B1A49EBB81","8B17B1DEDD1AC0133618C03CE6AE52E22F11B6810A93E59434FC80B1A49EBB81","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.csv","7019497249106582B2028F1DD7B7E5E89531A9407A80B0CC98D45CB398552B31","7019497249106582B2028F1DD7B7E5E89531A9407A80B0CC98D45CB398552B31","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_CHANGED_PATHS_7A7576C3_TO_D8FDB95A.json","6EF1A399BE7B672156E3D3468743236FED8072B44849DC4CD57305E24A5159FF","6EF1A399BE7B672156E3D3468743236FED8072B44849DC4CD57305E24A5159FF","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.csv","2AE9D2EF072E94E2B8881CFD63B0F56411FF24434200EA8D4FFCCDC7D9D21926","2AE9D2EF072E94E2B8881CFD63B0F56411FF24434200EA8D4FFCCDC7D9D21926","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_COMMITS_7A7576C3_TO_D8FDB95A.json","5E6465D3046B7C122082B5F15A57B4C64B185958E94E5BAFE45D63321C1AC561","5E6465D3046B7C122082B5F15A57B4C64B185958E94E5BAFE45D63321C1AC561","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_WEIGHTING_LEDGER_D8FDB95A.csv","3D6250E0614F916AEC61FC4C10E57B73765826F84467256A6378CB02C1193831","3D6250E0614F916AEC61FC4C10E57B73765826F84467256A6378CB02C1193831","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","BRANCH_WEIGHTING_LEDGER_D8FDB95A.json","B33E041CF189BBA82153D106F90572F24157DFDE0688E750A4A700E1180A693D","B33E041CF189BBA82153D106F90572F24157DFDE0688E750A4A700E1180A693D","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","CURRENT_FRONTIER_VERIFICATION_D8FDB95A.csv","6113228A0785368D289E7C58AD4717C3DC0ABD2052BD05BC864619D8377A4A6E","6113228A0785368D289E7C58AD4717C3DC0ABD2052BD05BC864619D8377A4A6E","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","CURRENT_FRONTIER_VERIFICATION_D8FDB95A.json","97268F2655D3C1C6741180B6200A9B3DD36CA8AC56914E8869594D3AC25E9E7A","97268F2655D3C1C6741180B6200A9B3DD36CA8AC56914E8869594D3AC25E9E7A","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","DO_NOT_USE_LEDGER_D8FDB95A.csv","30E41BB5CB195B40EF5B4765EDEAFA0A762C4998D50107CA30DA68B0FDD60DF5","30E41BB5CB195B40EF5B4765EDEAFA0A762C4998D50107CA30DA68B0FDD60DF5","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","DO_NOT_USE_LEDGER_D8FDB95A.json","063C7FFB415FA1EB7BB5A03D1A5415F7F8E01D102C9224FA376D430D77BC7A5C","063C7FFB415FA1EB7BB5A03D1A5415F7F8E01D102C9224FA376D430D77BC7A5C","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.csv","FD70F13897EEE85867B1D22EBD417BC2373766C194B67E025366B118207F02BC","FD70F13897EEE85867B1D22EBD417BC2373766C194B67E025366B118207F02BC","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_D8FDB95A.json","9DAFE090894BAF968B02697B2D14EB156A197CEB1506DA941B645BB491F748AE","9DAFE090894BAF968B02697B2D14EB156A197CEB1506DA941B645BB491F748AE","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.csv","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","GIT_OBJECT_EXTRACTION_FAILURES_D8FDB95A.json","A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F","A5338D955B09046EC0B16F3A9625B7955C763AAE07DC722E474E6078745F932F","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","HEARTBEAT_20260707.md","DAC9D425C6B9E74DFD64FC464D0C6D1333DE8E5CEFFC0129963FD1FA763813F0","DAC9D425C6B9E74DFD64FC464D0C6D1333DE8E5CEFFC0129963FD1FA763813F0","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.csv","C31945E08CC44BE8FA7BA26C467876BA3F65A1D1D23A4F5E17C2342980FE8B67","C31945E08CC44BE8FA7BA26C467876BA3F65A1D1D23A4F5E17C2342980FE8B67","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","INTERSLAVIC_CORRECTION_LEDGER_D8FDB95A.json","EDAE8BB5D4252069F3E6A5966302CCC78E2D6437E700EA6E15757C52A393F368","EDAE8BB5D4252069F3E6A5966302CCC78E2D6437E700EA6E15757C52A393F368","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.csv","68960B474297FFA45CC8341926CCDCB2876D8C8319833A587596BD23F993B2CB","68960B474297FFA45CC8341926CCDCB2876D8C8319833A587596BD23F993B2CB","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_D8FDB95A.json","D6C52FCE56FD2D1C4D61999EBFBEE0984DF55C3B200F4BC550EB780F67F2073B","D6C52FCE56FD2D1C4D61999EBFBEE0984DF55C3B200F4BC550EB780F67F2073B","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.csv","62F2F70F4562A37DEC79CB8C2ECFE52FC95418A86A68BEF68EDA569C342F91C2","62F2F70F4562A37DEC79CB8C2ECFE52FC95418A86A68BEF68EDA569C342F91C2","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","NORMALIZATION_MARKER_TABLE_LEDGER_D8FDB95A.json","88C06593EDCC434E413B5E5124966BF1625EC6C6B004B1753B5E3393FB1A3AD2","88C06593EDCC434E413B5E5124966BF1625EC6C6B004B1753B5E3393FB1A3AD2","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","PACKAGE_SUMMARY_D8FDB95A.csv","C96C67BF27D00684BD5AD00CA559455EA57576ED9098D9C9567007BF98D6FB85","C96C67BF27D00684BD5AD00CA559455EA57576ED9098D9C9567007BF98D6FB85","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","PACKAGE_SUMMARY_D8FDB95A.json","56344FEADC492126C32D0BDA6D28F767B09B578D9309A2225271F28F24BF26D8","56344FEADC492126C32D0BDA6D28F767B09B578D9309A2225271F28F24BF26D8","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","PAYLOAD_GROUP_COUNTS_D8FDB95A.csv","C52A8D249EA75917B45BDAE26CBDF4B8D107D32D1C19C4C305AB4CCC59B2A555","C52A8D249EA75917B45BDAE26CBDF4B8D107D32D1C19C4C305AB4CCC59B2A555","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","PAYLOAD_GROUP_COUNTS_D8FDB95A.json","602A9C87D85872680AC55C15189F58A8B35C3E98F876042EE2F54123EE14A546","602A9C87D85872680AC55C15189F58A8B35C3E98F876042EE2F54123EE14A546","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","README.md","E81EA1E396AFF6C5EFC8AB2556F4909542E922701C953961FE9CEB88CBA5D9AC","E81EA1E396AFF6C5EFC8AB2556F4909542E922701C953961FE9CEB88CBA5D9AC","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","SESSION_LOGBOOK_20260707.md","CC2B3656D74E3C42810BFEF24F661313D91CEA1734E36E75D754032FE082119F","CC2B3656D74E3C42810BFEF24F661313D91CEA1734E36E75D754032FE082119F","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","SIBLING_WAKE_LEDGER_D8FDB95A.csv","A0AED588597AE366E779942F287A6BF2B12BE9E317B6EF9E8EABB6F19BD41C8E","A0AED588597AE366E779942F287A6BF2B12BE9E317B6EF9E8EABB6F19BD41C8E","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","SIBLING_WAKE_LEDGER_D8FDB95A.json","28BA9D0AB77FF5F069562740EFD107ABCC858338991CDC28EB5636A411E00E8B","28BA9D0AB77FF5F069562740EFD107ABCC858338991CDC28EB5636A411E00E8B","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0001_6f8c3d4f6f_B3_HANDOFF_READY_7A.md","68AF5B3E629671CA4E4729761CD4EDD90CE85D07B4D81E88E2CBC083477B39CD","68AF5B3E629671CA4E4729761CD4EDD90CE85D07B4D81E88E2CBC083477B39CD","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0002_37290d97a4_B3_HANDOFF_SENT_7A.md","C84B3C77A526507849C0F14E4956D6B95FEE7A75C36A2A7713DFD69F0E3C6C30","C84B3C77A526507849C0F14E4956D6B95FEE7A75C36A2A7713DFD69F0E3C6C30","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0003_44f2142592_B3_HANDOFF_STATUS_7A.json","6FE9C4C0B0EF59BC8A11EE86D5A9E61B61D4E37189A4625286EF963FF8BE84C2","6FE9C4C0B0EF59BC8A11EE86D5A9E61B61D4E37189A4625286EF963FF8BE84C2","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0004_57d8e3d870_BRANCH_COMMITS_EF53_TO_7A.csv","A434B782597E6664565F15172450518F507DD7A7DA064F044789561E065A1187","A434B782597E6664565F15172450518F507DD7A7DA064F044789561E065A1187","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0005_d7358b46b8_BRANCH_COMPARE_CATEGORY_COUNTS_7A.csv","C62E4960F6128EE5A333CDDA37FB12227DB87F779CBB66F19F2A9DF16AD9A6FA","C62E4960F6128EE5A333CDDA37FB12227DB87F779CBB66F19F2A9DF16AD9A6FA","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0006_d0dccef428_BRANCH_COMPARE_EF53_TO_7A.csv","22262171FA6927C53C2B1AB5585C389F2AB8BB55C8D9C7718AD99C5B703C4C9B","22262171FA6927C53C2B1AB5585C389F2AB8BB55C8D9C7718AD99C5B703C4C9B","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0007_d93da44329_CHILD_PACKET_ROUTE_SUMMARY_7A.csv","91B16B3DE9ADC8F9BDB32527B0CA5824F959398A658D3BC66106A1E8676ED6CE","91B16B3DE9ADC8F9BDB32527B0CA5824F959398A658D3BC66106A1E8676ED6CE","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0008_faccdeb9dd_EIGHT_LANE_SOURCE_GATE_QUEUE_7A.csv","317A27B1E673E6F6A7C54885D028420BBDD9885B5F3B4A67C0BA2A5911510207","317A27B1E673E6F6A7C54885D028420BBDD9885B5F3B4A67C0BA2A5911510207","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0009_684cb7b2be_EXACT_BLOCKERS_AND_RECOVERY_ROWS_7A.csv","FE82BA62C3CC487DCEBFFB7CEC0484A374DA3C85B52D7EC039526ADB61C0452B","FE82BA62C3CC487DCEBFFB7CEC0484A374DA3C85B52D7EC039526ADB61C0452B","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0010_a7971d099a_FABLE_SOURCE_USE_ADVERSE_LEDGER_7A.csv","76EDD2BD37D68B3A9038FAA9C6CCE5127B67D1032E070D79DE6289BE1B9596CB","76EDD2BD37D68B3A9038FAA9C6CCE5127B67D1032E070D79DE6289BE1B9596CB","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0011_751b75510f_MANIFEST.csv","2340F0B7B93E08EA3DBFA177C1FD5B33A9D1908080100ADD7D47295F5EDAC521","2340F0B7B93E08EA3DBFA177C1FD5B33A9D1908080100ADD7D47295F5EDAC521","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0012_250eb59fb5_PACKET_MANIFEST_SHA_STATUS_7A.csv","6A51DCC908C4EC5156ADA72BEA1341CFE316B84D38E9DFF1FD46A63C2AFAA732","6A51DCC908C4EC5156ADA72BEA1341CFE316B84D38E9DFF1FD46A63C2AFAA732","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0013_44f2142592_POST_LEDGER_STATUS_7A.json","6FE9C4C0B0EF59BC8A11EE86D5A9E61B61D4E37189A4625286EF963FF8BE84C2","6FE9C4C0B0EF59BC8A11EE86D5A9E61B61D4E37189A4625286EF963FF8BE84C2","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0014_8ee4e9ef6f_README.md","6583C60188ED368697FE2C75D0AAB8F7C5FB4105D52E38F9950BD64987CEE4ED","6583C60188ED368697FE2C75D0AAB8F7C5FB4105D52E38F9950BD64987CEE4ED","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0015_e097d109c6_SHA256SUMS.txt","E096B67DF6E2B29FAFB81F55648332467F528558CDF77A0FC0C85A7B842EB993","E096B67DF6E2B29FAFB81F55648332467F528558CDF77A0FC0C85A7B842EB993","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0016_f380d2b38f_SIBLING_WAKE_LEDGER_7A.csv","18962F2FDA68B4D5BCE0AB785D6DC1120CF6B4871BC42EFA88F7736AA9885754","18962F2FDA68B4D5BCE0AB785D6DC1120CF6B4871BC42EFA88F7736AA9885754","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0017_6e5001c760_SUMMARY.json","EB0A0372736F340887688C8A43F2812025C2988A51D4FC2C58438D24AF0AD156","EB0A0372736F340887688C8A43F2812025C2988A51D4FC2C58438D24AF0AD156","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0018_4a645f8191_ACTIVE_SESSION_STATE_20260706.md","5D12D9E59C4F9BA57F8F0ED8DFAE820294C39CDE67DFA62A4BE9FEE54CDFCAE5","5D12D9E59C4F9BA57F8F0ED8DFAE820294C39CDE67DFA62A4BE9FEE54CDFCAE5","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0019_779dedef20_ARABIC_7A7576C3_EXACT_BLOCKERS_RECOVERY_ROWS_20260706.csv","EE3296127291AA3E67802634C5FB152DF69B759CD1400F10C3661F5776653BAE","EE3296127291AA3E67802634C5FB152DF69B759CD1400F10C3661F5776653BAE","True"
"INTERLANGUAGE_FABLE_D8FDB95A_PAYLOAD_AUTHORITY_ROUTING_20260707","source_artifacts/0020_90fb665501_ARABIC_7A7576C3_FABLE_ADVERSE_LEDGER_20260706.csv","B9BC9A2621602056C7571BD0F3D35C505C48A6B2C9B3CA35C0510B891EF88A41","B9BC9A2621602056C7571BD0F3D35C505C48A6B2C9B3CA35C0510B891EF88A41","True"
