"current_frontier","packet_label","lane","file","csv_rows_excluding_header","boundary"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_61f_olp_review_boundary","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707\ROOT_PACKAGE_SUMMARY.csv","1","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_61f_olp_review_boundary","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707\SAFETY_SCAN_HITS.csv","0","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_61f_olp_review_boundary","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707\SHA256SUMS_REPLAY.csv","12","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_61f_olp_review_boundary","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_61F213FA_OLP_REVIEW_BOUNDARY_VISIBILITY_BATCH_20260707\TRANSFER_NOTE_LEDGER.csv","1","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\BRANCH_AND_ROUTE_CONTEXT.csv","6","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\MANIFEST_REPLAY.csv","14","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\MANIFEST.csv","9","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\PACKAGE_FILE_LEDGER.csv","16","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\POST_PUSH_BRANCH_BLOB_VERIFICATION_BY_FROZEN_OID.csv","26","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\ROOT_PACKAGE_SUMMARY.csv","1","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\SAFETY_SCAN_HITS.csv","0","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","b3_a942_nonslavic_61f_route","b3_package_steward","C:\Users\memo_\Documents\Codex\2026-07-04\noether-github-package-steward-b3\outputs\B3_POST_A942E99D_NONSLAVIC_61F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707\SHA256SUMS_REPLAY.csv","14","B3 package audit/provenance only"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\B3_UPLOADER_READY_SUMMARY.csv","4","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\BLANK_SLOT_RETURN_STATUS_61F213FA.csv","6","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\MANIFEST.csv","11","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\MUTUAL_WAKE_ACCOUNTING_61F213FA.csv","0","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\PACKAGE_VISIBILITY_CONTEXT_61F213FA.csv","14","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_61F213FA.csv","6","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_61F213FA.csv","4","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\SOURCE_REVIEWER_EVIDENCE_COUNTS_61F213FA.csv","11","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\TOKEN_RESET_MUTUAL_WAKE_RULES_61F213FA.csv","4","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_review_boundary","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_REVIEW_BOUNDARY_9F_PACKAGE_VISIBILITY_20260707\ZERO_CLAIM_LEDGER_61F213FA_REVIEW_ACCOUNTING.csv","11","review-boundary visibility; reviewer/mapping/translation/approval deltas zero"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\ADVERSE_EVIDENCE_STATUS_61F213FA.csv","5","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\AUTHORITY_BOUNDARY_STATUS_61F213FA.csv","4","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\B3_HANDOFF_PACKAGE_REFERENCES_61F213FA.csv","4","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\FABLE_FORMAL_OBJECT_STATUS_61F213FA.csv","14","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\HEARTBEAT_BLOCKER_RECOVERY_ROWS_61F213FA.csv","5","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\MANIFEST.csv","13","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\MUTUAL_WAKE_ACCOUNTING_61F213FA.csv","1","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\ROUTE_CONTEXT_61F213FA.csv","19","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\SOURCE_GATED_RELATION_FUNCTION_ACTIONS_61F213FA.csv","16","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\SOURCE_USE_CATEGORY_STATUS_61F213FA.csv","5","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\TOKEN_RESET_AND_BOUNDARY_RULES_61F213FA.csv","4","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_source_use_fable","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_SOURCE_USE_FABLE_9F_PACKAGE_VISIBILITY_20260707\ZERO_CLAIM_LEDGER_61F213FA.csv","6","source-use/Fable package visibility; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\BLOCKER_RECOVERY_ROWS_61F213FA.csv","4","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_61F213FA.csv","14","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\DO_NOT_USE_ADVERSE_GUARD_ROWS_61F213FA.csv","11","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\FORMULA_CONTEXT_SUMMARY_SOURCE_61F213FA.csv","5","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\FORMULA_NEIGHBORING_USAGE_NOTES_61F213FA.csv","10","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\INTERLINEAR_SCAFFOLD_ROWS_61F213FA.csv","10","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\MANIFEST.csv","12","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\ROUTE_CONTEXT_61F213FA.csv","20","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\SOURCE_USE_BOUNDARY_ROWS_61F213FA.csv","5","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\TERMINOLOGY_ALTERNATIVES_61F213FA.csv","14","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","olp_61f_interlinear_terminology","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_61F213FA_INTERLINEAR_TERMINOLOGY_9F_PACKAGE_VISIBILITY_20260707\ZERO_CLAIM_INTERLINEAR_LEDGER_61F213FA.csv","6","generated-draft/non-canonical interlinear support"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_9F_INTERMEDIATE_FRONTIER_ACCOUNTING_20260707.csv","2","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_B3_UPLOADER_READY_SUMMARY.csv","1","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_E29C04C4_TO_61F213FA_ALL_PATHS.csv","170","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_DELTA_E29C04C4_TO_61F213FA_CJK_SIGNAL_PATHS.csv","34","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_BRANCH_FRONTIER_RECONCILIATION.csv","8","CJK source-use/codepoint carryforward; no pan-CJK authority"
"49d0983c2d071a6885d18d969bc85f26f14033e8","cjk_61f_source_use_codepoint","cjk_native_source","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-native-source-evidence\outputs\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707\CJK_NATIVE_61F213FA_FRONTIER_ADVANCE_SOURCE_USE_CODEPOINT_FABLE_20260707_CJK_ROUTE_PACKET_CLASSIFICATION.csv","34","CJK source-use/codepoint carryforward; no pan-CJK authority"
