"filename","status","additions","deletions","changes","category","decision","label"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/ACTIVE_SESSION_STATE.md","added","17","0","17","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/B3_HANDOFF_INDEX_45250D8F.csv","added","4","0","4","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/B3_HANDOFF_INDEX_45250D8F.json","added","23","0","23","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BLOCKER_RECOVERY_LEDGER_45250D8F.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BLOCKER_RECOVERY_LEDGER_45250D8F.json","added","34","0","34","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_CHANGED_PATHS_C0CB1DB1_TO_45250D8F.csv","added","258","0","258","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_CHANGED_PATHS_C0CB1DB1_TO_45250D8F.json","added","3343","0","3343","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_COMMITS_C0CB1DB1_TO_45250D8F.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_COMMITS_C0CB1DB1_TO_45250D8F.json","added","46","0","46","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_PATH_GROUP_COUNTS_45250D8F.csv","added","15","0","15","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_PATH_GROUP_COUNTS_45250D8F.json","added","100","0","100","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_WEIGHT_LEDGER_45250D8F.csv","added","7","0","7","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/BRANCH_WEIGHT_LEDGER_45250D8F.json","added","56","0","56","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/CURRENT_FRONTIER_VERIFICATION_45250D8F.csv","added","2","0","2","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/CURRENT_FRONTIER_VERIFICATION_45250D8F.json","added","14","0","14","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/DO_NOT_USE_LEDGER_45250D8F.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/DO_NOT_USE_LEDGER_45250D8F.json","added","34","0","34","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/FINAL_VALIDATION.json","added","27","0","27","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/HEARTBEAT_20260707.md","added","9","0","9","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/INTERSLAVIC_CORRECTION_LEDGER_45250D8F.csv","added","2","0","2","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/INTERSLAVIC_CORRECTION_LEDGER_45250D8F.json","added","11","0","11","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/MANIFEST.csv","added","43","0","43","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_45250D8F.csv","added","3","0","3","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_45250D8F.json","added","22","0","22","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/NORMALIZATION_MARKER_TABLE_45250D8F.csv","added","4","0","4","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/NORMALIZATION_MARKER_TABLE_45250D8F.json","added","26","0","26","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/README.md","added","15","0","15","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SESSION_LOGBOOK_20260707.md","added","7","0","7","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SHA256SUMS.txt","added","42","0","42","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_CANON_READBACK_UPLOAD_PREP_45250D8F.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_CANON_READBACK_UPLOAD_PREP_45250D8F.json","added","42","0","42","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_USE_GAP_ADVERSE_LEDGER_45250D8F.csv","added","7","0","7","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/SOURCE_USE_GAP_ADVERSE_LEDGER_45250D8F.json","added","62","0","62","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/adverse_evidence.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/branch_weight_ledger.csv","added","7","0","7","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/do_not_use.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/forms.csv","added","2","0","2","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/languages.csv","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/lexemes.jsonl","added","1","0","1","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/marginal_intelligibility.csv","added","3","0","3","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/rules_acknowledgement.md","added","5","0","5","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/source_documents.csv","added","3","0","3","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/source_use_ledger.csv","added","7","0","7","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/interlanguage-method-authority-45250d8f-d9ea-frontier-advance-governance-20260707/INTERLANGUAGE_FABLE_45250D8F_D9EA_FRONTIER_ADVANCE_GOVERNANCE_20260707/word_weights.csv","added","2","0","2","interlanguage_fable_authority","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/B3_PACKAGE_ROUTE_SUMMARY_45250D8F.csv","added","3","0","3","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_CHANGED_PATH_CATEGORY_ROWS_45250D8F.csv","added","48","0","48","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_45250D8F.csv","added","4","0","4","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_COMPARE_COMMITS_86D260CD_TO_45250D8F.csv","added","4","0","4","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/BRANCH_COMPARE_FILES_86D260CD_TO_45250D8F.csv","added","48","0","48","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/CHILD_PACKET_CSV_ROW_COUNTS_45250D8F.csv","added","38","0","38","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/CHILD_PACKET_INVENTORY_45250D8F.csv","added","4","0","4","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/EIGHT_LANE_SOURCE_GATE_ROUTING_45250D8F.csv","added","9","0","9","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/EXACT_BLOCKER_RECOVERY_ROWS_45250D8F.csv","added","5","0","5","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/MANIFEST.csv","added","15","0","15","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/PACKET_MANIFEST_REPLAY_45250D8F.csv","added","15","0","15","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/README.md","added","9","0","9","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SHA256SUMS.txt","added","16","0","16","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SIBLING_B3_HANDOFF_ROWS_45250D8F.csv","added","2","0","2","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SOURCE_BODY_EVIDENCE_ASSESSMENT_45250D8F.csv","added","4","0","4","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_45250D8F.csv","added","5","0","5","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/non-slavic-core-45250d8f-86d-d9-route-visibility-20260707/NON_SLAVIC_CORE_45250D8F_86D_D9_ROUTE_VISIBILITY_20260707/SUMMARY.json","added","20","0","20","non_slavic_core_route","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/BLOCKER_RECOVERY_ROWS_45250D8F.csv","added","5","0","5","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_45250D8F.csv","added","15","0","15","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/DO_NOT_USE_ADVERSE_GUARD_ROWS_45250D8F.csv","added","12","0","12","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
"uploader-transfer/olp-relation-function-support-45250d8f-interlinear-terminology-frontier-advance-20260707/OLP_45250D8F_INTERLINEAR_TERMINOLOGY_FRONTIER_ADVANCE_20260707/FORMULA_CONTEXT_SUMMARY_SOURCE_45250D8F.csv","added","6","0","6","olp_support","source-use/provenance/gap route context only unless owner packet supplies independent source-body evidence","source-use/provenance/gap"
