"packet_path","csv_name","rows","bytes","sha256","label"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","FORMULA_CONTEXT_SUMMARY_SOURCE_B95298E7.csv","5","482","865DE8B4C922CE7A67C17392CC77560104297CE9527672195464FCFAB0BF39CA","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","FORMULA_NEIGHBORING_USAGE_NOTES_B95298E7.csv","10","3229","D0AF850D75D5D423EFBAA8033ED44145B93AA8BF8CED90FEACA772D9517CD5DB","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","INTERLINEAR_SCAFFOLD_ROWS_B95298E7.csv","10","10476","799C9A789D334F9B236BAE72131254BF00ADDF656F3AE6C038120C6DD4C7FBC2","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","MANIFEST.csv","11","2193","38107EF8F7C24736AEC592ABBE0A41BD33DEE2B939C44479B84BB56FF30BDA67","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","SOURCE_USE_BOUNDARY_ROWS_B95298E7.csv","5","1496","2368D80C7A71819723F5587D9AD6A71E6324C1409AB4EE2CA378153257ECA2A4","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","TERMINOLOGY_ALTERNATIVES_B95298E7.csv","14","11429","E853A453712220D675136FEF126912BF398E459D669150C7F532D9B38E2B8B44","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_B95298E7_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707","ZERO_CLAIM_INTERLINEAR_LEDGER_B95298E7.csv","6","770","DA2D7B7DEFDD99807751238F9F936DAED59A8205E7E882AA6092DB17519BBB1A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","adverse_evidence.csv","4","1605","7618FD6060594D81E7852DF8F3BED85C080A5EEA28291DDE764CBAEA0BB412BF","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","B3_HANDOFF_INDEX_B95298E7.csv","2","1060","077BD14715D3B3360FC507E2EFDD8418827F3948684A581BCC1EB7FEFD55D4B9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","BLOCKER_RECOVERY_LEDGER_B95298E7.csv","3","1605","7FA4DC3F0ABCB194954E9DE96777213E1B8675F6AEA6DF9B2DBED32ED5F8B3B4","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","BRANCH_CHANGED_PATHS_C4304BFD_TO_B95298E7.csv","149","89405","A49F4348565EA03E3DF36AE154E6B7DDFF1A2823C30634274D04E4E5BB07B21A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","BRANCH_COMMITS_C4304BFD_TO_B95298E7.csv","1","516","2309730D93D0F6B2083777B49744E50366479880C0E170B7CD7D6C910EF703BA","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","BRANCH_PATH_GROUP_COUNTS_B95298E7.csv","14","3477","A0502183CE4BEA2BFA6E4238BA590CDA5E808065DC40C70387246170DA69FF4A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","BRANCH_WEIGHT_LEDGER_B95298E7.csv","5","2196","D5AFC553F491D858BA555FB47D2F22F436F5387679ECCF9AFC1D238B4FCA39DE","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","branch_weight_ledger.csv","5","2196","D5AFC553F491D858BA555FB47D2F22F436F5387679ECCF9AFC1D238B4FCA39DE","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","CURRENT_FRONTIER_VERIFICATION_B95298E7.csv","1","865","F7C36276EDCD17DC80F4800B93C082E1719894543EA83F20FDF29CA195AC7F34","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","DO_NOT_USE_LEDGER_B95298E7.csv","4","1605","7618FD6060594D81E7852DF8F3BED85C080A5EEA28291DDE764CBAEA0BB412BF","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","do_not_use.csv","4","1605","7618FD6060594D81E7852DF8F3BED85C080A5EEA28291DDE764CBAEA0BB412BF","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","forms.csv","1","350","C77B84AFD65887B06450E466B19F91CA78C0361D29F234BD959E9E8826DD9A4E","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","INTERSLAVIC_CORRECTION_LEDGER_B95298E7.csv","1","555","457C4BA5A17C14C0FFB10A775336EEFC3507600B9D32C8C96C6AEEC4A9410481","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","languages.csv","4","1114","44FCDF88285D418AD63830B56179EF4700D4605815B1CFC438516E4A3662950B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","MANIFEST.csv","42","13151","5BC2903B61002E17F0B7E6184ACCFF5A890A20E7637DBC9ED2B1C54689D560FC","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","MARGINAL_INTELLIGIBILITY_LEDGER_B95298E7.csv","1","561","056DCE911C01BA063269828C6B019BD93985B9377DC75E27085AD48C07F28AB4","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","marginal_intelligibility.csv","1","561","056DCE911C01BA063269828C6B019BD93985B9377DC75E27085AD48C07F28AB4","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","NORMALIZATION_MARKER_TABLE_B95298E7.csv","2","858","B182D26F7F53BDDB999BF387A0D31D4D358B53ACB1F977A36D7510195174D021","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","SOURCE_CANON_READBACK_UPLOAD_PREP_B95298E7.csv","2","930","0431B7573279DA47B1C20C6A51C88E7DE9B549FE867E904B6D05C31AB5215C88","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","source_documents.csv","2","792","829F1913B93D2E1441C05C3C33DB526FACF5BDB636BE5C456AE5252B260E8219","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","SOURCE_USE_GAP_ADVERSE_LEDGER_B95298E7.csv","6","3301","1452826A4B81811F970FCEDB86E42C5280FF3E288D57B2E012F1811E304FE58C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","source_use_ledger.csv","6","3301","1452826A4B81811F970FCEDB86E42C5280FF3E288D57B2E012F1811E304FE58C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_B95298E7_C4304BFD_LIVE_DRIFT_CONTINUATION_20260707","word_weights.csv","1","342","A0F73700F225E217C6ADB4F351A2F9A7CD3590276B6B78C741CBF80872C699F9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","45250D8F_B3_HANDOFF_BOUNDARIES_20260707.csv","2","1486","C41C8283AF6A01343E957E4EA8FD443F8E7A7CDD4283E5A66CC6FB6F4084223D","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","45250D8F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","6","2999","B6744897CB8B8B6F5FC45EE33FD4796B1B6750CE241FD4F0179872AD78CBE406","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","45250D8F_FRONTIER_ROUTE_CONTEXT_ROWS_20260707.csv","7","3424","1171A76C0E156BB3A9346742711428DA435489BBC1C6266A2A1F77506236B19D","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","45250D8F_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","6","3950","F372612CC270A1BA1090CA60368D57C5836C4B0F69CD73B4F01AB7171FF64838","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","45250D8F_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_20260707.csv","3","1623","30E5376FDAF8A7026CC06A34ED5EDC8C661B1E9B6203C033C64017177D4916DD","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","adverse_evidence.csv","7","1604","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","B3_UPLOADER_READY_SUMMARY_45250D8F.csv","1","708","CE8931D1315CAE70B7DE9F2508B5D0779EC6123F13C2EEFD0EB5ADAC44EDC765","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","branch_weight_ledger.csv","10","5502","C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","do_not_use.csv","8","1913","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_45250D8F.csv","9","8946","E98ED7929CF04AEF18393E09C5C00A6A3B3371A171219C513B3FC8C93D1A43DF","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","EXACT_BLOCKERS_AND_RECOVERY_ROWS_45250D8F.csv","10","9823","5008FA9524F8493AA53B4687D8BD46D05286D6848E60227B7280C7267DD03FE0","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","FABLE_FORMAL_OBJECT_CARRYFORWARD_45250D8F.csv","11","6009","7A31A9CD12876A1578D389A6A00DED561386F4A47E54682E7224B49B808F0BE7","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","forms.csv","40","10505","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","FRONTIER_DELTA_45250D8F.csv","2","1611","4F18772DDFBB7D400742B2CA6CD094C4D504EC62B5DFFD5C2D90AD39C95B60F5","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","languages.csv","5","1507","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","MANIFEST.csv","31","7392","593AD9BA8682D8059B62F0A886280CF86EB39C226A91937F581D58A6A74039B9","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","marginal_intelligibility.csv","10","4167","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","SHA256_VERIFICATION_20260707.csv","32","5667","66B0F89106F44EFA47C1461C0BF98BAE5CB13902676BDB861D1805AB3BD4A340","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","source_documents.csv","73","63239","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_45250D8F.csv","5","4885","88B11E41E5FAFFDEF30A45A65A2AF3220C67D940CC9D9DC6560BAFD469B9F1F6","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","source_use_ledger.csv","20","3981","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","SOURCE_WITNESS_SUBSET_BY_SUBLANE_45250D8F.csv","20","16438","3715E6FF43577A1860D988C6A0F34DF08030295CCCC804EAAA53139EF8AA5976","row-count/source-use provenance"
"C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\PERSIANATE_TAJIK_45250D8F_LIVE_FRONTIER_RECOVERY_20260707","SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_45250D8F.csv","14","17348","7214F2D4CDAFB613533930776558E67DF30213E2298D3667F7C6511B76D4BBD8","row-count/source-use provenance"
