sha256,canonical_original_name,alias_original_name,alias_root_label,alias_relative_name,bytes
75A3684A4B1DC73859E56CC035EB67A3A3232AC11C2FE0C002E29B9FA14C8E71,t9155_156.png,t7155_156.png,producer_b,t7155_156.png,251451
7A73896DC7C9106C1CEDA40AF9B0620980A97A923909204F03D8EA81F010FD3E,t7159_160.png,t7b159_160.png,producer_a,t7b159_160.png,290906
8677A20C602A61F3DAC378F04B873C658FC132B0E32A4E0E82B09F9285A4046E,t7141_142.png,t8142_142.png,producer_b,t8142_142.png,289870
87DFBF98B94D4DEEDC7D6125C8E393CA9E6AACE9FC38FA1A564A6D4EEC0FAE57,g6.png,h6.png,producer_a,h6.png,12810
8B343300A833A70E8864DC9F22F2CAB86EF4F3FB2107BE122BB4FDCAB8D5B53B,t7153_154.png,t7b153_154.png,producer_b,t7b153_154.png,194379
8B343300A833A70E8864DC9F22F2CAB86EF4F3FB2107BE122BB4FDCAB8D5B53B,t7153_154.png,t9153_154.png,producer_b,t9153_154.png,194379
8E7C2521CDB74F8213C9349D76A6753502F42FE7A67B66A5284C401191929EBB,z6118_M02_1.png,z6118_M14_1.png,producer_a,z6118_M14_1.png,1886
90663BFAF81E91C7522D06CE2EA6BC8B02C1CCA869D0DE249181E47DB6AC412F,c_p4_folio.png,c_t9_folio153.png,producer_b,c_t9_folio153.png,882
94CF9D9F4A6864A184AA3CB3D8A30C21AD70A8B9085E793D90E544D9FEC2B73F,p147_m.png,q_q.png,producer_a,q_q.png,1617
960BBE1733DB5E15BE035D67E1E5DD3A6076D8C6139E9E1A67E264F8E653FDE9,t7151_152.png,t7b151_152.png,producer_a,t7b151_152.png,297090
960BBE1733DB5E15BE035D67E1E5DD3A6076D8C6139E9E1A67E264F8E653FDE9,t7151_152.png,t9151_152.png,producer_a,t9151_152.png,297090
965BCE2CACB95AADBF41516F83B30E79D3DCA1A0FB0CFC06E23ED92244CA8C6D,z6118_L19_0.png,z6118_L19_1.png,producer_a,z6118_L19_1.png,1833
965BCE2CACB95AADBF41516F83B30E79D3DCA1A0FB0CFC06E23ED92244CA8C6D,z6118_L19_0.png,z6118_L24_1.png,producer_a,z6118_L24_1.png,1833
98AA29A3D4A561F2ADFB9B5F3081AF85F58566A7A14372B713EDAB4A7A85874A,c228_29_Q1b.png,c228_29_U1b.png,producer_a,c228_29_U1b.png,1129
A03156165247D37FC5D9094ED663FA396FA7E57ED5D9661DF547377E8E8D86CB,t7157_157.png,t7b157_157.png,producer_b,t7b157_157.png,275663
A41C321F6B6204B5C7B9BB9922907D5E3C9EB40E7B4969ADB95808F0248DBF52,t7153_153.png,t7b153_153.png,producer_b,t7b153_153.png,277933
A41C321F6B6204B5C7B9BB9922907D5E3C9EB40E7B4969ADB95808F0248DBF52,t7153_153.png,t9153_153.png,producer_b,t9153_153.png,277933
A4F5D9A9BC0CD247EDF5B9D42E3CC19ADC7FA0D621A1A02B55D8D334B6EBCAC2,pn1.png,pn2.png,producer_b,pn2.png,3337
AC261EB294712112B811832BA4C5DDE5299FC37CF131C32FDC5347598E828FF3,t8141_141.png,t7141_141.png,producer_b,t7141_141.png,211361
B1269098883160055FF484433AB76F142E409D148987E22EFDFF1C8521BBB1EB,t9147_147.png,ta147_147.png,producer_a,ta147_147.png,239466
B1269098883160055FF484433AB76F142E409D148987E22EFDFF1C8521BBB1EB,t9147_147.png,t7147_147.png,producer_b,t7147_147.png,239466
BE0838797A1CCF665AFE0326EC7B0400D8D4EEBAB83995860E20B6C0E1E52C12,k2.png,k3.png,producer_a,k3.png,3650
C34C5C97B26751C77B877C3439C992B2435743274BDDF2F27DEE8DC67ADB1628,p3.png,p4.png,producer_a,p4.png,3713
C62C06F84B6AF4A4EE7D77DD203EF09DD2AB47F3B61A9085E44DBA03F87C1981,cropb_171_folio.png,cropb_172_folio.png,producer_a,cropb_172_folio.png,3108
C6BE61D28D7864165473B67C23D2C368BB8D33F382F1B71F5C8C4C1A51684BE4,t7161_162.png,t7b161_162.png,producer_b,t7b161_162.png,207464
D3FE4AE4141098CDC7A1B3B32AFE48DE9CD5E2510936BF45D1AAD11A33F4B760,p122_e.png,p122_f.png,producer_b,p122_f.png,11623
D7E87478EA7FE46FE690C83000FED299828336E48B31FA36E0E570B040F125A5,t7143_143.png,t7b143_143.png,producer_a,t7b143_143.png,364534
E4913F9D49B8B1BDBD187CE89A50D2853082772396C9EC82C7C52953C0322332,t7161_161.png,t7b161_161.png,producer_b,t7b161_161.png,241628
E98EB2AF07B1AFF3C9E020A7C9002F067C8A8DF965931EF17FFA0F755EFBB0F7,w2.png,y3.png,producer_a,y3.png,9647
EF040092F475B702F22890278CE24125B5E9DC7E212A495BD476E46557000AE1,t9149_149.png,t7149_149.png,producer_b,t7149_149.png,248729
F4549212D4F6C408D51A6D5509B800FCAE29CF8B32603F37CB5DAB4103C7EDBF,ctx_128.png,t6127_128.png,producer_a,t6127_128.png,284218
F480F79C41348358EBE5758227F54A16EC26F8F5822B531D88520156D77E4BCB,t9147_148.png,ta148_148.png,producer_a,ta148_148.png,225546
F480F79C41348358EBE5758227F54A16EC26F8F5822B531D88520156D77E4BCB,t9147_148.png,t7147_148.png,producer_b,t7147_148.png,225546
FFB7701F7B3EE94E17998AA75529D3ADDD77F2A71F5A9FBBBC9AD317C6AA2139,t9149_150.png,t9ctx_150.png,producer_a,t9ctx_150.png,235867
FFB7701F7B3EE94E17998AA75529D3ADDD77F2A71F5A9FBBBC9AD317C6AA2139,t9149_150.png,t7149_150.png,producer_b,t7149_150.png,235867
