"current_frontier","packet_label","lane","file","csv_rows_excluding_header","boundary"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_source_use_fable_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_SOURCE_USE_FABLE_D214_ROUTE_REFRESH_20260707\SOURCE_USE_CATEGORY_STATUS_9F97502E.csv","5","source-use/Fable support; reviewer/mapping/translation/approval deltas zero"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_source_use_fable_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_SOURCE_USE_FABLE_D214_ROUTE_REFRESH_20260707\TOKEN_RESET_AND_BOUNDARY_RULES_9F97502E.csv","4","source-use/Fable support; reviewer/mapping/translation/approval deltas zero"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_source_use_fable_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_SOURCE_USE_FABLE_D214_ROUTE_REFRESH_20260707\ZERO_CLAIM_LEDGER_9F97502E.csv","6","source-use/Fable support; reviewer/mapping/translation/approval deltas zero"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\BLOCKER_RECOVERY_ROWS_9F97502E.csv","4","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_9F97502E.csv","14","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\DO_NOT_USE_ADVERSE_GUARD_ROWS_9F97502E.csv","11","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\FORMULA_CONTEXT_SUMMARY_SOURCE_9F97502E.csv","5","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\FORMULA_NEIGHBORING_USAGE_NOTES_9F97502E.csv","10","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\INTERLINEAR_SCAFFOLD_ROWS_9F97502E.csv","10","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\MANIFEST.csv","12","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\ROUTE_CONTEXT_9F97502E.csv","17","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\SOURCE_USE_BOUNDARY_ROWS_9F97502E.csv","5","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\TERMINOLOGY_ALTERNATIVES_9F97502E.csv","14","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","olp_interlinear_terminology_9f","olp_relation_function_support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\OLP_9F97502E_INTERLINEAR_TERMINOLOGY_D214_ROUTE_REFRESH_20260707\ZERO_CLAIM_INTERLINEAR_LEDGER_9F97502E.csv","6","generated-draft/non-canonical interlinear terminology support only"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\ACTIVE_SESSION_STATE.csv","8","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\B3_HANDOFF_BOUNDARY_ROWS_9F97502E.csv","2","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\B3_PACKAGE_SUMMARY_9F97502E.csv","1","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\BRANCH_DELTA_CLASSIFICATION_9F97502E.csv","11","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\CHANGED_PATHS_9F97502E.csv","15","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\EXACT_BLOCKER_RECOVERY_ROWS_9F97502E.csv","2","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\FRONTIER_REVERIFY_9F97502E.csv","5","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\FROZEN_ROUTE_CONTEXT_9F97502E.csv","7","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\MANIFEST.csv","15","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\READ_ONLY_PACKET_VERIFICATION_9F97502E.csv","8","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\SOURCE_BASELINE_WATCHER_ROWS_9F97502E.csv","5","watcher/baseline context only; not a non-Slavic promotion route"
"61f213fafabc80e526dcb5a169b9a5e47732e4d8","slavic_watcher_9f","slavic_baseline_context","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\SLAVIC_9F97502E_D214_FROZEN_ROUTE_REFRESH_WATCHER_20260707\SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_9F97502E.csv","2","watcher/baseline context only; not a non-Slavic promotion route"
