current_head,prior_source_head,source_table,language_gate,support_id,concept,target_rendering,formula_neighboring_usage_note,zip_scan_note,source_use_label,boundary,head_refresh_note,carried_from_head,token_reset_recovery_note,branch_row_number,actual_fetched_head,output_label
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0072,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,72,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0073,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,73,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0074,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,74,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0075,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,75,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0076,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,76,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0077,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,77,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0078,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,78,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0079,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,79,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0080,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,80,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0081,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,81,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0082,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,82,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0083,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,83,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0084,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,84,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0085,ideal,ایدهآل,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,85,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0086,ring,حلقه,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,86,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0087,ring,حلقه,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,87,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0088,ring,حلقه,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,88,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
c33e09ebe4527ded37b7fbf491d16350f12578cf,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FORMULA_INTERLINEAR_NOTES_FROM_ZIP.csv,fa_IR,POSTPUSH-C2-DRAFT-0089,ring,حلقه,"Use only with the cited source_context_locator; preserve RTL/formula adjacency as source-context support, not as accepted terminology.",local source-corpus ZIP scanned for path/text witnesses; raw bodies not copied,zip-informed-formula-neighboring-note,strict sublane gate; no cross-language authorization,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates,68c877c0aae311996fb7b99b7e58bf4276b18e59,token-reset/mutual-wake recovery; exact row carried forward from source-gated 68C packet under C33 current head; source-use/draft/non-canonical/review-only boundaries preserved,89,a7d70deaf4f506463932e59a4dc6bb278e2846d6,"generated-draft/non-canonical/not-native-reviewed/source-use/gap; no accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
