"Status","Path","Root","Extension","Category","IsR6","IsManifestSha","IsSourceBodyish","IsGeneratedDraft","IsFableLedger"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/CYCLE4_BLOCKER_RECOVERY_QUEUE.csv","interlanguage-sidecar",".csv","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/CYCLE4_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv","interlanguage-sidecar",".csv","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/CYCLE4_SOURCE_GATED_URDU_SCAFFOLD_ROWS.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/CYCLE4_WEB_RECOVERY_SEARCH_LEDGER.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/LOCAL_SOURCE_STATE_CYCLE4.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/MANIFEST.csv","interlanguage-sidecar",".csv","manifest_or_hash","False","True","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/PACKAGE_VALIDATION.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/README.md","interlanguage-sidecar",".md","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/rtl-persianate-arabic-cycle4-ur-ota-recovery-scaffold-20260706/R3_CYCLE4_UR_OTA_RECOVERY_SCAFFOLD_20260706T040344Z/SHA256SUMS.txt","interlanguage-sidecar",".txt","manifest_or_hash","False","True","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_AUTHORITY_RULE_EXTRACT.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_AUTHORITY_RULE_EXTRACT.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_COMPARE_FILE_QUEUE.csv","interlanguage-sidecar",".csv","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_COMPARE_FILE_QUEUE.json","interlanguage-sidecar",".json","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_COMPARE_META.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_INPUTS_READ.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_INPUTS_READ.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_INPUT_BLOCKERS.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_INPUT_BLOCKERS.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_REMOTE_VERIFICATION.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_TREE_INDEX.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/BRANCH_8F7D_TREE_META.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/FABLE_STANDARD_APPLICATION_QUEUE_8F7D.csv","interlanguage-sidecar",".csv","readme_logbook_heartbeat_queue","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/FABLE_STANDARD_APPLICATION_QUEUE_8F7D.json","interlanguage-sidecar",".json","readme_logbook_heartbeat_queue","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/FINAL_VALIDATION_8F7D.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/LATEST_8F7D_WHOLE_CORPUS_INTAKE_20260706.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/MANIFEST.csv","interlanguage-sidecar",".csv","manifest_or_hash","False","True","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/PACKAGE_SUMMARY.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/PACKAGE_SUMMARY.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/README.md","interlanguage-sidecar",".md","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/SHA256SUMS.txt","interlanguage-sidecar",".txt","manifest_or_hash","False","True","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/SIBLING_WAKE_LOG_8F7D.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/SIBLING_WAKE_LOG_8F7D.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/SOURCE_USE_GATE_QUEUE_8F7D.csv","interlanguage-sidecar",".csv","readme_logbook_heartbeat_queue","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/SOURCE_USE_GATE_QUEUE_8F7D.json","interlanguage-sidecar",".json","readme_logbook_heartbeat_queue","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/WHOLE_CORPUS_LANE_ROUTING_DELTA_8F7D.csv","interlanguage-sidecar",".csv","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/WHOLE_CORPUS_LANE_ROUTING_DELTA_8F7D.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/001__.github__copilot-instructions.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/002__00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","interlanguage-sidecar",".md","other_branch_artifact","True","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/004__AGENTS.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/005__FABLE_INTERLANGUAGE_PROGRAM_BLOCKING_DIRECTIVE_20260705.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/006__SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/007__coordination__OTHER_PC_ACTIVE_DISPATCH_BOARD_20260705.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/008__coordination__OTHER_PC_SESSION_MANAGER_AND_LOGBOOK_DIRECTIVE_20260705.md","interlanguage-sidecar",".md","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/009__coordination__TO_OTHER_AI_LATEX_SOURCE_DIRECTIVE_20260705.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/010__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__DO_NOT_USE_LEDGER_20260704.json","interlanguage-sidecar",".json","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/011__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__DO_NOT_USE_LEDGER_20260704.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json","interlanguage-sidecar",".json","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/013__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/014__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__enclosures__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/015__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__README_FOR_OTHER_PC_CODEX.md","interlanguage-sidecar",".md","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/016__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__SUMMARY.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/017__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__DO_NOT_USE_LEDGER_20260704.json","interlanguage-sidecar",".json","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/018__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__DO_NOT_USE_LEDGER_20260704.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/019__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__INTERLINGUAL_MARKER_TABLE_v3_4_20260705.csv","interlanguage-sidecar",".csv","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/020__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__INTERLINGUAL_MARKER_TABLE_v3_4_20260705.json","interlanguage-sidecar",".json","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/021__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__NORMALIZATION_DECISIONS_R1_DRAFT_v1_20260705.json","interlanguage-sidecar",".json","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/022__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__NORMALIZATION_DECISIONS_R1_DRAFT_v1_20260705.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/023__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__SOURCE_USE_POLICY.md","interlanguage-sidecar",".md","fable_source_use_or_adverse_ledger","False","False","False","False","True"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/024__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json","interlanguage-sidecar",".json","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/025__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/026__interlanguage-sidecar__20260706__claude_chatgpt_interlingua_program_full_provenance_dump__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__enclosures__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.md","interlanguage-sidecar",".md","other_branch_artifact","False","False","False","False","False"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_3E89_AUTHORITY_R3_INTEGRATION_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv","transfer-audits",".csv","manifest_or_hash","False","True","False","False","False"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_3E89_AUTHORITY_R3_INTEGRATION_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt","transfer-audits",".txt","manifest_or_hash","False","True","False","False","False"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_3E89_AUTHORITY_R3_INTEGRATION_UPLOAD_AUDIT_20260706.md","transfer-audits",".md","readme_logbook_heartbeat_queue","False","False","False","False","False"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8F7_R3_R6_INCREMENT_ACTUAL_COMMITTED_FILES_MANIFEST_20260706.csv","transfer-audits",".csv","manifest_or_hash","True","True","False","False","False"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8F7_R3_R6_INCREMENT_ACTUAL_COMMITTED_FILES_SHA256SUMS_20260706.txt","transfer-audits",".txt","manifest_or_hash","True","True","False","False","False"
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_8F7_R3_R6_INCREMENT_UPLOAD_AUDIT_20260706.md","transfer-audits",".md","readme_logbook_heartbeat_queue","True","False","False","False","False"
"A","uploader-transfer/r6-post-b3-8f7-recovery-scaffold-increment-20260706/R6_POST_B3_8F7_RECOVERY_SCAFFOLD_INCREMENT_20260706.md","uploader-transfer",".md","other_branch_artifact","True","False","False","False","False"
"A","uploader-transfer/r6-post-b3-8f7-recovery-scaffold-increment-20260706/R6_POST_B3_8F7_RECOVERY_SCAFFOLD_INCREMENT_20260706/MANIFEST.csv","uploader-transfer",".csv","manifest_or_hash","True","True","False","False","False"
"A","uploader-transfer/r6-post-b3-8f7-recovery-scaffold-increment-20260706/R6_POST_B3_8F7_RECOVERY_SCAFFOLD_INCREMENT_20260706/MANIFEST.json","uploader-transfer",".json","manifest_or_hash","True","True","False","False","False"
"A","uploader-transfer/r6-post-b3-8f7-recovery-scaffold-increment-20260706/R6_POST_B3_8F7_RECOVERY_SCAFFOLD_INCREMENT_20260706/README.md","uploader-transfer",".md","readme_logbook_heartbeat_queue","True","False","False","False","False"
"A","uploader-transfer/r6-post-b3-8f7-recovery-scaffold-increment-20260706/R6_POST_B3_8F7_RECOVERY_SCAFFOLD_INCREMENT_20260706/SHA256SUMS.txt","uploader-transfer",".txt","manifest_or_hash","True","True","False","False","False"
