"Path","Root","Extension","SizeBytes","Blob","Category","IsManifestSha","IsSourceBodyish","IsGeneratedDraft","IsFableLedger"
"interlanguage-sidecar/20260706/claude_chatgpt_interlingua_program_full_provenance_dump/interlingua_program_20260704/user made flr with chat web stuff/v6_1_workpass/NORMALIZATION_APPLY_PASS_DESIGN_v1_CHATGPT_20260705.json","interlanguage-sidecar",".json","26022","734d5b9388c6a4327655ae67d1d1a0eb167bd75e","fable_source_use_or_adverse_ledger","False","False","False","True"
"interlanguage-sidecar/whole-corpus-authority-routing-continuation-20260706/INTERLANGUAGE_WHOLE_CORPUS_8F7D1CB_CONTINUATION_20260706/branch_inputs/003__00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","interlanguage-sidecar",".md","4083","638a56849db82b1fe40d39ea2a650879fd1bbcd2","other_branch_artifact","False","False","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/ACTIVE_GOAL_AND_LOGBOOK_20260705.md","language-source-bodies",".md","1752","8471e31b684d388901b10b882759923694e8eab1","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/blocker-ethics/BLOCKER_ETHICS_ROWS.csv","language-source-bodies",".csv","33714","62cb974a8fc4d08cc2f20bee21ad971b4a259fc6","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/blocker-ethics/NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","language-source-bodies",".md","11274","abbf3f21db06ffa3b099718efdd6e2ceb67c6971","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/blocker-ethics/NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.csv","language-source-bodies",".csv","102639","618203812ac169ad2bc694434dc8ad4dd9e70a51","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/blocker-ethics/NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.md","language-source-bodies",".md","3738","c34246f97c7c218513f2563c0a8fc0c29620462f","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/blocker-ethics/SOURCE_ARCHIVE_TEX_STATUS.csv","language-source-bodies",".csv","402","e2c43deeaadc02a18a39e195cf30701227882502","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/generated-draft/NOETHER_R6_COVERED_ROW_DRAFT_RENDERINGS_REGISTER_FORMULA_SCAFFOLDS_20260705.csv","language-source-bodies",".csv","5014","804f3f25ad6303d9ff77148edf13dad935d2d778","source_body_or_witness","False","True","True","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/generated-draft/NOETHER_R6_COVERED_ROW_DRAFT_RENDERINGS_REGISTER_FORMULA_SCAFFOLDS_20260705.md","language-source-bodies",".md","966","d3daaebd7aae21277d82ae9edc92c0403dab1290","source_body_or_witness","False","True","True","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/generated-draft/NOETHER_R6_DRAFT_SUPPORT_INTERLINEAR_SCAFFOLDS_COVERED_ROWS_20260705.csv","language-source-bodies",".csv","4308","34508a2073410a166ed5d3c4f64ce6834f7f2bf7","source_body_or_witness","False","True","True","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/generated-draft/NOETHER_R6_DRAFT_SUPPORT_INTERLINEAR_SCAFFOLDS_COVERED_ROWS_20260705.md","language-source-bodies",".md","820","9bad77028db1b74da82c66acdbf9be7521717c1c","source_body_or_witness","False","True","True","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/generated-draft/NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv","language-source-bodies",".csv","4848","50566230dbf154a1583182680f7f526f6642956c","source_body_or_witness","False","True","True","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/generated-draft/NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md","language-source-bodies",".md","1414","566ea47e119a1600a12b45b00a9ab0abaff988ba","source_body_or_witness","False","True","True","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/github-directives/directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","language-source-bodies",".md","12103","30fa3ad7ca6718327879ea0d430146a2e554d867","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/github-directives/directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","language-source-bodies",".md","4198","402330c7e05855d3a269b5fe7c3828bd2f78f288","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/github-directives/directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","language-source-bodies",".md","35658","d3a582dca9f82b684a717e370a68e12634276194","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/lexicon-bodies/LEXICON_BODY_INDEX.csv","language-source-bodies",".csv","35102","75fe91025a82faa80e944fa5907cbcf635654f58","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/lexicon-bodies/NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","language-source-bodies",".csv","12765","3f955f852c1b4558495ac21024dd6a50c2ec0c3e","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/lexicon-bodies/NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","language-source-bodies",".csv","20865","ff578b23f2ced87ef1c96013a18fc5e45ed3cd70","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/lexicon-bodies/NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","language-source-bodies",".csv","20033","8ba9f25b215234ea8a450206f3898ca393c1884c","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/lexicon-bodies/NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","language-source-bodies",".md","4205","86973fdf766b496f1f56cbfd3c8fbb698fbf8516","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/LOGBOOK_EXCERPT.md","language-source-bodies",".md","814","e9b5c68c01c97700359815efa06a509427108b94","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/MANIFEST.csv","language-source-bodies",".csv","429257","e583aea0b6a98a29dc6d52abbdd3dd154b1af5be","source_body_or_witness","True","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/native-community-evidence/NATIVE_COMMUNITY_EVIDENCE_INDEX.csv","language-source-bodies",".csv","59231","4af62b8b8cdfe844612574106a2c817caf297fcb","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/ocr-witnesses/minedu_aymara_jakhukipawinaka_matematicas_1primaria.txt","language-source-bodies",".txt","95817","92710764d8ee0471defa7117ccee41fc33c69b27","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/ocr-witnesses/minedu_quechua_central_1_yupana_matematicas_1primaria.txt","language-source-bodies",".txt","111119","636e61f18199be05e7917838e45ab9fce1fa259b","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/ocr-witnesses/minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","language-source-bodies",".txt","98402","6e4dbeb9ce533bdabd87b4b9f345b02c48046c92","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/ocr-witnesses/OCR_WITNESS_INDEX.csv","language-source-bodies",".csv","1267","7662be9ba8d3db8f12be229ddcca9b49ac2bd61c","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv","language-source-bodies",".csv","69575","e21d9d0a43dfd6b61e6e23a0aa8686cd765f0c56","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv","language-source-bodies",".csv","65858","33f3327c64e617f02dbdc0070c58be49b878ed0c","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md","language-source-bodies",".md","785","95449b3f2dbcc45482b86d4220d5014458a59b69","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","language-source-bodies",".csv","8492","4c7add35a85392fc4d79f20d6f3e8d8c09c8a42d","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_NON_STRICT_ROUTE_METADATA_ROWS_20260704.csv","language-source-bodies",".csv","1443","4c9f755069c335aec90548e62ccab469bdaf730f","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_PUBLIC_SOURCE_ARCHIVE_DISCOVERY_AUDIT_20260704.csv","language-source-bodies",".csv","18206","ceb88566c667a4755a08f1781997ec9a315ae7eb","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","language-source-bodies",".csv","63469","44df9e760e06160c923627d5425a96645ffb5098","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.md","language-source-bodies",".md","894","129d8e5fd1d14bddb6cb4f51086ff6ffc03bcafb","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_SOURCE_ARCHIVE_CANDIDATE_ROUTE_LEDGER_20260704.csv","language-source-bodies",".csv","2054","863326f257561dbd9c52eebbc818a866454abeba","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/pointer-only-material/NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","language-source-bodies",".csv","84084","824e32d693dd5fd58eeafd887dd336f1eb9c7dca","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/README.md","language-source-bodies",".md","1998","1d06c69f6297e7b5f6cb4cb28597dbc3c5deafca","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","language-source-bodies",".md","14947","0e8e495f537bd580528d5355fb0e2689cbc529b8","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_GATE_STATE_20260704.json","language-source-bodies",".json","18821","05ec8d6c86b338d6b4ac0ddffb81385fa367bbc2","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_REVIEWER_ROUTE_PREPARATION_SLICE_03_20260704.md","language-source-bodies",".md","5388","bfa72a273907b1ddd69e5db651449febebf11572","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/NOETHER_R6_SOURCE_REVIEWER_ETHICS_MATRIX_20260704.csv","language-source-bodies",".csv","7568","1bdd328702fa111218cf4ad5de13cb3788f3280f","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/reviewer-authority-evidence/REVIEWER_RETURN_STATUS.csv","language-source-bodies",".csv","5878","a6b9c6fc6afc1ce9183ef465e55d9e3875c1de16","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/SHA256SUMS.txt","language-source-bodies",".txt","38618","df02b29f72a210a43125cb7e82984d067bad3f2c","source_body_or_witness","True","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/SOURCE_USE_LABELS.csv","language-source-bodies",".csv","2496","77921ee0a15ac982a64b58c8eb294b4551505c51","source_body_or_witness","False","True","False","True"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-015__jamaica_early_childhood_curriculum_guide_4_5.pdf","language-source-bodies",".pdf","2163791","8c84c2d18d3210e0d867b14f9c8bdc202e760027","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Jamaican_Creole_Jamaican_Patois/R6-CR-P2-016__jamaica_education_project_sep_2025.pdf","language-source-bodies",".pdf","868128","37febea04f98c61ed0c10bc7ad86fc104dc94f54","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-001__mit_ayiti_matematik_index.html","language-source-bodies",".html","192414","1e5a8b6e2ab2479a0ad2e1ed19a90a2fa2993838","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-002__mit_ayiti_anseyman_matematik.html","language-source-bodies",".html","115866","326b327a1b40c7e9eeffa217daaccf3a868c51d5","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-003__mit_ayiti_tiraj_san_remiz_avek_lod.html","language-source-bodies",".html","117353","d1df99a161e32bdecfff03c4293890f3808c105f","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Kreyol_Haitian_Creole/R6-KR-SAR-004__mit_ayiti_matematik_k_ap_bouyi_sou_3_woch_dife.html","language-source-bodies",".html","133298","73b922d2b198c64ca6b202a29b28990d62acdd50","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-010__mauritius_mie_curriculum.html","language-source-bodies",".html","16908","94a6663f29939d275f4760d38a648dd60788d9c5","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-011__mauritius_mie_curriculum_books.html","language-source-bodies",".html","116622","24671e46e3d50741cef7c3c1ae814cdb057d8c77","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Mauritian_Seychellois_Indian_Ocean_Creoles/R6-CR-P2-012__mauritius_fplns_implementation_guidelines_abridged.pdf","language-source-bodies",".pdf","1330712","4edf8113a6c8843352314891dfeeff0575af8fac","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Nigerian_Pidgin/R6-CR-P2-018__nigeria_nerdc_pri4_6_maths.pdf","language-source-bodies",".pdf","1340205","6e6e74f4f2d23de0a7f354519958a3d75155b47a","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Papiamento_Papiamentu_-_Aruba/R6-CR-P2-008__aruba_papiamento_bilingual_education_policy_1988.pdf","language-source-bodies",".pdf","3018364","2d2353c87dd7f927ed339d2cce3a414cd9b05294","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Papiamento_Papiamentu_-_Aruba/R6-CR-P2-009__aruba_integraal_taalbeleid_bijlage_2023.pdf","language-source-bodies",".pdf","6705741","fdab884a42d7b629da345f70fcab9d54d4d94ffd","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Sranan_Saramaccan_Ndyuka_Guyanese_Creole/R6-CR-P2-013__suriname_vooruit_met_taal_leerjr8_bronnenboek_meertaligheid.pdf","language-source-bodies",".pdf","851737","6ae5303d877be55038156ad0fc233cd9835f3cd9","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Creole_contact/Sranan_Saramaccan_Ndyuka_Guyanese_Creole/R6-CR-P2-014__suriname_gov_language_context.html","language-source-bodies",".html","208970","fc65c7a9d6157cc0b49c15f8a027189aa821d3df","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Aymara/R6-QA-SAR-003__minedu_aymara_jakhukipawinaka_matematicas_1primaria.pdf","language-source-bodies",".pdf","34464079","0981bf9fcdc6d4010360ce53d4d448ca92a439e0","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Aymara/R6-QA-SAR-003-AUX__minedu_aymara_jakhukipawinaka_matematicas_1primaria.txt","language-source-bodies",".txt","95817","92710764d8ee0471defa7117ccee41fc33c69b27","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Bolivia_Quechua_candidate/R6-IA-P3-003__Curriculo_base_y_curriculo_regionalizado_de_la_nacion_quechua_Curriculo_base_y_curriculo_r.pdf","language-source-bodies",".pdf","7751929","920580213c791fa1a1c7d3c9e02b6042e30c2a06","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Quechua_Central/R6-QA-SAR-001__minedu_quechua_central_1_yupana_matematicas_1primaria.pdf","language-source-bodies",".pdf","43460173","611e4affe947a62b4375ffe9fd61b0ebc368f33a","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Quechua_Central/R6-QA-SAR-001-AUX__minedu_quechua_central_1_yupana_matematicas_1primaria.txt","language-source-bodies",".txt","111119","636e61f18199be05e7917838e45ab9fce1fa259b","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Quechua_Chanka/R6-QA-SAR-002__minedu_quechua_chanka_1_yupana_matematicas_1primaria.pdf","language-source-bodies",".pdf","43286073","c330958911d604c817e8bafaaea6a428b0fb3324","pdf_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Indigenous_Americas/Quechua_Chanka/R6-QA-SAR-002-AUX__minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","language-source-bodies",".txt","98402","6e4dbeb9ce533bdabd87b4b9f345b02c48046c92","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/package-generated/indigenous-creole-sign/PACKAGE-LOGBOOK-EXCERPT__LOGBOOK_EXCERPT.md","language-source-bodies",".md","814","e9b5c68c01c97700359815efa06a509427108b94","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/package-generated/indigenous-creole-sign/PACKAGE-README__README.md","language-source-bodies",".md","1357","a91647f47e93563f0a8a57c4076568c39824ada3","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/package-generated/indigenous-creole-sign/PACKAGE-SOURCE-USE-LABELS__SOURCE_USE_LABELS.csv","language-source-bodies",".csv","1298","3dd67156c3bc5c517b1a29de4c8b0ac072303d79","source_body_or_witness","False","True","False","True"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_probe_metadata/Bolivia_Quechua_Red_Minedu/R6-BOLIVIA-QUECHUA-RETRY-001-PROBE__bolivia_quechua_red_minedu_19985_capture_probe_results_20260705.json","language-source-bodies",".json","1931","3dabb07ebf2aecbb90cfb8c66770003624010a2d","source_body_or_witness","False","True","False","False"
"language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_probe_metadata/Cape_Verdean_Kriolu_Portuguese_mathematics_comparator/CVKRIOLU-MINEDU-RETRY-001-PROBE__cape_verdean_kriolu_source_route_probe_results_20260705.json","language-source-bodies",".json","4369","6bd9ca35bca4de514bfd3d43a36f5a13b5e288df","source_body_or_witness","False","True","False","False"
