"row_id","span","status","path","classes","source_use_boundary"
"2C2-PATH-0012","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/BRANCH_AND_ROUTE_CONTEXT.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0013","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/MANIFEST.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0014","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/MANIFEST_REPLAY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0015","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/PACKAGE_FILE_LEDGER.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0016","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/README.md","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0017","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/ROOT_PACKAGE_SUMMARY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0018","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SAFETY_SCAN_HITS.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0019","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0020","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SHA256SUMS_REPLAY.csv","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0021","5838ea80..2c2df6b0","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_69858E98_NONSLAVIC_5838_OLP_VISIBILITY_ROUTE_20260707/SUMMARY.json","transfer-audits;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0022","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/B3_HANDOFF_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0023","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/B3_HANDOFF_SENT_5838EA80.md","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0024","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/B3_PACKAGE_RETURN_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0025","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0026","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_COMMITS_49D0983C_TO_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0027","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_FILES_49D0983C_TO_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0028","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/CHILD_CSV_ROW_COUNTS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0029","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/CHILD_PACKET_INVENTORY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0030","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0031","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0032","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/FRONTIER_REVERIFY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0033","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/LOCAL_PACKET_VALIDATION_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0034","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/MANIFEST.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0035","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/MANIFEST_REPLAY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0036","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/README.md","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0037","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0038","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0039","5838ea80..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/SUMMARY.json","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0040","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707.md","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0041","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/BLOCKER_RECOVERY_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0042","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0043","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/DO_NOT_USE_ADVERSE_GUARD_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0044","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/FORMULA_CONTEXT_SUMMARY_SOURCE_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0045","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/FORMULA_NEIGHBORING_USAGE_NOTES_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0046","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/INTERLINEAR_SCAFFOLD_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0047","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/LOGBOOK_EXCERPT.md","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0048","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/MANIFEST.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0049","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/PACKAGE_VALIDATION.json","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0050","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/README.md","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0051","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/ROUTE_CONTEXT_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0052","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0053","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/SOURCE_USE_BOUNDARY_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0054","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/TERMINOLOGY_ALTERNATIVES_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0055","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0056","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707.md","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0057","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0058","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/BLANK_SLOT_RETURN_STATUS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0059","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/LOGBOOK_EXCERPT.md","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0060","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/MANIFEST.csv","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0061","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/MUTUAL_WAKE_ACCOUNTING_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0062","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/PACKAGE_VALIDATION.json","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0063","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/README.md","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0064","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/RELATION_FUNCTION_SUPPORT_PACKAGE_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0065","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/REVIEW_ONLY_BLOCKER_RECOVERY_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0066","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/ROUTE_CONTEXT_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0067","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0068","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/SOURCE_REVIEWER_EVIDENCE_COUNTS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0069","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/TOKEN_RESET_MUTUAL_WAKE_RULES_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0070","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/ZERO_CLAIM_LEDGER_49D0983C_REVIEW_ACCOUNTING.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0071","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707.md","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0072","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/ADVERSE_EVIDENCE_STATUS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0073","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/AUTHORITY_BOUNDARY_STATUS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0074","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/B3_HANDOFF_PACKAGE_REFERENCES_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0075","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/FABLE_FORMAL_OBJECT_STATUS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0076","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/HEARTBEAT_BLOCKER_RECOVERY_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0077","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/LOGBOOK_EXCERPT.md","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0078","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/MANIFEST.csv","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0079","5838ea80..2c2df6b0","A","uploader-transfer/olp-49d0983c-source-use-fable-a942-route-20260707/OLP_49D0983C_SOURCE_USE_FABLE_A942_ROUTE_20260707/MUTUAL_WAKE_ACCOUNTING_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
