"current_head","prior_head","status","path","category","r3_consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/PACKAGE_AND_R2_ROUTE_ROWS_FAA2C330.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/README.md","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SHA256SUMS.txt","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SIBLING_WAKE_LEDGER_FAA2C330_PACKAGE_R2.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SOURCE_GATE_MANUAL_REVIEW_STATUS_FAA2C330.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/SUMMARY.json","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/TRANSFER_PACKAGE_STATE.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-faa2c330-package-r2-mutual-wake-route-20260706/NON_SLAVIC_CORE_FAA2C330_PACKAGE_R2_MUTUAL_WAKE_ROUTE_20260706/VALIDATION.csv","R2 Pan-Turkic/Ottoman adjacent context","separate gate; no R3 bridge merge"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/B3_HANDOFF_SENT_FD3754D1.md","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/B3_UPLOADER_READY_SUMMARY.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/BLOCKER_RECOVERY_ROWS_FD3754.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/BRANCH_COMPARE_FAA2_TO_FD3754.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/CHILD_LANE_OUTPUT_STATE_FD3754.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/DELTA_COMMITS_FAA2_TO_FD3754.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/MANIFEST.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/README.md","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SHA256SUMS.txt","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SIBLING_WAKE_LEDGER_FD3754.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SOURCE_GATE_ROUTE_ROWS_FD3754.csv","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","coordination/non-slavic-core-fd3754d1-current-head-mutual-wake-route-20260706/NON_SLAVIC_CORE_FD3754D1_CURRENT_HEAD_MUTUAL_WAKE_ROUTE_20260706/SUMMARY.json","non-Slavic core FD routing context","routing/coordination only; no target-language authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ACTIVE_SESSION_STATE_EXCERPT_20260706.md","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_AUTHORITY_LEDGER_HASHES_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_FABLE_REQUIRED_LEDGER_HASHES_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_PACKAGE_VERIFICATION_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_RTL_REGISTER_FORMULA_TEXPDF_NOTES_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/ARABIC_FD375_SIX_ROW_SOURCE_GATED_STATUS_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/B3_UPLOADER_READY_SUMMARY_FD375_ARABIC_HEARTBEAT_REFRESH_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_ARABIC_FAA2_PACKET_FILE_INDEX_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_CHANGED_PATHS_ARABIC_ROUTING_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_CHANGED_PATH_CLASS_COUNTS_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/BRANCH_FD3754D1_DELTA_COMMITS_FROM_FAA2C330_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/HEARTBEAT_EXCERPT_20260706.md","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/MANIFEST.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/PACKAGE_VALIDATION.json","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/README.md","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/SESSION_LOGBOOK_EXCERPT_20260706.md","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/SHA256SUMS.txt","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/arabic-rtl-fd3754d1-heartbeat-fable-source-canon-refresh-20260706/ARABIC_RTL_FD3754D1_HEARTBEAT_FABLE_SOURCE_CANON_REFRESH_20260706/SIBLING_WAKE_FD375_DISPATCH_20260706.csv","Arabic split-lane FD source-canon/Fable refresh","consume only exact Arabic rows if matching Arabic gate; no fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/ACTIVE_SESSION_STATE.md","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_B3_UPLOADER_ROUTE.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_BRANCH_DELTA_FAA2_TO_FD3754_CJK_SIGNAL_PATHS.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_BRANCH_DELTA_SCOPE_COUNTS.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_BRANCH_FRONTIER_RECONCILIATION.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_DELTA_COMMITS_FAA2_TO_FD3754.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_FABLE_BRANCH_WEIGHT_SNAPSHOT.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/cjk-native-fd3754d1-token-reset-recovery-delta-20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706/CJK_NATIVE_FD3754D1_TOKEN_RESET_RECOVERY_DELTA_20260706_FABLE_DO_NOT_USE_SNAPSHOT.csv","CJK adjacent route/context","no R3 Arabic/Persianate authority"
