"status","path","category","source_use_decision","notes"
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/EXACT_BLOCKERS_AND_RECOVERY_ROWS_B63.csv","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/MANIFEST.csv","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/PACKET_MANIFEST_SHA_STATUS_B63.csv","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/README.md","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SHA256SUMS.txt","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SIBLING_WAKE_LEDGER_B63.csv","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SOURCE_GATE_ROUTE_ROWS_B63.csv","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-mutual-wake-source-gate-resweep-20260706/NON_SLAVIC_CORE_B63D1B97_MUTUAL_WAKE_SOURCE_GATE_RESWEEP_20260706/SUMMARY.json","coordinator_b63_source_gate_resweep","review_only_context_keep_existing_r3_gates","Non-Slavic source-gate resweep context; does not merge Arabic/fa_IR/Dari/Tajik/Urdu/Ottoman/Pan-Turkic gates."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/B3_HANDOFF_READY_B63.md","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/BRANCH_COMMITS_39845_TO_B63.csv","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/BRANCH_COMPARE_39845_TO_B63.csv","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/LOCAL_PACKET_MANIFEST_SHA_STATUS_B63.csv","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/MANIFEST.csv","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/R3_8466_BRANCH_VISIBILITY_ROUTE_B63.csv","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/README.md","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/SHA256SUMS.txt","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","coordination/non-slavic-core-b63d1b97-r3-8466-branch-visibility-20260706/NON_SLAVIC_CORE_B63D1B97_R3_8466_BRANCH_VISIBILITY_20260706/SUMMARY.json","coordinator_r3_b63_route","routing_context_only_for_r3","Coordinator route for R3 b63/8466 branch visibility; not a new source body or approval."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/B3_UPLOADER_READY_SUMMARY.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/MANIFEST.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/PACKAGE_VALIDATION.json","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_BRANCH_DELTA_FROM_8466D686.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_BRANCH_VISIBLE_8466_PACKET_HASH_CHECK.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_CARRIED_FORWARD_8466_SOURCE_USE_GAP_ROWS.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_MUTUAL_WAKE_APPENDIX.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/R3_B63D1B97_SOURCE_USE_FACT_CHANGE_AUDIT.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/README.md","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/SHA256SUMS.txt","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/R3_8466D686_RESET_AND_MUTUAL_WAKE_RULES.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/R3_8466D686_SELECTED_ARABIC_RTL_INTAKE_ROWS.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/R3_8466D686_SOURCE_USE_FACT_CHANGE_AUDIT.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_BLOCKERS_AND_RECOVERY_ROWS_20260706.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_LANGUAGE_GATE_BOUNDARY_ROWS_20260706.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","interlanguage-sidecar/rtl-persianate-arabic-b63d1b97-8466-branch-visibility-source-use-gap-audit-20260706/R3_B63D1B97_8466_BRANCH_VISIBILITY_SOURCE_USE_GAP_AUDIT_20260706_20260706T175635Z/carried-forward-8466-source-use-gap/branch-visible-arabic-rtl-intake__ARABIC_2BBDBFE5_SIX_ROW_SOURCE_USE_GAP_STATUS_20260706.csv","r3_b63_packet_branch_visible","verify_branch_visible_copy_and_carry_exact_source_use_gap_rows","Branch-visible copy of prior local R3 b63d source-use/gap audit; hash compare against local packet."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_AUDIT.md","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_COMMIT_PAYLOAD_AUDIT.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_MANIFEST.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_PLACEHOLDER_REVIEW.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
"A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_46C03ED5_NONSLAVIC_B63_R6_B63_BATCH_20260706_ROOT_SUMMARY.csv","b3_transfer_audit_context","package_audit_context_only","B3 package audit context; no source certification or license clearance claim."
