"input_package","sha_file","checked_path","expected_sha256","actual_sha256","status","checked_at_utc"
"R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706","outputs\R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706\SHA256SUMS.txt","outputs\R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706\source-witness-index\R6_SOURCE_WITNESS_INDEX_POST_8F7_AUTHORITY.csv","c4a31d5beed13f10542a1eb8d878a7f859d09494f2ede14fb9b722938bed0f6c","c4a31d5beed13f10542a1eb8d878a7f859d09494f2ede14fb9b722938bed0f6c","ok","2026-07-06T04:56:45Z"
"R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706","outputs\R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706\SHA256SUMS.txt","outputs\R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706\verification\INPUT_PACKAGE_SHA_AND_ROLE_VERIFICATION.csv","b58e074fbcd5073852e567f8de251f45d4f8bfb7ed682231e0ad5a1d3e066fd2","b58e074fbcd5073852e567f8de251f45d4f8bfb7ed682231e0ad5a1d3e066fd2","ok","2026-07-06T04:56:45Z"
"R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706","outputs\R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706\SHA256SUMS.txt","outputs\R6_INTERLANGUAGE_AUTHORITY_ROUTING_8F7_INTEGRATION_20260706\verification\INPUT_SHA_VERIFICATION_RESULTS.csv","58b19c56dfd370a0023ace5d270717a9e842e56f25b1e277ee1d2d3cb8bfa958","58b19c56dfd370a0023ace5d270717a9e842e56f25b1e277ee1d2d3cb8bfa958","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\b3\B3_ROUTE.csv","ee4aacbbad1bfc66b82df96bf873c3a142f2954013faf47fe2258a2ef3473fd5","ee4aacbbad1bfc66b82df96bf873c3a142f2954013faf47fe2258a2ef3473fd5","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\blockers\R6_PRIORITY_RECOVERY_DECISIONS_AFTER_LIVE_RETRY_20260706.csv","f3cef5558b586e1fd9f6a8fbf5747b81bd1367fba1a922525f91782a55f2370f","f3cef5558b586e1fd9f6a8fbf5747b81bd1367fba1a922525f91782a55f2370f","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\ledgers\R6_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LIVE_RETRY_20260706.csv","a0f403ae2633b2471e08cbfcf09866a445321b211dcc00465e70e01bb339d4ef","a0f403ae2633b2471e08cbfcf09866a445321b211dcc00465e70e01bb339d4ef","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\ledgers\R6_SOURCE_GATED_SCAFFOLD_CARRY_FORWARD_AFTER_LIVE_RETRY_20260706.csv","06360513b1ca7740afe5c47617a987041a4af9711c47755a994cf2ca5243c032","06360513b1ca7740afe5c47617a987041a4af9711c47755a994cf2ca5243c032","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\live-retry\LOCAL_HTTP_HEAD_RETRY_RESULTS_20260706.csv","eb8c35d09633db363beb9861f30a3b67aafb87e0e8840a5fb21128619e849bd6","eb8c35d09633db363beb9861f30a3b67aafb87e0e8840a5fb21128619e849bd6","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\live-retry\WEB_VISIBLE_OFFICIAL_ROUTE_EVIDENCE_20260706.csv","6de47f1323a0ff1e49a5fe42d1a4c96ca430323eae34366e205d3f91618badc5","6de47f1323a0ff1e49a5fe42d1a4c96ca430323eae34366e205d3f91618badc5","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\logs\LOGBOOK_EXCERPT_20260706.md","cf661740022edd2ebea5dd6157dcb55d30a731499a4d4e27213dbaf5b28138ff","cf661740022edd2ebea5dd6157dcb55d30a731499a4d4e27213dbaf5b28138ff","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\MANIFEST.csv","7998e7f1b983937ca067e5e441d3a7ec84303bacc391fe02adb0a7ee60c03857","7998e7f1b983937ca067e5e441d3a7ec84303bacc391fe02adb0a7ee60c03857","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\MANIFEST.json","f9712d4feec49e28b2e3958e029272f27ce446be4bf16da029895784aa501ca7","f9712d4feec49e28b2e3958e029272f27ce446be4bf16da029895784aa501ca7","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\README.md","60a5bc40025a581c904021d8be295d5bc703ad95e68374c84a786e531a76190d","60a5bc40025a581c904021d8be295d5bc703ad95e68374c84a786e531a76190d","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\source-witness-index\R6_PRIORITY_ROUTE_SOURCE_WITNESS_CARRY_FORWARD_20260706.csv","a7e1f849204db1b192cfd464b735f27d71c81a854cb0f3ed8cd5c27fc3445219","a7e1f849204db1b192cfd464b735f27d71c81a854cb0f3ed8cd5c27fc3445219","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\source-witness-index\R6_SIGN_ACCESS_SOURCE_WITNESS_SEPARATION_20260706.csv","267591c089a560b89d639bece1a5a1aa63c37c20358c33e8dfeeb0848704be11","267591c089a560b89d639bece1a5a1aa63c37c20358c33e8dfeeb0848704be11","ok","2026-07-06T04:56:45Z"
"R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\SHA256SUMS.txt","outputs\R6_8F7_PRIORITY_RECOVERY_LIVE_RETRY_20260706\verification\INPUT_SHA_VERIFICATION_RESULTS.csv","fbebd0d794faefae36557a313433b04cfc2f1e0c4f06c6cdc5f22ed0ba9bd53b","fbebd0d794faefae36557a313433b04cfc2f1e0c4f06c6cdc5f22ed0ba9bd53b","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ACTIVE_ASSIGNED_TASK_20260706.txt","acf18cdd9519dd404dc26015bffa10da6303d5a2d6840114211a99b6ca2f2702","acf18cdd9519dd404dc26015bffa10da6303d5a2d6840114211a99b6ca2f2702","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\b3-uploader\B3_UPLOADER_PATH.csv","c25ed8c79f781d5b8db813276eef0d4371d2d1b9741c1005c56e7fde096e15a5","c25ed8c79f781d5b8db813276eef0d4371d2d1b9741c1005c56e7fde096e15a5","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\blockers\BLOCKER_ROWS.csv","3af76f21e6a14cc233605c4f3ff3754ff61488e8ff389e3fd3d7815899eeec4a","3af76f21e6a14cc233605c4f3ff3754ff61488e8ff389e3fd3d7815899eeec4a","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\blockers\EXCLUDED_DRAFT_LIKE_ROWS.csv","eb62c19630f94b10c6dd557b64e3023b740edb6b5f66fa841ff1cbf28ccb3e12","eb62c19630f94b10c6dd557b64e3023b740edb6b5f66fa841ff1cbf28ccb3e12","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\blockers\source-cycle12-REVIEWER_COMMUNITY_AUTHORITY_BLOCKERS.csv","a5081f75d1b168905b03138588d7f5bd5e082e8c75530c86fbf8e4a8db5aabb4","a5081f75d1b168905b03138588d7f5bd5e082e8c75530c86fbf8e4a8db5aabb4","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\COPIED_LEDGER_INDEX.csv","3471eb5ce3dc639955746ffb5c8041167a845d69c15bfcb504eaec85e182b42b","3471eb5ce3dc639955746ffb5c8041167a845d69c15bfcb504eaec85e182b42b","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\PAYLOAD_SOURCE_BODY_INDEX.csv","070f152895f8b36e2c01fea2727d2d6c3f54a3a546dbd7ff8d4c74f53c2aca68","070f152895f8b36e2c01fea2727d2d6c3f54a3a546dbd7ff8d4c74f53c2aca68","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\SOURCE_REVIEWER_ETHICS_AUTHORITY_MAP.csv","a6d6d72bdd582bdfb6de58ef1e401f7bc2fad172b2d95c5d2629f6b13681d010","a6d6d72bdd582bdfb6de58ef1e401f7bc2fad172b2d95c5d2629f6b13681d010","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\source-cycle10-ZIP_ARCHIVE_CONTENTS.csv","11aae05a0f393feeb40773db14d4f95c9aadcfa94c3bd226695b9c637177196e","11aae05a0f393feeb40773db14d4f95c9aadcfa94c3bd226695b9c637177196e","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\source-cycle10-ZIP_SOURCE_ARCHIVE_SUMMARY.csv","3e195c6f0167f12c9c258abd234134bdd48fc259a0dafc0321a3220eaf5703f7","3e195c6f0167f12c9c258abd234134bdd48fc259a0dafc0321a3220eaf5703f7","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\source-cycle11-GENERATED_DRAFT_PERMISSION_BRANCH_STATUS.csv","d76ce6350c195357b0da6944c2d6ca6cc2a76591885a9dfbdb7d0c8fafdabf6e","d76ce6350c195357b0da6944c2d6ca6cc2a76591885a9dfbdb7d0c8fafdabf6e","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\source-cycle12-SOURCE_PROVENANCE_BODY_COUNTS.csv","c898423f900ccb8225fe5995387f1a8b836ab2950ca53a86ddeb1a0dc0a5bc5a","c898423f900ccb8225fe5995387f1a8b836ab2950ca53a86ddeb1a0dc0a5bc5a","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\source-cycle9-OCR_UNICODE_SOURCE_RETURN_LEDGER.csv","0c140af3897f484eb974161c54aec4db4fd93a07dcb0d7116b6b5d96669fadcb","0c140af3897f484eb974161c54aec4db4fd93a07dcb0d7116b6b5d96669fadcb","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\ledgers\source-cycle9-REVIEWER_AUTHORITY_ROUTE_LEDGER.csv","3e3d8ab8107147bddcef1e1c60ffdc2d98c743de435a82755c1d7e846f17c839","3e3d8ab8107147bddcef1e1c60ffdc2d98c743de435a82755c1d7e846f17c839","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\ACTIVE_GOAL_VERBATIM_20260706.txt","3793733ae4a52b99ecc82fe1b1e6f2a426854bf0c47f0c5057d6dd7d8ca9494f","3793733ae4a52b99ecc82fe1b1e6f2a426854bf0c47f0c5057d6dd7d8ca9494f","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\blocker-ethics\BLOCKER_ETHICS_ROWS.csv","c30c02c4938bab465fa89477fea962938098cfa7ca4727e2889f1019a7d1326d","c30c02c4938bab465fa89477fea962938098cfa7ca4727e2889f1019a7d1326d","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\blocker-ethics\NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","7c0ea96f0e5d689b3a31691b1aa9ef0ff73a59125b862df708aed8df7473c89b","7c0ea96f0e5d689b3a31691b1aa9ef0ff73a59125b862df708aed8df7473c89b","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\blocker-ethics\NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.csv","9da0260c1f315a33dd02d3e9d9cf582566655e29820fb276e045f14ec6fcaaf0","9da0260c1f315a33dd02d3e9d9cf582566655e29820fb276e045f14ec6fcaaf0","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\blocker-ethics\NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.md","13c5e2f8100e61cd59e2d90d9c13d15ac8f269f6f9afbee2c90e9e5e61a55755","13c5e2f8100e61cd59e2d90d9c13d15ac8f269f6f9afbee2c90e9e5e61a55755","ok","2026-07-06T04:56:45Z"
"R6_ACCESS_SOURCE_START_PAYLOAD_20260706","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\SHA256SUMS.txt","outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\blocker-ethics\SOURCE_ARCHIVE_TEX_STATUS.csv","4fae7abdf6a64470bf9e9d90d829ffdb93489c1f172e1e213f5eb85b187d639a","4fae7abdf6a64470bf9e9d90d829ffdb93489c1f172e1e213f5eb85b187d639a","ok","2026-07-06T04:56:45Z"
