"package_relative_path","source_use_label","role_summary","extension","size_bytes","sha256","source_body_bucket","original_path_or_derivation","language_boundary","non_claim_boundary"
"provenance/download-probes-and-blockers/20260705T113500Z_arabic_homomorphism_isomorphism_probe/downloads/damascus_module_representation_pdf_download_probe.bin","rejected","failed/ambiguous download or rejected binary evidence; not source body",".bin","811098","58C1254FC8F2F7D3C8C6018E2F889B444D631CE212DE371D9BB560DA9EC69B2D","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","555","07726CE0B2A2F65B7F531A9FA94245087A81BFDE66F9970DF542825F79E1197C","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/anbar_mathematics_arabic_program.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","A2E9F1A91AA151BDB6071EEFCBA683B059017AC8459CAD10C8CF974EC6548DEB","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/ens_ouargla_general_algebra_r211.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","8B63E81540CCA969B8E2B345284238598DCF58734F7EADDAEF4191377AEAF9B6","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/mu_math444_course_spec.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/svu_chapter4_rings_fields.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","715","BB7DBC5A6FDAC0D74DEDE1D8AA319FB4EC7EA09C70F2A93110372C1A0DC1B9A8","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.blocker.txt","rejected","failed/ambiguous download or rejected binary evidence; not source body",".txt","1843","17BC76CC4E6A65670989F0FC741BE3358F4E78E178741E9F3067DA730CB94BB3","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/tripoli_math_bachelor_program.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1711","AA22E33EA074380D0B932AC2E1357D18C89D25C6FED073868C00F10C2E50FA08","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.blocker.txt","rejected","failed/ambiguous download or rejected binary evidence; not source body",".txt","1086","CE9F750A9581A92C14FDB8A32FAE8C768DCD90873F53B78FC1B2814CCE9974FB","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T132600Z_arabic_ring_homomorphism_curriculum_probe/downloads/yarmouk_bscmath_2025.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1008","C7946CCE77D61C1D7185E40AE1DBC67CEADE1D676BC959F8DB2AC65126AF1B41","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/alfreed_rings_fields_book_metadata.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","7530BB60576C432A1168655822A213B51FDDAADBC803DBF0CBC8333D96F20C6B","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","555","6C1D97FEC6DC33F74D1E32D8D50569FD01842E6BB5F1010F51795072FFCE04C6","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/ksu_artinian_serial_rings_1430.pandoc.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","154","7E324EEB9299D9851F50006E8AD0EEF738CCC82C6D45655FF22E86BF3A1D4C6A","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","555","5F9D0EC80B583222DED6F4A29A376967CF4276D8DA1E71E93727C741E633C232","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T140400Z_arabic_artinian_noetherian_chain_probe/downloads/syriamath_structures3_noetherian_artinian_modules.pdftotext.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/archive_math_dictionary_ar_en_fr_djvu.txt.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/eldesouky_arabic_latex_repo_page.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/shamra_invariance_systems_ar_page.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book_github_page.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T203500Z_arabic_fable_source_recovery_probe/downloads/yraffah_arabic_latex_book.tex.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/download-probes-and-blockers","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1108","A84D0436408CABF18DF9CE3F28368DC041488828560BCAE6D33345248B98C18A","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/arabacademy_math_dic_eng_ar.pdf.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","384","7EC81EF388F74886BB126CEB2E34F165DFABD864E85C485A0547821C102A4ACD","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1503","DE4D22227E813873C35DDE654C9F7835DF1B6796CC5BD632C0F30CA2ABC86FA2","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/hiast_kouba_algebra_vol2_2017.pdf.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","340","A808C4EE76B2C2BE923CCEAFF7A6ABE27B252BC0191164AFBC4926F2AFD3CFCA","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_arabic_math.dtx.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","713","B0008C48E45F1569DE5F26D78E88CFB984C7C95CAD9385355AFCBB2229918F54","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_arabic_math.dtx.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","902","6F094A81729918E66EDC736FC7285AC2B5F3744FA13503BAC09E36B9963645C3","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_latex_cls_README.md.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","634","E5A760CE4B51D8690E4A5A28CD4F48D2B3B0CC01FC1A08773140E17D27BD0CFA","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/nagwa_latex_cls_README.md.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","899","7F6F9D43E68864DBB3428DE00766CF7CBC4E2D859605E268E5BA6579F7B0C9AD","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_LICENSE.txt.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","634","99E5D76487271AC71C6B39C1D25141439A649F4FB4478EBFF2CBC8184B3106FB","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_LICENSE.txt.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","901","659A13C7DEA8553C71C2431904D0C55B4A31E1955F2673687D64B69588AEC3B7","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_README.md.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","634","05C855CFCAE634C544F9014934C2ADFA65D0A526F6EEAC89C9CD54B04353242B","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/omaritthawi_arabic_mathjax_README.md.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","899","9B3654A5E079593B2542CBC1FE18642E924CE22C7FF336AE2B6F3B4DC49B3849","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/shamra_finite_fields_serial_serial_amp.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","792","1CB6E2B032AF6F621298B3683C977EE98B5910823D3AA5112772924CA5D10793","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/shamra_finite_fields_serial_serial_amp.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","700","87C14D627D574A7F2059B75A24EB9E4F0B72E2812E57BFF539F3706C1A8A5EE9","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1266","D1A6099B9B5E0694FFE418BD55530EFFB1A6519EE48ABB0A71055131D0F2BD3D","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/download-probes-and-blockers/20260705T213000Z_arabic_source_canon_round2/downloads/tiaret_mokhtari_algebrelineaire.pdf.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","249","0484DE5EF3B8222F91C2C4221F18194162C259A2437E62F92F14E179FA9A4ECB","provenance/download-probes-and-blockers","sources/non_slavic_reference_corpus/20260705T213000Z_arabic_source_canon_round2","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/jmilne_gt_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","5153","F0D1E0661D3538A2B23FC9188E265BB2A4E65AAFF24658746E3EE35B8C073F9B","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T013500Z_arabic_source_canon_heartbeat/downloads/omu_modern_algebra_book45_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","25667","230538B261E8FC3DA2E83A137D6686E6A3AB478C067D1375D8A669415015584D","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T035500Z_arabic_official_pdf_probe/downloads/damascus_ring_theory_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","547664","7F6B635DD179B309B32D0771399FD517570F9DA17BEB3CC6010C58CE74AB5887","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_1_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","546856","9E4CEE7A7DCAEECD8556FC41B6BB3C584081DDCE1407DD7FE23601D7813755FB","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T043000Z_arabic_damascus_linear_algebra_probe/downloads/damascus_linear_algebra_statistics_full_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","547496","1B3DD3765F2ABC971A2937AA825604181D3917DA86AC7FD2CBEEFAF400392A5A","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_I_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","74114","B6BC54182842C6D160DCC565AF45AA93C667A1FD20384BB03C7C2D6A4355D4E8","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T054700Z_arabic_hiast_algebra_shelf_probe/downloads/hiast_algebra_II_metadata.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","72789","CFE49D3DA82F40815DFDC2D43163BCCBC372CDE8FB5C1F937FEB5085DD95E02A","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_cayley_hamilton_article_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","37499","26E517C73FF4A30AA1A0F86A071037BAE93AFD12618AD16829BD418B6326F8FB","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T061900Z_arabic_damascus_specialist_ring_matrix_probe/downloads/damascus_prufer_ring_article_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","33753","1F9FFE7A3D264D1CDB0E12EE1D598CBAB13153CE25D8369A636BAC5D7FB7EA51","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T063900Z_arabic_hiast_author_bibliography_probe/downloads/omran_kouba_books_author_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","202531","10F2F587A1018DD45F111E554BBC3A976AD8F5D62578E4D091F636F6B8BD32CD","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/html/20260705T070300Z_arabic_fezzan_shamra_matrix_invariant_probe/downloads/fezzan_matrix_article_page.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","30330","C9E52711143888580351A554729AECC755172C12B47C04889D822FEDB922BEE3","provenance/html","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
