s03_path	preserved_path	bytes	sha256	disposition	status
apparatus/pages/p072.md	history/S03/superseded/apparatus/pages/p072.md	359	6F87D2AD10A1029D3BEF27446581EDFCF37DD7F1046C0B62CE90878E0E5D6D54	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p073.md	history/S03/superseded/apparatus/pages/p073.md	320	D2F0F3220DB9C6277E58A0F2BC85D3A9C97EB476C192D9CBD4DF6A6F27D8779C	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p074.md	history/S03/superseded/apparatus/pages/p074.md	419	09F29C33FA861F56D6E21914117B759791147772F4E15602171BFBE08989AA12	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p075.md	history/S03/superseded/apparatus/pages/p075.md	367	A5E94EBC9FA81DD83815ADC61C36CA3EC7A5FE68DC49A270BC92DE701A947CBA	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p076.md	history/S03/superseded/apparatus/pages/p076.md	293	D4323F69BBCE8C887F083105050CA2C24EEA92C71C2371E73847D358B86A2231	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p077.md	history/S03/superseded/apparatus/pages/p077.md	463	F4ED9A4926FCDF8E1F5D16AADB281A8554A51A63C5D06B91595B16604DDE7321	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p078.md	history/S03/superseded/apparatus/pages/p078.md	322	E980F6097E58B51F77D80E022C7C486013C7479AF8A89218D06A747465631142	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p079.md	history/S03/superseded/apparatus/pages/p079.md	317	E68003A5E585C296876877ADC86FF8D8927BA6BCA46D76688C1540AAF2D3C514	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p080.md	history/S03/superseded/apparatus/pages/p080.md	332	C20B28BDF4880B27E2BB7355FC72AA60BC2EAFF1ACCE7D1B1406A2573AAA8752	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p081.md	history/S03/superseded/apparatus/pages/p081.md	332	129B11FFFF88F3E674FA9FBD4B7EA098B1A8DB7A95F02A5A0B2D8555917246EF	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p082.md	history/S03/superseded/apparatus/pages/p082.md	405	49648BAA5BCAA4496CFF916CFE7AF1BD932D92AC6D78385C24BB89D02C7F97A3	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p083.md	history/S03/superseded/apparatus/pages/p083.md	325	161BACF63873D03F4A2073E8CA270AFE32314A9BE27F9A49257E4F7B820D1D95	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p084.md	history/S03/superseded/apparatus/pages/p084.md	318	DBFF25E58CE2BC5EEFE9482A2D9FD15EA89F2EFFE18C8FF33D60536BFBF6F10A	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p085.md	history/S03/superseded/apparatus/pages/p085.md	477	6F8F50762BC6C7C477CE74E107A79BC7D0798E082168D82E275B9F2546329F48	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p086.md	history/S03/superseded/apparatus/pages/p086.md	379	5B390D187057374CF1A1A4AC355CE2F378DA4AC21634F29287B191AF9CC78904	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p087.md	history/S03/superseded/apparatus/pages/p087.md	552	D3AF4F79239E5C3F1CBBEDA3C7E5D31D1ADA8537F25E7F1319C357564755CB10	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p088.md	history/S03/superseded/apparatus/pages/p088.md	497	A98A40AC989301466616DD10A095B0D38C8CFCB862FC0DA652D9EDA623C49A19	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p089.md	history/S03/superseded/apparatus/pages/p089.md	505	9D8DE0B9C0C442303A4E1BEC5CE2BFABFF5D4E08640DDFADC6F8872E6969C9CB	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p090.md	history/S03/superseded/apparatus/pages/p090.md	519	610B2B86087DFCA1A46B4CB21FF1D5717996227EDBBBD207F63FA77764A50D1E	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p091.md	history/S03/superseded/apparatus/pages/p091.md	508	8DFDBCBE3DED6AAE7418380CFF9E2DE17B15C17F4628AB8EE5E5981FEEF54396	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p092.md	history/S03/superseded/apparatus/pages/p092.md	560	B842D224E945F1251F967C8E980A94A70FF7A436DE1F3229D4F9983085AF0612	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p093.md	history/S03/superseded/apparatus/pages/p093.md	514	3C37D387AFDE220355FC73681841C3DD9AC7AE299E29129B80E9AA849E6CDC1B	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p094.md	history/S03/superseded/apparatus/pages/p094.md	510	75E08CEB254658A4B896FEC0EBCC61BB03D1117963D4AB074AFA8F052B9C0BEA	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p095.md	history/S03/superseded/apparatus/pages/p095.md	472	6C003D34EE4B4FF1488745F3014262A2DF848CFFD18A471C6588AFB5941094BF	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p096.md	history/S03/superseded/apparatus/pages/p096.md	458	49F7B87B8F180EAE8B084D45DFB292A416DF6C75B4DD9D44BE0D7C98A3F44DA6	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p097.md	history/S03/superseded/apparatus/pages/p097.md	565	4362B4321154BAB8C94E330A3CC8D83ADCEE95703FA76BB7C13D6B16D4C80B90	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
apparatus/pages/p098.md	history/S03/superseded/apparatus/pages/p098.md	641	9A506212DBD363511407DEDC9605629C9BE7CB3C24FA42D2FD59EE2A5408EE38	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
copy_matter/p063.txt	copy_matter/p063.txt	221	6F638197A90C62D013471EC96268E0859B18C83830176D27BA83C41D4ED26FC8	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
copy_matter/p064.txt	copy_matter/p064.txt	0	E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/main.tex	history/S03/superseded/editions/en/main.tex	5799	6FA4402810179A5F3D7BB187B93E2DBE77F84216B5383B524CA39A5CBE7DFD8C	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p065.tex	history/S03/superseded/editions/en/pages/p065.tex	2157	17CA5448E19490A1752DAFC72E4655CE3D60E769D95DAB4AF3CAC4D13DD837E3	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p066.tex	editions/en/pages/p066.tex	2803	70144AAB0D207FCEE5F0DA610D19E340697FC21F39B17C7E8CFFE758D868A482	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p067.tex	editions/en/pages/p067.tex	2580	26E3C3519B4C15144F57F14963A676796E23A4779CA500B65972268A5CEEF7A5	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p068.tex	history/S03/superseded/editions/en/pages/p068.tex	1940	DC4E0E7142FC771F55D75F65DBE5786783E7874CE26E5FD04E29470EB169C977	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p069.tex	editions/en/pages/p069.tex	2181	0F0F90B47796E3BBC099A836D325E9F97049DE4B6260AD52D5A12B87F1A41A9F	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p070.tex	editions/en/pages/p070.tex	2724	22EA3CABB55C8762BA7EFB569B7A62D97AF7B8EA158A77F81CE5EC574D3D87B1	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p071.tex	editions/en/pages/p071.tex	2923	8009EC73895967A50698DCD9817827E0CAB418245F046F54CEEC1724A2FE2DC1	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p072.tex	history/S03/superseded/editions/en/pages/p072.tex	2094	8F33F8A1E3FD352F4FA14E651BFAFDE3BBBAAD49D406598BFCE621C06721ED56	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p073.tex	history/S03/superseded/editions/en/pages/p073.tex	1950	E72706E53122215F76D3AB46F916BAC34E4E9184E42899AC3C555EF2D5382E07	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p074.tex	history/S03/superseded/editions/en/pages/p074.tex	2313	C64C75562F082A136CD7D99A8CC1DFF1FCF4559836BB71E59E44A4135EE18A9D	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p075.tex	editions/en/pages/p075.tex	2894	805B12333924D4AB3A47B1DB41F4B54DBA827150A54C91576F6BD55AD72C1761	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p076.tex	editions/en/pages/p076.tex	2743	FC061FADFC207C3909A81211C08BC0BED21DB471F7D3342AE7FF440B11472952	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p077.tex	editions/en/pages/p077.tex	2897	DE9F69D6AF6C9A46F61156B857DFDABD93991F6618C4F77B71666EB766FF633C	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p078.tex	editions/en/pages/p078.tex	3021	693E46C48AF4FBA18F1AC432A617AA13F3425FF7F69FF82AB4891D80DCE8FFA2	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p079.tex	editions/en/pages/p079.tex	2546	5425FE794EE68885985B0365A322FBFF1AC8BE507A3C36F1571C9F9CDA5B60DC	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p080.tex	editions/en/pages/p080.tex	3083	A615EE8D7C77864A817B7062C37E161270644241805FD3FB99B9F2FCC5549AD5	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p081.tex	editions/en/pages/p081.tex	2750	A263F25D7216F6B28F4CA7FDEC61921E1C8540EB325FCD88F0419C770C75BDFC	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p082.tex	editions/en/pages/p082.tex	2549	344BADCE98313D2A07EE3D8E2ED0074E368F70C386DDE011F3D76FA00C061922	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p083.tex	editions/en/pages/p083.tex	2308	D6373E07B454623EBF0498545A109E5F28BA01ED032E0F3F4630601E1B09DC09	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p084.tex	editions/en/pages/p084.tex	2581	02E7619F1105D513D0240C233FD05F3ED3EE49317665602F9942AE9FDD7903A9	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p085.tex	editions/en/pages/p085.tex	2868	967F4BB96B82D33979C03183AA800592A41606293718F7493172FDDCC2B8BF80	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p086.tex	editions/en/pages/p086.tex	2560	FCF02C1CF16847383A2974C8C4503EFAC4937EA8C8BB60707ED3861063EBC100	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p087.tex	editions/en/pages/p087.tex	1985	63E588C6E5839124FD90663E8283121FBD0E42EE2D71E274A9497062813BCF7D	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p088.tex	history/S03/superseded/editions/en/pages/p088.tex	2773	650932687B93FDD246ACBCBE783853F7C6BC4179F83A8A040F0447A6EAD5B308	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p089.tex	history/S03/superseded/editions/en/pages/p089.tex	2312	5D49ACE5F934A9E5C7386FDC9F151095493858387B5D142372D8CF9BF9560036	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p090.tex	history/S03/superseded/editions/en/pages/p090.tex	2442	221DBA79D32025B387E2E572903707E2D205B773A695D18D66CAFACFA307D988	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p091.tex	history/S03/superseded/editions/en/pages/p091.tex	2582	A06275F8CFC3D3AAC99C620B0FED33E257D1551BFA565916110A8064FE074171	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p092.tex	history/S03/superseded/editions/en/pages/p092.tex	2197	0A1F387F659EAB12D9D9A351A8A9FBAFA51628ED98DC391D885ADC4F67479D44	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p093.tex	history/S03/superseded/editions/en/pages/p093.tex	2275	F92A6CB8CAC0E5D7302EE3EA147C01BF7EFB17AD06E7192437C4A52814F153A4	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p094.tex	editions/en/pages/p094.tex	2426	47579FA972885E5A6F792DE3C3725A9D992A7B9581D21DF8AAAC98EB57CBA2CD	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p095.tex	editions/en/pages/p095.tex	2324	114A0F7A59A4411AF30CEEA7364DE558EE88004EA99C029DD0A137C466F76B56	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p096.tex	history/S03/superseded/editions/en/pages/p096.tex	2224	32DC744E8D138D08DA71B2C218340A9B8A0FF7A11D729572576A5F13C2E9000B	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/en/pages/p097.tex	editions/en/pages/p097.tex	2569	6C2730D002A98DAF3B4D4CFD3F7B1852F91DF194578B09580D98C9DED76DA1CF	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/en/pages/p098.tex	editions/en/pages/p098.tex	2774	50AA8005D67A5F27C0ADDBCC3F69001AFF7092443E101AA40BBEA32FB3E99E86	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/main.tex	history/S03/superseded/editions/fr/main.tex	5825	F13792FBF1395E8B7082AFEA984881A683D88589723072D5D6FA9A6C3AC942E2	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p065.tex	history/S03/superseded/editions/fr/pages/p065.tex	2339	6CC978016477EA895F383E8A035FD559EA909CE8E573978B605E92032B1A208B	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p066.tex	editions/fr/pages/p066.tex	2846	586434BF206814EAB0B4D30006E60AF66E6E37F476D78F0C6B9FD6F927A9C7EC	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p067.tex	editions/fr/pages/p067.tex	2663	C34E1F7911C0EBFCBF20BB29E10E1E6FEC0D20D82384FE2EA39A837498285FD2	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p068.tex	editions/fr/pages/p068.tex	2001	87AFEAC601601716340520DD782DD69B7D45E0506528680690632903BE195A74	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p069.tex	editions/fr/pages/p069.tex	2280	C78FD026E8F11807DEF6F883742042FDDEAA487F6D9680927162138373B86A62	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p070.tex	editions/fr/pages/p070.tex	2763	4319A650B197727BDE64F965E54C8546A2DDA8D5DCEC072BC1601CE12F0AB44F	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p071.tex	editions/fr/pages/p071.tex	3095	A43ABA468B2EB2E96BB5C07EA8C8D31E7F90C037B53EBF44A58355831A3583D0	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p072.tex	history/S03/superseded/editions/fr/pages/p072.tex	2155	92269E0BAFA0C0BA24009F74CFB217B7D13A0645144863CC92E80BA2A2A87727	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p073.tex	history/S03/superseded/editions/fr/pages/p073.tex	2099	4293ADA4C42618DB4BD57CE134C01FEA20420CBB0A5DD24F7D51EBEDE802DD11	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p074.tex	editions/fr/pages/p074.tex	2447	8F2D4D6EF30917F323545BCF499C561B7682831BF785456232882BA9F0A5DC84	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p075.tex	editions/fr/pages/p075.tex	2933	B507605383DAA9F782AF62649A8F8B9C230BD104756032A709F02251F06ED8B9	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p076.tex	editions/fr/pages/p076.tex	2830	8AC0155733C73AF2276F595F53D57F2D9357B57F66C916237351A29B7AE86CC7	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p077.tex	editions/fr/pages/p077.tex	2968	762412E086744165772ABC2F75092E45344949038D8C1BFDD384B2FF5C617396	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p078.tex	editions/fr/pages/p078.tex	3085	2C3C691DE32759983DB70B6E608931EA7E01D2354AF1BC09E1539706437B9CC7	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p079.tex	editions/fr/pages/p079.tex	2596	3198958B1CFD1F9F674DB9710F64E437DE57FCFA624FACC1E5EFC0A4976C2E89	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p080.tex	editions/fr/pages/p080.tex	3053	DC326D3E4F56241BC01D94CD3DEF4AE5BD53E167D6A5909644C76D17F9BE63D7	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p081.tex	editions/fr/pages/p081.tex	2800	3721EFEFA33A8AE189D0ADF952CB46555474AEBC13E661D960DF963731FE4AC3	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p082.tex	editions/fr/pages/p082.tex	2626	2553FCD275BE37EEA038335D5A5F8B4492F2EC57B996EF2BB4DD8305EABFDC2C	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p083.tex	editions/fr/pages/p083.tex	2297	00A3E0146643AD7703A25F043F558A6350ADB86775602904F48A185D11876EF0	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p084.tex	editions/fr/pages/p084.tex	2742	180A1092C84D4EAAC7A0F15941E219E71308E1A3C4693D8858D6B7D3C895F1F3	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p085.tex	editions/fr/pages/p085.tex	3003	5AEFE0C09EE08C586878AAC5CEC499FB3644BAD2BF14CB1C6EE9605AD2EF76D1	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p086.tex	editions/fr/pages/p086.tex	2673	6774249A196CFAFF3925A4F1549AB6E8D9BED8EF742B7962E7159C39D47A918D	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p087.tex	editions/fr/pages/p087.tex	2018	4BC76DEF6514B1E581F8B82A74981B1DC87F20668E81DE39FE6EF97A42819B34	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p088.tex	editions/fr/pages/p088.tex	2844	D81A8E566D4271B2CDB755EBD9588A06A53D5C7FBF23740C6C6F31E0986D9560	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p089.tex	history/S03/superseded/editions/fr/pages/p089.tex	2350	AA0EBCB01D40D2A900415684F288C98FE5A93A504A345F4F512E3970C1D90F36	ORIGINAL_BYTES_RELOCATED	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p090.tex	editions/fr/pages/p090.tex	2516	B5FFAAB04376DAF796916772D148074C52156A08BB3647894019CA8AA89568FB	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p091.tex	editions/fr/pages/p091.tex	2668	A55658F395A84CD6118A5117C4719B89C5CCF483590BC5A27BD46FF9B7285DEB	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p092.tex	editions/fr/pages/p092.tex	2235	53A7CB8BC43A56DAED14BC3925C2DE18F22ED74587BF800F02131C327D578A0E	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p093.tex	editions/fr/pages/p093.tex	2312	B77D5A807307C9CFACD58423A108B1BCA7F20EA899F7095465DE08D4F3EE6DE4	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p094.tex	editions/fr/pages/p094.tex	2505	23529606BBEEA5067A466CFF2DEBE5637AAF8518B458C206CFFD59A3C71E3BFB	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p095.tex	editions/fr/pages/p095.tex	2343	B6E4DAE8526E2BFC7E23F01F09FB70AE47714BEFE87E657439F67D72BF77B153	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p096.tex	editions/fr/pages/p096.tex	2261	A02736C87C2D148E232DF1BCED8AE81FF57D684A919B220DAAAC3FF4D1B8A719	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p097.tex	editions/fr/pages/p097.tex	2619	11050BA290E976BD7F5FE600229689113CC353A4A43BFA6160978E26EA0DFE06	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
editions/fr/pages/p098.tex	editions/fr/pages/p098.tex	2880	2C62C10257477CC7985C55091D566E11424FC4C303177056D09966958E550619	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
history/S02/CHECKPOINT.json	history/S02/CHECKPOINT.json	97782	F64D402E8855E896707EC1F629EB7A4B6269630D1F564949C1D90CE438D35518	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
history/S02/MANIFEST.tsv	history/S02/MANIFEST.tsv	154098	A6039CC1887D4CEB5589D1732810CBE95A60AB56C5D4F9E341B7602ED738CF02	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
history/S02/SOURCE_BACKED_DIFF.tsv	history/S02/SOURCE_BACKED_DIFF.tsv	26591	42125A0817A23F31FDA381C862A9ED55557CA8FBDEC91BB42EA6109878186020	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
history/S02/superseded/README.md	history/S02/superseded/README.md	10409	9D0C5C50099A87DF1813030E4469406114B7154475C3685A9313335ADCC7C058	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
history/S02/superseded/SOURCE_BACKED_DIFF.tsv	history/S02/superseded/SOURCE_BACKED_DIFF.tsv	26591	42125A0817A23F31FDA381C862A9ED55557CA8FBDEC91BB42EA6109878186020	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
history/S02/superseded/apparatus/CATALOGUE.tsv	history/S02/superseded/apparatus/CATALOGUE.tsv	1996	F240C1FBED7F4C7AA930C03EE9FBBDC64EAFCC67862A76632639796938B10A31	UNCHANGED_AT_ORIGINAL_PATH	BYTE_IDENTITY_VERIFIED
