"row_id","path","class","r7_path_signal","r7_source_evidence","source_use_decision"
"6034-PATH-0013","coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROUTE_ROWS_19B2AB4B.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0014","coordination/non-slavic-core-19b2ab4b-761-branch-visibility-route-20260707/NON_SLAVIC_CORE_19B2AB4B_761_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json","coordination_route_context","false","false","route/context only for R7"
"6034-PATH-0015","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/B3_ACTION_SUMMARY.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0016","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/BRANCH_PR_STATE.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0017","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/HELD_ROOTS.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0018","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/MANIFEST.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0019","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/MANIFEST_REPLAY.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0020","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/PACKAGE_FILE_LEDGER.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0021","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/PACKAGE_ROOT_SUMMARY.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0022","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/README.md","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0023","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/SAFETY_SCAN_HITS.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0024","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/SHA256SUMS.txt","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0025","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_19B2AB4B_SECOND_WAVE_RECOVERY_VISIBILITY_BATCH_20260707/SHA256SUMS_REPLAY.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0026","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0027","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/DEDUP_FRONTIER_VERIFICATION_761BEC88.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0028","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/DEDUP_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0029","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/EXACT_BLOCKER_RECOVERY_ROWS_761BEC88_DEDUP.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0030","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/MANIFEST.csv","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0031","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/README.md","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0032","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/SHA256SUMS.txt","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0033","uploader-transfer/cjk-source-evidence-draft-lane-761bec88-dedup-idle-stale-recovery-20260707/CJK_DRAFT_761BEC88_DEDUP_IDLE_STALE_RECOVERY_20260707/SUMMARY.json","b3_uploader_transfer_context","false","false","route/context only for R7"
"6034-PATH-0034","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/ACTIVE_SESSION_STATE.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0035","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/AUTHORITY_ETHICS_BOUNDARY_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0036","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/AUTHORITY_ETHICS_BOUNDARY_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0037","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_HANDOFF_INDEX_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0038","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_HANDOFF_INDEX_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0039","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0040","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/B3_VISIBLE_PRIOR_AUTHORITY_ROOTS_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0041","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BLOCKER_RECOVERY_SURFACE_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0042","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BLOCKER_RECOVERY_SURFACE_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0043","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_CHANGED_PATHS_4065F6A4_TO_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0044","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_CHANGED_PATHS_4065F6A4_TO_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0045","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_COMMITS_4065F6A4_TO_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0046","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_COMMITS_4065F6A4_TO_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0047","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_WEIGHTING_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0048","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/BRANCH_WEIGHTING_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0049","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/CURRENT_FRONTIER_VERIFICATION_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0050","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/CURRENT_FRONTIER_VERIFICATION_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0051","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/DO_NOT_USE_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0052","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/DO_NOT_USE_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0053","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/FINAL_VALIDATION.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0054","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0055","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTED_BRANCH_ARTIFACTS_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0056","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTION_FAILURES_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0057","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/GIT_OBJECT_EXTRACTION_FAILURES_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0058","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/HEARTBEAT_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0059","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/INTERSLAVIC_CORRECTION_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0060","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/INTERSLAVIC_CORRECTION_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0061","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0062","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0063","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/MARGINAL_INTELLIGIBILITY_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0064","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/NORMALIZATION_MARKER_TABLE_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0065","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/NORMALIZATION_MARKER_TABLE_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0066","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/PACKAGE_SUMMARY_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0067","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/PACKAGE_SUMMARY_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0068","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/PAYLOAD_GROUP_COUNTS_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0069","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/PAYLOAD_GROUP_COUNTS_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0070","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0071","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/SESSION_LOGBOOK_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0072","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0073","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/SIBLING_WAKE_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0074","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/SIBLING_WAKE_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0075","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/SOURCE_USE_ADVERSE_COVERAGE_LEDGER_761BEC88.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0076","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/SOURCE_USE_ADVERSE_COVERAGE_LEDGER_761BEC88.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0077","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0001_aa6d5e00fe_B3_HANDOFF_SENT_4065F6A4.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0078","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0002_c83385c6b2_BRANCH_COMPARE_COMMITS_C033F393_TO_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0079","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0003_507492593d_BRANCH_COMPARE_FILES_C033F393_TO_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0080","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0004_f4bc195049_BRANCH_COMPARE_SUMMARY_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0081","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0005_2707ea3d0b_EXACT_BLOCKER_RECOVERY_ROWS_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0082","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0006_305bd732e3_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0083","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0007_fde072cb4f_PARENT_PACKET_VISIBILITY_INVENTORY_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0084","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0008_6be4778e05_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0085","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0009_3166ea1509_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0086","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0010_fc026aca9c_SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0087","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0011_9bdf61e746_SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0088","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0012_e4187b84e3_B3_HANDOFF_SENT_4065F6A4_R9_SYSTEMERROR_DEDUP.md","r9_route_context","false","false","route/context only for R7"
"6034-PATH-0089","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0013_fac5e14d92_BRANCH_REVERIFY_4065F6A4.csv","interlanguage_authority_context","false","false","route/context only for R7"
