"archive_manifest_id","archive_id","owner_lane","route","target_language_or_access_target","source_title","source_url","archive_local_path","archive_sha256","archive_bytes","archive_license_or_access_signal","source_type","topic_tags","source_language","entry_name","entry_extension","entry_role","entry_uncompressed_bytes","entry_compressed_bytes","entry_last_write_utc","entry_sha256","upload_policy","blocker_or_boundary","non_claim_boundary","created_utc"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::11","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture04.tex",".tex","tex_source_entry","7916","2529","2026-01-08T00:51:32.0000000Z","3002F0F2E35CF110F00A848FDA2E933373A55AD30FE00331B07E0B9A0CC6C35F","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::12","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture05.tex",".tex","tex_source_entry","8125","2464","2026-01-08T00:51:32.0000000Z","E5D34CB540FD575AC7A44EA4287AEB7E57619434F2FD42A417F249A8363C6859","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::13","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture06.tex",".tex","tex_source_entry","7170","2283","2026-01-08T00:51:32.0000000Z","E2DFE8F3349202C2D517D402BE51C4790E642C724CD5A4984A52C5C8B41842ED","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::14","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture07.tex",".tex","tex_source_entry","7398","2303","2026-01-08T00:51:32.0000000Z","9EE192337D2B0871DEFDF881117EDCECA30F6B64BC12A222157964F56B00CBF7","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::15","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture08.tex",".tex","tex_source_entry","5946","2017","2026-01-08T00:51:32.0000000Z","1B6624A461104F84548627D4C8C46EC407ADDF1BA2C0BE754239CAB0D3C0A1E4","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::16","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture09.tex",".tex","tex_source_entry","6869","2048","2026-01-08T00:51:32.0000000Z","745EB0F87859A5828F6B349D7991852AC3F50528D12C356BB693789D874C498C","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::17","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture10.tex",".tex","tex_source_entry","7499","2328","2026-01-08T00:51:32.0000000Z","131EAFFE134DB6D8051C15A04F2691D1858B47B463197B38B2C359009052957F","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::18","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture11.tex",".tex","tex_source_entry","5768","1940","2026-01-08T00:51:32.0000000Z","070C5C61B9035FE50D701F0476D1945613C9D855D9D79038E8BD46A62028FB92","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::19","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/lectures/lecture12.tex",".tex","tex_source_entry","8504","2856","2026-01-08T00:51:32.0000000Z","3325D3DA54660FEDBE4DBDC18B0E3F558AFBFC2FF7288B67BDE15A3383775F2B","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
"R3-PERSIANATE-SOURCE-ARCHIVE-001::20","R3-PERSIANATE-SOURCE-ARCHIVE-001","fa_IR","Persianate/Tajik source-canon lane - fa_IR only","Persian/Farsi (Iran)","Persian linear algebra 3Blue1Brown notes","https://github.com/SireJeff/linear-algebra-3blue1brown-notes","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\fa_linear_algebra_3blue1brown_tex_source_master.zip","4D93CE90754B28ECC743CE5BB1ED62F0325F99A38D52E90DECC10DD1C3FFF59C","2006520","README says educational use and original video content belongs to 3Blue1Brown; no standard open license found","zip_source_archive","linear_algebra; matrices; determinants; vector_spaces; tex_source","Persian","linear-algebra-3blue1brown-notes-master/english_notes/main.pdf",".pdf","compiled_pdf_output_inside_archive","568527","415736","2026-01-08T00:51:32.0000000Z","25884C18674EF5F4EBC10FEC3CDDA905EB674187A595330EB8435F540487E3B9","manifest_only_source_archive_until_B3_license_review","source-level format, but topic is adjacent linear algebra rather than Noether algebra/invariant theory","Source-archive contents manifest only; no source body extraction into this artifact, no translation, glossary expansion, bridge promotion, native review, canonical approval, license clearance, gate promotion, completion claim, lane package claim, or Git push. fa_IR source archives do not authorize Dari, Tajik, Urdu, Hindustani, or Pan-Turkic rows.","20260705T051156Z"
