url,fetch_url,lane,source_file,local_file,bytes,sha256,status
"https://ii.uni.wroc.pl/~kosciels/algebra/pliki/alg2-03.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/polish_uwr_algebra2_rings.pdf,primary","https://ii.uni.wroc.pl/~kosciels/algebra/pliki/alg2-03.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/polish_uwr_algebra2_rings.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://karlin.mff.cuni.cz/~kala/2021alg/algebra21.pdf,https://karlin.mff.cuni.cz/~kala/2021alg/algebra21.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/karlin.mff.cuni.cz/algebra21.pdf,2641741,0737A40AD7C560CA8988BBD5D85762DFFB4791E67CCA0BA4F3CA8A2F4EBE65CE,downloaded
"https://karlin.mff.cuni.cz/~kala/2021alg/algebra21.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/czech_cuni_algebra_2021.pdf,primary","https://karlin.mff.cuni.cz/~kala/2021alg/algebra21.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/czech_cuni_algebra_2021.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://library.bntu.by/wp-content/uploads/2023/02/spisok.pdf,https://library.bntu.by/wp-content/uploads/2023/02/spisok.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_DEEPENING_20260704.csv,noether-slavic-canonical-baseline/library.bntu.by/spisok.pdf,1612286,4A5D37AA62D0CD077C6BC815CA5BD4C21BC8F04C827419785E460A6F6DFAC434,downloaded
https://mapmf.pmfst.unist.hr/~skresic/Algebra/Prezentacije/Prsteni.pdf,https://mapmf.pmfst.unist.hr/~skresic/Algebra/Prezentacije/Prsteni.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/mapmf.pmfst.unist.hr/Prsteni.pdf,391214,6F0B9C2563C86D99A16601ADB01B4280FDC30707CF2EC407A18E1383D6370E43,downloaded
"https://mapmf.pmfst.unist.hr/~skresic/Algebra/Prezentacije/Prsteni.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/croatian_pmf_split_prsteni.pdf,primary","https://mapmf.pmfst.unist.hr/~skresic/Algebra/Prezentacije/Prsteni.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/croatian_pmf_split_prsteni.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://math.pmf.unsa.ba/eng/wp-content/uploads/2021/05/Novi-prijedlog-nastavni-program-_Matematika_2009_I-ciklus.pdf,https://math.pmf.unsa.ba/eng/wp-content/uploads/2021/05/Novi-prijedlog-nastavni-program-_Matematika_2009_I-ciklus.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/math.pmf.unsa.ba/Novi-prijedlog-nastavni-program-_Matematika_2009_I-ciklus.pdf,1535403,A39FC4166E383AC568149139515485968664BB1ACD7C182D0CC369F8453BF252,downloaded
https://math.pmf.unsa.ba/wp-content/uploads/2021/04/Algebra-za-kompjuterske-nauke.pdf,https://math.pmf.unsa.ba/wp-content/uploads/2021/04/Algebra-za-kompjuterske-nauke.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/math.pmf.unsa.ba/Algebra-za-kompjuterske-nauke.pdf,57789,82ADD75629FDD4F0DD564A1176C4A9FDDF574ECAF509989B01F7F83964C6820D,downloaded
https://mimuw.edu.pl/~amecel/prezentacja_Mecel.pdf,https://mimuw.edu.pl/~amecel/prezentacja_Mecel.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/mimuw.edu.pl/prezentacja_Mecel.pdf,602833,392464B73274B97C2B0C751608AB256EBAC7BCA2BF9C6F86772BE2CD08E1CE9F,downloaded
"https://mimuw.edu.pl/~amecel/prezentacja_Mecel.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/polish_mimuw_left_ideals_idempotents.pdf,primary","https://mimuw.edu.pl/~amecel/prezentacja_Mecel.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/polish_mimuw_left_ideals_idempotents.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://pmf.unsa.ba/wp-content/uploads/2021/10/Lietartura-za-predmete-na-Odsjeku-za-matematiku.pdf,https://pmf.unsa.ba/wp-content/uploads/2021/10/Lietartura-za-predmete-na-Odsjeku-za-matematiku.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/pmf.unsa.ba/Lietartura-za-predmete-na-Odsjeku-za-matematiku.pdf,1434409,40FFF8831DA94A08BD613054E7B968E5C7EDAC410111B67F0B3A1567503EFB7F,downloaded
https://pmf.unsa.ba/wp-content/uploads/2023/09/Obavezna-literatura-matematika.pdf,https://pmf.unsa.ba/wp-content/uploads/2023/09/Obavezna-literatura-matematika.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/pmf.unsa.ba/Obavezna-literatura-matematika.pdf,835198,572C7F92602F208886333EABA5A54DA0775ACD51A171339CCC1C072E3C01E946,downloaded
https://poincare.matf.bg.ac.rs/~zoran.petrovic/Algebra%28I%29-predavanja_9.pdf,https://poincare.matf.bg.ac.rs/~zoran.petrovic/Algebra%28I%29-predavanja_9.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/poincare.matf.bg.ac.rs/Algebra_I_-predavanja_9.pdf,153129,D9387411DF94C801D4452D15E7FCF17293B692BA29338449D138D6CA304AADE1,downloaded
"https://poincare.matf.bg.ac.rs/~zoran.petrovic/Algebra%28I%29-predavanja_9.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/serbian_belgrade_algebra_i_lecture9.pdf,primary","https://poincare.matf.bg.ac.rs/~zoran.petrovic/Algebra%28I%29-predavanja_9.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/serbian_belgrade_algebra_i_lecture9.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://slawomir-cynk.u.matinf.uj.edu.pl/images/videos/AlgebraI.pdf,https://slawomir-cynk.u.matinf.uj.edu.pl/images/videos/AlgebraI.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/slawomir-cynk.u.matinf.uj.edu.pl/AlgebraI.pdf,446897,557F3561FF48F81DD9BBEF9C7D8876EFE4D7AF216DD4161582F6EEA0D8E3DF33,downloaded
"https://slawomir-cynk.u.matinf.uj.edu.pl/images/videos/AlgebraI.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/polish_uj_algebra1_noetherian.pdf,primary","https://slawomir-cynk.u.matinf.uj.edu.pl/images/videos/AlgebraI.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/polish_uj_algebra1_noetherian.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://store.fmi.uni-sofia.bg/fmi/algebra/lect_notes_nenov/07.pdf,https://store.fmi.uni-sofia.bg/fmi/algebra/lect_notes_nenov/07.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/store.fmi.uni-sofia.bg/07.pdf,163318,D5F91DCC5EAF4DFD1FE0949891A93117510C0D82E894E1FF254C4A78853AB503,downloaded
"https://store.fmi.uni-sofia.bg/fmi/algebra/lect_notes_nenov/07.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/bulgarian_sofia_rings_lecture7.pdf,primary","https://store.fmi.uni-sofia.bg/fmi/algebra/lect_notes_nenov/07.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/bulgarian_sofia_rings_lecture7.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://store.fmi.uni-sofia.bg/fmi/algebra/syllabuses/va1/Sample_Problems_Rings_ApplMath_2011.pdf,https://store.fmi.uni-sofia.bg/fmi/algebra/syllabuses/va1/Sample_Problems_Rings_ApplMath_2011.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/store.fmi.uni-sofia.bg/Sample_Problems_Rings_ApplMath_2011.pdf,233234,9377AC5F2F3594AD2F0A7B014C72562D8E0E40007BA06E72B18D3E2B7C941E43,downloaded
"https://store.fmi.uni-sofia.bg/fmi/algebra/syllabuses/va1/Sample_Problems_Rings_ApplMath_2011.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/bulgarian_sofia_noncommutative_body_problem.pdf,primary","https://store.fmi.uni-sofia.bg/fmi/algebra/syllabuses/va1/Sample_Problems_Rings_ApplMath_2011.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/bulgarian_sofia_noncommutative_body_problem.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://ukim.edu.mk/wp-content/uploads/2025/06/algebarski_n-arni_strukturi.pdf,https://ukim.edu.mk/wp-content/uploads/2025/06/algebarski_n-arni_strukturi.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/ukim.edu.mk/algebarski_n-arni_strukturi.pdf,1930082,64F0AAA257DE1F1E348A049858D491CB2FD4BFFE050F9BD4A902D5041254E14A,downloaded
https://ukim.edu.mk/wp-content/uploads/2025/06/matematicki_leksikon.pdf,https://ukim.edu.mk/wp-content/uploads/2025/06/matematicki_leksikon.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/ukim.edu.mk/matematicki_leksikon.pdf,11391425,B01868524F3757A96D2AF13D91D8DC54AA1913A5011E16512161D29C20C70B91,downloaded
https://users.fmf.uni-lj.si/bresar/documents/UvodVAlgebro2018.pdf,https://users.fmf.uni-lj.si/bresar/documents/UvodVAlgebro2018.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/users.fmf.uni-lj.si/UvodVAlgebro2018.pdf,1267170,7AA2535DF2CD7E8F30E78D01715974D37C25D39D5CAA0456151DE813C13D6821,downloaded
"https://users.fmf.uni-lj.si/bresar/documents/UvodVAlgebro2018.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/slovenian_uvod_v_algebro.pdf,primary","https://users.fmf.uni-lj.si/bresar/documents/UvodVAlgebro2018.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/slovenian_uvod_v_algebro.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://users.fmf.uni-lj.si/kosir/poucevanje/0405/komalg-dnzak.pdf,https://users.fmf.uni-lj.si/kosir/poucevanje/0405/komalg-dnzak.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/users.fmf.uni-lj.si/komalg-dnzak.pdf,99227,E954B49C9DD9BC572094B865178F8AD95C117E787C7020D3A2B00AD87772DE53,downloaded
"https://users.fmf.uni-lj.si/kosir/poucevanje/0405/komalg-dnzak.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/slovenian_komutativna_algebra_noetherian.pdf,primary","https://users.fmf.uni-lj.si/kosir/poucevanje/0405/komalg-dnzak.pdf,sources/interslavic_triangulation/20260624_slavic_math_reference/pdf/slovenian_komutativna_algebra_noetherian.pdf,primary",noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE149_20260704T062951_ROLLING_SNAPSHOT/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_BROAD_REFERENCE_REGISTER_20260704.csv,,0,,download_failed: HTTP Error 404: Not Found
https://vladimirbozovic.net/univerzitet/bozovic/wp-content/uploads/2018/09/Teorija-kodiranja-i-kona%C4%8Dna-polja-v2.pdf,https://vladimirbozovic.net/univerzitet/bozovic/wp-content/uploads/2018/09/Teorija-kodiranja-i-kona%C4%8Dna-polja-v2.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE300_20260704T195529_ROLLING_DELTA_AFTER_PACKAGE299/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_SOURCE_CANON_CACHE_PROMOTION_20260704.csv,noether-slavic-canonical-baseline/vladimirbozovic.net/Teorija-kodiranja-i-kona_na-polja-v2.pdf,441572,F175D3BB5B754207A4F55112A4869323501AA8654F937AC9007480B8BF8ED906,downloaded
https://www.impan.pl/~pmh/teach/algebra/lectures/lecture3.pdf,https://www.impan.pl/~pmh/teach/algebra/lectures/lecture3.pdf,noether-slavic-canonical-baseline,noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE294_20260704T185114_ROLLING_DELTA_AFTER_PACKAGE293/lane_outputs/noether-slavic-canonical-baseline/NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv,noether-slavic-canonical-baseline/www.impan.pl/lecture3.pdf,131333,36859CBC3EEDC4003A84CF21174FD2F339AA53157AB4708A262CB799B2B34DA2,downloaded
