"checklist_row_id","request_row_id","language_lane","term_id","check_name","check_passed","blocker_class","blocker_status"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0007","french","term-fr-0007","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0008","french","term-fr-0008","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0009","french","term-fr-0009","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0014","french","term-fr-0014","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0015","french","term-fr-0015","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0016","french","term-fr-0016","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0017","french","term-fr-0017","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0018","french","term-fr-0018","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0019","french","term-fr-0019","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0020","french","term-fr-0020","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","source_text_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0021","french","term-fr-0021","source_language_terms_copy_absent","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","candidate_fields_complete","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","candidate_values_hash_only","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","route_label_filled","False","route_label_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","addressee_or_owner_role_filled","False","addressee_or_owner_role_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","dispatch_medium_filled","False","dispatch_medium_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","local_standard_route_filled","False","local_standard_route_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","license_context_note_filled","False","license_context_note_filled","open_blocker"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","no_personal_contact_details_copied","True","","not_blocking"
"dispatch-check-request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","request-preflight-confirm-apply-candidate-filled-note-form-term-fr-0001","french","term-fr-0001","source_text_copy_absent","True","","not_blocking"
