"source_bucket","source_git_path","payload_relative_path","bytes","sha256","extension","language_hint","topic_hint","gate_status","boundary"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/algebra-2019/suficiencia/algebra-1-2019-suficiencia.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/suficiencia/algebra-1-2019-suficiencia.tex","8151","DB46B4EBA24506654028B525CFC55D0A14429E29CCB20CF2E6C80C437A884590",".tex","es","algebra","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/amsalpha-cust.bst","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/amsalpha-cust.bst","31519","6A89861BA73625E9E3AD45606F83980813D1755737388B3D6E369E7D403D53FF",".bst","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/bernoulli.bib","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/bernoulli.bib","7982","A4A2A89C35B83FA437E4BA6AC51AFBEE630C0CA77AA292A04583917B098D3C83",".bib","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/bernoulli.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/bernoulli.tex","118063","428038674D60AA12C07CB77794D3ECC0B9326A0DB1D329CC62805A4D92C4C917",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/ejercicios/congruencias.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/ejercicios/congruencias.tex","13570","42A2DE8A0250986AE4C93221261572D836D1E0FACC765F1AE56E01B79D915D8D",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/ejercicios/ejercicios-bernoulli.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/ejercicios/ejercicios-bernoulli.tex","3954","76D999DE29022FF0A318E51FCA9FAD2067D4A2E028F7E1EA00CF9040DFB52487",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/folletos/polinomios-de-bernoulli.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/folletos/polinomios-de-bernoulli.tex","3943","F219E572EF8F50D018D21CE3B8C0DFDF949988483A4E19C8719246D58B833A9C",".tex","es","polinom","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/folletos/stirling.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/folletos/stirling.tex","4157","0991011739EB86C119A33911F8C502692240EF553F485919DE415477FE855B8F",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-24.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-24.tex","11815","EAF400A82AD69B8B6F79E224943CE5ECCF8C2EF3B1358460A5D15EEB33348C01",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-27.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-27.tex","21421","0FF152E17C3417DB452449989D1D249C8695C10059E5FCA25341C3337B74F97F",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-28.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-02-28.tex","15559","CAED8FB5CEC4171947B72F2BAFB153B4DBBEE32A1E0E809E76ECDB613982D6F6",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-03-01.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-03-01.tex","17782","B73581D97C4831527ED458C61EB3CCAAFA66464AF094BC4CE1DA053E5916F0D8",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-03-02.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-03-02.tex","14768","DFC38642B401A971224EBB2D18B1A98214579459B3593E2F4CA3045D9DDB38AE",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-03-07.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/bernoulli/notas-diarias/2017-03-07.tex","22232","6FDC79209644644CB59B51E20D7899ED62B8DA8F347E091DBBED7A5C0E7C1EE0",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/categorias/categorias.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/categorias/categorias.tex","185270","ED2A7FF89A11B3AC575AC702FF394151E597988E745A064E7E4E0DB14BF65591",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/categorias/ejercicios.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/categorias/ejercicios.tex","13805","C1EE45038789B27D2011AC25FB4E882A95F37584959E1256E951FEE3890AEC2C",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/categorias/tarea-categorias.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/categorias/tarea-categorias.tex","2776","FAD8C021D69E83739AEF805218032EA0FA975EE9B07A612CF6965A84FC24DF6D",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/cuatro-cuadrados/cuatro-cuadrados.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/cuatro-cuadrados/cuatro-cuadrados.tex","32435","362363F6AF9BBC76A71F725741085F3DEBF66E2FDA428492F32FFD3DDF4A13D1",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/definitions.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/definitions.tex","16185","56F0458E380F559187F02F2B5BD7D004A43F6B0F202392C9956FBD861A4982F5",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/esquemas/esquemas.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/esquemas/esquemas.tex","225139","F4CE06DFF9C158BC0390882F4E0FDCED1314370AE2B4D7FFBA64D905BFF74F6F",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/groebner.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/groebner/groebner.tex","327166","C4F55009F47FADC94B75735F46667C8431711B5446C6372E1B9D91E3AFB6B325",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/parcial-1-preparacion.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/groebner/parcial-1-preparacion.tex","1149","88F3C750D82AFF2A43FC4CA6884B20F7C17F5638EAB57E266E9C24A2E7D0BA0B",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
"romance_source_canon","noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE346_20260704T225021_ROLLING_DELTA_AFTER_PACKAGE345/lane_outputs/noether-romance-source-evidence-draft-lane/source_canon_repo_text_probe/ES-B-002_notas-san-salvador/groebner/parcial-1.tex","latex_payload/romance_source_canon/ES-B-002_notas-san-salvador/groebner/parcial-1.tex","14854","CC380120947BB38D10889FD8EB850CF92031ABA0F0D8D68F2A7A5D4CCC5889AC",".tex","es","math-source-corpus","direct_copy_from_committed_gated_source_canon_tex_payload","source-canon/provenance support only; no native-review/canonical-approval/license-clearance/translation-completion claim"
