"path","top_category","package_root","lane_class","slavic_string_signal","direct_slavic_uploader_path","trigger_class","canonical_slavic_mutation"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/MANIFEST.csv","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/PACKET_MANIFEST_REPLAY_86B2ACB6.csv","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/R9_WAKE_SENT_86B2ACB6.md","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/README.md","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_86B2ACB6.csv","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/SUMMARY.json","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707/NON_SLAVIC_CORE_86B2ACB6_28019_MULTILANE_R9_WAKE_ROUTE_20260707/WAKE_AND_B3_HANDOFF_BOUNDARIES_86B2ACB6.csv","uploader-transfer","non-slavic-core-86b2acb6-28019-multilane-r9-wake-route-20260707","non_slavic_core_visibility","True","False","slavic_string_signal_check","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_B3_HANDOFF_BOUNDARIES_20260707.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_LOCAL_RETURNS_ROUTE_CONTEXT_ROWS_20260707.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/28019A34_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","non_slavic_source_use_fable_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.md","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/B3_UPLOADER_READY_SUMMARY_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","package_accounting_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/EXACT_BLOCKERS_AND_RECOVERY_ROWS_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/FABLE_FORMAL_OBJECT_CARRYFORWARD_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","non_slavic_source_use_fable_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","non_slavic_source_use_fable_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/FRONTIER_DELTA_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/HEARTBEAT_20260707.md","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/MANIFEST.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","package_accounting_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/README.md","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SESSION_LOGBOOK_20260707.md","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256SUMS.txt","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","package_accounting_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SHA256_VERIFICATION_20260707.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","package_accounting_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","non_slavic_source_use_fable_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/SUMMARY_COUNTS_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","package_accounting_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_28019A34.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/adverse_evidence.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","non_slavic_source_use_fable_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/branch_weight_ledger.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/do_not_use.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/forms.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/languages.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/lexemes.jsonl","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/marginal_intelligibility.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/rules_acknowledgement.md","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/source_documents.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/source_use_ledger.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","non_slavic_source_use_fable_visibility","none_observed"
"uploader-transfer/persianate-tajik-28019a34-frontier-correction-recovery-20260707/PERSIANATE_TAJIK_28019A34_FRONTIER_CORRECTION_RECOVERY_20260707/word_weights.csv","uploader-transfer","persianate-tajik-28019a34-frontier-correction-recovery-20260707","persianate_tajik_visibility","False","False","route_visibility","none_observed"
