section,row_id,packet_or_criterion,parent_id,required_or_blank_count,filled_or_received_count,gate_open
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-011,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-011,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-012,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-012,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-013,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-013,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-014,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-014,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-015,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-015,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-016,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-016,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-017,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-017,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-018,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-018,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-019,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-019,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-020,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-020,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-021,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-021,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-022,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-022,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-023,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-023,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-024,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-024,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-025,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-025,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-026,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-026,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-027,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-027,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-028,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-028,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-029,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-029,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-030,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-030,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-031,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-031,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-032,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-032,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-033,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-033,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-034,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-034,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-035,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-035,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-036,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-036,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-037,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-037,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-038,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-038,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-039,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-039,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-040,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-040,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-041,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-041,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-042,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-042,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-043,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-043,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-044,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-044,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-045,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-045,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-046,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-046,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-047,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-047,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-048,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-048,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-049,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-049,10,0,false
review_return_ledger_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-050,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-050,10,0,false
criterion_class_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-CLASS-01,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-01,10,0,false
criterion_class_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-CLASS-02,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-02,10,0,false
criterion_class_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-CLASS-03,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-03,10,0,false
criterion_class_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-CLASS-04,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-04,10,0,false
criterion_class_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-CLASS-05,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-05,10,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-01,proof_reading_and_definition_use,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-01,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-02,sets_membership_subset_equality,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-02,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-03,domain_codomain_range,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-03,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-04,function_as_relation_boundary,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-04,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-05,injective_surjective_bijective,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-05,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-06,relation_properties,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-06,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-07,equivalence_order_poset,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-07,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-08,composition_inverse,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-08,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-09,finite_infinite_equinumerosity,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-09,5,0,false
packet_unit_return_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-RETURN-PACKET-10,high_density_source_shelf_selection,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-10,5,0,false
