section,row_id,packet_or_criterion,parent_id,required_or_blank_count,filled_or_dispatched_count,gate_open
review_packet_row,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-050,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-050,10,0,false
criterion_class_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-01,dated_non_personal_review_return_identity,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-01,10,0,false
criterion_class_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-02,parent_review_row_and_notice_template_match,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-02,10,0,false
criterion_class_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-03,blank_notice_template_preservation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-03,10,0,false
criterion_class_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-04,source_text_absence_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-04,10,0,false
criterion_class_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-CLASS-05,downstream_gate_limit_confirmation,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-CLASS-05,10,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-01,proof_reading_and_definition_use,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-01,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-02,sets_membership_subset_equality,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-02,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-03,domain_codomain_range,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-03,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-04,function_as_relation_boundary,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-04,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-05,injective_surjective_bijective,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-05,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-06,relation_properties,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-06,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-07,equivalence_order_poset,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-07,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-08,composition_inverse,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-08,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-09,finite_infinite_equinumerosity,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-09,5,0,false
packet_unit_review_summary,ODRF-SEL-EXC-ATTR-RRET-EVID-DEC-REVIEW-PACKET-10,high_density_source_shelf_selection,ODRF-SEL-EXC-ATTR-REVIEW-RETURN-10,5,0,false
