section,row_id,packet_or_policy_class,parent_id,rows_required_or_blank_fields,returns_received,downstream_gate_open
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-001,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-01,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-002,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-01,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-003,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-01,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-004,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-01,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-005,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-02,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-006,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-02,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-007,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-02,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-008,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-02,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-009,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-03,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-010,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-03,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-011,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-03,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-012,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-03,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-013,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-04,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-014,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-04,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-015,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-04,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-016,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-04,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-017,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-05,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-018,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-05,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-019,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-05,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-020,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-05,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-021,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-06,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-022,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-06,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-023,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-06,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-024,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-06,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-025,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-07,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-026,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-07,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-027,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-07,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-028,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-07,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-029,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-08,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-030,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-08,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-031,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-08,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-032,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-08,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-033,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-09,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-034,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-09,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-035,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-09,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-036,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-09,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-037,source_locator_permission_route_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-10,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-038,candidate_line_range_selection_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-10,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-039,source_text_capture_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-10,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
source_text_capture_policy_return,ODRF-SRC-CAP-POL-RETURN-040,selected_excerpt_attribution_notice_policy_return,ODRF-RSCOPE-LSPAN-PEVID-DPCBRT-EVID-DEC-UNIT-10,return_date; return_authority_role; non_personal_policy_route_or_owner_id; source_locator_policy_decision; candidate_line_range_policy_decision; exact_line_span_selection_policy_decision; source_text_capture_policy_decision; excerpt_selection_policy_decision; attribution_notice_requirement; license_or_terms_note; privacy_review_note; next_allowed_artifact,false,false
