"head_context","carry_forward_from","lane_scope","witness_class","source_category","target_family","language_access_target","source_title","source_format","package_relative_path","original_source_url","bytes","sha256","source_use_label","authority_status_current","current_head_action"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","generated_draft","generated_draft_noncanonical_support","generated_draft_noncanonical_support","covered Kreyol/Bislama draft support","Kreyol and Bislama only","NOETHER_R6_DRAFT_SUPPORT_INTERLINEAR_SCAFFOLDS_COVERED_ROWS_20260705.md","generated_draft_table_or_summary","generated-draft/NOETHER_R6_DRAFT_SUPPORT_INTERLINEAR_SCAFFOLDS_COVERED_ROWS_20260705.md","","820","a302e1dbeb6fc9dc46d39fd02b6cfa3763429c160efcc7cf15aefd7ce652b5cb","generated_draft_noncanonical_support_no_authority_claim","generated draft/noncanonical support only; not completion or accepted terminology","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","generated_draft","generated_draft_noncanonical_support","generated_draft_noncanonical_support","covered Kreyol/Bislama draft support","Kreyol and Bislama only","NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv","generated_draft_table_or_summary","generated-draft/NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.csv","","4848","30c49fbc506cd600e42fc0279896001c42984c68d4daae9246ab07119748552e","generated_draft_noncanonical_support_no_authority_claim","generated draft/noncanonical support only; not completion or accepted terminology","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","generated_draft","generated_draft_noncanonical_support","generated_draft_noncanonical_support","covered Kreyol/Bislama draft support","Kreyol and Bislama only","NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md","generated_draft_table_or_summary","generated-draft/NOETHER_R6_SCOPED_DRAFT_TRANSLATION_SUPPORT_CREOLE_COVERED_ROWS_20260705.md","","1414","8fa8538bc89a0ff83dbabf59f13458e59f3b15e6cb7f5b4d4883c4db4405ed80","generated_draft_noncanonical_support_no_authority_claim","generated draft/noncanonical support only; not completion or accepted terminology","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","github_directive_copy","GitHub directive","codex/noether-pc-20260629","directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","github_instruction_markdown","github-directives/directive_p_00_DISPATCH_ALL_IDLE_SESSIONS_NOW_20260705.md","","12103","703244f5c5b9d32035a95205bb7e8fe75bb8667a969a1d293109a57aeb28f722","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","github_directive_copy","GitHub directive","codex/noether-pc-20260629","directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","github_instruction_markdown","github-directives/directive_p_00_SET_EVERY_ASSIGNED_GOAL_VERBATIM_NOW_20260705.md","","4198","27897759d2d65082b3d046e2ddae2dd8ea168daab1bc7154f9be4703162cfacb","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","github_directive_copy","GitHub directive","codex/noether-pc-20260629","directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","github_instruction_markdown","github-directives/directive_p_SET_THIS_AS_YOUR_GOAL_VERBATIM_20260705.md","","35658","a23ac07e06161d3d8fd6dc728cac8a660df6c353c21f8ecdc2f0d4ea613e97f9","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","lexicon_route","lexicon_or_route_table_no_accepted_terms","lexicon_body_index","lexicon/sign/source-route evidence","indigenous-creole-sign","LEXICON_BODY_INDEX.csv","index_csv","lexicon-bodies/LEXICON_BODY_INDEX.csv","","35102","fa3110ee658527a8ddba3569d3048d6e605c619c7a397f49cd8e9f873679bee4","lexicon_body_or_route_table_no_accepted_terms","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","lexicon_or_route_table_no_accepted_terms","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","lexicon_route_table_or_summary","lexicon-bodies/NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","","12765","4413d066f8850716ad4637abb607037cbed50d0cc7edb14629c6891ed0948df0","lexicon_body_or_route_table_no_accepted_terms","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","creole_contact","lexicon_or_route_table_no_accepted_terms","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","lexicon_route_table_or_summary","lexicon-bodies/NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","","20865","434a48fd3a66270c26a31129f8b9617bc51f872f0dbe7c30805cc549badca3b7","lexicon_body_or_route_table_no_accepted_terms","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","lexicon_or_route_table_no_accepted_terms","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","lexicon_route_table_or_summary","lexicon-bodies/NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.csv","","20033","fc509bfebed4599143b12b43ad617baa680b05dcd3e4f39959be8040821791dd","lexicon_body_or_route_table_no_accepted_terms","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","sign_access","lexicon_or_route_table_no_accepted_terms","lexicon_or_sign_route_table","lexicon/sign/source-route evidence","indigenous-creole-sign","NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","lexicon_route_table_or_summary","lexicon-bodies/NOETHER_R6_SIGN_ACCESS_DGS_ASL_SOURCE_ROUTE_ADDENDUM_20260705.md","","4205","65645a36e37c557b881a91e83b6e3509c81868b5de93539e4b60dd7a88bdce73","lexicon_body_or_route_table_no_accepted_terms","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","package_logbook_excerpt","package-generated","indigenous-creole-sign","LOGBOOK_EXCERPT.md","package_metadata","LOGBOOK_EXCERPT.md","","1532","4b181474e95f8511f11bd03a66de420d9bff814d16383be5818599441692b59d","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","reviewer_authority","unclassified_r6_package_material","native_community_evidence_index","native/community source body index","indigenous-creole-sign","NATIVE_COMMUNITY_EVIDENCE_INDEX.csv","index_csv","native-community-evidence/NATIVE_COMMUNITY_EVIDENCE_INDEX.csv","","59231","a6dc78d6945c7f4839507c7b22d0214ac6dc2aa28421b277922fc28b6b5e3276","native_community_source_body_index_no_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","ocr_witness_separate","ocr_witness_extracted_text","Indigenous Americas","Aymara","Jakhukipawinaka 1 - Aymara. Fichas de trabajo de matematicas del 1st Primaria - Aimara OCR/extracted text","ocr_or_extracted_text_witness","ocr-witnesses/minedu_aymara_jakhukipawinaka_matematicas_1primaria.txt","https://repositorio.minedu.gob.pe/handle/20.500.12799/11963","95817","39e26e672a84259362570a69a52786eda071684755a374c40b60e34a0f8eb1db","ocr_witness_separate_not_source_truth","OCR witness separated from source body; not canonical source truth","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","ocr_witness_separate","ocr_witness_extracted_text","Indigenous Americas","Quechua Central","1 yupana-Quechua Central. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Central OCR/extracted text","ocr_or_extracted_text_witness","ocr-witnesses/minedu_quechua_central_1_yupana_matematicas_1primaria.txt","https://repositorio.minedu.gob.pe/handle/20.500.12799/11978","111119","973e5cf9ec61e8976bb935469b37720744da3f83801872ae3d323707b08753e6","ocr_witness_separate_not_source_truth","OCR witness separated from source body; not canonical source truth","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","indigenous","ocr_witness_separate","ocr_witness_extracted_text","Indigenous Americas","Quechua Chanka","1 yupana-Quechua Chanka. Fichas de Trabajo de Matematicas del 1st Primaria - Quechua Chanka OCR/extracted text","ocr_or_extracted_text_witness","ocr-witnesses/minedu_quechua_chanka_1_yupana_matematicas_1primaria.txt","https://repositorio.minedu.gob.pe/handle/20.500.12799/11979","98402","0245389ad7ae0f007c24bc3b76e70f6af303beee0cfb7edf5a3bd28af425e3f6","ocr_witness_separate_not_source_truth","OCR witness separated from source body; not canonical source truth","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","ocr_witness_separate","ocr_witness_index","OCR witness index","indigenous-creole-sign","OCR_WITNESS_INDEX.csv","index_csv","ocr-witnesses/OCR_WITNESS_INDEX.csv","","1267","0d28ca81957867dbe6016ec04e25614729983c4d1cf994f0d3bf878d90f3e99d","ocr_witness_separate_not_source_truth","OCR witness separated from source body; not canonical source truth","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_ACTIVE_ROW_SOURCE_SUFFICIENCY_CLASSIFICATION_20260705.csv","","69575","67c618341c8c521f68ef04896e647ced89e98bb50f4c7b35c6847acb62e2a00a","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.csv","","65858","5db1ed0e449ff56e1c02cf6876e8b5fcab849b368d0f82969cade05d0b62ddd4","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_ACTIVE_SOURCE_WITNESS_GAP_TABLE_20260705.md","","785","fa8f43fb80a0185b336038b8f32b5dd51a10b53db30150af442233470c3f3a01","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_NON_SOURCE_GUARDRAIL_ROWS_20260704.csv","","8492","ce33fbdd2115f40d0d31576bb0cd7c4738d62f6e7901ff86d0ce4ad61664af5d","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_NON_STRICT_ROUTE_METADATA_ROWS_20260704.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_NON_STRICT_ROUTE_METADATA_ROWS_20260704.csv","","1443","f515dd62afa7e5f87ab0a63a5927ad75cc90ce29963fb9411d4534f96bde6d75","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_PUBLIC_SOURCE_ARCHIVE_DISCOVERY_AUDIT_20260704.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_PUBLIC_SOURCE_ARCHIVE_DISCOVERY_AUDIT_20260704.csv","","18206","71328b9c5b0436e4623f443250853fb373e240ea77d8d6d92b9ca53fa90e0717","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.csv","","63469","19aee4a163ae0fa7771bc525b31a89ffd79f7c656d4b66101b15b35d908aafa9","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.md","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_SOURCE_ACQUISITION_ACTIONS_FOR_INSUFFICIENT_ROWS_20260705.md","","894","0d32bcfd9f95d04814ef0d89676fc06d859a93c9dacdb84ee7f6afd6b1b99adb","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_SOURCE_ARCHIVE_CANDIDATE_ROUTE_LEDGER_20260704.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_SOURCE_ARCHIVE_CANDIDATE_ROUTE_LEDGER_20260704.csv","","2054","43fb9ae3fc38a3e2af0d52c63872b5c7101ec56ee7583fcbd57e6433b592957d","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","gap_or_blocker","pointer_only_gap_material","pointer_only_or_gap_material","pointer/gap material","indigenous-creole-sign","NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","pointer_gap_table_or_summary","pointer-only-material/NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","","84084","bb72932ac462838a74ef14db656d5a7eadce341195c42ebec83b2bf1d91e8c06","pointer_only_material_not_corpus","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","r6_general","provenance_metadata","package_readme","package-generated","indigenous-creole-sign","README.md","package_metadata","README.md","","2024","a2f385470242820f1765ac75a7df1a6938a3e1de582765e779f3397b8a500ea0","provenance_metadata_logbook_no_source_authority_claim","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","reviewer_authority","reviewer_authority_route_evidence","reviewer_authority_ethics_evidence","reviewer/authority evidence","indigenous-creole-sign","NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","reviewer_authority_table_or_summary","reviewer-authority-evidence/NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","","14947","8ba54a57b701b5480257ce07bcc9cba20d53d6e6d72ce2fb5ea4002f752cc257","reviewer_authority_evidence_no_return_approval","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
"c33e09ebe4527ded37b7fbf491d16350f12578cf","R6_68C877C0_CURRENT_HEAD_SOURCE_START_CONTINUATION_20260706","reviewer_authority","reviewer_authority_route_evidence","reviewer_authority_ethics_evidence","reviewer/authority evidence","indigenous-creole-sign","NOETHER_R6_GATE_STATE_20260704.json","reviewer_authority_table_or_summary","reviewer-authority-evidence/NOETHER_R6_GATE_STATE_20260704.json","","18821","7678cb1e967d6ad89ee2b937f1645ca9e40b570d2fc28026ebb818d305826a84","reviewer_authority_evidence_no_return_approval","provenance/gap/recovery evidence only; no authority promotion","carry forward as source witness/recovery evidence; no authority promotion"
