"current_head","prior_head","status","path","path_class","source_use_effect"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-token-reset-source-gated-row-refresh-20260706/R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_20260706T142043Z/R3_C33E09EB_SOURCE_WITNESS_INDEX_REHEADED.csv","R3-C33-token-reset-row-packet-branch-visible","confirms branch-visible C33 token-reset row packet; source-gated draft/non-canonical support only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-token-reset-source-gated-row-refresh-20260706/R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_20260706T142043Z/R3_C33E09EB_TERM_ALTERNATIVES_SOURCE_GATED.csv","R3-C33-token-reset-row-packet-branch-visible","confirms branch-visible C33 token-reset row packet; source-gated draft/non-canonical support only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-token-reset-source-gated-row-refresh-20260706/R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_20260706T142043Z/README.md","R3-C33-token-reset-row-packet-branch-visible","confirms branch-visible C33 token-reset row packet; source-gated draft/non-canonical support only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","interlanguage-sidecar/rtl-persianate-arabic-c33e09eb-token-reset-source-gated-row-refresh-20260706/R3_C33E09EB_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_20260706T142043Z/SHA256SUMS.txt","R3-C33-token-reset-row-packet-branch-visible","confirms branch-visible C33 token-reset row packet; source-gated draft/non-canonical support only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/BLOCKERS_AND_B3_ACTIONS.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/BRANCH_PR_CHECKOUT_STATE.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/COMMITTED_LOGBOOK_HEARTBEAT_PATH_STATE.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/CURRENT_ROOT_HEARTBEAT_LOGBOOK_STATE_AT_GENERATION.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/DELTA_PATHS_C33_TO_DE6C.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/DELTA_PATH_CLASS_COUNTS_C33_TO_DE6C.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/DELTA_STATUS_COUNTS_C33_TO_DE6C.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/MANIFEST.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_FRONTIER_DIGESTS.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_FRONTIER_FILE_LEDGER.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_PATH_FILE_LEDGER.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/PACKAGE_ROOT_DIGESTS.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/README.md","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/ROUTE_AND_LOGBOOK_UPDATE_20260706T1645.md","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SHA256SUMS.txt","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_SIGNAL_PATH_LEDGER.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SOURCE_PROVENANCE_TOP_ROOT_COUNTS.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/SUMMARY.json","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/old-b/OLD_B_DE6C1348_READONLY_DELTA_AUDIT_20260706/TREE_PACKAGE_SUMMARY_DE6C.csv","Old-B-adjacent-readonly-delta-audit","adjacent Old-B audit only; no Arabic/Persianate authority"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_AUDIT.md","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_CREDENTIAL_REVIEW.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_MANIFEST.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_PACKET_SHA_VERIFY.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_PLACEHOLDER_REVIEW.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_ROOT_SUMMARY.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_1233D6F1_R3_C33_TOKEN_RESET_SOURCE_GATED_ROW_REFRESH_20260706_SHA256SUMS.txt","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_AUDIT.md","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_COMMIT_PAYLOAD_AUDIT.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_CREDENTIAL_REVIEW.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_MANIFEST.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_PACKET_SHA_VERIFY.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_PLACEHOLDER_REVIEW.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_ROOT_SUMMARY.csv","B3-package-audit","B3 packaging/audit context only"
"0d148231ec91503b4083a187a738ddaf3a0abeae","1233d6f1557c831c23f6de8395182d8ae81e2217","A","transfer-audits/session12-20260705/B3_WHOLE_CORPUS_33B23_PACKAGE_QUEUE_20260706/B3_POST_A7D70DEA_OLDB_DE6C_READONLY_DELTA_AUDIT_20260706_SHA256SUMS.txt","B3-package-audit","B3 packaging/audit context only"
