"root","path","extension","bytes","sha256"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/alstn2468__category-theory-for-programmers/part-1/06-simple-algebraic-data-types.md",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/alstn2468__category-theory-for-programmers/part-3/08-f-algebras.md",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/alstn2468__category-theory-for-programmers/part-3/09-algebras-for-monads.md",".md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/calofmijuck__algebra/algebra.tex",".tex","3096","4DC3453CFA186DDB237A438EC9AF0795A77EC320CD626C08E8BDB32798FA5BE6"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/calofmijuck__algebra/chap/01/01.tex",".tex","9131","8655797153006A2E958D4FBF276555E8FB0A73961E0325F4038DCF90150BE7EA"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/calofmijuck__algebra/chap/01/02.tex",".tex","9197","364949F642FD3F7041117DCE92CA56505AE527BC68B55B2671C4D54228D5FFBB"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/calofmijuck__algebra/chap/01/03.tex",".tex","9578","97ED9108E9E50E1C4B0482C7C6099C8DAC00A255C05D13EED61216C12BAE27EF"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/calofmijuck__algebra/chap/01/04.tex",".tex","7653","765CA6EAEA17FE254A5B5CFACBCCA42D74B5EE1940EE22EF2D2D5997D5608F72"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/calofmijuck__algebra/chap/01/05.tex",".tex","1392","6D1531658EAD2E2C5243F354E5D048E5F39471425552D3E18BBB0235EEFAAF38"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/gshstexsociety__examples/2015_Science_Research_Writing/2015_Science_Research_Writing.tex",".tex","36423","2418E081BB201D35C9B48693A8F11D32A4028CF70ED13B5F2B2A1C2554C1B81F"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/gshstexsociety__examples/2016_GSHS_Linear_Algebra/final/Appendix.tex",".tex","1470","40778798CE3D37A5B767D750F755C3B583FA7308BEC2CCE9A57DBE7001F79AEB"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/gshstexsociety__examples/2016_GSHS_Linear_Algebra/final/Ch3_Matrices.tex",".tex","1392","554303F6D485DCF8FF96F1892730BD7654ECB8AFDD1CAB225D0C8B49E88E13CF"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/korean_addendum/gshstexsociety__examples/2016_GSHS_Linear_Algebra/midterm/Ch2_systems_of_linear_equations.tex",".tex","26380","6EA160938CD19562A3A78B9FF34541CE682AE0E7E387D5E95EDE435706E59C59"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/arshtyi__Advanced-Algebra/Note/AdvancedAlgebra.cls",".cls","3714","C87B9CF03102494A90B4D0730F86A0D1CA41B05504F00B565CDA1BF9ECD60E7D"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/arshtyi__Advanced-Algebra/Note/AdvancedAlgebra.sty",".sty","30130","29E101CD716FF392EEC6597C9CA9AD24C5EF172A7430B6436486BF53D3107D66"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/arshtyi__Advanced-Algebra/Note/AdvancedAlgebra.tex",".tex","670","B93338B7AFFB98F7247E36BD82E7C9AA1902F5A10F260BB87B57DD364A3CEB34"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/arshtyi__Advanced-Algebra/Note/Macros.tex",".tex","3178","6CC11754105CCDF1FE8543957D0D298973E3FDB14711ACDF33F5102E10A66363"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/ayhe123__algebra-lecturenote/1-1.tex",".tex","63837","839AA307A40D4B5828DDD8831D4E41E769619ED6E632F094AF14AA98CFCF8A4B"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/ayhe123__algebra-lecturenote/1-2.tex",".tex","47026","A8861763C8321599D9BB43D53C98A49875CFBA9576DCC010BB268184A9341FBB"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/ayhe123__algebra-lecturenote/1-3.tex",".tex","113486","E3B9F43AE70565F813F679237A1AF17373D2AC34C9795F3BC44AEBDF2EA5A506"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/ayhe123__algebra-lecturenote/1-4.tex",".tex","120030","2BB0428BF8FA0FF8BDF54C9AD6FB49950C9FB17D4B583259E6B0F713D2F882E3"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/DolveKD__Advanced-Algebra-Notes/Notes/elegantbook.cls",".cls","50670","01C64C1E479D8A21E8CF5B7B6CF907449CAA5B5C8A6F8241C1812A77AB3A4B7F"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/DolveKD__Advanced-Algebra-Notes/Notes/note.tex",".tex","10462","93D626F5BE0215A65C663506637A663E567E106F3371AC4D47732F8A0968C0D4"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/DolveKD__Advanced-Algebra-Notes/README.md",".md","420","524AE7CFEA06018ED9EEB6EA15C9C82EE5F9DEF8F05D35D318757191C976FBB1"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/GooduckZ__Linear-Algebra-for-ZJUCKC/讲义/专题/第二十七讲 线性代数与多元微积分.tex",".tex","517","43236415D543748677FEB313FEA1A72116CDE039092EB5B1D53E5FDF54F8CDAA"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/GooduckZ__Linear-Algebra-for-ZJUCKC/讲义/专题/第二十八讲 线性代数与统计学.tex",".tex","1200","0E05F16060C3F75300F759D46664EFD8F237892168FDC76E1AA767275B4788BF"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/GooduckZ__Linear-Algebra-for-ZJUCKC/讲义/专题/第二十六讲 线性代数与解析几何基础.tex",".tex","10145","C6DB20BD692B44CBE5C1E0F1BFD55296388440E26CBCF8BD0186898817002D6C"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/GooduckZ__Linear-Algebra-for-ZJUCKC/讲义/线性代数荣誉课辅学讲义.tex",".tex","4369","50F6299EFEF2D089FD59EA5AE270247CB32F79D0B8A152FC863C6ADC58E58076"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/Kfj2006__Algebra_notes/chapters/chapter1.tex",".tex","11816","4C3F749B7F766D402DAB38B594494207F3C4F8ADC7853772CAFDF5A2D3B4EB47"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/Kfj2006__Algebra_notes/chapters/chapter2.tex",".tex","23502","E56FF73AAF14BD7AA2B4CDFE336F95DB6355FDD3C12984B6A10B544791D624DE"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/Kfj2006__Algebra_notes/chapters/chapter3.tex",".tex","29931","03A3165EF039EE1EA3458FA2513C32AE146DD0D3000D61B5F5484CB517A2B3DB"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/Kfj2006__Algebra_notes/chapters/chapter4.tex",".tex","28240","A3C6A1C24E5E550E9DE04EDD98D2BA8D132FD2FF6FEDDC300F09677EB48E6219"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/yhwu-is__Linear-Algebra-Left-Undone/讲义/专题/21 线性代数与几何.tex",".tex","56487","AED9641906AF5887BEBBFB1BB3337D1C3973A833E18F27AF7A351C53FCEF7AB0"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/yhwu-is__Linear-Algebra-Left-Undone/讲义/专题/24 线性代数与微积分.tex",".tex","77050","FA3DE29430871EED80E6CDC4490EF109719F4894490F2CF74030F8CE98A4686A"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/yhwu-is__Linear-Algebra-Left-Undone/讲义/专题/25 线性代数与最优化问题.tex",".tex","500","F6879ADD78ECCE44CB37FD1C77FA4911F9D631B27F4D637BEA1C9640CB0F3920"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/yhwu-is__Linear-Algebra-Left-Undone/讲义/其它/未竟专题14 范畴论视角下的线性代数.tex",".tex","24520","E5759D46388B4BDA6208760996DBF311C1750352B97DC676DC9E73CA57C13353"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/zhcosin__algebra-notes/abstract-algebra/group-section.tex",".tex","5960","F037EC5B7FDB6B5C3797E4BA84373F232BFA3483A050A4AF653D08ABAA6C03E7"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/zhcosin__algebra-notes/abstract-algebra/group.tex",".tex","165","44B01AEDA361617A0E4BD39793E64130B4495B724714B7D9BB4241622C2A625B"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/zhcosin__algebra-notes/linear-algebra/determinant.tex",".tex","18228","1E7360E5865153900E7AA18B6CD17238DBEC4416D164AD895B98C1FDCACAB089"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/cjk/source-files/simplified_chinese/zhcosin__algebra-notes/linear-algebra/linear-algebra.tex",".tex","218","69120941BF8352CDAF9C6F22ED42E53172410A142C7901918550CD08DA5A3B36"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md",".md","3103","B23720DBCCAF548D02ED650F9ABE1B2F46F15B763A911297549F29884402AA05"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/HEARTBEAT_20260705.md",".md","3299","066E1B8842352D68F7D4274EE25CD1231AB1F5D6E9A73E40633DF08C2469E302"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/LANE_ACTIVE_SESSION_STATE.md",".md","1531","61E9222C7EAB6B2E0800BDAF9AFC16BB3946FC1DE5E09A21F2B8F3E2FC167C18"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/LANE_FULL_MANIFEST.csv",".csv","14492","B79A9911E73AD004FB8379AFA298877BE74E44B9BEECE1922F02C76E8F89D51B"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/LANE_HEARTBEAT_20260705.md",".md","3299","066E1B8842352D68F7D4274EE25CD1231AB1F5D6E9A73E40633DF08C2469E302"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/LANE_SESSION_LOGBOOK_20260705.md",".md","11594","8D8EBA72DC8954E625785252C77E27C92833C722FA174F28B96A76EEB7FE8FEF"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705_TRANSFER_MANIFEST.json",".json","921","A74D103B2F7C0061172CC58127E63B7EF313523FF215EBF1434D5A1701C54100"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip",".zip","475521","3713E44BBDCB9EF4FAD733F43BDF8AF014B15919FE641401B82479BBC4452BF0"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/NOETHER_CJK_SOURCE_BODY_CORPUS_20260705.zip.sha256",".sha256","111","70F6125E05712C1AA2FB918BE47B25FCB15C171A65B4E4E704D6816A6710EBB9"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/SESSION_LOGBOOK_20260705.md",".md","11594","8D8EBA72DC8954E625785252C77E27C92833C722FA174F28B96A76EEB7FE8FEF"
"language-source-bodies/cjk-native-source-evidence-20260705","language-source-bodies/cjk-native-source-evidence-20260705/SHA256SUMS.txt",".txt","12809","919CF2F5A19C3BFF8F47CDCB277E0B2BCB724BB0B411B089887A5950D035948F"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/ACTIVE_SESSION_STATE.md",".md","1531","61E9222C7EAB6B2E0800BDAF9AFC16BB3946FC1DE5E09A21F2B8F3E2FC167C18"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/CJK_FABLE_SOURCE_BODY_INTERLANGUAGE_20260705.zip",".zip","51850","190F917BE5A2130FD2A0123F2DAD038DE9770D0CEC451FDA957B6C9D838FAAF6"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/CJK_FABLE_SOURCE_BODY_INTERLANGUAGE_20260705.zip.sha256",".sha256","116","80131F730C94080E4D043BF33EB9661DE49A5B69DBA01118B7B3B9C523921FA0"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/branch_weight_ledger.csv",".csv","23800","895115A41E809F2CA212DF1ECD4BE77EB60E33AB44234714278C4A1C31421897"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/CJK_FABLE_SOURCE_BODY_INTERLANGUAGE_SUMMARY_FULL.json",".json","9380","13D778EDC8E8D820238920AC563957B5655643495E062C9D98EA0AECFE2250CE"
"interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705","interlanguage-sidecar/20260705/cjk_native_source_evidence_20260705/cjk_fable_source_body_interlanguage/CJK_FABLE_SOURCE_BODY_INTERLANGUAGE_SUMMARY.json",".json","3237","D02A58B706970B56F4CB761BA0484CF8E7090C0AC56862E9B19BF5BEB2C017EC"
