"archive","kind","status","archive_bytes","entry_count","entry","entry_bytes","entry_compressed_bytes"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex-master.zip","zip","listed","7145","4","neouyghur-uyghur-latex-2edae77/","0","0"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex-master.zip","zip","listed","7145","4","neouyghur-uyghur-latex-2edae77/README.md","854","476"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex-master.zip","zip","listed","7145","4","neouyghur-uyghur-latex-2edae77/Uyghur_Latex_Example.tex","12873","4437"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/neouyghur-uyghur-latex-master.zip","zip","listed","7145","4","neouyghur-uyghur-latex-2edae77/uighur.tex","3337","1460"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/","0","0"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/README.md","201","130"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/Uyghur_Latex.pdf","39929","38376"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/Uyghur_Latex.tex","2909","1408"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/Uyghur_Latex_Example.pdf","197885","194091"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/Uyghur_Latex_Example.tex","12704","4315"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/diagmac.sty","41503","10902"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/diagram.log","0","0"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/diagram.tex","3013","1061"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/lamp","73442","67944"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/lamp.jpg","113776","112295"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/sample.pdf","14755","14101"
"language-source-bodies/pan-turkic-source-bodies-20260705/bodies/ug/github-source-archives-20260705/uyghur-language-uyghurlatex-master.zip","zip","listed","447560","13","uyghur-language-uyghurlatex-d68a0fa/sample.tex","660","409"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/ocr-witnesses/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/pointer-only/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/source-rescribe-workpass/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/ACTIVE_GOAL_VERBATIM.md","1167","696"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/ACTIVE_SESSION_STATE.md","1338","724"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/BLOCKERS.csv","60626","3291"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md","3272","1440"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/HEARTBEAT_20260705.md","4286","1672"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/LOGBOOK_EXCERPT.md","2109","1135"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/MANIFEST.csv","406094","39489"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/README.md","6141","2613"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/SESSION_LOGBOOK_20260705.md","24838","5269"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/SHA256SUMS.txt","45036","16513"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/SOURCE_USE_LABELS.csv","1222","605"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/ba/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/kk/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/ky/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/tk/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/tt/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/ug/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/uz/","0","0"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/institutional-pdfs/azerbaijani_bqu_math_pdf.pdf","1017000","473257"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/institutional-pdfs/azerbaijani_bsu_riyaziyyat_hisse1.pdf","9359218","6442156"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/prior-retry/azerbaijani_wikisun_module_riyaziyyat.html","26497","6107"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Algebra__Cəbr.wiki","2338","1147"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Differential equation__Diferensial tənliklər.wiki","4336","1985"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Equation__Tənlik.wiki","1283","641"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Function (mathematics)__Funksiya (riyaziyyat).wiki","2359","1052"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Group theory__Qrup nəzəriyyəsi.wiki","2096","949"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Linear algebra__Xətti cəbr.wiki","783","457"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Mathematics__Riyaziyyat.wiki","175924","64036"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Matrix (mathematics)__Matris.wiki","110274","33551"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Polynomial__Çoxhədli.wiki","3084","1497"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Probability__Ehtimal.wiki","2054","1093"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Set (mathematics)__Çoxluqlar.wiki","4329","1868"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/az/wikitext-20260629T101500Z/Statistics__Statistika.wiki","21950","7503"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/ba/prior-retry/bashkir_bashenc_algebra.html","52752","12331"
"transfer-audits/session12-20260705/pan-turkic-transfer-20260706/PAN_TURKIC_R2_SOURCE_BODIES_FABLE_CURRENT_20260706.zip","zip","listed","45192000","329","pan-turkic/bodies/ba/prior-retry/bashkir_wikibooks_math_dictionary_a.html","75723","14289"
