"scope","paper","bytes","sha256","path"
"recovered_korean_lineage","9","1178","CD5E6C7DB76047FD4F839E2ED834E1300BD890AC05C8D3D8CF1F3E191A8EA037","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T04_U29.tex"
"recovered_korean_lineage","9","483","E69E7FDE5B4A12D9F0172E03F2612873B4FDC1EE75EA78C6AEB87D6F8B98268B","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U30.tex"
"recovered_korean_lineage","9","921","348E8085B94F51DA2F175FF648E38D65B43756CA292035A567FCECC14A735FF2","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U31.tex"
"recovered_korean_lineage","9","665","06B6EA7A82DB2CC9B90E563BDC1FCB8C3B6BFC4448663F12EC1355FA5DE5C439","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U32.tex"
"recovered_korean_lineage","9","885","2879FA0A4454F5344063C4BFB422AE1324816B3DA2B7E964F57F474AC1B60FB0","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U33.tex"
"recovered_korean_lineage","9","835","67C50361B8DE7E5E805E88F6D40F16D228C51BFE05AC645441F75E04F98B4539","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U34.tex"
"recovered_korean_lineage","9","617","70D797B73A51A33DA5A6FDBB494692B10B0F798F17DEC5E5054B1FB6EF59F629","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U35.tex"
"recovered_korean_lineage","9","1019","84FBB2C2516E5370D8160D328A98D5C9969EF8911429B50C4F2E3C882B7A7ABB","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U36.tex"
"recovered_korean_lineage","9","1458","832B1A326EE8CBFC007DCCF5BE7CDA2AC7571B857D28BF704B530BF346CCDF03","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U37.tex"
"recovered_korean_lineage","9","1617","CD3660DEE1275F403007D7F77BBB188705EF4D07EA6D44FEDA39C86B92AA3A01","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U38.tex"
"recovered_korean_lineage","9","1951","F0CC39064DB9D9CE37C3C6F3400B0C698EEA74704B3F993321F5F3012276E487","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U39.tex"
"recovered_korean_lineage","9","1070","9ECE1A096D61D401EDF91B4F400A60F51E6269F8B6B74AD9BF30B8F64E377C8D","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U40.tex"
"recovered_korean_lineage","9","605","4BCF3F736E1E04CAB09E3A69158CDFC4FF2AF872853714EAC6212A218BBE4651","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U41.tex"
"recovered_korean_lineage","9","1865","A1CB2E970D780CE50A373FD4166FC274FAC172219850A6CFBFE21D1C90232384","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U42.tex"
"recovered_korean_lineage","9","1760","699E854473D86F2C53A26DAC677688A3CE6DD3146E3355AD8FAF70165BE172E6","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U43.tex"
"recovered_korean_lineage","9","737","F1AC0E5C656C0DC1E1904B61113ED1E86566C89E54C4BD6AFFD52839D332EE46","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U44.tex"
"recovered_korean_lineage","9","1694","E380D29253DA1186755593845077B551459ECFECFD2F7A27996B596F360E8794","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T05_U45.tex"
"recovered_korean_lineage","9","498","D2113F5B5D241BD7A8B257706417A1AFEA9B0BB484029A1F227241756FF88808","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U46.tex"
"recovered_korean_lineage","9","832","D201B8FE8513457C358BA3C676E451403182AD02696F12C3C7FBA93994CF29C0","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U47.tex"
"recovered_korean_lineage","9","901","400D9B9803A29F8A05D44E5FB9E6520901066C3AA282104AA16B8A0028045E2F","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U48.tex"
"recovered_korean_lineage","9","989","EAE4D30B492679FE3A70640C9CDE187903F46C1D2E9937BB985EA25D8586D50C","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U49.tex"
"recovered_korean_lineage","9","616","FB5ED1B61B3E340EE238DCDF4665FAB6DF4B6F9055FE5D5212A03A927D1A57B4","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U50.tex"
"recovered_korean_lineage","9","1475","B4C193B431E2898ABD74B8A9BDB3095A3BF450C4EF6512669B8BFBD62EC46BEF","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U51.tex"
"recovered_korean_lineage","9","1343","EB1E450EC9EB1615990F419B02EE8F7CF5A66737D292D4CB6CD13C2B632B65AA","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U52.tex"
"recovered_korean_lineage","9","588","A4DE0F1960B32E96370ABDC98D06CFE6F79B1E08D7627263374009274A99915D","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U53.tex"
"recovered_korean_lineage","9","635","63AA61D95D4D687549CF56196E205CEB8042ED364D7BE43238C99B05C178C1D1","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U54.tex"
"recovered_korean_lineage","9","1781","15452266CD072FACADCA1D09D55367A61AF979862C1A253205BD7F4263FD3DC0","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T06_U55.tex"
"recovered_korean_lineage","9","520","B966EDA518FB4F39E26B9A66DE6C4155FA6E0945BD28014BB3A7BBE2ED0D8CEB","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U56.tex"
"recovered_korean_lineage","9","1563","000FCE70317C69D480D92DD3D3CB62784EFA494EF43B1782B343569BE32A8219","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U57.tex"
"recovered_korean_lineage","9","887","8D7EC280B2416C97360AB6D6A7A84E983F7D2E0BC91B55D2A384721B38991326","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U58.tex"
"recovered_korean_lineage","9","2172","4D84EFB2764E55D60C96178E777FCF5DD84ECD75E8F48BBC30B129BA1D20DEB3","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U59.tex"
"recovered_korean_lineage","9","997","88C4E870ED8B45FE251061C909263008105AA7D157FC41B17FEE90291E9858D8","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U60.tex"
"recovered_korean_lineage","9","1264","0CB02E12F71604735582D6AC1EE45DB60F4CFC424DB95884DEDC52DE4D47E85D","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U61.tex"
"recovered_korean_lineage","9","1349","2C9DA748A5BF5AFF74806F9C3C5FE75D17E7F7184712FE23CE768289989639E4","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U62.tex"
"recovered_korean_lineage","9","1221","117208AE41A50030C1C468270FCA48FA755D545D992922EA42DCF40F3EEA6E39","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U63.tex"
"recovered_korean_lineage","9","1096","A0CE77438CF2D43CB45E8D422FF867DF7D7597E94BA491A1FFEBBDB4DE83305A","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T07_U64.tex"
"recovered_korean_lineage","9","495","2F40116F8D21C84EBB877B70D15868216445FF9B5D441BF1E80A9CC9EA2568B5","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U65.tex"
"recovered_korean_lineage","9","1539","53FC3860B429E35D83BEC3761F5162C23B1CD22EA2F8F5C657E62A7823F7A15D","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U66.tex"
"recovered_korean_lineage","9","2016","D9DE0905EDB2D570549176AE357775CDB9E85B47458CA4DBB4AA8EB9BE42B968","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U67.tex"
"recovered_korean_lineage","9","549","2063996AB060FFE87D7AEC06FDA7F6C818A4883287B17129512CA4592C9277A7","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U68.tex"
"recovered_korean_lineage","9","1006","37DEEDDDC8178A99C2BA81AEA73EB957B981C593E10CA1D8C2766553DB63DCE1","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U69.tex"
"recovered_korean_lineage","9","1225","04ED1ACB1494516EFA000DBB9053513A6CE813F0733A1160030DD8772376E668","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U70.tex"
"recovered_korean_lineage","9","1131","773EFB0C7376E2A69E3040685EB230797AAD9596FC45AE8053EE6BB271F34DA5","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U71.tex"
"recovered_korean_lineage","9","1690","30D7A0DABED124FE4229B0647F85C00CC5BA86F8BAEEA0993635F329BC6FC4DD","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U72.tex"
"recovered_korean_lineage","9","1622","8E719D87F1C71FCBFD2ECCF9AA8EC48F823DF20BE5AC5A4A8EB35E33921670F4","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U73.tex"
"recovered_korean_lineage","9","2413","38E0FCAB660096456C4C8E3F96EA4463ECF63841AE05EA1E679D79342ED1053F","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U74.tex"
"recovered_korean_lineage","9","1547","CD04D7C7D12C80610853CAC38EC0DB3507D52F7E4A73A15288E8BB0319A504ED","03_projects\language_management\cjk\03_working_translations\noether_p09_ko_20260804\targets\T08_U75.tex"
"recovered_korean_lineage","1","2744","5D058E8CF0CA1DA452D2FBE2283061F9971355462EA3ED6C7F5ADEFAC5A0A9D7","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\csv_artifact_validation\CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json"
"recovered_korean_lineage","1","677","A58C41377BAC6BF5C979A3F048B7843F1223EC6BF3554BC6199CDE1EA346C59D","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\difficulty_ledger\DIFFICULTY_LEDGER_VALIDATION_REPORT.json"
"recovered_korean_lineage","1","2388","78C206B311DF7833E643989C731BDCF0605FA791D34C5601CAEE93E02C8A4DA0","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\difficulty_ledger\DIFFICULTY_LEDGER.schema.json"
"recovered_korean_lineage","1","1146","9709B0CE22BC6AD0D88ED084A351930BE3C90CE6E99587C78686E51648896037","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\difficulty_ledger\rejected_attempts\DIFFICULTY_LEDGER_VALIDATION_REPORT_failed_hash_convention_20260804.json"
"recovered_korean_lineage","1","732","5169E6C2963EDEC3635AB7DB03C72E238FD4B225584D9BCADCD0D7A2A03EA0F0","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\difficulty_ledger\rejected_attempts\DIFFICULTY_LEDGER_VALIDATION_REPORT_failed_reserialization_edge_20260804.json"
"recovered_korean_lineage","1","824","DB2535C47F5D1B6ABBF16FF9BD1E3D633AA43153B70C1744A874FC6F05B3B429","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\structural_index\PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json"
"recovered_korean_lineage","1","2703","E5761352D61341139AB23321420817E125371DB97E2E9C9F73516739D3D1CC12","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\structural_index\PRODUCER_STRUCTURAL_INDEX.schema.json"
"recovered_korean_lineage","1","745","4D12FBECEF4FD3AA4B5E89A51B2C5474927B83DF50FFCAD909273FE9E7C496E2","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\visual_evidence\VISUAL_EVIDENCE_INDEX_VALIDATION_REPORT.json"
"recovered_korean_lineage","1","2356","1942DEFEE87DB627FA51FAE36596DB9214B9A0B7E29AD4A9ED463676A69EED76","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\evidence\visual_evidence\VISUAL_EVIDENCE_INDEX.schema.json"
"recovered_korean_lineage","1","4452","48961F41A3C178968A5D2157F6FD5E756DAC7817555CAD07208C61E5A6643BE7","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U01_translation_draft_v001.tex"
"recovered_korean_lineage","1","2879","52C02759CC6D08AA102DA366F7F148A4D148EC1066E2F81DE929CEE43A46DDDF","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U02_translation_draft_v001.tex"
"recovered_korean_lineage","1","2111","ECEE0AB9E9D8C89D6A9B4FBBA63128FBE1990764847E01038AB894EF66C9DF54","03_projects\language_management\cjk\03_working_translations\noether_paper01_ko_translation_001_20260804\ko\Noether_Paper01_Korean_U03_translation_draft_v001.tex"
"recovered_korean_lineage","2","5893","FC0FC029D29AEA6AE745718FE7ED4AF699A7785BEC57E20B38A82C76B8A3343B","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\csv_artifact_validation\CSV_PROJECTIONS_ARTIFACT_TOOL_VALIDATION_REPORT.json"
"recovered_korean_lineage","2","5077","934C61227674A180391364BA98FAE558059AB15417DAC179B88E9F1FEE06A4AC","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\DETERMINISTIC_REBUILD_VALIDATION_REPORT.json"
"recovered_korean_lineage","2","2878","25BEF82B275B9FE7396377E8D7F359EEA62177002D8406C078FBCB7F77ED5EE0","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\difficulty_ledger\DIFFICULTY_LEDGER_VALIDATION_REPORT.json"
"recovered_korean_lineage","2","11477","B5848382AC62544BE1B9C15814CD83C926A28AE28EC371740886C534C2A8822F","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\difficulty_ledger\DIFFICULTY_LEDGER.schema.json"
"recovered_korean_lineage","2","6565","6AA3C0ACAFDE1237FF2CE89C1918E553F923C24B3B37535545EFA21542E73301","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\EVIDENCE_BUILD_VALIDATION_REPORT.json"
"recovered_korean_lineage","2","178955","2838A6CB1F82EAFFFA32647D2455A4FA95248588D5F5DE4EDB6E5FA24E186310","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\protected_inputs\PROTECTED_INPUT_NO_TOUCH_AUDIT.json"
"recovered_korean_lineage","2","72859","2B4B4E042DA4943595205BCB258263BBA7DCC94B46812EBFAADA4413D287054D","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\structural_index\PRODUCER_STRUCTURAL_INDEX_VALIDATION_REPORT.json"
"recovered_korean_lineage","2","15482","0DBBA21A7B7529839CCFB649993123A277348D910C9A6778353F4F024AE1A631","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\structural_index\PRODUCER_STRUCTURAL_INDEX.schema.json"
"recovered_korean_lineage","2","1378","AB42AD87AA13AA100250F478EE5E48962FD7C4335942A6EBA19C154590A4356E","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\visual_evidence\VISUAL_EVIDENCE_INDEX_VALIDATION_REPORT.json"
"recovered_korean_lineage","2","10061","296D74366F70067637337647D2FFF5EF32B01B7653757D1B4E3CC3C2FB8C5D1A","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\evidence\visual_evidence\VISUAL_EVIDENCE_INDEX.schema.json"
"recovered_korean_lineage","2","88676","7296DB8911F3A02C1D671FF8F602B42A832FD50FE145C77872A2AFB15438D9B9","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\P02_COMPLETE_UNCHECKED_TRANSLATION_PRODUCER_MANIFEST_20260804.json"
"recovered_korean_lineage","2","90122","C5ADFD7B00C283BACED7C9F2E47E381D37740622F9F2DB5988AFF352D6794D3B","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\P02_COMPLETE_UNCHECKED_TRANSLATION_PRODUCER_MANIFEST_v002_20260804.json"
"recovered_korean_lineage","2","93758","F5A9F954A45E1C3E735949CC81717990FD9C9F1987A1218D1E67FCDD3CCB05D5","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\P02_COMPLETE_UNCHECKED_TRANSLATION_PRODUCER_MANIFEST_v003_20260804.json"
"recovered_korean_lineage","2","844","CAD11967D6497AEEE5FE1C37AC016A954BD40A413400CFE3D9E33B3FE78CC78C","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T01_U01_UNCHECKED.tex"
"recovered_korean_lineage","2","2930","1D39A01D8908BBEBF41BDE6D6A9E691756BE57CC493BFEE59337371FAEEB8BD7","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T01_U02_UNCHECKED_TEXREPAIR_v002_20260804.tex"
"recovered_korean_lineage","2","2928","081252F90A544382AE7AAF11FDE4755CE99E5F640AC3F20C0F0CBD3A39D6C2BF","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T01_U02_UNCHECKED.tex"
"recovered_korean_lineage","2","2072","1C31C069199BA2C36A146142D3AE29990D8D6BF9BB19C4F3FF6A487794D60E46","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T01_U03_UNCHECKED.tex"
"recovered_korean_lineage","2","897","B43F6E583C9EF9E19F7C98F6CA2944C3F26C94E076BFEC672A8CFA63EB6E8274","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T02_U04_UNCHECKED.tex"
"recovered_korean_lineage","2","1853","51FCF8F3308E9506CFF753A98A7E81F5C474E9214AA723ED370ED26C7207F917","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T02_U05_UNCHECKED.tex"
"recovered_korean_lineage","2","1199","91D1AEDE82C311ABCD7F5F0D6B159F340DD9270CD48F4ABB4CCA00484B97AB2B","03_projects\language_management\cjk\03_working_translations\noether_paper02_ko_translation_001_20260804\targets\Noether_P02_Korean_T02_U06_UNCHECKED.tex"
