"packet_label","relative_path","branch_manifest_bytes","branch_manifest_sha256","local_path","local_exists","local_bytes","local_sha256","bytes_match","sha256_match","source_use_label"
"5c87-current","R3_5C87F666_BRANCH_VISIBLE_2B1_MANIFEST_ROWS.csv","2918","1717fbb1cf313da3db14029627613d6263997964bf49adc58074079af3da5972","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T213604Z\R3_5C87F666_BRANCH_VISIBLE_2B1_MANIFEST_ROWS.csv","True","2918","1717fbb1cf313da3db14029627613d6263997964bf49adc58074079af3da5972","True","True","branch-visible-r3-packet-hash-check"
"5c87-current","R3_5C87F666_BRANCH_VISIBLE_2B1_PACKET_HASH_CHECK.csv","8829","1fe696a53cb203fb8d9608fce868f05b38e544007c2e9825910b1d2ddd08d9f6","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T213604Z\R3_5C87F666_BRANCH_VISIBLE_2B1_PACKET_HASH_CHECK.csv","True","8829","1fe696a53cb203fb8d9608fce868f05b38e544007c2e9825910b1d2ddd08d9f6","True","True","branch-visible-r3-packet-hash-check"
"5c87-current","R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T213604Z\R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","True","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","True","True","branch-visible-r3-packet-hash-check"
"5c87-current","R3_5C87F666_INCOMING_WAKE_DEDUP.csv","476","68aa30b630d0834e96b69aff59a13c85280d0dcd365a53eeb3d7fe6adc6cbdbf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T213604Z\R3_5C87F666_INCOMING_WAKE_DEDUP.csv","True","476","68aa30b630d0834e96b69aff59a13c85280d0dcd365a53eeb3d7fe6adc6cbdbf","True","True","branch-visible-r3-packet-hash-check"
"5c87-current","R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T213604Z\R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","True","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","True","True","branch-visible-r3-packet-hash-check"
"5c87-current","README.md","1179","27f6df047fe09729d32978d9568bb7f4035628204209dc9df24081fc72001428","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706\R3_5C87F666_2B1_CURRENT_HEAD_SOURCE_USE_GAP_AUDIT_20260706_20260706T213604Z\README.md","True","1179","27f6df047fe09729d32978d9568bb7f4035628204209dc9df24081fc72001428","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","B3_UPLOADER_READY_SUMMARY.csv","673","d66ea1acc774211388d7633f0d2ded61f50bf194b744c5f49049956dd0649ccb","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\B3_UPLOADER_READY_SUMMARY.csv","True","673","d66ea1acc774211388d7633f0d2ded61f50bf194b744c5f49049956dd0649ccb","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","carried-forward-5c87-source-use-gap\B3_UPLOADER_READY_SUMMARY.csv","854","bea5c92c1252c5a5e764235e9d3b98e2b7140af419e33abbd30af122dd848e0e","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\B3_UPLOADER_READY_SUMMARY.csv","True","854","bea5c92c1252c5a5e764235e9d3b98e2b7140af419e33abbd30af122dd848e0e","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","carried-forward-5c87-source-use-gap\R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","846","1cbe52039838bc3b38ea46c490486ee7a416e6440e65b7f8e467b0ba1960d52f","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_BLOCKERS_AND_RECOVERY_ROWS.csv","True","846","1cbe52039838bc3b38ea46c490486ee7a416e6440e65b7f8e467b0ba1960d52f","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","carried-forward-5c87-source-use-gap\R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_CARRIED_FORWARD_2B1_SOURCE_USE_GAP_ROWS.csv","True","1818","a923801f02eb4dbef1a8c5520d7e8e29070b6ccae8237e88efddb4f48345bfbb","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","carried-forward-5c87-source-use-gap\R3_5C87F666_INCOMING_WAKE_DEDUP.csv","476","68aa30b630d0834e96b69aff59a13c85280d0dcd365a53eeb3d7fe6adc6cbdbf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_INCOMING_WAKE_DEDUP.csv","True","476","68aa30b630d0834e96b69aff59a13c85280d0dcd365a53eeb3d7fe6adc6cbdbf","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","carried-forward-5c87-source-use-gap\R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\carried-forward-5c87-source-use-gap\R3_5C87F666_SOURCE_USE_FACT_CHANGE_AUDIT.csv","True","1059","347fa8fc92bb92daaafe7155ca849c581b071d5ddf104e52b1ec17a0513ced0e","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","PACKAGE_VALIDATION.json","1219","52989c7f2a90533938874d5ae0c524508e41165a0b9c1fd26832149e06c58715","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\PACKAGE_VALIDATION.json","True","1219","52989c7f2a90533938874d5ae0c524508e41165a0b9c1fd26832149e06c58715","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","954","8c9b65d559d5af53faaa2db40cebf34d24e44775d52074147b25316ce7e1cf3e","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_BLOCKERS_AND_RECOVERY_SAME_FRONTIER.csv","True","954","8c9b65d559d5af53faaa2db40cebf34d24e44775d52074147b25316ce7e1cf3e","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","R3_5C87F666_CARRIED_FORWARD_FILE_INDEX.csv","1712","f135929c522f631db5aeaa901cfb002599263c48c3f79f3756e721c72a42e306","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_CARRIED_FORWARD_FILE_INDEX.csv","True","1712","f135929c522f631db5aeaa901cfb002599263c48c3f79f3756e721c72a42e306","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","936","ddc9747839a0e839278ee82e48ebd15b0eb3650ec6b3c6cf735a9439f1a1fc06","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_FABLE_SOURCE_USE_ADVERSE_SAME_FRONTIER_LEDGER.csv","True","936","ddc9747839a0e839278ee82e48ebd15b0eb3650ec6b3c6cf735a9439f1a1fc06","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","R3_5C87F666_FRONTIER_VERIFICATION_SAME_FRONTIER.csv","760","850fe79655cbf0c2776918d1581dfe6f3c3d79fbbbb39bbd23f20c8667660431","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_FRONTIER_VERIFICATION_SAME_FRONTIER.csv","True","760","850fe79655cbf0c2776918d1581dfe6f3c3d79fbbbb39bbd23f20c8667660431","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","R3_5C87F666_INCOMING_WAKE_DEDUP_SAME_FRONTIER.csv","1039","7c44fd6549ae46d059475f54a3c2bf446a7f68c3997b45f7394c6ceeeb8f8aab","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\R3_5C87F666_INCOMING_WAKE_DEDUP_SAME_FRONTIER.csv","True","1039","7c44fd6549ae46d059475f54a3c2bf446a7f68c3997b45f7394c6ceeeb8f8aab","True","True","branch-visible-r3-packet-hash-check"
"5c87-dedup","README.md","1014","2743b49eea26cbb5ff5b09e91d1b8f8d49bc53aec06a6a018f5eb3e287efd613","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706\R3_5C87F666_SAME_FRONTIER_MUTUAL_WAKE_DEDUP_20260706_20260706T214034Z\README.md","True","1014","2743b49eea26cbb5ff5b09e91d1b8f8d49bc53aec06a6a018f5eb3e287efd613","True","True","branch-visible-r3-packet-hash-check"
