"package","sha_file","relative_path","expected_sha256","actual_sha256","status","checked_at_utc"
"R6_212DFB_FOLLOWUP_GAP_AUDIT_20260706","outputs/R6_212DFB_FOLLOWUP_GAP_AUDIT_20260706/SHA256SUMS.txt","source-witness-status/R6_212DFB_SOURCE_BODY_SOURCE_WITNESS_STATUS.csv","0970258f78f0a749f7a66572f9b90295e51fdddd1eccc54689f2caf467be5912","0970258f78f0a749f7a66572f9b90295e51fdddd1eccc54689f2caf467be5912","ok","2026-07-06T08:16:20Z"
"R6_212DFB_FOLLOWUP_GAP_AUDIT_20260706","outputs/R6_212DFB_FOLLOWUP_GAP_AUDIT_20260706/SHA256SUMS.txt","verification/INPUT_PACKAGE_SHA_VERIFICATION.csv","caad0220508c69039c434a3ccc78732807dc2d3f5536a68c8c1638359bbb595d","caad0220508c69039c434a3ccc78732807dc2d3f5536a68c8c1638359bbb595d","ok","2026-07-06T08:16:20Z"
"R6_212DFB_FOLLOWUP_GAP_AUDIT_20260706","outputs/R6_212DFB_FOLLOWUP_GAP_AUDIT_20260706/SHA256SUMS.txt","verification/R6_212DFB_BRANCH_AND_INPUT_CHECK.csv","780afebddb708c03f2b8cd774f5ada842bf8e2d0c0be294fc11340aa359f3199","780afebddb708c03f2b8cd774f5ada842bf8e2d0c0be294fc11340aa359f3199","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","b3/B3_ROUTE.csv","e2f375c41ee4483cfcef856df849e1ee0882d1dbe5efcb954010a33e722a5139","e2f375c41ee4483cfcef856df849e1ee0882d1dbe5efcb954010a33e722a5139","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","blockers/R6_212DF_ACTIVE_RECOVERY_BLOCKERS.csv","d76b17041b5a13c74184451f8fb62914247935fcbca4aa0d06097dbf0271da95","d76b17041b5a13c74184451f8fb62914247935fcbca4aa0d06097dbf0271da95","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-inputs/COMPARE_C7FB_TO_212DF_FILE_INDEX.csv","0d7fb8760e449fd57bef0f5c4e9f84cc6befb37f8fad72845f942c74afb0078d","0d7fb8760e449fd57bef0f5c4e9f84cc6befb37f8fad72845f942c74afb0078d","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-inputs/R6_212DF_BRANCH_VISIBLE_INPUT_ROWS.csv","67f5d3c896fe8635722367868645eeffab398046f962234fcbad9cc843f701b9","67f5d3c896fe8635722367868645eeffab398046f962234fcbad9cc843f701b9","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","draft-support/R6_212DF_SOURCE_GATED_DRAFT_PRETRANSLATION_CARRY_FORWARD.csv","aa0cae0f218c37ac33aaff7c8df4978bcf2c02aa307047e1cbbcfb3d12cc281a","aa0cae0f218c37ac33aaff7c8df4978bcf2c02aa307047e1cbbcfb3d12cc281a","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","fable/R6_212DF_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv","479a265340384cdf5fab46789bbbd08034d37b93c59cc4a6eac765613c92d5ae","479a265340384cdf5fab46789bbbd08034d37b93c59cc4a6eac765613c92d5ae","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_212DF_PACKET_COUNTS.csv","5f1b448725ffda2a00ea77fbcc0578c65459b5f7db761e218d34c296a653a126","5f1b448725ffda2a00ea77fbcc0578c65459b5f7db761e218d34c296a653a126","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_212DF_REVIEWER_ETHICS_AUTHORITY_BOUNDARY_LEDGER.csv","412441ce62a23c65288f5e6ad19fe1f469bb42716d54d544a65d2ddd1e33c666","412441ce62a23c65288f5e6ad19fe1f469bb42716d54d544a65d2ddd1e33c666","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","logs/LOGBOOK_EXCERPT_20260706.md","c65ed2b65670ea8dc1a0d332b7f00b0d73436814e5190a16223f34b3271afe78","c65ed2b65670ea8dc1a0d332b7f00b0d73436814e5190a16223f34b3271afe78","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","MANIFEST.csv","841e1b7d1b94a9cf8329585f084325bdea6ffb4f44cebe0e136612f58497fbe4","841e1b7d1b94a9cf8329585f084325bdea6ffb4f44cebe0e136612f58497fbe4","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","source-witness-index/R6_212DF_SOURCE_WITNESS_RECOVERY_ROWS.csv","3215ddd500151a33e17461374b43e3d2e782e07493ee6d1601e7a3bf73464d28","3215ddd500151a33e17461374b43e3d2e782e07493ee6d1601e7a3bf73464d28","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","source-witness-index/R6_212DF_WEB_AND_HTTP_RECOVERY_ROUTE_ROWS.csv","1370ac5b6d052d509bb3619053fa60318c864bd6efbf2dcc6e36e7b95a1b04aa","1370ac5b6d052d509bb3619053fa60318c864bd6efbf2dcc6e36e7b95a1b04aa","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","verification/BRANCH_212DF_REF_AND_COMPARE_CHECK.csv","15dfd7fd63c7499b7494fc94a94beb33249bc3c8c8f6ec02fcdb5da03d43070c","15dfd7fd63c7499b7494fc94a94beb33249bc3c8c8f6ec02fcdb5da03d43070c","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","verification/C7FB_PACKET_SHA_VERIFICATION.csv","0540fd6fad2a511f44384d2d019eb984bd9658a34b477d07edbb768462f3042e","0540fd6fad2a511f44384d2d019eb984bd9658a34b477d07edbb768462f3042e","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","verification/LOCAL_LIVE_RETRY_SHA_VERIFICATION.csv","15c3968674e9eab9854c38b381ade33dde6fa5a4f8e52b5a243e5016578ef907","15c3968674e9eab9854c38b381ade33dde6fa5a4f8e52b5a243e5016578ef907","ok","2026-07-06T08:16:20Z"
"R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706","outputs/R6_212DF_BRANCH_VISIBLE_LIVE_RETRY_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","verification/R6_212DF_BRANCH_VISIBLE_TO_LOCAL_CROSSWALK.csv","63146356c222a98209972e12137434dd25e11074ad1f0d2cf0b887d752a7787e","63146356c222a98209972e12137434dd25e11074ad1f0d2cf0b887d752a7787e","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","b3/B3_ROUTE.csv","9b553c76c1d8b285c65604fc1b618f968a52dd4830113d68ee54491df7ff4084","9b553c76c1d8b285c65604fc1b618f968a52dd4830113d68ee54491df7ff4084","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","blockers/R6_C7FB_ACTIVE_RECOVERY_BLOCKERS.csv","c6cf6caa59e16d80000cf36db84a48b5424eb10285738a71e31fc3ea2d1ec9b9","c6cf6caa59e16d80000cf36db84a48b5424eb10285738a71e31fc3ea2d1ec9b9","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-replay/C7FB_BRANCH_VISIBLE_AUDIT_BODY_DOWNLOADS.csv","b5cadb5b1df62a08bf00119b43df731bb88cf1d75b496d41d605beee0b6dcdbe","b5cadb5b1df62a08bf00119b43df731bb88cf1d75b496d41d605beee0b6dcdbe","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-replay/C7FB_COMPARE_FILE_INDEX.csv","8383ff383b3e8287f8c18466e979b47cd514a2b5f16780698b4849b5d4f8c3ee","8383ff383b3e8287f8c18466e979b47cd514a2b5f16780698b4849b5d4f8c3ee","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","branch-visible-replay/C7FB_R6_BRANCH_VISIBLE_REPLAY_ROWS.csv","df019e400dbfcf4cb5c5e16425d98e1b335c6cbaf8c38d1a59738da64e3e91ac","df019e400dbfcf4cb5c5e16425d98e1b335c6cbaf8c38d1a59738da64e3e91ac","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","fable/R6_C7FB_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_ROWS.csv","2067ea37c8a3b027921952cd8c482c7bdb4ad23ce6a0fdb463436f0187f83194","2067ea37c8a3b027921952cd8c482c7bdb4ad23ce6a0fdb463436f0187f83194","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_C7FB_PACKET_COUNTS.csv","737e1670047fb5a9d61746c5c98941ca6ee62d998f463e1feb83e20df39b769c","737e1670047fb5a9d61746c5c98941ca6ee62d998f463e1feb83e20df39b769c","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_C7FB_REVIEWER_ETHICS_AUTHORITY_BOUNDARY_CARRY_FORWARD.csv","54a7962e4688636087cd01101d0fb6efd276838302178b84135455a3ad75d8b7","54a7962e4688636087cd01101d0fb6efd276838302178b84135455a3ad75d8b7","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","ledgers/R6_C7FB_SOURCE_GATED_DRAFT_SUPPORT_CARRY_FORWARD.csv","837a9727006da1fdf8b64fc727fc1177f01986e78d3f2163bc443104d962f6f6","837a9727006da1fdf8b64fc727fc1177f01986e78d3f2163bc443104d962f6f6","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","logs/LOGBOOK_EXCERPT_20260706.md","9b73244509bee669eaa1b2d9e5b1bffb3703daeb26f44c5f96352cadad591e80","9b73244509bee669eaa1b2d9e5b1bffb3703daeb26f44c5f96352cadad591e80","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","MANIFEST.csv","c0dde8c436e6c22534924543ee5d54ff6498fe2ef81c097bad7476ee40aca67a","c0dde8c436e6c22534924543ee5d54ff6498fe2ef81c097bad7476ee40aca67a","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","README.md","e64e622f09f1fda3f32188d3bbd229083aa51a5d837ce389d2604ab943c8a336","e64e622f09f1fda3f32188d3bbd229083aa51a5d837ce389d2604ab943c8a336","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","source-witness-index/R6_C7FB_LOCAL_HTTP_RETRY_CARRY_FORWARD.csv","f826cde8102804b77e3b93693a11bac18393527e0e8a20570b4a5eacb1c0b242","f826cde8102804b77e3b93693a11bac18393527e0e8a20570b4a5eacb1c0b242","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","source-witness-index/R6_C7FB_SOURCE_WITNESS_CONTINUITY.csv","98a97fc3bb1fd9e88da68d3ef0412ac4fbc581d7ff7aa49de7903c44bd6fa213","98a97fc3bb1fd9e88da68d3ef0412ac4fbc581d7ff7aa49de7903c44bd6fa213","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","source-witness-index/R6_C7FB_WEB_VISIBLE_OFFICIAL_ROUTE_EVIDENCE_CARRY_FORWARD.csv","06e3948ff17ac972048495937897c6bf0ae5600301d106b7ad2f9253f76b0258","06e3948ff17ac972048495937897c6bf0ae5600301d106b7ad2f9253f76b0258","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","verification/BRANCH_C7FB_REF_AND_COMPARE_CHECK.csv","5048c59d769db57409c45186d2717c4573174281125f38a36da6ccda290758d0","5048c59d769db57409c45186d2717c4573174281125f38a36da6ccda290758d0","ok","2026-07-06T08:16:20Z"
"R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706","outputs/R6_C7FB_BRANCH_REPLAY_SOURCE_RECOVERY_CONTINUATION_20260706/SHA256SUMS.txt","verification/INPUT_SHA_VERIFICATION_RESULTS.csv","00a065528a848662964cbfb928e1b0e83287a8429ee76234cd35e4b205041177","00a065528a848662964cbfb928e1b0e83287a8429ee76234cd35e4b205041177","ok","2026-07-06T08:16:20Z"
