provenance_id	branch	origin_scope	origin_relative_path	kind	canonical_archive_path	dedup_disposition	bytes	md5	sha256	byte_identity_group	identical_path_witnesses	structural_finding	accepted_state	authority_role
W022	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0001-0015_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_meta.json	CANONICAL_BYTES_PRESERVED	13104	4825EF12B137004D00A7785251916827	32BBDAFB4893A2B48B9107EF135F13A700E738F58021D10CEF900408BD1D4282	SHA256_32BBDAFB4893	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W023	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0001-0015_p2_pic5.jpg	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_p2_pic5.jpg	CANONICAL_BYTES_PRESERVED	7056	1979C04696929570DD4A82C3CDFF506D	F9112B24D73C734B28E65A3C66D8D7315A243865945C52DDED3EFE29B4CED0A5	SHA256_F9112B24D73C	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W024	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0001-0015_p8_fig2.jpg	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_p8_fig2.jpg	CANONICAL_BYTES_PRESERVED	9236	343FA3F6624431D8FE3883F5DDAE539F	F8402885DB183C7F9199EDFA13B44E3017AADB45EEC1886950B5189AEED031E7	SHA256_F8402885DB18	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W025	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0001-0015_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_text.md	CANONICAL_BYTES_PRESERVED	53558	CB67BDF5B1FAEB420D4C411BE3CB453A	87F381A3395DFC5214E28399BAC477FEE553C5C1D4D4651CFD1FDFA94C75BED3	SHA256_87F381A3395D	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W026	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0006-0010_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0006-0010_meta.json	CANONICAL_BYTES_PRESERVED	3344	CA6DBD87AA8DE6EE3C0F741B0EF9EC25	CE50894F167FEE46FFE7540E73DD606EFADA1929BA80704B0EBBF52C3C70E956	SHA256_CE50894F167F	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W027	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0006-0010_p8_fig2.jpg	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0006-0010_p8_fig2.jpg	CANONICAL_BYTES_PRESERVED	9311	B004E533F19267DFCBB02FD0B6F06514	726093B593CFE26DC392B7769F7B1753D8E48B351C332846019F3660D78D6B97	SHA256_726093B593CF	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W028	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0006-0010_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0006-0010_text.md	CANONICAL_BYTES_PRESERVED	19771	489B54E653824E9A46B098C5B4F66558	A814B28FA70DDBC0C32BAFDB86DB75C1AB8624E20C7583B9B78AADD8C14E9136	SHA256_A814B28FA70D	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W029	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0011-0015_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0011-0015_meta.json	CANONICAL_BYTES_PRESERVED	4048	6AF3D6EE71C29CC577503AD3E20F8C0A	9648CB3B61AC5116810F11495BAFE2A5A85A23896F0B4011EB8F90DDF5AFCB4D	SHA256_9648CB3B61AC	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W030	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0011-0015_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0011-0015_text.md	CANONICAL_BYTES_PRESERVED	16997	BAB0936DDF1FCBAF8BAB4E9C8A85C3D3	8E787BD767D86212C3BB006E6A86C2EE7986DC7E8E178AD9A9CE07C8DB235C9C	SHA256_8E787BD767D8	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W031	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0016-0020_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0020_meta.json	CANONICAL_BYTES_PRESERVED	3984	02E116BFB22FAE09F9CDB7B3DB987E4E	B3D78E0A1C992AA8362885D3C0D8CAB510914B647C3C7C8D98BF21FD6F07EE91	SHA256_B3D78E0A1C99	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W032	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0016-0020_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0020_text.md	CANONICAL_BYTES_PRESERVED	20767	36EB06B6BB7FC67A107FD2F4BA44E268	4BF12B8FF77DAAEE3D3CBC91888D77AAC417BCEAED022DA094CE3E73AFFB8721	SHA256_4BF12B8FF77D	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W033	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0016-0030_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0030_meta.json	CANONICAL_BYTES_PRESERVED	11370	2A07FFBAEDB681AD4F12EB87FF599A04	A19061538C3B51B93A050C52C041082A4D4F38C19A46E0C5418259497231F337	SHA256_A19061538C3B	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W034	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0016-0030_p29_fig11.jpg	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0030_p29_fig11.jpg	CANONICAL_BYTES_PRESERVED	43195	E61114F11D6C3EBF33A67DA86FFB50AC	FBF3797F85A936E2E8A23B1701208F9A79EF152D3A9EAB146B964C4BC62762F3	SHA256_FBF3797F85A9	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W035	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0016-0030_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0030_text.md	CANONICAL_BYTES_PRESERVED	58110	6AEEF9F9567F3168C1DF5D4396A3C40D	D2E0190F06E52479995F115C342EA2FBB98963C05FB571DBE825F6E6D2646BCB	SHA256_D2E0190F06E5	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W036	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0021-0025_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0021-0025_meta.json	CANONICAL_BYTES_PRESERVED	4148	1BF657B316F7466BAFE2140D6D209928	7ACC867B3302C8B258201E3984A99A1B40218D10772C0EA6FA003EA5C6AD62DA	SHA256_7ACC867B3302	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W037	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0021-0025_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0021-0025_text.md	CANONICAL_BYTES_PRESERVED	18540	9771ADE3677BCED6ECB9079E13E3657F	F7F4A91FB72DDB90FA03F7CDA7278D412F4305775C93C9CF815B357D6AC58CC7	SHA256_F7F4A91FB72D	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W038	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0026-0030_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0026-0030_meta.json	CANONICAL_BYTES_PRESERVED	3467	DEDE30C5F7C14888A8E40BF3371C131E	08596A0370001707E1F0A2537DEC82FB7FC63E49F1452D01D80F59B0A55B41DE	SHA256_08596A037000	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W039	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0026-0030_p29_fig11.jpg	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0026-0030_p29_fig11.jpg	CANONICAL_BYTES_PRESERVED	41851	90B8D1735C5FDFFF5B9C594510239EB6	0A44BBB49F89A128BE9CE7080C569935BD8953E70AD641EC5362784850421202	SHA256_0A44BBB49F89	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W040	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0026-0030_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0026-0030_text.md	CANONICAL_BYTES_PRESERVED	18755	D75A574B970A6673486B74AC7E76F2BC	55F1E42B41C26A3CA8B90EB50CC99C79525F81B45944FD008C8BF6CBA9A090B5	SHA256_55F1E42B41C2	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W041	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0031-0035_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0035_meta.json	CANONICAL_BYTES_PRESERVED	3586	E6EC162EF72FE2179EE95DD0AB55B509	5A93DC4DC7271E9448869EE85F209E4655AD65E750FA996564D295905AD786A5	SHA256_5A93DC4DC727	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W042	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0031-0035_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0035_text.md	CANONICAL_BYTES_PRESERVED	16339	ADFC76562051FE43F478107E37C4CFAB	E7D091CA98956505CD61B0F3F968423B593CBFA0F69D7267FCAF6F1DA7BE612D	SHA256_E7D091CA9895	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W043	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0031-0043_meta.json	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0043_meta.json	CANONICAL_BYTES_PRESERVED	9533	15ABA8207A16B3A4903E0136C19A2EE4	A872EDFD526D6E982485840123F76F8632CD3D9F38F8EC1D0AF66C698DD69E0F	SHA256_A872EDFD526D	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W044	zenodo_evidence_members_21806549	ZENODO_PUBLIC_D031_EVIDENCE_CONTAINER	https://zenodo.org/records/21806549/files/D031_Evidence.zip#ocr/p0031-0043_text.md	PUBLIC_OCR_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0043_text.md	CANONICAL_BYTES_PRESERVED	45799	F943B717F865BB0EE1DC87F3D2B31AEA	C7679F75DD9EB85BC473DB05A5283997656B56C6D86E7CD56CBB8345297AC284	SHA256_C7679F75DD9E	2	exact nested public D031 evidence member; replay/path provenance only	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
