member_path	member_type	evidence_category	bytes	compressed_bytes	sha256	canonical_archive_path	accepted_state
ocr/p0026-0030_text.md	FILE	OCR	18755	6962	55F1E42B41C26A3CA8B90EB50CC99C79525F81B45944FD008C8BF6CBA9A090B5	zenodo_record_21806549/evidence_members/ocr/p0026-0030_text.md	ZERO_ACCEPTED
ocr/p0031-0035_meta.json	FILE	OCR	3586	407	5A93DC4DC7271E9448869EE85F209E4655AD65E750FA996564D295905AD786A5	zenodo_record_21806549/evidence_members/ocr/p0031-0035_meta.json	ZERO_ACCEPTED
ocr/p0031-0035_text.md	FILE	OCR	16339	5457	E7D091CA98956505CD61B0F3F968423B593CBFA0F69D7267FCAF6F1DA7BE612D	zenodo_record_21806549/evidence_members/ocr/p0031-0035_text.md	ZERO_ACCEPTED
ocr/p0031-0043_meta.json	FILE	OCR	9533	700	A872EDFD526D6E982485840123F76F8632CD3D9F38F8EC1D0AF66C698DD69E0F	zenodo_record_21806549/evidence_members/ocr/p0031-0043_meta.json	ZERO_ACCEPTED
ocr/p0031-0043_text.md	FILE	OCR	45799	13561	C7679F75DD9EB85BC473DB05A5283997656B56C6D86E7CD56CBB8345297AC284	zenodo_record_21806549/evidence_members/ocr/p0031-0043_text.md	ZERO_ACCEPTED
ocr/p0036-0040_meta.json	FILE	OCR	3466	399	BDD4D0879072EFA5BDD2B888EB0CDEC42BD65E2564E3E2E6FC0BBA98429458CD	zenodo_record_21806549/evidence_members/ocr/p0036-0040_meta.json	ZERO_ACCEPTED
ocr/p0036-0040_text.md	FILE	OCR	19173	5867	C621EAE91F9CAD874CFCA0A5E4903CB37057385E861847917754319E029DE1B2	zenodo_record_21806549/evidence_members/ocr/p0036-0040_text.md	ZERO_ACCEPTED
ocr/p0041-0043_meta.json	FILE	OCR	2737	496	E4EFCC94C5C479B5B7E89C6CAB8FC152670114DB8E3C98DFCDAE96C630B5EEF8	zenodo_record_21806549/evidence_members/ocr/p0041-0043_meta.json	ZERO_ACCEPTED
ocr/p0041-0043_text.md	FILE	OCR	10395	3974	3C23F04758D082199747C402AE0D613EED02A49F06FDEB9486B2DEE234D661D9	zenodo_record_21806549/evidence_members/ocr/p0041-0043_text.md	ZERO_ACCEPTED
qa/a_p01_title.png	FILE	PAGE_OR_CROP_QA	120931	45729	F09B7394A1C1279277B4D1933932145B4B01638CB918C49623B861389D10B01B	zenodo_record_21806549/evidence_members/qa/a_p01_title.png	ZERO_ACCEPTED
qa/a_p01.png	FILE	PAGE_OR_CROP_QA	427679	416115	56D38C0DA8C7486251C825032BFDFEEE189D4F637290C1AF6696515B0FA988DC	zenodo_record_21806549/evidence_members/qa/a_p01.png	ZERO_ACCEPTED
qa/a_p02.png	FILE	PAGE_OR_CROP_QA	525893	514631	B1D7B56A341E73495556D8B691778134BB6F0215512FFC5DDDFEF060C81C339D	zenodo_record_21806549/evidence_members/qa/a_p02.png	ZERO_ACCEPTED
qa/a_p03_diag.png	FILE	DIAGRAM_QA	48122	20056	A06822BBBFD1E1629D8BCD15DFD953A64F9A6561535259E0FD8432D6D2628948	zenodo_record_21806549/evidence_members/qa/a_p03_diag.png	ZERO_ACCEPTED
qa/a_p03.png	FILE	PAGE_OR_CROP_QA	464533	453842	E4A3AD94CA20BC1EF53A6FD8D0A9E1AAEC8709FC6CD20473F86FE331974EA7FC	zenodo_record_21806549/evidence_members/qa/a_p03.png	ZERO_ACCEPTED
qa/a_p04.png	FILE	PAGE_OR_CROP_QA	497577	487253	DC8789C5D58FFD1155374F58A32964B5F85C3FAF5B1A5998E2244AF885F874FF	zenodo_record_21806549/evidence_members/qa/a_p04.png	ZERO_ACCEPTED
qa/a_p05.png	FILE	PAGE_OR_CROP_QA	512084	501004	3BD219722491604AEEF4792B033889D9D584D3F2D488ADA702D23E9BAFCA4955	zenodo_record_21806549/evidence_members/qa/a_p05.png	ZERO_ACCEPTED
qa/a_p11.png	FILE	PAGE_OR_CROP_QA	506764	495728	FBD0217479C75C88F3FFF6F46359468FDDB1424A9836DCC5420EDD0D2A36DF23	zenodo_record_21806549/evidence_members/qa/a_p11.png	ZERO_ACCEPTED
qa/a_p13.png	FILE	PAGE_OR_CROP_QA	518077	506875	318B724FEDF53D02F133CE71E7F41994145652E5EE75169BBCA6F8CA6A387374	zenodo_record_21806549/evidence_members/qa/a_p13.png	ZERO_ACCEPTED
qa/a_p16_cond.png	FILE	DIAGRAM_QA	92368	38370	1314C6B3E62059FACC030652125DA11367A3EC5ACF746F95039006A54A1ABEC5	zenodo_record_21806549/evidence_members/qa/a_p16_cond.png	ZERO_ACCEPTED
qa/a_p16_cond2.png	FILE	DIAGRAM_QA	63859	30993	7350B31479417BB038400360CBA34F9F03F4166383DDA2A45FB3BA6D9A67AD80	zenodo_record_21806549/evidence_members/qa/a_p16_cond2.png	ZERO_ACCEPTED
qa/a_p16.png	FILE	PAGE_OR_CROP_QA	472811	461742	1FEFAFE893CF7B9847D4F991CFE5A240D693036CD5F9AD42FE4322D6331EE599	zenodo_record_21806549/evidence_members/qa/a_p16.png	ZERO_ACCEPTED
qa/a_p19.png	FILE	PAGE_OR_CROP_QA	505185	494050	D2A2B553AF43D3DDF71AC4E62B1CDAD3E346E25754723A41FD378B9705826294	zenodo_record_21806549/evidence_members/qa/a_p19.png	ZERO_ACCEPTED
qa/a_p22.png	FILE	PAGE_OR_CROP_QA	452980	442068	F74929A7041E557485E886A1B2C187684117ED025597236235DC089F607E276E	zenodo_record_21806549/evidence_members/qa/a_p22.png	ZERO_ACCEPTED
qa/a_p24.png	FILE	PAGE_OR_CROP_QA	485813	474546	F5DAA0CD0EC1EA0D6691281EA6EBE05BE95F2F5A4BF9E5EF3D10ED3A5755840D	zenodo_record_21806549/evidence_members/qa/a_p24.png	ZERO_ACCEPTED
qa/a_p28.png	FILE	PAGE_OR_CROP_QA	497375	486628	AD6F77983B67C511912C0AB7868A32F804F5C603EECA44F31D494B91188ABC79	zenodo_record_21806549/evidence_members/qa/a_p28.png	ZERO_ACCEPTED
qa/a_p34.png	FILE	PAGE_OR_CROP_QA	430478	421021	BF5B4F528CA2CE0A271AC427120A075E5AACE23EAE0C98C747E73BE9210FAB63	zenodo_record_21806549/evidence_members/qa/a_p34.png	ZERO_ACCEPTED
qa/a_p38_sign.png	FILE	DIAGRAM_QA	118651	58675	1E0F479216FA9025968293C880AD9653EA973F6B89C31DD1429738CC0CEE89D7	zenodo_record_21806549/evidence_members/qa/a_p38_sign.png	ZERO_ACCEPTED
qa/a_p38.png	FILE	PAGE_OR_CROP_QA	432283	421454	1B1DEC2F6DDE3D44D2FF8007985CEC169BE6240D50BBDF305FC6E5566AD8E254	zenodo_record_21806549/evidence_members/qa/a_p38.png	ZERO_ACCEPTED
qa/a_p39.png	FILE	PAGE_OR_CROP_QA	454813	443189	A3C56506510A17F28E032D52FCE138B06E0DE7B8453D6A59948029F11BF289A4	zenodo_record_21806549/evidence_members/qa/a_p39.png	ZERO_ACCEPTED
qa/a_p43_end.png	FILE	PAGE_OR_CROP_QA	339773	190129	9FA07C383622A891A30242F88F2E971105152D33596D48E49842E2B9F90C55EE	zenodo_record_21806549/evidence_members/qa/a_p43_end.png	ZERO_ACCEPTED
qa/a_p43_eof.png	FILE	PAGE_OR_CROP_QA	164562	71538	C0F575CD7B7DB5A965B8F5F2B85EE6F15601E4EA3F488A5DBBDA1EA0CF9ABBAB	zenodo_record_21806549/evidence_members/qa/a_p43_eof.png	ZERO_ACCEPTED
qa/a_p43.png	FILE	PAGE_OR_CROP_QA	409375	396526	7258BD5E748D93C7B1663963B8DAE32F7A58B5972F2CA7FF97618937C3803222	zenodo_record_21806549/evidence_members/qa/a_p43.png	ZERO_ACCEPTED
qa/c_p01.png	FILE	PAGE_OR_CROP_QA	416719	400585	FD7AC9B0A6AFF49AD3E0D3D69A5F31DC900D9B5A731E4B3A0FEF2C301E258408	zenodo_record_21806549/evidence_members/qa/c_p01.png	ZERO_ACCEPTED
qa/c_p43.png	FILE	PAGE_OR_CROP_QA	524507	506241	64223DE82384D11266F59BDEC969185F7D65B2F55F86A227E8DDAE057DCF4F93	zenodo_record_21806549/evidence_members/qa/c_p43.png	ZERO_ACCEPTED
authority.pdf	FILE	AUTHORITY	2735096	2664688	591EE837C4C87E5263B76427B393742E111D615C6E098C940F132519A0861922	zenodo_record_21806549/evidence_members/authority.pdf	ZERO_ACCEPTED
candidate.tex	FILE	CANDIDATE	162064	45655	9048FE63DA1B544A2B1ACF194891E7649EA2057B4C6B92DAED07EB1EC46D0B2F	zenodo_record_21806549/evidence_members/candidate.tex	ZERO_ACCEPTED
comparison.pdf	FILE	COMPARATOR	1331405	1308489	5A8B592C4A1BF21CBA5403B4CE8584D772CD7E907DD8B6EC7FCF9FE8E03605AC	zenodo_record_21806549/evidence_members/comparison.pdf	ZERO_ACCEPTED
D031_ID.md	FILE	CONTROL	11861	5282	B133872770878DB9023D14F548DF379D5DE464E47705AE7A6D57D3F9613B2664	zenodo_record_21806549/extracted_control/D031_ID.md	ZERO_ACCEPTED
MANIFEST.csv	FILE	MANIFEST	7353	2960	321A02256F7E652B876197867432AC873185DFB364CEE6567E9E8E99F146129A	zenodo_record_21806549/evidence_members/MANIFEST.csv	ZERO_ACCEPTED
README.md	FILE	README	2099	1172	72CD578A6A286528AE8440D91D848F49FAB0EDE2B6B5B5D160B4B6D78E5DAD5A	zenodo_record_21806549/evidence_members/README.md	ZERO_ACCEPTED
