"source_path","bytes","sha256","disposition","reason"
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_tatar_cyrillic_math.json","55","4af480b8ee5b87b369a76c49bd22c9a783908272ebffbe97898f8ab0f0772a5f","not_copied_verified_zero_result_telemetry","Exact institutional-shelf predicate: empty GitHub result; no linguistic evidence."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_tatar_math.json","55","4af480b8ee5b87b369a76c49bd22c9a783908272ebffbe97898f8ab0f0772a5f","not_copied_verified_zero_result_telemetry","Exact institutional-shelf predicate: empty GitHub result; no linguistic evidence."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_turkmen_math.json","55","4af480b8ee5b87b369a76c49bd22c9a783908272ebffbe97898f8ab0f0772a5f","not_copied_verified_zero_result_telemetry","Exact institutional-shelf predicate: empty GitHub result; no linguistic evidence."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_uyghur_arabic_math.json","55","4af480b8ee5b87b369a76c49bd22c9a783908272ebffbe97898f8ab0f0772a5f","not_copied_verified_zero_result_telemetry","Exact institutional-shelf predicate: empty GitHub result; no linguistic evidence."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\github\github_uyghur_math.json","55","4af480b8ee5b87b369a76c49bd22c9a783908272ebffbe97898f8ab0f0772a5f","not_copied_verified_zero_result_telemetry","Exact institutional-shelf predicate: empty GitHub result; no linguistic evidence."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\html\pan_turkic_kyrgyz\kyrgyz_stem_portal_root.html","3897","887512be8ab53cd6cb120492f3fb677348fd871a14157d9c24f488ca710205cd","not_copied_shell_or_non_evidence","Viewer/catalog/root shell is not a mathematical source body."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T110500Z_r2_central_asian_turkic_institutional_source_retry\text\pan_turkic_kyrgyz\kyrgyz_stem_portal_root.txt","25","6085cf81e81ccf9c2e36f58422dc9b2ad33f9063d9eebc96a71b0064c85f6f00","not_copied_shell_or_non_evidence","Viewer/catalog/root shell is not a mathematical source body."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T160541Z_r3_hefferon_adjacent_linear_algebra_langlink_retry\wikitext\sd\linear_algebra.wiki","3209","36e4df28947a5af4476a898dff40b26318915844a2f314d8f3e3aee7458f6e91","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T160541Z_r3_hefferon_adjacent_linear_algebra_langlink_retry\wikitext\tg\isomorphism.wiki","3179","6867864974946638af1ec056d7ced630acdc3ea3789472b5b0c953d68457e6bf","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T160541Z_r3_hefferon_adjacent_linear_algebra_langlink_retry\wikitext\tg\linear_algebra.wiki","4330","fbf1074cc8afeaa2681e5d548ab4caceaced30a85d34f5072f4af8f690c355a3","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T160541Z_r3_hefferon_adjacent_linear_algebra_langlink_retry\wikitext\tg\linear_independence.wiki","1766","995cfd1334b1657a5b3995a61e22c59096aba839b2f159534c4a98af738648da","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ar\elementary_matrix__مصفوفة_ا_ولية.wiki.txt","1529","0c2ab015b6b3068122f6fa61e76f37144e3a39f45d4329edba5315aa9def404d","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ar\gaussian_elimination__حذف_غاوسي.wiki.txt","5417","50f5b241b71b870fe9ae1502c4516a2a4c569ea4809dca1976b9bd93ba262cce","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\fa\elementary_matrix__ماتریس_مقدماتی.wiki.txt","6311","ace705eac340a0c9e802448d031dc4b3e5e490942465c5905f1250363ff55c9b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\fa\gaussian_elimination__حذف_گاوسی.wiki.txt","4529","74f8bc93c127ad1d09045056728dc200c742bed5821f2b1eefd5a4cbe8ab9673","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\fa\row_echelon_form__شکل_سطری_پلکانی.wiki.txt","5084","8a452f50a611cfbe536d14c30ce34f969ca73d6c384b35cad2f397bef0fca3c5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\he\gaussian_elimination__דירוג_מטריצות.wiki.txt","14013","f720bc5eddfbac7e9c1f5b94906fe99172b037b44a6fcadea6faa77a1d25a686","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\hi\gaussian_elimination__ग_उस_व_ल_पन.wiki.txt","14333","63423ed0dad1f0d032c1b25272768ace71df768cf6a3707dd0979cd49b5aa7bf","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\hy\gaussian_elimination__գաուսի_մեթոդ.wiki.txt","42015","135ae7a3fa3235f133c9ee5bbcbc9566cb124536b0036567a9ddf3f1f182e010","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\id\gaussian_elimination__eliminasi_gauss.wiki.txt","29408","746f7e58d8b10737058893b3bf74f8fac79af85c091466a32eed39c7783c28d9","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ja\gaussian_elimination__カ_ウスの消去法.wiki.txt","16711","671eef27f08f3ec575cf2d646e19059f8e0e7153ce3facc820bb13bc017b884d","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ja\row_echelon_form__行階段形.wiki.txt","7146","9c838c2f2f3d1857b48a5a2af514d91b3d5eb380368a37cdc5480ef6109cdca8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ko\gaussian_elimination__가우스_소거법.wiki.txt","17409","3611000047070aaa7399f20433924786e6f7cb3d988b407929dc38a55ea8381b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ko\row_echelon_form__행사다리꼴행렬.wiki.txt","13359","1117a61234c256d08e5b16070678314bcc106f115a63fe459655153f005c629c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ru\gaussian_elimination__метод_гаусса.wiki.txt","34586","dbcf2e8c7c053f1d43352b15c5ad657a22ef4ee0331a4d0c838c921cee6f0a30","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\ru\row_echelon_form__ступенчатыи_вид_матрицы.wiki.txt","2870","3b72e8fa2f71db2cd84c59c9981521a376f24ab213ccebd3b358b4abfe40c9e4","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\vi\gaussian_elimination__phe_p_khu_gauss.wiki.txt","7190","d6d7ffb282c1fd2f437f3d37b5182b63ba9a2645067151c72eb578ecb05a6e09","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\vi\row_echelon_form__da_ng_ha_ng_ba_c_thang.wiki.txt","10661","40e84fc06612c3a7bca187722badb9047883732c0331661cd942d219bb98e9d5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\yue\gaussian_elimination__高斯消去法.wiki.txt","655","c0b34a1f82672dab55142d0204fcc37ff4fc740f1282f5d0231a195c5eeb590a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\zh\gaussian_elimination__高斯消去法.wiki.txt","16668","07ea769d2a3f69c6f054ff4341b7ac23c4670ebfecc161469dda1e2bdffaa5d7","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T163901Z_r3_hefferon_gauss_adjacent_wikitext_capture\wikitext\zh\row_echelon_form__阶梯形矩阵.wiki.txt","5977","87e65c6133e57cba63591db81c59563d84badc9ad231c43b5e5b437cbd27d108","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\html\pan_turkic_kyrgyz\kyrgyz_scribd_math_terms_dictionary_html.html","1218824","a15b94bcd3a2cfffcf5a5bf66812cd2cc794fd8bbecac5f7ca0adf5f21576e46","not_copied_shell_or_non_evidence","Viewer/catalog/root shell is not a mathematical source body."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T210000Z_r2_pan_turkic_nonuzbek_hard_row_source_retry\text\pan_turkic_kyrgyz\kyrgyz_scribd_math_terms_dictionary_html.txt","2469","84c47dd19ddfd3e63e82a1a808db8db611fa93c6924ee4aa18c42115b12f3794","not_copied_shell_or_non_evidence","Viewer/catalog/root shell is not a mathematical source body."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ar\augmented_matrix__مصفوفة_ممتدة.wiki.txt","1359","28e8fbd42bbee9c21a166b7e6f7870ecb1c6509180e6453a835cd65a2cb2092c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ar\matrix_mathematics__مصفوفة_رياضيات.wiki.txt","31093","8958b317d3173956f37a6ea077155e5b7185b76dfb58a5e8adac474465315499","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ckb\matrix_mathematics__ماتریکس.wiki.txt","10971","2236d57f02501097021d5ad75d67249e52c05e7e32aec361920bd5fab9df4365","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\fa\matrix_mathematics__ماتریس.wiki.txt","10910","35e468a256309d8016bde57f75c65a3ab5623d9c4451f4018c56cc624116d86d","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\fa\row_echelon_form__شکل_سطری_پلکانی.wiki.txt","5084","8a452f50a611cfbe536d14c30ce34f969ca73d6c384b35cad2f397bef0fca3c5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\he\matrix_mathematics__מטריצה.wiki.txt","20956","014df1904d1a3efd42bc49d5612e1fd155424d9635b3e998d9b5906c739727c7","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\hi\matrix_mathematics__आव_य_ह.wiki.txt","9317","1ca6aba0d69e73b40d33e9699261bd722d2a1b6327560b17996d492c093a7352","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\hy\matrix_mathematics__մատրից.wiki.txt","26147","12a2d9f354e3dbbb109bc287208b8450aedf6fdcfb1ba569f1e2f45078b97aaa","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\id\matrix_mathematics__matriks_matematika.wiki.txt","33992","1b4efe96b8f5e9a362d4cdd66e8f809cd3f2a29858b22963329defc5870e8261","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ja\augmented_matrix__拡大行列.wiki.txt","5809","cdaae357a4d98dc7cb266f74d61fe3d27fc254961cbe102e774d094226857f87","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ja\matrix_mathematics__行列.wiki.txt","76301","6c4607739052e5844930250aa14c3ead593e015c3814c8c49ebe5229f03593a4","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ja\row_echelon_form__行階段形.wiki.txt","7146","9c838c2f2f3d1857b48a5a2af514d91b3d5eb380368a37cdc5480ef6109cdca8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ko\augmented_matrix__첨가_행렬.wiki.txt","2215","36be19b1f7a4312f17924cde10ded5f0e0f015fe155206c8c31616093aee9acb","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ko\matrix_mathematics__행렬.wiki.txt","37626","42defb0f21c076389478f93a59a61a5146b2f2d0265fb3c127b34bc05f9174c5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ko\pivot_element__피벗.wiki.txt","2513","990176fbb171158827b061d2a86aea85a478adfc9ad290cfa4e8b1ae379a08ef","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ko\row_echelon_form__행사다리꼴행렬.wiki.txt","13359","1117a61234c256d08e5b16070678314bcc106f115a63fe459655153f005c629c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ru\matrix_mathematics__матрица_математика.wiki.txt","66154","cf01cade1188105fbc72ba7c9d40ce4a7e6c8e5e5d8cb8b4cd7ca13361dde165","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ru\row_echelon_form__ступенчатыи_вид_матрицы.wiki.txt","2870","3b72e8fa2f71db2cd84c59c9981521a376f24ab213ccebd3b358b4abfe40c9e4","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\ur\matrix_mathematics__میٹرکس_ریاضی.wiki.txt","17360","fb4985939b9ed361750facb4eb81403e02c378925d742fa1dc3188d9cdde788a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\vi\augmented_matrix__ma_tra_n_bo_sung.wiki.txt","6150","a651bf4f1055c4fd1502941f83e636e3009fb792c10a4a2eea26bc66ab78f99a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\vi\matrix_mathematics__ma_tra_n_toa_n_ho_c.wiki.txt","105055","a85a0d459d464c5ec7949a72c714c9b3aa5cf6c195ba277d302005e3875df57d","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260629T223805Z_r3_hefferon_matrix_echelon_adjacent_wikitext_capture\wikitext\vi\row_echelon_form__da_ng_ha_ng_ba_c_thang.wiki.txt","10661","40e84fc06612c3a7bca187722badb9047883732c0331661cd942d219bb98e9d5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
