archive_path,source,bytes
indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk3.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk3.pdf,103262
indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk4.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk4.pdf,65023
indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk5.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk5.pdf,77548
indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk6.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt1-chunk6.pdf,54446
indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk1.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk1.pdf,58171
indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk2.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk2.pdf,81639
indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk3.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk3.pdf,83344
indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk4.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk4.pdf,92198
indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk5.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk5.pdf,78455
indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk6.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk6.pdf,83369
indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk1.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk1.pdf,110117
indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk2.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk2.pdf,86468
indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk3.pdf,indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk3.pdf,57485
islamic/al-kashi-miftah-al-hisab.pdf,islamic/al-kashi-miftah-al-hisab.pdf,146963
islamic/al-khwarizmi-al-jabr-wa-l-muqabala.pdf,islamic/al-khwarizmi-al-jabr-wa-l-muqabala.pdf,178523
islamic/al-tusi-shakl-al-qatta.pdf,islamic/al-tusi-shakl-al-qatta.pdf,118059
islamic/karpinski-robert-of-chester-latin-translation-1915.pdf,islamic/karpinski-robert-of-chester-latin-translation-1915.pdf,65620
islamic/omar-khayyam-sinaat-al-jabr.pdf,islamic/omar-khayyam-sinaat-al-jabr.pdf,108720
islamic/rosen-algebra-of-mohammed-ben-musa-1831.pdf,islamic/rosen-algebra-of-mohammed-ben-musa-1831.pdf,65227
islamic/ruska-zur-aeltesten-arabischen-algebra-1917.pdf,islamic/ruska-zur-aeltesten-arabischen-algebra-1917.pdf,308833
references/al-muqaddasi-ahsan-al-taqasim.pdf,references/al-muqaddasi-ahsan-al-taqasim.pdf,53450
references/ibn-al-nadim-kitab-al-fihrist.pdf,references/ibn-al-nadim-kitab-al-fihrist.pdf,91801
references/ibn-al-qifti-tarikh-al-hukama.pdf,references/ibn-al-qifti-tarikh-al-hukama.pdf,92915
references/said-al-andalusi-tabaqat-al-umam.pdf,references/said-al-andalusi-tabaqat-al-umam.pdf,128057
references/smith-karpinski-hindu-arabic-numerals-1911.pdf,references/smith-karpinski-hindu-arabic-numerals-1911.pdf,137050
translations/arabic/chinese/li-ye-ceyuan-haijing-vols1-3_arabic.pdf,translations/ar/chinese/li-ye-ceyuan-haijing-vols1-3_arabic.pdf,245108
translations/arabic/chinese/qin-jiushao-shuxue-jiuzhang-fascicle1_arabic.pdf,translations/ar/chinese/qin-jiushao-shuxue-jiuzhang-fascicle1_arabic.pdf,233117
translations/arabic/chinese/sunzi-suanjing_arabic.pdf,translations/ar/chinese/sunzi-suanjing_arabic.pdf,172742
translations/arabic/chinese/test_framed.pdf,translations/ar/chinese/test_framed.pdf,3824
translations/arabic/chinese/test_minimal.pdf,translations/ar/chinese/test_minimal.pdf,2749
translations/arabic/chinese/test_tcolor.pdf,translations/ar/chinese/test_tcolor.pdf,8851
translations/arabic/chinese/test_tcolor2.pdf,translations/ar/chinese/test_tcolor2.pdf,15014
translations/arabic/chinese/test_tcolor3.pdf,translations/ar/chinese/test_tcolor3.pdf,8728
translations/arabic/chinese/test_tcolor4.pdf,translations/ar/chinese/test_tcolor4.pdf,8729
translations/arabic/islamic/al-khwarizmi-al-jabr_arabic-enhanced.pdf,translations/ar/islamic/al-khwarizmi-al-jabr_arabic-enhanced.pdf,135025
translations/english_bilingual/chinese/jiuzhang-suanshu-vols1-3_bilingual.pdf,translations/en/chinese/jiuzhang-suanshu-vols1-3_bilingual.pdf,195263
translations/english_bilingual/chinese/jiuzhang-suanshu-vols4-6_bilingual.pdf,translations/en/chinese/jiuzhang-suanshu-vols4-6_bilingual.pdf,239320
translations/english_bilingual/chinese/jiuzhang-suanshu-vols7-9_bilingual.pdf,translations/en/chinese/jiuzhang-suanshu-vols7-9_bilingual.pdf,188824
translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.pdf,translations/en/chinese/li-ye-ceyuan-haijing-vols1-3_bilingual.pdf,279076
translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.pdf,translations/en/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.pdf,98978
translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.pdf,translations/en/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.pdf,205313
translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols7-9_bilingual.pdf,translations/en/chinese/li-ye-ceyuan-haijing-vols7-9_bilingual.pdf,286460
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle1_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicle1_bilingual.pdf,179237
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle2_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicle2_bilingual.pdf,191371
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle4_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicle4_bilingual.pdf,104206
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle5_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicle5_bilingual.pdf,181640
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle6_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicle6_bilingual.pdf,124164
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles3-4_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicles3-4_bilingual.pdf,154313
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles5-6_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicles5-6_bilingual.pdf,174332
translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_bilingual.pdf,translations/en/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_bilingual.pdf,246032
translations/english_bilingual/chinese/sunzi-suanjing_bilingual.pdf,translations/en/chinese/sunzi-suanjing_bilingual.pdf,277949
translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part1_bilingual.pdf,translations/en/chinese/yang-hui-xiangjie-jiuzhang-part1_bilingual.pdf,368584
translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part2_bilingual.pdf,translations/en/chinese/yang-hui-xiangjie-jiuzhang-part2_bilingual.pdf,369244
translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part3_bilingual.pdf,translations/en/chinese/yang-hui-xiangjie-jiuzhang-part3_bilingual.pdf,191976
translations/english_bilingual/chinese/zhu-shijie-suanxue-qimeng-part1_bilingual.pdf,translations/en/chinese/zhu-shijie-suanxue-qimeng-part1_bilingual.pdf,278482
translations/english_bilingual/chinese/zhu-shijie-suanxue-qimeng-part2_bilingual.pdf,translations/en/chinese/zhu-shijie-suanxue-qimeng-part2_bilingual.pdf,360122
translations/english_bilingual/indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk6_bilingual.pdf,translations/en/indian/brahmagupta-brahmasphutasiddhanta-pt2-chunk6_bilingual.pdf,140885
translations/english_bilingual/indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk3_bilingual.pdf,translations/en/indian/brahmagupta-brahmasphutasiddhanta-pt3-chunk3_bilingual.pdf,69699
translations/english_bilingual/islamic/al-kashi-miftah-al-hisab_bilingual.pdf,translations/en/islamic/al-kashi-miftah-al-hisab_bilingual.pdf,162044
translations/english_bilingual/islamic/al-khwarizmi-al-jabr_bilingual.pdf,translations/en/islamic/al-khwarizmi-al-jabr_bilingual.pdf,166884
translations/english_bilingual/islamic/al-tusi-shakl-al-qatta_bilingual.pdf,translations/en/islamic/al-tusi-shakl-al-qatta_bilingual.pdf,163845
translations/english_bilingual/islamic/karpinski-robert-of-chester-latin-translation-1915_bilingual.pdf,translations/en/islamic/karpinski-robert-of-chester-latin-translation-1915_bilingual.pdf,76080
translations/english_bilingual/islamic/omar-khayyam-sinaat-al-jabr_bilingual.pdf,translations/en/islamic/omar-khayyam-sinaat-al-jabr_bilingual.pdf,115842
translations/english_bilingual/islamic/rosen-algebra-of-mohammed-ben-musa-1831_enhanced.pdf,translations/en/islamic/rosen-algebra-of-mohammed-ben-musa-1831_enhanced.pdf,88408
translations/english_bilingual/islamic/ruska-zur-aeltesten-arabischen-algebra_bilingual.pdf,translations/en/islamic/ruska-zur-aeltesten-arabischen-algebra_bilingual.pdf,204758
translations/english_bilingual/references/al-muqaddasi-ahsan-al-taqasim_bilingual.pdf,translations/en/references/al-muqaddasi-ahsan-al-taqasim_bilingual.pdf,61292
translations/english_bilingual/references/ibn-al-nadim-kitab-al-fihrist_bilingual.pdf,translations/en/references/ibn-al-nadim-kitab-al-fihrist_bilingual.pdf,130348
translations/english_bilingual/references/ibn-al-qifti-tarikh-al-hukama_bilingual.pdf,translations/en/references/ibn-al-qifti-tarikh-al-hukama_bilingual.pdf,133860
translations/english_bilingual/references/said-al-andalusi-tabaqat-al-umam_bilingual.pdf,translations/en/references/said-al-andalusi-tabaqat-al-umam_bilingual.pdf,129365
translations/english_bilingual/references/smith-karpinski-hindu-arabic-numerals-1911_enhanced.pdf,translations/en/references/smith-karpinski-hindu-arabic-numerals-1911_enhanced.pdf,283642
translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols1-3_classical-modern_bilingual.pdf,translations/zh/chinese/jiuzhang-suanshu-vols1-3_classical-modern_bilingual.pdf,237694
translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols4-6_classical-modern_bilingual.pdf,translations/zh/chinese/jiuzhang-suanshu-vols4-6_classical-modern_bilingual.pdf,244303
translations/classical_modern_chinese/chinese/jiuzhang-suanshu-vols7-9_classical-modern_bilingual.pdf,translations/zh/chinese/jiuzhang-suanshu-vols7-9_classical-modern_bilingual.pdf,265347
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols1-3_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols1-3_classical-modern_bilingual.pdf,302747
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols4-5_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols4-5_classical-modern_bilingual.pdf,149134
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols6-10_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-fenlei-shishu-vols6-10_classical-modern_bilingual.pdf,126381
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-vols1-3_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-vols1-3_classical-modern_bilingual.pdf,315556
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-vols10-12_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-vols10-12_classical-modern_bilingual.pdf,146187
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-vols4-6_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-vols4-6_classical-modern_bilingual.pdf,123827
translations/classical_modern_chinese/chinese/li-ye-ceyuan-haijing-vols7-9_classical-modern_bilingual.pdf,translations/zh/chinese/li-ye-ceyuan-haijing-vols7-9_classical-modern_bilingual.pdf,283501
translations/classical_modern_chinese/chinese/qin-jiushao-shuxue-jiuzhang-fascicle1_classical-modern_bilingual.pdf,translations/zh/chinese/qin-jiushao-shuxue-jiuzhang-fascicle1_classical-modern_bilingual.pdf,273220
translations/classical_modern_chinese/chinese/qin-jiushao-shuxue-jiuzhang-fascicles5-6_classical-modern_bilingual.pdf,translations/zh/chinese/qin-jiushao-shuxue-jiuzhang-fascicles5-6_classical-modern_bilingual.pdf,276927
translations/classical_modern_chinese/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_classical-modern_bilingual.pdf,translations/zh/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_classical-modern_bilingual.pdf,173562
translations/classical_modern_chinese/chinese/sunzi-suanjing_classical-modern_bilingual.pdf,translations/zh/chinese/sunzi-suanjing_classical-modern_bilingual.pdf,273123
translations/classical_modern_chinese/chinese/yang-hui-xiangjie-jiuzhang-part1_classical-modern_bilingual.pdf,translations/zh/chinese/yang-hui-xiangjie-jiuzhang-part1_classical-modern_bilingual.pdf,462619
translations/classical_modern_chinese/chinese/yang-hui-xiangjie-jiuzhang-part2_classical-modern_bilingual.pdf,translations/zh/chinese/yang-hui-xiangjie-jiuzhang-part2_classical-modern_bilingual.pdf,202035
translations/classical_modern_chinese/chinese/yang-hui-xiangjie-jiuzhang-part3_classical-modern_bilingual.pdf,translations/zh/chinese/yang-hui-xiangjie-jiuzhang-part3_classical-modern_bilingual.pdf,188775
translations/classical_modern_chinese/chinese/zhu-shijie-suanxue-qimeng-part1_classical-modern_bilingual.pdf,translations/zh/chinese/zhu-shijie-suanxue-qimeng-part1_classical-modern_bilingual.pdf,340709
translations/classical_modern_chinese/chinese/zhu-shijie-suanxue-qimeng-part2_classical-modern_bilingual.pdf,translations/zh/chinese/zhu-shijie-suanxue-qimeng-part2_classical-modern_bilingual.pdf,170737
