"file","expected_sha256","actual_sha256","status"
"do_not_use.csv","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675","OK"
"DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_516ABAE3.csv","D6074DBBADE4F7C13FDB0330AA78CE989B9029538155A2D5FFD96F72494A5682","D6074DBBADE4F7C13FDB0330AA78CE989B9029538155A2D5FFD96F72494A5682","OK"
"EXACT_BLOCKERS_AND_RECOVERY_ROWS_516ABAE3.csv","B971563C3F5046EED65FAA7DE118BEBFD47272310FD118AAB044C2AA69605428","B971563C3F5046EED65FAA7DE118BEBFD47272310FD118AAB044C2AA69605428","OK"
"FABLE_FORMAL_OBJECT_CARRYFORWARD_516ABAE3.csv","5DB6585AF04A30BCD3E5705A56D3EE2BB8BA9729666003725B28E035D28E6575","5DB6585AF04A30BCD3E5705A56D3EE2BB8BA9729666003725B28E035D28E6575","OK"
"FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","616EBB2B763F5F9EC2779F0133A93690C9B9EF8CDAB8895E8E6E1995A514F980","616EBB2B763F5F9EC2779F0133A93690C9B9EF8CDAB8895E8E6E1995A514F980","OK"
"forms.csv","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104","OK"
"FRONTIER_DELTA_516ABAE3.csv","A9355DD6E67DDF80608C5AEB5E7DEFC318B881FBB1749C2489424CF115CA25B0","A9355DD6E67DDF80608C5AEB5E7DEFC318B881FBB1749C2489424CF115CA25B0","OK"
"HEARTBEAT_20260707.md","38B7436078DD0EDF4E5C176AA6B7E6C5BBC0D1E095A4E7957047566EE60D203C","38B7436078DD0EDF4E5C176AA6B7E6C5BBC0D1E095A4E7957047566EE60D203C","OK"
"languages.csv","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C","OK"
"lexemes.jsonl","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2","OK"
"marginal_intelligibility.csv","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B","OK"
"README.md","7385848EA132C7081F183A55D9478B30E6B383B212CBDE9EBCB2F220F29DB562","7385848EA132C7081F183A55D9478B30E6B383B212CBDE9EBCB2F220F29DB562","OK"
"rules_acknowledgement.md","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20","OK"
"SESSION_LOGBOOK_20260707.md","BDFCFE1776D4217C3BE1E74D6AF42127E5E6CBC4D47675D8F94F80D358FED2EB","BDFCFE1776D4217C3BE1E74D6AF42127E5E6CBC4D47675D8F94F80D358FED2EB","OK"
"source_documents.csv","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13","OK"
"SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_516ABAE3.csv","C8BF40FBED52AC59431A85A66C50133A2B650612E88F1FBFC7766E7F98B8D5F5","C8BF40FBED52AC59431A85A66C50133A2B650612E88F1FBFC7766E7F98B8D5F5","OK"
"source_use_ledger.csv","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB","OK"
"SOURCE_WITNESS_SUBSET_BY_SUBLANE_516ABAE3.csv","C0F2A52F1474F891B114EF13F96337263F9434EC748A248C1EC0E763404B5976","C0F2A52F1474F891B114EF13F96337263F9434EC748A248C1EC0E763404B5976","OK"
"SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_516ABAE3.csv","7E5139CDDC48BDD6743205DC882D3E08F8B515D833A2A34CD15102AA3BE6B373","7E5139CDDC48BDD6743205DC882D3E08F8B515D833A2A34CD15102AA3BE6B373","OK"
"SUMMARY_COUNTS_516ABAE3.csv","6ABDD73B3E41E3A1A6EC2F0E4C4B7C37AF0567EA8FFC649797AB41F5C0E4C989","6ABDD73B3E41E3A1A6EC2F0E4C4B7C37AF0567EA8FFC649797AB41F5C0E4C989","OK"
"TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_516ABAE3.csv","23599E939D2DD72BD75E409009731713DABA6CF2E16D858F17A1FFC42E71AFFE","23599E939D2DD72BD75E409009731713DABA6CF2E16D858F17A1FFC42E71AFFE","OK"
"word_weights.csv","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757","OK"
